,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
17,-0.51138926,-0.4589295,"('nasty', 'nice')",-0.076946154,-0.05253025,-0.9015408,-0.821549,-0.4966254,-0.4443363,0.0522891
18,-0.95639986,-1.0046844,"('disagreeable', 'welcoming')",0.005049968,0.06431885,-0.6763519,-0.8464671,-0.5425673,-0.5956109,-0.0530436
19,-1.978342,-1.9843377,"('inhospitable', 'hospitable')",-0.7455751,-0.7197721,-0.8795706,-0.93370014,-1.2011625,-1.2126033,-0.0114408
20,0.7471748,0.7221525,"('rough', 'thoughtful')",0.048249576,0.099587165,0.9543995,0.9380477,0.5832746,0.5865958,0.0033212
21,2.794211,2.85471,"('immoral', 'moral')",0.018213354,-0.025674777,-0.18954441,0.001444364,0.8742932,0.9434932,0.0692
22,0.92500085,0.9070686,"('untrustworthy', 'trustworthy')",0.22067642,0.24650128,-0.8482882,-0.82420826,0.0991297,0.1097872,0.0106575
23,3.3361828,3.3022707,"('insincere', 'sincere')",-0.93104774,-0.9671753,5.234172,5.447461,2.5464357,2.5941855,0.0477498
24,0.82738817,0.7679412,"('dishonest', 'honest')",-0.53006077,-0.56449085,0.48009193,0.483105,0.2591398,0.2288518,-0.030288
25,-1.1798537,-1.1289457,"('egoistic', 'altruistic')",-0.7003834,-0.68679017,0.821123,0.6480129,-0.353038,-0.389241,-0.036203
26,-1.0219369,-1.1953113,"('hardhearted', 'benevolent')",-0.14308095,-0.17901132,1.4108924,1.1290506,0.0819582,-0.0817573,-0.1637155
27,-0.64125884,-0.65567166,"('hardhearted', 'softhearted')",-0.40322843,-0.25675112,0.9367444,0.8188055,-0.0359143,-0.0312058,0.0047085
28,0.8886456,0.907442,"('disloyal', 'loyal')",-0.73569167,-0.805655,0.9236738,0.78750205,0.3588759,0.2964297,-0.0624462
29,-1.295266,-1.3269501,"('unfair', 'fair')",-0.4442763,-0.45103788,-0.56665665,-0.75014955,-0.768733,-0.8427125,-0.0739795
30,2.1356306,2.1463606,"('intolerant', 'tolerant')",0.5291159,0.4692381,1.1707602,1.1711774,1.2785022,1.2622587,-0.0162435
31,-4.1770144,-4.191028,"('evil', 'good')",-1.0015775,-0.96375257,-1.1876552,-1.4927853,-2.1220824,-2.2158554,-0.093773
32,0.8331815,0.7597375,"('unkind', 'kind')",-1.1257977,-1.1931297,0.54793507,0.42862272,0.0851063,-0.0015898,-0.0866961
33,-1.6059431,-1.6870189,"('wrong', 'right')",0.4794749,0.44931602,-0.695635,-0.78829515,-0.6073678,-0.6753327,-0.0679649
34,-0.07199811,0.08186372,"('mean', 'honorable')",0.008963451,0.05283751,5.350887,5.586793,1.7626174,1.9071647,0.1445473
35,-4.21482,-4.2896175,"('corrupt', 'incorrupt')",-0.11453949,-0.18659452,-0.962706,-1.1160367,-1.7640219,-1.864083,-0.1000611
36,-3.4825053,-3.56732,"('hostile', 'amicable')",-0.8845687,-0.851414,-0.4243867,-0.694764,-1.5971535,-1.7044994,-0.1073459
37,1.373077,1.3394024,"('fake', 'genuine')",0.4380922,0.36276272,0.1350484,0.12329084,0.6487392,0.6084853,-0.0402539
38,-0.39744204,-0.3276081,"('untruthful', 'truthful')",-0.86571753,-0.834861,-0.16653216,-0.13391873,-0.4765639,-0.4321293,0.0444346
39,1.4702191,1.3831134,"('exploitative', 'cooperative')",0.6262015,0.62375194,0.22987011,0.22292238,0.7754303,0.7432625,-0.0321678
40,-0.58344597,-0.56120414,"('stingy', 'generous')",0.08424914,0.082354315,-1.780666,-2.0110517,-0.7599543,-0.8299672,-0.0700129
41,0.6233448,0.619315,"('unforgiving', 'forgiving')",-0.5570523,-0.5700662,-0.15356977,-0.29772335,-0.0290924,-0.0828248,-0.0537324
42,0.6031181,0.6583737,"('unreliable', 'reliable')",0.78277194,0.85726994,-2.764286,-2.7797546,-0.4594653,-0.4213703,0.038095
43,1.3181201,1.3185698,"('irresponsible', 'responsible')",-0.6039103,-0.58809006,0.5101012,0.54471374,0.4081037,0.4250645,0.0169608
44,-1.8419597,-1.9120984,"('prejudiced', 'unprejudiced')",0.42384446,0.41960937,-1.6670493,-1.6838907,-1.0283882,-1.0587932,-0.030405
45,1.1449212,1.1682812,"('incompetent', 'competent')",-0.2115689,-0.25338465,0.15452641,0.12671289,0.3626262,0.3472031,-0.0154231
46,2.9661055,3.066436,"('uncompetitive', 'competitive')",-0.6305946,-0.5754191,-0.340381,-0.18085724,0.6650432,0.7700532,0.10501
47,-0.12236306,-0.08734682,"('stupid', 'smart')",0.38216075,0.39183623,4.902825,5.022339,1.7208742,1.7756095,0.0547353
48,1.161679,1.1484104,"('unintelligent', 'intelligent')",-0.47741666,-0.52923894,0.8849219,0.914501,0.5230614,0.5112242,-0.0118372
49,0.21577147,0.34127736,"('unable', 'able')",-0.16238542,-0.0060187466,-0.32723963,-0.12578425,-0.0912845,0.0698248,0.1611093
50,-0.9796241,-0.9281135,"('clumsy', 'skillful')",0.21393992,0.2856744,0.107387565,0.09164204,-0.2194322,-0.183599,0.0358332
51,2.0460503,1.9829618,"('uneducated', 'educated')",-0.063888885,-0.17555337,0.24948774,0.24165021,0.7438831,0.6830196,-0.0608635
52,-2.8014197,-2.881152,"('irrational', 'rational')",-0.68017995,-0.7066713,-0.3049986,-0.5595766,-1.2621995,-1.3824666,-0.1202671
53,0.45690858,0.49892932,"('uncreative', 'creative')",-1.8890083,-1.8060668,0.39806393,0.19608857,-0.3446786,-0.3703496,-0.025671
54,0.037771024,0.12519628,"('incapable', 'capable')",-0.45582768,-0.43017638,0.5220808,0.49092287,0.0346747,0.0619809,0.0273062
55,3.7061744,3.7516613,"('incompetent', 'clever')",0.6127192,0.59210205,0.4302147,0.57130057,1.5830361,1.6383546,0.0553185
56,3.0023866,3.0294836,"('impractical', 'practical')",0.14316176,0.10182902,-0.3557429,-0.2536656,0.9299351,0.9592156,0.0292805
57,0.7545081,0.8065361,"('unimaginative', 'imaginative')",-0.42832726,-0.4452449,-2.6578925,-2.8111043,-0.7772373,-0.8166044,-0.0393671
58,-0.2219122,-0.2452752,"('undiscriminating', 'discriminating')",-0.8415315,-0.7708316,0.34243828,0.24685487,-0.2403351,-0.2564173,-0.0160822
59,-2.2320933,-2.2250295,"('foolish', 'wise')",0.18524006,0.18438442,-0.233927,-0.3339753,-0.7602601,-0.7915401,-0.03128
60,4.0115685,4.0979257,"('inefficient', 'efficient')",-0.07670209,-0.06286735,0.40561244,0.62832075,1.4468263,1.5544597,0.1076334
61,0.0535011,-0.03810712,"('illogical', 'logical')",-1.0834134,-1.1465784,0.40317595,0.2865855,-0.2089121,-0.2993667,-0.0904546
62,3.3855276,3.5217576,"('incompetent', 'brilliant')",0.38422057,0.4798956,0.6590726,0.83935344,1.4762735,1.6136689,0.1373954
63,0.95856005,1.0862062,"('unperceptive', 'insightful')",-1.532746,-1.4437578,0.91851884,1.0055009,0.1147776,0.2159831,0.1012055
64,-0.24161088,-0.30135503,"('shy', 'confident')",0.14599589,0.0599715,-5.576857,-5.6753335,-1.890824,-1.972239,-0.081415
65,2.3019185,2.2594645,"('insecure', 'secure')",0.5333929,0.4123764,-0.021438044,0.20098379,0.9379578,0.9576082,0.0196504
66,-1.4282033,-1.5028521,"('inactive', 'active')",-0.22907409,-0.22950765,0.5287676,0.4619895,-0.37617,-0.4234567,-0.0472867
67,0.93495136,0.8310768,"('doubtful', 'determined')",0.14074144,0.08675174,-0.24042553,-0.3114011,0.2784224,0.2021425,-0.0762799
68,0.3593497,0.36595675,"('dependent', 'independent')",-0.07633862,-0.08352771,-0.59461564,-0.49109784,-0.1038682,-0.0695563,0.0343119
69,-3.1197495,-3.129015,"('lazy', 'industrious')",0.50271475,0.51849294,-0.3823077,-0.60755706,-0.9997809,-1.072693,-0.0729121
70,1.8384999,1.9217563,"('lethargic', 'energetic')",0.1870639,0.2534654,0.31436187,0.44401234,0.7799752,0.873078,0.0931028
71,-0.8621339,-0.8717938,"('diffident', 'self-confident')",-0.60073584,-0.61337626,0.22884226,0.12525964,-0.4113425,-0.4533035,-0.041961
72,1.1194203,1.1185259,"('unambitious', 'ambitious')",-0.57608676,-0.53688407,-0.56661135,-0.50754166,-0.0077593,0.0247,0.0324593
73,-1.1328558,-1.110329,"('helpless', 'self-reliant')",0.9466942,0.9630969,-3.064225,-3.1034937,-1.0834622,-1.0835752,-0.000113
74,0.9361019,0.9870573,"('undedicated', 'dedicated')",-0.57896924,-0.49844056,-0.2515359,-0.37855294,0.0351989,0.0366879,0.001489
75,-2.962442,-2.8539708,"('meek', 'impulsive')",0.57343906,0.60482436,-0.88897413,-0.89746153,-1.092659,-1.0488693,0.0437897
76,2.8485937,2.9401398,"('anxious', 'daring')",0.5449469,0.63929456,0.021006659,0.30547157,1.1381824,1.2949687,0.1567863
77,1.0899973,1.2463499,"('unmotivated', 'motivated')",-0.67067873,-0.66235924,-0.5484139,-0.3804366,-0.0430318,0.0678514,0.1108832
78,1.2354429,1.3927296,"('nonresilient', 'resilient')",-1.1753306,-1.0505652,0.5838569,0.6833979,0.2146564,0.3418541,0.1271977
79,-2.5624974,-2.5489771,"('wavering', 'unwavering')",-0.7428043,-0.7106458,-0.48262244,-0.53345996,-1.2626414,-1.264361,-0.0017196
80,2.0440233,2.1668735,"('dominated', 'dominating')",0.114252776,0.10751935,-0.8252115,-0.505743,0.4443549,0.5895499,0.145195
81,3.3228462,3.3312495,"('submissive', 'aggressive')",1.0678124,0.8800407,-0.26008868,-0.115296915,1.3768565,1.3653312,-0.0115253
82,0.85513836,0.91304296,"('poor', 'rich')",-0.13953379,-0.11433637,5.4963245,5.6608944,2.0706431,2.1532003,0.0825572
83,0.046058834,0.053785153,"('powerless', 'powerful')",-0.30039546,-0.29212984,-0.78770983,-0.7696921,-0.3473488,-0.3360123,0.0113365
84,0.6900633,0.592418,"('inferior', 'superior')",0.2692391,0.24378662,1.2006347,1.1944033,0.719979,0.6768693,-0.0431097
85,-4.0500665,-4.1028953,"('insignificant', 'prestigious')",-1.1719332,-1.0790124,-0.48342833,-0.7898394,-1.9018094,-1.9905823,-0.0887729
86,0.9634278,0.9781775,"('uninfluential', 'influential')",-1.501064,-1.548472,-0.4356674,-0.5358436,-0.3244345,-0.3687127,-0.0442782
87,0.9331229,0.9777902,"('unsuccessful', 'successful')",0.19082789,0.10718565,1.0270724,1.1394941,0.7170077,0.74149,0.0244823
88,0.21028656,0.22174749,"('low', 'eminent')",-0.8732879,-0.8761566,-0.46365476,-0.50328183,-0.375552,-0.385897,-0.010345
