,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
23,3.0554702,3.1857717,"('insincere', 'sincere')",3.0554702,3.1857717,0.1303015
24,0.131637,0.080136985,"('dishonest', 'honest')",0.131637,0.080137,-0.0515
25,0.044151343,0.01838744,"('egoistic', 'altruistic')",0.0441513,0.0183874,-0.0257639
26,0.073871866,-0.034213684,"('hardhearted', 'benevolent')",0.0738719,-0.0342137,-0.1080856
27,-0.014382727,-0.09302909,"('hardhearted', 'softhearted')",-0.0143827,-0.0930291,-0.0786464
28,-0.07081482,0.0057280716,"('disloyal', 'loyal')",-0.0708148,0.0057281,0.0765429
29,0.032994434,0.053924143,"('unfair', 'fair')",0.0329944,0.0539241,0.0209297
30,0.37724337,0.33720312,"('intolerant', 'tolerant')",0.3772434,0.3372031,-0.0400403
31,-1.5819533,-1.5115397,"('evil', 'good')",-1.5819533,-1.5115397,0.0704136
32,0.00552506,0.027771909,"('unkind', 'kind')",0.0055251,0.0277719,0.0222468
33,-0.09051622,-0.115928195,"('wrong', 'right')",-0.0905162,-0.1159282,-0.025412
34,1.5433382,1.5802615,"('mean', 'honorable')",1.5433382,1.5802615,0.0369233
35,-0.9397669,-1.0257733,"('corrupt', 'incorrupt')",-0.9397669,-1.0257733,-0.0860064
36,-1.1390117,-1.0118873,"('hostile', 'amicable')",-1.1390117,-1.0118873,0.1271244
37,-0.02574204,0.038435392,"('fake', 'genuine')",-0.025742,0.0384354,0.0641774
38,-0.18399647,-0.20607089,"('untruthful', 'truthful')",-0.1839965,-0.2060709,-0.0220744
39,0.15721431,0.24321626,"('exploitative', 'cooperative')",0.1572143,0.2432163,0.086002
40,-1.2332321,-1.2212255,"('stingy', 'generous')",-1.2332321,-1.2212255,0.0120066
41,-0.08861052,-0.077056155,"('unforgiving', 'forgiving')",-0.0886105,-0.0770562,0.0115543
42,-1.3062371,-1.1464508,"('unreliable', 'reliable')",-1.3062371,-1.1464508,0.1597863
43,0.55174065,0.55050313,"('irresponsible', 'responsible')",0.5517406,0.5505031,-0.0012375
44,-0.99717355,-1.0357378,"('prejudiced', 'unprejudiced')",-0.9971735,-1.0357378,-0.0385643
45,0.9707663,1.0469444,"('incompetent', 'competent')",0.9707663,1.0469444,0.0761781
46,0.42312104,0.447172,"('uncompetitive', 'competitive')",0.423121,0.447172,0.024051
47,2.6403701,2.735616,"('stupid', 'smart')",2.6403701,2.735616,0.0952459
48,-0.1020222,-0.11256759,"('unintelligent', 'intelligent')",-0.1020222,-0.1125676,-0.0105454
49,-0.51532567,-0.34442765,"('unable', 'able')",-0.5153257,-0.3444276,0.1708981
50,-0.7278947,-0.50421345,"('clumsy', 'skillful')",-0.7278947,-0.5042135,0.2236812
51,-0.38406032,-0.37696952,"('uneducated', 'educated')",-0.3840603,-0.3769695,0.0070908
52,-0.48681474,-0.5340472,"('irrational', 'rational')",-0.4868147,-0.5340472,-0.0472325
53,0.035720658,0.2989095,"('uncreative', 'creative')",0.0357207,0.2989095,0.2631888
54,0.34917963,0.59014845,"('incapable', 'capable')",0.3491796,0.5901484,0.2409688
55,0.9215308,0.9770394,"('incompetent', 'clever')",0.9215308,0.9770394,0.0555086
56,0.7875378,0.7314104,"('impractical', 'practical')",0.7875378,0.7314104,-0.0561274
57,-0.9996715,-0.8959062,"('unimaginative', 'imaginative')",-0.9996715,-0.8959062,0.1037653
58,0.29685003,0.31945023,"('undiscriminating', 'discriminating')",0.29685,0.3194502,0.0226002
59,-0.6245938,-0.57633334,"('foolish', 'wise')",-0.6245938,-0.5763333,0.0482605
60,0.37736318,0.44280136,"('inefficient', 'efficient')",0.3773632,0.4428014,0.0654382
61,0.3135824,0.27093193,"('illogical', 'logical')",0.3135824,0.2709319,-0.0426505
62,0.5345365,0.7003501,"('incompetent', 'brilliant')",0.5345365,0.7003501,0.1658136
63,-0.050144665,0.13463496,"('unperceptive', 'insightful')",-0.0501447,0.134635,0.1847797
64,-2.6810083,-2.6793294,"('shy', 'confident')",-2.6810083,-2.6793294,0.0016789
65,0.15807611,0.14087361,"('insecure', 'secure')",0.1580761,0.1408736,-0.0172025
66,-0.06131678,-0.066761225,"('inactive', 'active')",-0.0613168,-0.0667612,-0.0054444
67,0.86467695,0.8554602,"('doubtful', 'determined')",0.864677,0.8554602,-0.0092168
68,-0.80605817,-0.85818,"('dependent', 'independent')",-0.8060582,-0.85818,-0.0521218
69,-1.1114161,-1.0632906,"('lazy', 'industrious')",-1.1114161,-1.0632906,0.0481255
70,0.5245892,0.5431685,"('lethargic', 'energetic')",0.5245892,0.5431685,0.0185793
71,0.058224045,0.11649649,"('diffident', 'self-confident')",0.058224,0.1164965,0.0582725
72,-0.37829632,-0.42215028,"('unambitious', 'ambitious')",-0.3782963,-0.4221503,-0.043854
73,-1.9255706,-1.909883,"('helpless', 'self-reliant')",-1.9255706,-1.909883,0.0156876
74,0.06825558,0.025129603,"('undedicated', 'dedicated')",0.0682556,0.0251296,-0.043126
75,-0.38442856,-0.2895649,"('meek', 'impulsive')",-0.3844286,-0.2895649,0.0948637
76,0.6583164,0.8575771,"('anxious', 'daring')",0.6583164,0.8575771,0.1992607
77,-0.47536048,-0.1461441,"('unmotivated', 'motivated')",-0.4753605,-0.1461441,0.3292164
78,-0.37297735,-0.21728256,"('nonresilient', 'resilient')",-0.3729773,-0.2172826,0.1556947
79,-0.4626854,-0.4069641,"('wavering', 'unwavering')",-0.4626854,-0.4069641,0.0557213
80,0.20989008,0.13560003,"('dominated', 'dominating')",0.2098901,0.1356,-0.0742901
81,0.33243027,0.37807354,"('submissive', 'aggressive')",0.3324303,0.3780735,0.0456432
82,2.9048061,3.005365,"('poor', 'rich')",2.9048061,3.0053649,0.1005588
83,-0.4839433,-0.5895394,"('powerless', 'powerful')",-0.4839433,-0.5895394,-0.1055961
84,0.25354496,0.15942967,"('inferior', 'superior')",0.253545,0.1594297,-0.0941153
85,-0.94686884,-0.92969286,"('insignificant', 'prestigious')",-0.9468688,-0.9296929,0.0171759
86,-0.1520978,-0.2853693,"('uninfluential', 'influential')",-0.1520978,-0.2853693,-0.1332715
87,-0.091796525,0.009745147,"('unsuccessful', 'successful')",-0.0917965,0.0097451,0.1015416
88,-1.0669839,-1.0498818,"('low', 'eminent')",-1.0669839,-1.0498818,0.0171021
