,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
69,-0.3555349,-0.31414953,"('lazy', 'industrious')",0.15214068,0.17697284,-0.5951203,-0.57102495,-0.2661715,-0.2360672,0.0301043
70,0.98526925,1.006982,"('lethargic', 'energetic')",1.4167285,1.5184023,0.9347471,0.9957807,1.1122483,1.1737217,0.0614734
71,-0.6401215,-0.6253854,"('diffident', 'self-confident')",1.0416582,0.9803251,0.6626545,0.6216394,0.3547304,0.3255264,-0.029204
72,-0.072040565,-0.04831368,"('unambitious', 'ambitious')",0.14566542,0.17280321,-1.0809478,-1.064684,-0.3357743,-0.3133982,0.0223761
73,0.7849703,0.7483971,"('helpless', 'self-reliant')",0.16870624,0.26368737,-3.2552722,-3.185811,-0.7671986,-0.7245755,0.0426231
74,0.24892947,0.26353738,"('undedicated', 'dedicated')",0.37248623,0.38343856,0.044160627,0.08290294,0.2218588,0.243293,0.0214342
75,0.06483493,0.16555049,"('meek', 'impulsive')",-0.45339692,-0.36555833,-0.22279033,-0.13770068,-0.2037841,-0.1125695,0.0912146
76,0.74142224,0.84700704,"('anxious', 'daring')",0.8668797,1.0516876,0.08958709,0.22879471,0.565963,0.7091631,0.1432001
77,0.40683174,0.38570097,"('unmotivated', 'motivated')",0.8005547,0.7079039,-1.0417074,-1.0043353,0.0552264,0.0297565,-0.0254699
78,-0.69199646,-0.60350615,"('nonresilient', 'resilient')",0.24288344,0.28126377,0.09896084,0.21016523,-0.1167174,-0.037359,0.0793584
79,-0.74593014,-0.74073803,"('wavering', 'unwavering')",-1.2287621,-1.2248454,-0.085555315,-0.073427886,-0.6867492,-0.6796704,0.0070788
80,0.51901233,0.52410907,"('dominated', 'dominating')",0.40183204,0.4295811,-1.1724918,-1.0981784,-0.0838825,-0.0481627,0.0357198
81,0.8853615,0.8840386,"('submissive', 'aggressive')",1.3284186,1.2346144,-0.8356207,-0.7996511,0.4593865,0.4396673,-0.0197192
82,-0.5664936,-0.5305941,"('poor', 'rich')",0.8527696,0.8951237,5.8090215,5.818814,2.0317658,2.0611145,0.0293487
83,-0.5097138,-0.47470772,"('powerless', 'powerful')",0.50721145,0.59518754,-0.90097827,-0.9053811,-0.3011602,-0.2616338,0.0395264
84,0.17878771,0.17545633,"('inferior', 'superior')",0.08925284,0.103821576,0.7396713,0.75492245,0.335904,0.3447335,0.0088295
85,-1.0279385,-0.9545341,"('insignificant', 'prestigious')",0.07756164,0.17228445,0.7618908,0.81359535,-0.0628287,0.0104486,0.0732773
86,-0.8062129,-0.9607049,"('uninfluential', 'influential')",0.27832538,0.07764435,-0.029366966,-0.16531894,-0.1857515,-0.3494598,-0.1637083
87,0.25637317,0.22960809,"('unsuccessful', 'successful')",0.6670083,0.6442635,0.5147723,0.54352576,0.4793846,0.4724658,-0.0069188
88,-0.32654342,-0.37754032,"('low', 'eminent')",0.21613215,0.171888,0.033282544,0.050041605,-0.0257096,-0.0518702,-0.0261606
