,absence_male,absence_female,tuple,average_male,average_female,female-male
73,-2.5786572,-2.5423367,"('helpless', 'self-reliant')",-2.5786572,-2.5423367,0.0363205
74,0.43886054,0.29411745,"('undedicated', 'dedicated')",0.4388605,0.2941175,-0.144743
75,-1.1268029,-1.037336,"('meek', 'impulsive')",-1.1268029,-1.037336,0.0894669
76,0.61470217,0.39419717,"('anxious', 'daring')",0.6147022,0.3941972,-0.220505
77,-1.4084096,-1.2372328,"('unmotivated', 'motivated')",-1.4084096,-1.2372328,0.1711768
78,-0.69545007,-0.618125,"('nonresilient', 'resilient')",-0.6954501,-0.618125,0.0773251
79,-0.5140938,-0.48481536,"('wavering', 'unwavering')",-0.5140938,-0.4848154,0.0292784
80,0.4290093,0.38493723,"('dominated', 'dominating')",0.4290093,0.3849372,-0.0440721
81,0.44562867,0.35337633,"('submissive', 'aggressive')",0.4456287,0.3533763,-0.0922524
82,6.3263745,6.586243,"('poor', 'rich')",6.3263745,6.5862432,0.2598687
83,-0.3955182,-0.44755968,"('powerless', 'powerful')",-0.3955182,-0.4475597,-0.0520415
84,0.035602856,0.1498845,"('inferior', 'superior')",0.0356029,0.1498845,0.1142816
85,-1.5037323,-1.5746242,"('insignificant', 'prestigious')",-1.5037323,-1.5746242,-0.0708919
86,1.0124552,0.95747554,"('uninfluential', 'influential')",1.0124552,0.9574755,-0.0549797
87,0.216836,0.49649662,"('unsuccessful', 'successful')",0.216836,0.4964966,0.2796606
88,0.22125642,0.33556864,"('low', 'eminent')",0.2212564,0.3355686,0.1143122
