,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-1.1092153,-1.1386404,"('undiscriminating', 'discriminating')",0.054799233,0.0018228833,-0.527208,-0.5684088,-0.0412008
59,0.41039884,0.31455857,"('foolish', 'wise')",0.7923766,0.7562928,0.6013877,0.5354257,-0.065962
60,0.055604294,0.15707564,"('inefficient', 'efficient')",-0.5317606,-0.33255523,-0.2380781,-0.0877398,0.1503383
61,-1.0384129,-1.2203792,"('illogical', 'logical')",0.37157992,0.19562966,-0.3334165,-0.5123748,-0.1789583
62,-0.5781383,-0.4530523,"('incompetent', 'brilliant')",-0.14027245,0.06217042,-0.3592054,-0.1954409,0.1637645
63,-1.2118434,-1.0630462,"('unperceptive', 'insightful')",0.4828636,0.65843105,-0.3644899,-0.2023076,0.1621823
64,-0.35404307,-0.44178173,"('shy', 'confident')",-6.583662,-6.6102705,-3.4688525,-3.526026,-0.0571735
65,-0.39467943,-0.5797252,"('insecure', 'secure')",-0.5614408,-0.5589651,-0.4780601,-0.5693451,-0.091285
66,-1.0232291,-0.94391125,"('inactive', 'active')",0.659569,0.6807987,-0.18183,-0.1315563,0.0502737
67,0.34869963,0.35297874,"('doubtful', 'determined')",-0.4694822,-0.39300096,-0.0603913,-0.0200111,0.0403802
68,-0.6270078,-0.76095676,"('dependent', 'independent')",-0.5738708,-0.5924112,-0.6004393,-0.676684,-0.0762447
69,0.6073453,0.74304324,"('lazy', 'industrious')",-0.35593998,-0.36634624,0.1257026,0.1883485,0.0626459
70,-0.0056612976,0.10212028,"('lethargic', 'energetic')",0.2085658,0.3302509,0.1014523,0.2161856,0.1147333
71,-0.1950826,-0.15225397,"('diffident', 'self-confident')",0.622524,0.629857,0.2137207,0.2388015,0.0250808
72,-0.4974207,-0.52494705,"('unambitious', 'ambitious')",-0.74114394,-0.69936544,-0.6192823,-0.6121563,0.007126
73,1.0558473,1.0714334,"('helpless', 'self-reliant')",-2.6770556,-2.642131,-0.8106042,-0.7853488,0.0252554
74,-0.052038874,0.07950697,"('undedicated', 'dedicated')",0.06558225,0.08168382,0.0067717,0.0805954,0.0738237
75,0.32843465,0.36179227,"('meek', 'impulsive')",-0.31613824,-0.23889491,0.0061482,0.0614487,0.0553005
76,0.6021802,0.8122161,"('anxious', 'daring')",0.08734588,0.2302653,0.344763,0.5212407,0.1764777
77,-1.0766081,-1.1117855,"('unmotivated', 'motivated')",-1.3119702,-1.2048107,-1.1942892,-1.1582981,0.0359911
78,-0.88423955,-0.6613207,"('nonresilient', 'resilient')",-0.00951031,0.09637616,-0.4468749,-0.2824723,0.1644026
79,-0.6347915,-0.51660126,"('wavering', 'unwavering')",-0.0006232243,0.046947967,-0.3177074,-0.2348267,0.0828807
80,-0.072713315,-0.10181191,"('dominated', 'dominating')",-1.6058338,-1.5097936,-0.8392736,-0.8058028,0.0334708
81,-0.015253376,-0.17293087,"('submissive', 'aggressive')",-1.3234742,-1.1857672,-0.6693638,-0.679349,-0.0099852
82,-0.8276058,-0.74186915,"('poor', 'rich')",6.0168905,6.1371083,2.5946424,2.6976197,0.1029773
83,-0.29093623,-0.34354538,"('powerless', 'powerful')",-0.9428606,-0.97570103,-0.6168984,-0.6596232,-0.0427248
84,0.77024055,0.6262613,"('inferior', 'superior')",0.97979665,0.94948465,0.8750186,0.787873,-0.0871456
85,-0.020527458,0.050292596,"('insignificant', 'prestigious')",1.1768433,1.1502429,0.5781579,0.6002678,0.0221099
86,-1.6012292,-1.7792513,"('uninfluential', 'influential')",-0.26647446,-0.40283903,-0.9338518,-1.0910451,-0.1571933
87,-0.43467382,-0.4312942,"('unsuccessful', 'successful')",0.7907811,0.92099386,0.1780536,0.2448498,0.0667962
88,-0.36129215,-0.3459137,"('low', 'eminent')",0.17182869,0.21032493,-0.0947317,-0.0677944,0.0269373
