,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,0.14365618,0.15865846,"('incompetent', 'competent')",0.29057065,0.27880764,0.2171134,0.218733,0.0016196
46,0.2596407,0.26409075,"('uncompetitive', 'competitive')",-0.23613533,-0.20231636,0.0117527,0.0308872,0.0191345
47,0.4088276,0.43648726,"('stupid', 'smart')",5.2291226,5.2024846,2.8189752,2.8194859,0.0005107
48,0.30075327,0.32946098,"('unintelligent', 'intelligent')",0.9560197,0.94637394,0.6283865,0.6379175,0.009531
49,-0.56034863,-0.3731432,"('unable', 'able')",-0.38631445,-0.25162092,-0.4733315,-0.312382,0.1609495
50,-0.4272222,-0.3690666,"('clumsy', 'skillful')",-0.30109203,-0.28063232,-0.3641571,-0.3248495,0.0393076
51,0.30293736,0.19303554,"('uneducated', 'educated')",0.45208922,0.44438076,0.3775133,0.3187082,-0.0588051
52,-1.2425824,-1.3407953,"('irrational', 'rational')",-0.3432932,-0.4970319,-0.7929378,-0.9189136,-0.1259758
53,-1.1803339,-1.0287538,"('uncreative', 'creative')",0.5887264,0.57874304,-0.2958037,-0.2250054,0.0707983
54,-0.36745363,-0.45197275,"('incapable', 'capable')",0.86355567,0.86482733,0.248051,0.2064273,-0.0416237
55,0.96778286,1.0065192,"('incompetent', 'clever')",0.5890634,0.6345422,0.7784231,0.8205307,0.0421076
56,1.4792895,1.4045985,"('impractical', 'practical')",0.79109883,0.8060417,1.1351942,1.1053201,-0.0298741
57,-0.112452,-0.15825196,"('unimaginative', 'imaginative')",-1.8070109,-1.8533258,-0.9597315,-1.0057889,-0.0460574
58,-0.04118238,-0.0053481907,"('undiscriminating', 'discriminating')",0.061759196,-0.011231929,0.0102884,-0.0082901,-0.0185785
59,-0.35141695,-0.33280197,"('foolish', 'wise')",-0.012662799,-0.058473647,-0.1820399,-0.1956378,-0.0135979
60,1.3019811,1.345755,"('inefficient', 'efficient')",0.57678235,0.79710823,0.9393817,1.0714316,0.1320499
61,0.017316857,-0.043023642,"('illogical', 'logical')",0.31157932,0.14891824,0.1644481,0.0529473,-0.1115008
62,1.2916903,1.4056246,"('incompetent', 'brilliant')",0.7656995,0.9329532,1.0286949,1.1692889,0.140594
63,0.60675704,0.7275975,"('unperceptive', 'insightful')",0.8934046,0.9992865,0.7500808,0.8634419,0.1133611
64,-0.09124909,-0.21508105,"('shy', 'confident')",-6.0673,-5.9883084,-3.0792744,-3.1016948,-0.0224204
65,0.80741286,0.6839999,"('insecure', 'secure')",-0.0834931,-0.08586239,0.3619599,0.2990687,-0.0628912
66,-1.3367697,-1.3763691,"('inactive', 'active')",0.41946197,0.3840329,-0.4586539,-0.4961681,-0.0375142
67,0.39032352,0.29454082,"('doubtful', 'determined')",-0.018297747,-0.02054444,0.1860129,0.1369982,-0.0490147
68,-0.6258579,-0.6769636,"('dependent', 'independent')",-0.5522254,-0.5693018,-0.5890417,-0.6231327,-0.034091
69,-1.2276491,-1.1765435,"('lazy', 'industrious')",-0.54677606,-0.5638189,-0.8872126,-0.8701812,0.0170314
70,0.5883887,0.66785103,"('lethargic', 'energetic')",0.94114405,1.036685,0.7647663,0.852268,0.0875017
71,-0.5658701,-0.54594725,"('diffident', 'self-confident')",0.23865163,0.19969073,-0.1636092,-0.1731283,-0.0095191
72,0.49975628,0.4065077,"('unambitious', 'ambitious')",-0.47112882,-0.5080794,0.0143137,-0.0507859,-0.0650996
73,0.20758939,0.21421848,"('helpless', 'self-reliant')",-2.7386212,-2.6226857,-1.2655159,-1.2042336,0.0612823
74,0.7656126,0.8428513,"('undedicated', 'dedicated')",0.24773434,0.22788951,0.5066735,0.5353704,0.0286969
75,-0.78403246,-0.8406124,"('meek', 'impulsive')",-0.43631452,-0.4346603,-0.6101735,-0.6376364,-0.0274629
76,1.2404789,1.325856,"('anxious', 'daring')",0.6998914,0.9164786,0.9701852,1.1211673,0.1509821
77,-0.31168625,-0.26876253,"('unmotivated', 'motivated')",-0.8136082,-0.7324358,-0.5626472,-0.5005991,0.0620481
78,-0.40973258,-0.17459118,"('nonresilient', 'resilient')",-0.014838204,0.1358842,-0.2122854,-0.0193535,0.1929319
79,-0.99275607,-0.95901847,"('wavering', 'unwavering')",-0.2892584,-0.34087276,-0.6410072,-0.6499456,-0.0089384
80,0.44177327,0.39344302,"('dominated', 'dominating')",-0.9787109,-0.8287444,-0.2684688,-0.2176507,0.0508181
81,1.3984828,1.124478,"('submissive', 'aggressive')",0.18184093,0.32746243,0.7901618,0.7259702,-0.0641916
82,-0.35983646,-0.35879523,"('poor', 'rich')",5.678818,5.698306,2.6594908,2.6697555,0.0102647
83,-0.19786556,-0.3312495,"('powerless', 'powerful')",-0.7873737,-0.9185502,-0.4926196,-0.6248999,-0.1322803
84,-0.14700447,-0.25584394,"('inferior', 'superior')",0.75194365,0.70663065,0.3024696,0.2253934,-0.0770762
85,-1.1549304,-1.0557255,"('insignificant', 'prestigious')",-0.060033053,-0.1382191,-0.6074817,-0.5969723,0.0105094
86,-0.68492746,-0.7698081,"('uninfluential', 'influential')",0.088841304,-0.01094503,-0.2980431,-0.3903766,-0.0923335
87,-0.62296575,-0.74179167,"('unsuccessful', 'successful')",0.64202803,0.72328717,0.0095311,-0.0092523,-0.0187834
88,-0.88662094,-0.9396606,"('low', 'eminent')",0.2568125,0.20154893,-0.3149042,-0.3690558,-0.0541516
