,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
66,0.365101,0.24264872,"('inactive', 'active')",0.21495196,0.12867598,0.2900265,0.1856624,-0.1043641
67,-0.23101246,-0.26461,"('doubtful', 'determined')",-0.08692688,-0.14960814,-0.1589697,-0.2071091,-0.0481394
68,-0.32633087,-0.2709372,"('dependent', 'independent')",-0.9527731,-0.8831993,-0.639552,-0.5770682,0.0624838
69,1.2774639,1.1756308,"('lazy', 'industrious')",-0.7368048,-0.78926843,0.2703296,0.1931812,-0.0771484
70,-0.7992388,-0.6581375,"('lethargic', 'energetic')",0.089707874,0.1738548,-0.3547655,-0.2421414,0.1126241
71,0.73632306,0.62149924,"('diffident', 'self-confident')",0.24223806,0.2054333,0.4892806,0.4134663,-0.0758143
72,-0.0967201,-0.10130952,"('unambitious', 'ambitious')",-0.12931864,-0.05358085,-0.1130194,-0.0774452,0.0355742
73,1.0012118,1.01295,"('helpless', 'self-reliant')",-2.893695,-2.8273916,-0.9462417,-0.9072208,0.0390209
74,-0.12127265,-0.13103217,"('undedicated', 'dedicated')",-0.43171036,-0.49712276,-0.2764915,-0.3140775,-0.037586
75,0.8445761,0.80444115,"('meek', 'impulsive')",-0.5664314,-0.5697697,0.1390724,0.1173357,-0.0217367
76,-0.4289748,-0.23972818,"('anxious', 'daring')",-0.040182535,0.15338244,-0.2345787,-0.0431729,0.1914058
77,-1.699695,-1.7229114,"('unmotivated', 'motivated')",-1.1167587,-0.9457728,-1.4082268,-1.3343421,0.0738847
78,-0.8210142,-0.9162756,"('nonresilient', 'resilient')",-0.29108196,-0.23374313,-0.5560481,-0.5750093,-0.0189612
79,0.49591058,0.27846467,"('wavering', 'unwavering')",-0.6313044,-0.67578495,-0.0676969,-0.1986601,-0.1309632
80,0.13692209,0.27314258,"('dominated', 'dominating')",-0.32042742,-0.10005863,-0.0917527,0.086542,0.1782947
81,-1.2441484,-1.1534668,"('submissive', 'aggressive')",-0.3213071,-0.09948079,-0.7827277,-0.6264738,0.1562539
82,-0.33542538,-0.3782001,"('poor', 'rich')",5.712159,5.6935844,2.6883669,2.6576922,-0.0306747
83,-0.2775049,-0.3528144,"('powerless', 'powerful')",-0.5468683,-0.50076383,-0.4121866,-0.4267891,-0.0146025
84,-0.27649328,-0.33414942,"('inferior', 'superior')",0.65348834,0.5617377,0.1884975,0.1137941,-0.0747034
85,1.0363162,0.7631275,"('insignificant', 'prestigious')",-0.5000367,-0.7044207,0.2681397,0.0293534,-0.2387863
86,-1.4536837,-1.6270245,"('uninfluential', 'influential')",-0.5185538,-0.5747616,-0.9861188,-1.100893,-0.1147742
87,0.1921065,0.10235701,"('unsuccessful', 'successful')",0.89200455,0.9507831,0.5420555,0.52657,-0.0154855
88,-0.17573625,-0.32698292,"('low', 'eminent')",-0.39536133,-0.45771033,-0.2855488,-0.3923466,-0.1067978
