,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
22,0.45827675,0.33243373,"('untrustworthy', 'trustworthy')",-0.35590905,-0.34897113,-0.8421366,-0.9152285,-0.2465896,-0.3105886,-0.063999
23,0.33624786,0.2900124,"('insincere', 'sincere')",0.3450976,0.3443098,4.9866433,4.9413023,1.8893296,1.8585415,-0.0307881
24,0.8442052,0.8124703,"('dishonest', 'honest')",-0.8012445,-0.81828326,0.73969513,0.6754665,0.2608853,0.2232178,-0.0376675
25,-0.73185027,-0.7372486,"('egoistic', 'altruistic')",0.6565987,0.6398026,1.6640393,1.6293267,0.5295959,0.5106269,-0.018969
26,1.7197391,1.6410089,"('hardhearted', 'benevolent')",1.0621839,1.0373547,1.9353778,1.8594166,1.5724335,1.5125934,-0.0598401
27,0.6605304,0.7666942,"('hardhearted', 'softhearted')",0.066695936,0.0985799,1.6915336,1.5244639,0.8062533,0.7965794,-0.0096739
28,0.080018565,-0.1039377,"('disloyal', 'loyal')",0.64494526,0.5625238,1.2893674,1.1943955,0.6714438,0.5509939,-0.1204499
29,-0.9540598,-1.103015,"('unfair', 'fair')",-0.5910967,-0.613456,-0.37191135,-0.51442325,-0.6390226,-0.7436314,-0.1046088
30,0.94116193,0.8707471,"('intolerant', 'tolerant')",0.64447874,0.6038575,0.9380764,0.8901775,0.841239,0.7882607,-0.0529783
31,-1.5824136,-1.4760966,"('evil', 'good')",-1.0187719,-0.99156195,-0.63065773,-0.7288305,-1.077281,-1.0654964,0.0117846
32,0.05992139,0.0679203,"('unkind', 'kind')",-0.036476664,-0.061030317,0.63572305,0.5490051,0.2197226,0.1852984,-0.0344242
33,0.82271534,0.706589,"('wrong', 'right')",0.3198952,0.2567774,-0.34217632,-0.40109494,0.2668114,0.1874238,-0.0793876
34,-0.3024762,-0.17331296,"('mean', 'honorable')",-0.0777821,0.021621447,5.822884,5.9391613,1.8142087,1.9291566,0.1149479
35,-0.7422949,-0.7249285,"('corrupt', 'incorrupt')",-0.62213737,-0.7547723,0.2719883,0.12605515,-0.364148,-0.4512152,-0.0870672
36,-1.2403268,-1.2261827,"('hostile', 'amicable')",-1.5156953,-1.5489517,0.63986,0.4683543,-0.7053874,-0.7689268,-0.0635394
37,1.0650314,1.0865895,"('fake', 'genuine')",0.51556575,0.5501918,0.42949495,0.429844,0.6700307,0.688875,0.0188443
38,-0.31765023,-0.32869083,"('untruthful', 'truthful')",-0.4336202,-0.42163417,-0.26026332,-0.21364272,-0.3371779,-0.3213226,0.0158553
39,1.0608959,1.1129612,"('exploitative', 'cooperative')",0.30976787,0.32856756,0.07010847,0.07185756,0.4802574,0.5044621,0.0242047
40,-0.47509262,-0.5849104,"('stingy', 'generous')",0.01621462,0.039116167,-1.0937316,-1.2601888,-0.5175366,-0.6019944,-0.0844578
41,-0.038963392,-0.17827815,"('unforgiving', 'forgiving')",-0.3837289,-0.34075198,0.18153168,0.034693476,-0.0803869,-0.1614455,-0.0810586
42,-0.29057175,-0.26093078,"('unreliable', 'reliable')",-0.07259433,0.015945919,-3.0820956,-3.0287871,-1.1484206,-1.0912573,0.0571633
43,0.26069137,0.33221713,"('irresponsible', 'responsible')",-0.15577602,-0.058160108,0.16029963,0.19802469,0.088405,0.1573606,0.0689556
44,-1.3929023,-1.3669567,"('prejudiced', 'unprejudiced')",-0.8828217,-0.8981318,-1.4494603,-1.4379971,-1.2417281,-1.2343619,0.0073662
45,0.52066773,0.39961714,"('incompetent', 'competent')",0.381511,0.49912253,-0.092365235,-0.18853557,0.2699378,0.2367347,-0.0332031
46,0.9363481,0.8540899,"('uncompetitive', 'competitive')",0.745139,0.8549285,-0.5093505,-0.53772455,0.3907122,0.3904313,-0.0002809
47,1.007912,1.0583545,"('stupid', 'smart')",0.6401572,0.70797807,5.337145,5.4241776,2.3284047,2.3968368,0.0684321
48,0.06585841,-0.012592927,"('unintelligent', 'intelligent')",0.025170526,-0.008695342,0.3425941,0.33255452,0.144541,0.1037554,-0.0407856
49,0.38162094,0.42493045,"('unable', 'able')",-0.14094512,-0.103896484,-0.44894984,-0.34563717,-0.0694247,-0.0082011,0.0612236
50,-0.970649,-0.93323666,"('clumsy', 'skillful')",0.099260904,0.08324576,-0.058063325,-0.09249178,-0.3098171,-0.3141609,-0.0043438
51,-0.41578987,-0.5146243,"('uneducated', 'educated')",-0.04553826,-0.10296422,0.18992436,0.11868439,-0.0904679,-0.1663014,-0.0758335
52,-0.89916784,-1.075909,"('irrational', 'rational')",-0.3624133,-0.569919,0.20301327,0.08590339,-0.352856,-0.5199749,-0.1671189
53,-0.5015345,-0.49114123,"('uncreative', 'creative')",-0.94573754,-0.982772,0.68683857,0.64552534,-0.2534778,-0.2761293,-0.0226515
54,-0.26457924,-0.264951,"('incapable', 'capable')",-0.28358257,-0.3252207,0.86682177,0.9926562,0.10622,0.1341615,0.0279415
55,0.3191433,0.2579057,"('incompetent', 'clever')",0.314387,0.3907746,0.022105845,0.00308609,0.2185454,0.2172555,-0.0012899
56,1.6717064,1.6575648,"('impractical', 'practical')",1.5416229,1.5950612,-0.42854705,-0.39313585,0.9282607,0.9531634,0.0249027
57,0.5977376,0.5118897,"('unimaginative', 'imaginative')",-0.77461845,-0.8089312,-2.2271235,-2.2770436,-0.8013348,-0.8580283,-0.0566935
58,0.23234634,0.17016792,"('undiscriminating', 'discriminating')",0.6245496,0.593981,0.12729481,0.05697079,0.3280636,0.2737066,-0.054357
59,0.20375824,0.16320579,"('foolish', 'wise')",-0.3448627,-0.46573082,0.172353,0.17459564,0.0104162,-0.0426431,-0.0530593
60,0.9428285,0.9381942,"('inefficient', 'efficient')",1.3547542,1.4699126,-0.5073426,-0.38489717,0.5967467,0.6744032,0.0776565
61,0.5188051,0.37427384,"('illogical', 'logical')",-0.014842246,-0.16711305,0.16769688,0.017761562,0.2238866,0.0749741,-0.1489125
62,0.36419997,0.34104922,"('incompetent', 'brilliant')",0.23299208,0.31542942,-0.43751487,-0.32380277,0.0532257,0.110892,0.0576663
63,-0.124354556,-0.1567905,"('unperceptive', 'insightful')",0.2593199,0.36040527,0.5507946,0.6326576,0.2285867,0.2787575,0.0501708
64,0.08314734,-0.030942917,"('shy', 'confident')",0.18513598,0.10129358,-6.5552697,-6.54309,-2.0956621,-2.1575797,-0.0619176
65,0.41685334,0.24480316,"('insecure', 'secure')",0.30888006,0.19286108,-0.6160429,-0.6025083,0.0365635,-0.054948,-0.0915115
66,-0.19443849,-0.13240574,"('inactive', 'active')",-0.8769233,-0.87894803,1.3234692,1.3093883,0.0840358,0.0993448,0.015309
67,0.5363686,0.4603737,"('doubtful', 'determined')",0.5622252,0.5182567,-0.5226295,-0.454041,0.1919881,0.1748631,-0.017125
68,-0.46503097,-0.47090054,"('dependent', 'independent')",-0.5650601,-0.61081684,-0.55090797,-0.5824774,-0.5269997,-0.5547316,-0.0277319
69,-0.6794646,-0.62993157,"('lazy', 'industrious')",1.0972927,1.0706115,-0.2877858,-0.27819288,0.0433474,0.0541623,0.0108149
70,0.7529981,0.74214995,"('lethargic', 'energetic')",-0.021383898,0.039724186,0.46086568,0.51658666,0.3974933,0.4328202,0.0353269
71,1.7872573,1.8050642,"('diffident', 'self-confident')",0.6706729,0.69030064,0.42900768,0.39527243,0.9623126,0.9635458,0.0012332
72,0.54580337,0.55118805,"('unambitious', 'ambitious')",-0.86978304,-0.8945901,-1.1741037,-1.1601429,-0.4993611,-0.5011816,-0.0018205
73,1.5380588,1.5995244,"('helpless', 'self-reliant')",0.948454,0.8974224,-2.9155545,-2.9009593,-0.143014,-0.1346708,0.0083432
74,1.5877248,1.6218606,"('undedicated', 'dedicated')",0.7757099,0.84012944,0.18616703,0.15284869,0.8498673,0.8716129,0.0217456
75,-0.6776587,-0.65968937,"('meek', 'impulsive')",-1.3322654,-1.3476926,-0.144939,-0.120123655,-0.7182876,-0.7091685,0.0091191
76,-0.1926516,-0.1501476,"('anxious', 'daring')",-0.008244878,0.10455038,-0.09281946,0.0024276823,-0.0979053,-0.0143898,0.0835155
77,-1.3774754,-1.4803325,"('unmotivated', 'motivated')",-0.10423843,-0.0854156,-1.2636443,-1.1455377,-0.9151193,-0.9037619,0.0113574
78,-0.395336,-0.31407297,"('nonresilient', 'resilient')",0.7072629,0.84026575,0.23271115,0.29351473,0.181546,0.2732358,0.0916898
79,-0.7884951,-0.7060185,"('wavering', 'unwavering')",-1.0398754,-1.0762798,0.1743538,0.2216555,-0.5513389,-0.5202143,0.0311246
80,0.1536525,0.026778266,"('dominated', 'dominating')",0.70766145,0.7108576,-1.1286646,-1.0540158,-0.0891169,-0.1054599,-0.016343
81,0.7971792,0.64928484,"('submissive', 'aggressive')",0.7621024,0.6935153,-0.7466175,-0.6691092,0.270888,0.2245636,-0.0463244
82,-0.8814811,-0.85257,"('poor', 'rich')",-0.38036132,-0.34369624,5.717022,5.776453,1.4850597,1.5267289,0.0416692
83,0.40942368,0.32406598,"('powerless', 'powerful')",-0.3488195,-0.33825898,-1.1420213,-1.162667,-0.3604724,-0.3922867,-0.0318143
84,1.1804141,1.0458709,"('inferior', 'superior')",0.77999103,0.6555529,0.8999301,0.8342579,0.9534451,0.8452272,-0.1082179
85,0.010795902,0.037957646,"('insignificant', 'prestigious')",-0.3157436,-0.38752744,1.0600495,1.0617492,0.2517006,0.2373931,-0.0143075
86,0.96818304,0.854417,"('uninfluential', 'influential')",-0.1987537,-0.22580436,0.0029691868,-0.12445568,0.2574662,0.1680523,-0.0894139
87,0.42344305,0.30409312,"('unsuccessful', 'successful')",0.9030708,0.8518657,0.5734631,0.67424375,0.6333257,0.6100675,-0.0232582
88,0.06902167,-0.01847712,"('low', 'eminent')",-0.0067739394,-0.1287731,0.0012579337,0.057879597,0.0211686,-0.0297902,-0.0509588
