,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,-0.065287806,-0.074524745,"('immoral', 'moral')",-0.41207504,-0.3032044,-0.2386814,-0.1888646,0.0498168
22,-0.08865639,-0.08583257,"('untrustworthy', 'trustworthy')",-0.9632819,-0.9185623,-0.5259691,-0.5021974,0.0237717
23,-0.25612235,-0.20822272,"('insincere', 'sincere')",5.8916893,5.9952216,2.8177834,2.8934994,0.075716
24,-0.04431533,-0.16212814,"('dishonest', 'honest')",0.8847226,0.9131324,0.4202036,0.3755021,-0.0447015
25,0.45154682,0.39458758,"('egoistic', 'altruistic')",1.0184848,0.8983912,0.7350158,0.6464894,-0.0885264
26,-0.14473692,-0.36965075,"('hardhearted', 'benevolent')",1.4991457,1.3108137,0.6772044,0.4705815,-0.2066229
27,-0.9223683,-0.9800672,"('hardhearted', 'softhearted')",1.2014242,1.0742648,0.139528,0.0470988,-0.0924292
28,-0.36435342,-0.49154824,"('disloyal', 'loyal')",1.1066569,1.0720252,0.3711517,0.2902385,-0.0809132
29,-0.19141,-0.2081404,"('unfair', 'fair')",-0.3694747,-0.47190258,-0.2804424,-0.3400215,-0.0595791
30,0.38656986,0.36462852,"('intolerant', 'tolerant')",0.94256747,0.884087,0.6645687,0.6243578,-0.0402109
31,-1.0906628,-1.1442823,"('evil', 'good')",-0.77364063,-0.93865305,-0.9321517,-1.0414677,-0.109316
32,-0.5899664,-0.6532022,"('unkind', 'kind')",0.6311352,0.5359016,0.0205844,-0.0586503,-0.0792347
33,0.7724612,0.72857255,"('wrong', 'right')",-0.5540525,-0.5609183,0.1092044,0.0838271,-0.0253773
34,-0.11489852,-0.038400624,"('mean', 'honorable')",5.6969757,5.846061,2.7910385,2.9038303,0.1127918
35,0.23864517,0.12874019,"('corrupt', 'incorrupt')",-0.33649647,-0.43953535,-0.0489257,-0.1553976,-0.1064719
36,-0.7949934,-0.9565133,"('hostile', 'amicable')",-0.12112347,-0.29939044,-0.4580584,-0.6279519,-0.1698935
37,0.30827317,0.2249772,"('fake', 'genuine')",0.15857394,0.21721044,0.2334236,0.2210938,-0.0123298
38,-0.19591363,-0.18390134,"('untruthful', 'truthful')",-0.11188038,0.015482111,-0.153897,-0.0842096,0.0696874
39,0.57127416,0.49979123,"('exploitative', 'cooperative')",0.062405657,0.03743033,0.3168399,0.2686108,-0.0482291
40,0.94701815,1.0593008,"('stingy', 'generous')",-1.82476,-1.8933551,-0.4388709,-0.4170272,0.0218437
41,0.20434488,0.14238767,"('unforgiving', 'forgiving')",0.072214365,-0.0451212,0.1382796,0.0486332,-0.0896464
42,0.403995,0.58478826,"('unreliable', 'reliable')",-3.1942427,-3.1566114,-1.3951238,-1.2859116,0.1092122
43,-0.4708864,-0.49751848,"('irresponsible', 'responsible')",0.3845665,0.38341796,-0.04316,-0.0570503,-0.0138903
44,0.1162001,0.027117131,"('prejudiced', 'unprejudiced')",-1.664898,-1.7198846,-0.774349,-0.8463838,-0.0720348
45,-0.08760331,-0.1948183,"('incompetent', 'competent')",-0.021404257,-0.034808725,-0.0545038,-0.1148135,-0.0603097
46,-0.35097212,-0.31764936,"('uncompetitive', 'competitive')",-0.92210555,-0.8646319,-0.6365389,-0.5911406,0.0453983
47,0.14587414,0.18060507,"('stupid', 'smart')",5.4655147,5.633516,2.8056943,2.9070604,0.1013661
48,0.0025130138,-0.1602537,"('unintelligent', 'intelligent')",1.0363065,1.0359185,0.5194098,0.4378324,-0.0815774
49,0.21328004,0.18139727,"('unable', 'able')",-0.086999476,0.018423064,0.0631403,0.0999102,0.0367699
50,0.17668605,0.21671408,"('clumsy', 'skillful')",0.050589696,-0.0023689717,0.1136379,0.1071726,-0.0064653
51,0.38656875,0.4347968,"('uneducated', 'educated')",0.33531827,0.36014852,0.3609435,0.3974727,0.0365292
52,-0.27441067,-0.391904,"('irrational', 'rational')",0.07141243,-0.025663314,-0.1014991,-0.2087837,-0.1072846
53,-0.9318493,-0.9645752,"('uncreative', 'creative')",0.401744,0.33991137,-0.2650526,-0.3123319,-0.0472793
54,-0.5195782,-0.6393328,"('incapable', 'capable')",0.73112696,0.77508897,0.1057744,0.0678781,-0.0378963
55,0.10165097,-0.011191785,"('incompetent', 'clever')",0.27333736,0.30327594,0.1874942,0.1460421,-0.0414521
56,0.44031423,0.443437,"('impractical', 'practical')",-0.2591758,-0.15086493,0.0905692,0.146286,0.0557168
57,-0.6933912,-0.78905785,"('unimaginative', 'imaginative')",-3.3642056,-3.4387836,-2.0287983,-2.1139207,-0.0851224
58,-0.22953229,-0.20613906,"('undiscriminating', 'discriminating')",0.18263327,0.117954254,-0.0234495,-0.0440924,-0.0206429
59,0.054621443,0.13622421,"('foolish', 'wise')",0.15791972,0.2477298,0.1062706,0.191977,0.0857064
60,0.53194785,0.52710694,"('inefficient', 'efficient')",0.03666434,0.21184972,0.2843061,0.3694783,0.0851722
61,-0.4095084,-0.5965166,"('illogical', 'logical')",0.6269536,0.4924823,0.1087226,-0.0520172,-0.1607398
62,1.112228,1.2376435,"('incompetent', 'brilliant')",0.5905949,0.7840282,0.8514115,1.0108359,0.1594244
63,-0.5051009,-0.34857267,"('unperceptive', 'insightful')",0.6060706,0.72193915,0.0504848,0.1866832,0.1361984
64,0.5978839,0.580125,"('shy', 'confident')",-6.4875956,-6.4858413,-2.9448559,-2.9528582,-0.0080023
65,-0.64356744,-0.7006139,"('insecure', 'secure')",-0.3243164,-0.21038517,-0.4839419,-0.4554995,0.0284424
66,-0.20015305,-0.20663266,"('inactive', 'active')",0.44433132,0.40818778,0.1220891,0.1007776,-0.0213115
67,0.72616935,0.66913366,"('doubtful', 'determined')",-0.11741266,-0.2046091,0.3043783,0.2322623,-0.072116
68,-0.038809948,0.1147143,"('dependent', 'independent')",-0.64636993,-0.57446927,-0.3425899,-0.2298775,0.1127124
69,1.2750494,1.2423667,"('lazy', 'industrious')",-0.5109988,-0.57071024,0.3820253,0.3358282,-0.0461971
70,0.08562086,0.22211765,"('lethargic', 'energetic')",0.034585413,0.08136631,0.0601031,0.151742,0.0916389
71,0.42370307,0.42571655,"('diffident', 'self-confident')",0.5478301,0.55210906,0.4857666,0.4889128,0.0031462
72,-0.5116019,-0.4038343,"('unambitious', 'ambitious')",-0.2636915,-0.17870727,-0.3876467,-0.2912708,0.0963759
73,1.4029597,1.5033597,"('helpless', 'self-reliant')",-3.1202374,-3.082934,-0.8586388,-0.7897871,0.0688517
74,0.44539574,0.4445175,"('undedicated', 'dedicated')",-0.24562143,-0.34564885,0.0998872,0.0494343,-0.0504529
75,0.59787923,0.64777565,"('meek', 'impulsive')",-0.8051902,-0.8125816,-0.1036555,-0.082403,0.0212525
76,0.10409758,0.19626908,"('anxious', 'daring')",-0.16977851,-0.021458857,-0.0328405,0.0874051,0.1202456
77,-0.3450436,-0.31389987,"('unmotivated', 'motivated')",-1.1076716,-0.96220165,-0.7263576,-0.6380508,0.0883068
78,-0.48233223,-0.33785507,"('nonresilient', 'resilient')",0.17821167,0.27865085,-0.1520603,-0.0296021,0.1224582
79,-0.52956706,-0.55946314,"('wavering', 'unwavering')",-0.16425228,-0.18529953,-0.3469097,-0.3723813,-0.0254716
80,0.7506325,0.83684134,"('dominated', 'dominating')",-0.7662542,-0.55710596,-0.0078108,0.1398677,0.1476785
81,0.85694367,0.8131436,"('submissive', 'aggressive')",-0.5187326,-0.36051887,0.1691055,0.2263124,0.0572069
82,-1.0883306,-1.0329032,"('poor', 'rich')",6.2054615,6.2944365,2.5585654,2.6307666,0.0722012
83,0.463899,0.4407609,"('powerless', 'powerful')",-0.88312835,-0.88534087,-0.2096147,-0.22229,-0.0126753
84,0.81163865,0.8060605,"('inferior', 'superior')",0.9831313,0.9759314,0.897385,0.890996,-0.006389
85,0.16849855,0.14800605,"('insignificant', 'prestigious')",-0.15933132,-0.3907599,0.0045836,-0.1213769,-0.1259605
86,-0.6893635,-0.89082646,"('uninfluential', 'influential')",-0.2378567,-0.29906628,-0.4636101,-0.5949464,-0.1313363
87,1.1913339,1.0587887,"('unsuccessful', 'successful')",0.92878455,1.1061264,1.0600592,1.0824575,0.0223983
88,-0.33922377,-0.4066664,"('low', 'eminent')",-0.3651555,-0.39792663,-0.3521896,-0.4022965,-0.0501069
