,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
79,-0.55835956,-0.6127655,"('wavering', 'unwavering')",-1.6154855,-1.5830033,0.18631895,0.21286109,-0.6625087,-0.6609693,0.0015394
80,0.11527774,0.102047354,"('dominated', 'dominating')",-0.054875292,-0.083424486,-1.2172574,-1.1805573,-0.3856183,-0.3873115,-0.0016932
81,0.2746585,0.26397476,"('submissive', 'aggressive')",1.1144762,0.9950611,-0.87902033,-0.73987275,0.1700381,0.1730544,0.0030163
82,-1.8859234,-1.8747045,"('poor', 'rich')",0.030509382,0.04010778,6.3665314,6.5288444,1.5037058,1.5647492,0.0610434
83,0.4237951,0.47065923,"('powerless', 'powerful')",-0.2158084,-0.2706588,-1.0360386,-1.0877166,-0.2760173,-0.2959054,-0.0198881
84,1.0269328,1.0332134,"('inferior', 'superior')",0.2978193,0.20697768,0.9582266,0.8849967,0.7609929,0.708396,-0.0525969
85,0.5722543,0.47502953,"('insignificant', 'prestigious')",-0.51821303,-0.6489962,0.7183391,0.6403257,0.2574601,0.155453,-0.1020071
86,0.047538117,0.008754306,"('uninfluential', 'influential')",0.0060062706,-0.115049995,0.090091795,0.015320489,0.0478787,-0.0303251,-0.0782038
87,0.26342118,0.21103679,"('unsuccessful', 'successful')",0.60178417,0.3973881,0.7767459,0.7475128,0.5473171,0.4519792,-0.0953379
88,-0.21292141,-0.30826283,"('low', 'eminent')",-0.21547025,-0.30849153,0.14464664,0.2150881,-0.0945817,-0.1338888,-0.0393071
