,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,-0.6673658,-0.7313801,"('insincere', 'sincere')",6.108518,6.1433687,2.7205763,2.7059944,-0.0145819
24,-0.56331617,-0.5590253,"('dishonest', 'honest')",0.94055074,0.968135,0.1886173,0.2045549,0.0159376
25,-0.4002465,-0.20377521,"('egoistic', 'altruistic')",1.2649344,1.2340654,0.432344,0.5151451,0.0828011
26,0.34012192,0.3382172,"('hardhearted', 'benevolent')",1.5641106,1.4471291,0.9521163,0.8926731,-0.0594432
27,0.5996842,0.81154585,"('hardhearted', 'softhearted')",1.5253313,1.4542316,1.0625077,1.1328888,0.0703811
28,-0.6996468,-0.73061335,"('disloyal', 'loyal')",0.95830435,0.9142019,0.1293288,0.0917943,-0.0375345
29,-0.11246087,-0.12689964,"('unfair', 'fair')",-0.6057681,-0.7203913,-0.3591145,-0.4236455,-0.064531
30,0.19484958,0.06739796,"('intolerant', 'tolerant')",1.4682703,1.3808873,0.83156,0.7241426,-0.1074174
31,-0.29116216,-0.11713405,"('evil', 'good')",-0.9962528,-1.0674876,-0.6437075,-0.5923108,0.0513967
32,-0.36682856,-0.38975385,"('unkind', 'kind')",0.6936942,0.5696442,0.1634328,0.0899452,-0.0734876
33,0.6360073,0.7402384,"('wrong', 'right')",-0.3042918,-0.32342494,0.1658577,0.2084067,0.042549
34,-0.34327072,-0.3350247,"('mean', 'honorable')",6.187693,6.2816443,2.9222112,2.9733098,0.0510986
35,0.58289146,0.77336985,"('corrupt', 'incorrupt')",-0.0144134015,-0.08573905,0.284239,0.3438154,0.0595764
36,-0.44919977,-0.2709844,"('hostile', 'amicable')",-0.059152447,-0.19911881,-0.2541761,-0.2350516,0.0191245
37,-0.47874707,-0.46119118,"('fake', 'genuine')",0.38954905,0.39143258,-0.044599,-0.0348793,0.0097197
38,-0.16863693,-0.014093723,"('untruthful', 'truthful')",0.2974437,0.4655556,0.0644034,0.2257309,0.1613275
39,0.44148445,0.4348887,"('exploitative', 'cooperative')",0.13326068,0.12685229,0.2873726,0.2808705,-0.0065021
40,-0.38493913,-0.39837843,"('stingy', 'generous')",-1.5117483,-1.4950986,-0.9483438,-0.9467385,0.0016053
41,-0.358337,-0.450668,"('unforgiving', 'forgiving')",-0.15430854,-0.27331105,-0.2563228,-0.3619895,-0.1056667
42,-0.21594687,-0.07834737,"('unreliable', 'reliable')",-3.1321633,-3.0195453,-1.6740551,-1.5489464,0.1251087
43,-0.5013341,-0.48391527,"('irresponsible', 'responsible')",0.66915166,0.6312176,0.0839088,0.0736512,-0.0102576
44,0.24648777,0.22959486,"('prejudiced', 'unprejudiced')",-1.4929507,-1.5092548,-0.6232315,-0.63983,-0.0165985
45,-1.2945443,-1.3583243,"('incompetent', 'competent')",-0.2573368,-0.30726054,-0.7759405,-0.8327924,-0.0568519
46,-1.5018938,-1.6288912,"('uncompetitive', 'competitive')",-0.99625474,-1.0169076,-1.2490742,-1.3228993,-0.0738251
47,-0.87678605,-0.86211693,"('stupid', 'smart')",5.5903435,5.6681457,2.3567786,2.4030144,0.0462358
48,-0.46841568,-0.6502797,"('unintelligent', 'intelligent')",1.0768869,1.0621047,0.3042356,0.2059125,-0.0983231
49,0.16206029,0.3601344,"('unable', 'able')",0.095632955,0.23545724,0.1288466,0.2977958,0.1689492
50,0.34713718,0.51468796,"('clumsy', 'skillful')",0.2155517,0.17796388,0.2813444,0.3463259,0.0649815
51,-0.857196,-1.1093688,"('uneducated', 'educated')",0.3979339,0.34151053,-0.229631,-0.3839291,-0.1542981
52,-0.13837884,-0.10189309,"('irrational', 'rational')",-0.17892456,-0.2917502,-0.1586517,-0.1968216,-0.0381699
53,-0.90792793,-0.6606221,"('uncreative', 'creative')",0.6653163,0.6641033,-0.1213058,0.0017406,0.1230464
54,-0.42953783,-0.3245458,"('incapable', 'capable')",1.1499362,1.2277179,0.3601992,0.451586,0.0913868
55,-0.806313,-0.9652963,"('incompetent', 'clever')",-0.02102267,-0.02249733,-0.4136678,-0.4938968,-0.080229
56,-0.25067687,-0.36604422,"('impractical', 'practical')",0.13899314,0.12918898,-0.0558419,-0.1184276,-0.0625857
57,-1.3931794,-1.443493,"('unimaginative', 'imaginative')",-2.9175854,-3.0091522,-2.1553824,-2.2263227,-0.0709403
58,-0.3885276,-0.34486738,"('undiscriminating', 'discriminating')",-0.034514714,-0.13648328,-0.2115212,-0.2406753,-0.0291541
59,0.6999389,0.8324016,"('foolish', 'wise')",0.4020779,0.46124586,0.5510084,0.6468237,0.0958153
60,0.16711104,0.0033401577,"('inefficient', 'efficient')",0.3854127,0.47030503,0.2762619,0.2368226,-0.0394393
61,-0.8316708,-0.99285454,"('illogical', 'logical')",0.060741622,-0.07191946,-0.3854646,-0.532387,-0.1469224
62,-0.25644866,-0.22774807,"('incompetent', 'brilliant')",0.7219049,0.91671395,0.2327281,0.344483,0.1117549
63,-0.47291672,-0.4852249,"('unperceptive', 'insightful')",1.0995805,1.1661147,0.3133319,0.3404449,0.027113
64,-0.9575817,-1.2138942,"('shy', 'confident')",-7.1983,-7.1921597,-4.0779409,-4.2030268,-0.1250859
65,-0.86805207,-1.1571424,"('insecure', 'secure')",-0.5233361,-0.47468525,-0.6956941,-0.8159138,-0.1202197
66,-1.3603138,-1.2220688,"('inactive', 'active')",0.55450034,0.53558654,-0.4029067,-0.3432411,0.0596656
67,0.08412481,-0.002390623,"('doubtful', 'determined')",-0.17639863,-0.2343931,-0.0461369,-0.1183919,-0.072255
68,-0.16437188,-0.261898,"('dependent', 'independent')",-0.23785238,-0.22228524,-0.2011121,-0.2420916,-0.0409795
69,0.56984806,0.7643871,"('lazy', 'industrious')",-0.23070966,-0.23125105,0.1695692,0.266568,0.0969988
70,-0.35998353,-0.43046358,"('lethargic', 'energetic')",0.47042513,0.49952188,0.0552208,0.0345291,-0.0206917
71,0.34103006,0.47617155,"('diffident', 'self-confident')",0.641351,0.64668405,0.4911905,0.5614278,0.0702373
72,-0.17985412,-0.21275602,"('unambitious', 'ambitious')",-0.29362637,-0.1933856,-0.2367402,-0.2030708,0.0336694
73,1.0327563,1.0560778,"('helpless', 'self-reliant')",-3.0157075,-2.9304419,-0.9914756,-0.937182,0.0542936
74,-0.18656544,-0.14014599,"('undedicated', 'dedicated')",-0.22338042,-0.36491778,-0.2049729,-0.2525319,-0.047559
75,0.83416384,0.8384285,"('meek', 'impulsive')",-0.34327787,-0.29802835,0.245443,0.2702001,0.0247571
76,-0.1086317,-0.085055694,"('anxious', 'daring')",0.27237973,0.35630897,0.081874,0.1356266,0.0537526
77,-1.1425807,-1.2328886,"('unmotivated', 'motivated')",-0.7738232,-0.67851037,-0.958202,-0.9556994,0.0025026
78,-0.67533743,-0.53394157,"('nonresilient', 'resilient')",0.32830793,0.44102782,-0.1735148,-0.0464569,0.1270579
79,-0.4377847,-0.33235687,"('wavering', 'unwavering')",0.16130833,0.13687202,-0.1382382,-0.0977424,0.0404958
80,-0.25065368,-0.40825242,"('dominated', 'dominating')",-1.2297474,-1.081763,-0.7402005,-0.7450078,-0.0048073
81,-0.073262304,-0.55497885,"('submissive', 'aggressive')",-0.3576498,-0.23674099,-0.2154561,-0.3958599,-0.1804038
82,-0.17042634,-0.12629424,"('poor', 'rich')",6.127628,6.255273,2.9786007,3.0644894,0.0858887
83,-0.5211204,-0.60521245,"('powerless', 'powerful')",-0.8780433,-0.9114794,-0.6995819,-0.758346,-0.0587641
84,0.123330824,-0.00010852143,"('inferior', 'superior')",1.1157714,1.0513341,0.6195511,0.5256128,-0.0939383
85,0.25221667,0.5170472,"('insignificant', 'prestigious')",0.43431115,0.3324248,0.3432639,0.424736,0.0814721
86,-1.3363229,-1.5034767,"('uninfluential', 'influential')",-0.20176424,-0.27814972,-0.7690436,-0.8908132,-0.1217696
87,-0.17782062,-0.27102354,"('unsuccessful', 'successful')",0.6805617,0.7666297,0.2513705,0.2478031,-0.0035674
88,-0.1372588,-0.194426,"('low', 'eminent')",0.46448758,0.4136523,0.1636144,0.1096132,-0.0540012
