,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
25,-1.1653969,-1.1451589,"('egoistic', 'altruistic')",-0.2951652,-0.19346002,-0.27497733,-0.23638454,1.6867598,1.6363522,-0.0121949,0.0153372,0.0275321
26,0.69488555,0.73004854,"('hardhearted', 'benevolent')",0.25178957,0.28443596,0.6823481,0.7552079,1.3949091,1.2847986,0.7559831,0.7636228,0.0076397
27,-0.07838467,0.043016613,"('hardhearted', 'softhearted')",-0.75372154,-0.6231869,-0.67187387,-0.50872755,1.513926,1.5263286,0.0024865,0.1093577,0.1068712
28,0.5697957,0.5007941,"('disloyal', 'loyal')",-0.32987002,-0.43193603,0.7187362,0.5282056,1.3706516,1.2063764,0.5823284,0.45086,-0.1314684
29,-0.46301734,-0.44515032,"('unfair', 'fair')",-0.457271,-0.48593506,-0.8691638,-0.8358672,-0.34691012,-0.44402015,-0.5340905,-0.5527432,-0.0186527
30,0.884739,0.8278209,"('intolerant', 'tolerant')",-0.31925064,-0.39479795,0.62535703,0.49876618,1.0285147,0.9849491,0.55484,0.4791846,-0.0756554
31,-1.1040643,-0.9501241,"('evil', 'good')",-0.98212564,-0.76623267,-2.1220572,-1.8672887,-0.9072631,-0.8082066,-1.2788776,-1.097963,0.1809146
32,0.8620199,0.7549157,"('unkind', 'kind')",-0.34035224,-0.45766065,1.5600863,1.3383155,1.3257653,1.172302,0.8518798,0.7019681,-0.1499117
33,0.91835743,0.86991096,"('wrong', 'right')",0.86107254,0.9037833,-0.23446867,-0.21445437,-0.36140788,-0.37442324,0.2958883,0.2962041,0.0003158
34,0.021661483,0.18951307,"('mean', 'honorable')",-0.42579576,-0.35113746,-0.11101547,-0.037903313,6.3757806,6.5227604,1.4651577,1.5808082,0.1156505
35,-1.9284195,-1.9390712,"('corrupt', 'incorrupt')",0.28539357,0.41976225,-2.4043987,-2.2163723,0.10236446,-0.016337048,-0.9862649,-0.9380046,0.0482603
36,-1.1951557,-1.1237686,"('hostile', 'amicable')",-0.7485746,-0.615483,-2.0844584,-1.9756706,0.50120294,0.4076703,-0.8817464,-0.826813,0.0549334
37,0.13961661,0.14943774,"('fake', 'genuine')",-0.49094254,-0.4467662,0.093807355,0.15830687,0.47910628,0.52521646,0.0553969,0.0965487,0.0411518
38,0.1629768,0.20509782,"('untruthful', 'truthful')",0.18472493,0.19649787,-0.2966523,-0.30110928,0.40469915,0.45854086,0.1139371,0.1397568,0.0258197
39,1.3492188,1.3240173,"('exploitative', 'cooperative')",0.7466838,0.7236532,1.6287051,1.5750804,0.059292085,0.020874172,0.945975,0.9109063,-0.0350687
40,-0.30167013,-0.21211585,"('stingy', 'generous')",-0.98868585,-0.92465603,0.28167176,0.41726202,-1.8164225,-1.7955233,-0.7062767,-0.6287583,0.0775184
41,-0.35719132,-0.335933,"('unforgiving', 'forgiving')",-0.5180699,-0.55519944,0.92619044,0.8986037,0.21343586,0.20386633,0.0660913,0.0528344,-0.0132569
42,0.32803896,0.2947088,"('unreliable', 'reliable')",0.035717495,-0.01405417,1.1768367,1.2449775,-3.6029754,-3.4623039,-0.5155956,-0.4841679,0.0314277
43,1.0742307,1.1732229,"('irresponsible', 'responsible')",-0.44888762,-0.4258405,0.9253687,0.88158214,0.6553959,0.69613874,0.551527,0.5812758,0.0297488
44,-1.3677499,-1.404466,"('prejudiced', 'unprejudiced')",0.39223388,0.3824805,-0.39114645,-0.43519723,-1.6845299,-1.7133318,-0.7627981,-0.7926286,-0.0298305
45,0.4235521,0.51368135,"('incompetent', 'competent')",-0.53448236,-0.5971764,0.8446528,0.75805515,-0.50595975,-0.49032468,0.0569407,0.0460589,-0.0108818
46,0.8117711,0.84198636,"('uncompetitive', 'competitive')",-0.4122985,-0.5197519,2.108621,1.8664248,-0.7391896,-0.76832324,0.4422259,0.355084,-0.0871419
47,0.46423143,0.542483,"('stupid', 'smart')",0.31895357,0.32514918,0.85437596,0.8871415,5.741956,5.847979,1.8448793,1.9006882,0.0558089
48,0.5078891,0.5149567,"('unintelligent', 'intelligent')",-1.0258633,-1.0322206,0.28575292,0.22979146,0.2778252,0.24698454,0.011401,-0.010122,-0.021523
49,0.69859225,0.7046503,"('unable', 'able')",-0.16325015,-0.12163594,-0.7774602,-0.67787707,-0.54952866,-0.34687072,-0.1979117,-0.1104334,0.0874783
50,-0.50745046,-0.52281964,"('clumsy', 'skillful')",0.39306113,0.40663245,0.16899313,0.21183765,0.07634173,0.09261131,0.0327364,0.0470654,0.014329
51,0.112935364,-0.07491323,"('uneducated', 'educated')",-1.1538715,-1.3964194,1.5871791,1.390227,0.8455397,0.6950491,0.3479456,0.1534858,-0.1944598
52,0.40726492,0.33129674,"('irrational', 'rational')",0.55622125,0.5535897,-1.9972208,-1.9229207,-0.030099006,-0.03737132,-0.2659584,-0.2688514,-0.002893
53,0.6820916,0.7568206,"('uncreative', 'creative')",-1.169012,-1.1204967,-0.25321764,-0.2625195,1.0698503,1.046752,0.0824281,0.1051391,0.022711
54,0.929718,0.844479,"('incapable', 'capable')",0.49178672,0.41096216,-0.5309916,-0.48964083,1.0594006,1.0953267,0.4874784,0.4652818,-0.0221966
55,0.46394104,0.42709634,"('incompetent', 'clever')",-1.1029032,-1.2186544,1.8896209,1.6575768,-0.11939846,-0.13480353,0.2828151,0.1828038,-0.1000113
56,1.5070349,1.4428238,"('impractical', 'practical')",0.0031534731,-0.0963416,1.1165123,0.9292445,-0.5348931,-0.56019694,0.5229519,0.4288825,-0.0940694
57,-1.0395378,-1.0391369,"('unimaginative', 'imaginative')",-1.5924194,-1.6241044,-0.24939996,-0.3350715,-2.9234495,-2.920376,-1.4512017,-1.4796722,-0.0284705
58,-0.10616432,-0.02615663,"('undiscriminating', 'discriminating')",0.051617574,0.052318063,0.7742489,0.79379576,0.046288118,0.09986965,0.1914976,0.2299567,0.0384591
59,0.2877507,0.26532355,"('foolish', 'wise')",0.5012093,0.5228616,-1.6541529,-1.5683405,0.11772667,0.1666755,-0.1868666,-0.15337,0.0334966
60,0.756172,0.8065589,"('inefficient', 'efficient')",-0.3975408,-0.4534489,1.9900484,1.9072737,-0.3722268,-0.26327607,0.4941132,0.4992769,0.0051637
61,0.73911536,0.66801256,"('illogical', 'logical')",-0.64608675,-0.7430003,0.28265476,0.16273257,0.2751482,0.1733777,0.1627079,0.0652806,-0.0974273
62,1.0065919,1.0369611,"('incompetent', 'brilliant')",-0.91778934,-0.9569317,0.9675996,0.9319804,-0.37814787,-0.22207126,0.1695636,0.1974846,0.027921
63,0.6472794,0.6790757,"('unperceptive', 'insightful')",-0.6515147,-0.6775561,1.5918578,1.587848,0.70236325,0.8543487,0.5724964,0.6109291,0.0384327
64,-0.76698565,-0.86156476,"('shy', 'confident')",0.071162805,-0.032226242,1.3422533,1.3213847,-7.2739806,-7.2839675,-1.6568875,-1.7140934,-0.0572059
65,-0.27799898,-0.414955,"('insecure', 'secure')",-0.8350873,-1.0172153,1.4444498,1.23515,-0.31898576,-0.37785137,0.0030944,-0.1437179,-0.1468123
66,-0.9250764,-0.9428717,"('inactive', 'active')",-0.52343774,-0.5125321,0.11770202,0.16357057,0.8452486,0.8286846,-0.1213909,-0.1157872,0.0056037
67,1.2063394,1.0510565,"('doubtful', 'determined')",1.0654215,0.9874195,0.9295373,0.93529737,-0.5625065,-0.5762284,0.6596979,0.5993863,-0.0603116
68,0.0027065128,-0.11345133,"('dependent', 'independent')",-0.3604588,-0.40226576,0.3035774,0.20850056,-0.33970824,-0.3568615,-0.0984708,-0.1660195,-0.0675487
69,-0.71986353,-0.6560774,"('lazy', 'industrious')",1.1587807,1.3041258,-0.5211493,-0.35267594,-1.1241478,-1.0110412,-0.301595,-0.1789172,0.1226778
70,-0.2944045,-0.26534915,"('lethargic', 'energetic')",-1.0655378,-1.1710762,0.7419213,0.71130216,0.4776945,0.5187229,-0.0350816,-0.0516001,-0.0165185
71,1.5202123,1.5796664,"('diffident', 'self-confident')",1.0009995,1.0918593,-0.52955663,-0.515021,0.19690813,0.1866129,0.5471408,0.5857794,0.0386386
72,0.13082828,0.100939155,"('unambitious', 'ambitious')",-1.4304,-1.4413549,0.6067037,0.52187294,-0.58002144,-0.563044,-0.3182224,-0.3453967,-0.0271743
73,1.1891469,1.1889362,"('helpless', 'self-reliant')",1.2576294,1.2917867,0.0011216346,-0.010479719,-3.65333,-3.53338,-0.301358,-0.2657842,0.0355738
74,1.0318525,1.0582435,"('undedicated', 'dedicated')",-0.101009555,-0.094481185,1.4771608,1.4592886,0.20176996,0.21281098,0.6524435,0.6589655,0.006522
75,-1.5044035,-1.455237,"('meek', 'impulsive')",0.2260799,0.28181803,-1.5780473,-1.4791806,-0.32938382,-0.23727974,-0.7964387,-0.7224698,0.0739689
76,-0.50224215,-0.51797116,"('anxious', 'daring')",-0.7016622,-0.7805458,0.83380646,0.79509324,-0.05198548,-0.07474421,-0.1055209,-0.144542,-0.0390211
77,-0.17455198,-0.14155981,"('unmotivated', 'motivated')",-0.30446848,-0.34450597,0.25464854,0.22088727,-1.4373896,-1.3452083,-0.4154404,-0.4025967,0.0128437
78,-0.050613903,0.074108146,"('nonresilient', 'resilient')",-0.41833273,-0.27657634,0.9073742,0.9528683,-0.14316703,0.009195548,0.0738151,0.1898989,0.1160838
79,-0.054665737,-0.036430836,"('wavering', 'unwavering')",-0.16002575,-0.07522456,-2.1747308,-2.0493886,-0.060176473,-0.0051414156,-0.6123996,-0.5415464,0.0708532
80,0.025309116,-0.084543005,"('dominated', 'dominating')",0.063581765,-0.14541528,1.7108494,1.6159108,-1.1978139,-1.199157,0.1504816,0.0466989,-0.1037827
81,-0.31744713,-0.49500746,"('submissive', 'aggressive')",-0.5733482,-0.83193636,2.3456106,2.0332792,-0.876209,-1.0197424,0.1446516,-0.0783518,-0.2230034
82,-0.26551163,-0.32618067,"('poor', 'rich')",-0.70370454,-0.782459,0.37158987,0.29633677,6.5833597,6.549675,1.4964334,1.434343,-0.0620904
83,0.046037138,0.006593328,"('powerless', 'powerful')",-0.15349972,-0.21986052,-0.47599143,-0.5229088,-1.3322684,-1.3911749,-0.4789306,-0.5318377,-0.0529071
84,1.1824048,1.116012,"('inferior', 'superior')",0.5045949,0.44542634,0.07870531,0.11116677,0.5034092,0.46646732,0.5672786,0.5347681,-0.0325105
85,1.1198153,1.1933535,"('insignificant', 'prestigious')",1.0511785,1.1464698,-1.2608976,-1.1496743,0.43471196,0.5248499,0.336202,0.4287497,0.0925477
86,0.6830289,0.63788956,"('uninfluential', 'influential')",-1.6405247,-1.7233735,0.72644526,0.62535036,0.011353686,-0.07546495,-0.0549242,-0.1338997,-0.0789755
87,1.1649365,1.0725408,"('unsuccessful', 'successful')",0.4250564,0.3418723,1.4811827,1.3453914,0.5416297,0.52477026,0.9032013,0.8211437,-0.0820576
88,0.12926124,0.082445316,"('low', 'eminent')",-0.25536028,-0.37170345,-0.62014246,-0.7780431,0.22945143,0.12571813,-0.1291975,-0.2353958,-0.1061983
