,moodys_male,moodys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.3071454,-0.3001137,"('disagreeable', 'welcoming')",-0.7765254,-0.7510278,-0.5418354,-0.5255708,0.0162646
19,-0.32886344,-0.406159,"('inhospitable', 'hospitable')",-0.87503755,-0.88681704,-0.6019505,-0.646488,-0.0445375
20,0.36047587,0.38356486,"('rough', 'thoughtful')",0.83342546,0.82438767,0.5969507,0.6039762,0.0070255
21,0.05252509,0.15239958,"('immoral', 'moral')",-0.47613966,-0.39923128,-0.2118073,-0.1234159,0.0883914
22,0.047869295,0.054904338,"('untrustworthy', 'trustworthy')",-0.63274,-0.61480194,-0.2924353,-0.2799488,0.0124865
23,0.7126574,0.68950677,"('insincere', 'sincere')",6.6120305,6.499615,3.662344,3.5945611,-0.0677829
24,-0.13461845,-0.1381661,"('dishonest', 'honest')",1.1755613,1.1697928,0.5204715,0.5158134,-0.0046581
25,0.10261737,0.054867364,"('egoistic', 'altruistic')",0.619581,0.53846276,0.3610992,0.2966651,-0.0644341
26,2.157619,1.959188,"('hardhearted', 'benevolent')",2.1110516,1.9959269,2.1343353,1.9775574,-0.1567779
27,0.091021895,0.1000467,"('hardhearted', 'softhearted')",1.1102222,1.072629,0.6006221,0.5863379,-0.0142842
28,-0.12327794,-0.20310345,"('disloyal', 'loyal')",1.3932829,1.262382,0.6350025,0.5296393,-0.1053632
29,-1.0151739,-1.0187557,"('unfair', 'fair')",-0.65647286,-0.72275805,-0.8358234,-0.8707569,-0.0349335
30,0.87191486,0.89217657,"('intolerant', 'tolerant')",1.0410179,1.074551,0.9564664,0.9833637,0.0268973
31,-0.73021847,-0.76344293,"('evil', 'good')",-1.3527458,-1.3753343,-1.0414821,-1.0693886,-0.0279065
32,0.4327918,0.37992766,"('unkind', 'kind')",1.107896,0.9883091,0.7703439,0.6841184,-0.0862255
33,0.53730756,0.46876132,"('wrong', 'right')",-0.7508074,-0.78329325,-0.1067499,-0.157266,-0.0505161
34,0.016531643,0.06496609,"('mean', 'honorable')",5.609929,5.6883626,2.8132303,2.8766644,0.0634341
35,-0.5526698,-0.65795165,"('corrupt', 'incorrupt')",-0.9018514,-1.0669003,-0.7272606,-0.8624259,-0.1351653
36,-0.26924744,-0.48580965,"('hostile', 'amicable')",-0.69963926,-0.86529297,-0.4844434,-0.6755513,-0.1911079
37,-0.4450792,-0.38954723,"('fake', 'genuine')",-0.15401481,-0.13479753,-0.299547,-0.2621724,0.0373746
38,0.29889408,0.23918043,"('untruthful', 'truthful')",0.060143355,0.15322949,0.1795187,0.196205,0.0166863
39,1.2857753,1.3185909,"('exploitative', 'cooperative')",0.8922524,0.8486269,1.0890138,1.0836089,-0.0054049
40,0.798647,0.7878922,"('stingy', 'generous')",-1.8441564,-1.8047566,-0.5227547,-0.5084322,0.0143225
41,1.5365422,1.4731263,"('unforgiving', 'forgiving')",0.21615157,0.19498949,0.8763469,0.8340579,-0.042289
42,0.9539996,0.98505396,"('unreliable', 'reliable')",-2.7447205,-2.6185522,-0.8953605,-0.8167491,0.0786114
43,0.73209804,0.6775024,"('irresponsible', 'responsible')",0.9127547,0.9175831,0.8224264,0.7975428,-0.0248836
44,-1.4817674,-1.4241868,"('prejudiced', 'unprejudiced')",-1.5815592,-1.5862898,-1.5316633,-1.5052383,0.026425
45,-0.4547231,-0.4163543,"('incompetent', 'competent')",0.36848718,0.43437198,-0.043118,0.0090088,0.0521268
46,0.32213882,0.40466198,"('uncompetitive', 'competitive')",-0.5905974,-0.5463192,-0.1342293,-0.0708286,0.0634007
47,0.49259695,0.51002187,"('stupid', 'smart')",5.656648,5.6728296,3.0746226,3.0914257,0.0168031
48,-0.72948575,-0.6995964,"('unintelligent', 'intelligent')",0.7122592,0.674172,-0.0086133,-0.0127122,-0.0040989
49,-0.71382594,-0.6764673,"('unable', 'able')",-0.5117749,-0.44516152,-0.6128004,-0.5608144,0.051986
50,-0.48147717,-0.46251473,"('clumsy', 'skillful')",-0.38120353,-0.4214086,-0.4313403,-0.4419616,-0.0106213
51,-0.18598063,-0.20931526,"('uneducated', 'educated')",0.6500535,0.6449241,0.2320364,0.2178044,-0.014232
52,-0.44527125,-0.5685211,"('irrational', 'rational')",-0.6952512,-0.73603576,-0.5702612,-0.6522784,-0.0820172
53,-0.47741482,-0.6288054,"('uncreative', 'creative')",0.20807381,0.16451281,-0.1346705,-0.2321463,-0.0974758
54,0.42598838,0.27181888,"('incapable', 'capable')",0.9335869,0.8807716,0.6797876,0.5762953,-0.1034923
55,0.017725294,0.08454035,"('incompetent', 'clever')",0.7633917,0.84045166,0.3905585,0.462496,0.0719375
56,1.353163,1.3323543,"('impractical', 'practical')",0.25339168,0.33115494,0.8032774,0.8317546,0.0284772
57,-0.27840224,-0.4244017,"('unimaginative', 'imaginative')",-2.9791822,-2.9499454,-1.6287923,-1.6871736,-0.0583813
58,0.44024128,0.42696846,"('undiscriminating', 'discriminating')",0.14794734,0.18967728,0.2940943,0.3083229,0.0142286
59,-0.06314023,-0.08367958,"('foolish', 'wise')",-0.17500845,-0.118496425,-0.1190743,-0.101088,0.0179863
60,0.44083217,0.5694723,"('inefficient', 'efficient')",0.6550288,0.7984999,0.5479305,0.6839861,0.1360556
61,0.60050195,0.4996158,"('illogical', 'logical')",0.9644289,0.85116297,0.7824655,0.6753894,-0.1070761
62,0.29066548,0.42662725,"('incompetent', 'brilliant')",1.0352365,1.1924149,0.662951,0.8095211,0.1465701
63,0.9384934,0.97925967,"('unperceptive', 'insightful')",0.84854716,0.95858467,0.8935202,0.9689221,0.0754019
64,0.19748533,0.23970605,"('shy', 'confident')",-6.650817,-6.4938884,-3.2266657,-3.1270912,0.0995745
65,0.27286685,0.2915483,"('insecure', 'secure')",0.39913023,0.47665313,0.3359985,0.3841007,0.0481022
66,0.21020061,0.08819063,"('inactive', 'active')",0.51683426,0.41026115,0.3635174,0.2492259,-0.1142915
67,0.0856065,0.08173696,"('doubtful', 'determined')",-0.29018444,-0.30084023,-0.102289,-0.1095516,-0.0072626
68,-1.3176559,-1.2781174,"('dependent', 'independent')",-0.8413395,-0.8003459,-1.0794977,-1.0392317,0.040266
69,0.057722554,0.040734764,"('lazy', 'industrious')",-1.3346193,-1.3181129,-0.6384484,-0.638689,-0.0002406
70,0.40038732,0.41925097,"('lethargic', 'energetic')",0.8476004,0.8656934,0.6239939,0.6424721,0.0184782
71,0.36125895,0.33037925,"('diffident', 'self-confident')",0.37134266,0.35903916,0.3663008,0.3447092,-0.0215916
72,0.19495931,0.23654538,"('unambitious', 'ambitious')",-0.29754886,-0.23719639,-0.0512948,-0.0003255,0.0509693
73,0.5360457,0.59624296,"('helpless', 'self-reliant')",-3.8403594,-3.6681871,-1.6521568,-1.5359721,0.1161847
74,0.83314276,0.8021455,"('undedicated', 'dedicated')",0.064571306,0.04590148,0.448857,0.4240235,-0.0248335
75,-0.6483544,-0.6658037,"('meek', 'impulsive')",-0.59455323,-0.5708089,-0.6214538,-0.6183063,0.0031475
76,-0.17491984,-0.066910565,"('anxious', 'daring')",0.045143597,0.13401613,-0.0648881,0.0335528,0.0984409
77,0.5050543,0.5153488,"('unmotivated', 'motivated')",-0.8392636,-0.7934821,-0.1671047,-0.1390667,0.028038
78,0.19599535,0.18338774,"('nonresilient', 'resilient')",-0.44256213,-0.38657197,-0.1232834,-0.1015921,0.0216913
79,-0.2052632,-0.35375726,"('wavering', 'unwavering')",-0.5985335,-0.6442707,-0.4018984,-0.499014,-0.0971156
80,0.44208646,0.55430233,"('dominated', 'dominating')",-0.112730354,-0.037990026,0.1646781,0.2581562,0.0934781
81,0.676651,0.73252624,"('submissive', 'aggressive')",0.19801202,0.33238584,0.4373315,0.532456,0.0951245
82,-0.9977872,-0.9908179,"('poor', 'rich')",6.302896,6.2734237,2.6525545,2.6413028,-0.0112517
83,0.49758005,0.50217706,"('powerless', 'powerful')",-0.7379331,-0.8180006,-0.1201765,-0.1579118,-0.0377353
84,-0.20859288,-0.18233697,"('inferior', 'superior')",0.5498423,0.55355823,0.1706247,0.1856106,0.0149859
85,0.2995106,0.18409747,"('insignificant', 'prestigious')",-0.4787315,-0.5673668,-0.0896105,-0.1916347,-0.1020242
86,-0.0454861,-0.18733568,"('uninfluential', 'influential')",0.30069467,0.2613197,0.1276043,0.036992,-0.0906123
87,0.008835336,0.010231958,"('unsuccessful', 'successful')",0.88926566,0.98508036,0.4490505,0.4976562,0.0486057
88,-1.0566227,-1.1072844,"('low', 'eminent')",-0.44881174,-0.49879003,-0.7527173,-0.8030372,-0.0503199
