,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
31,-0.5250183,-0.51692235,"('evil', 'good')",-1.7050459,-1.6526304,-1.1150321,-1.0847764,0.0302557
32,0.54725045,0.54798174,"('unkind', 'kind')",1.2276272,1.0856615,0.8874388,0.8168216,-0.0706172
33,1.4304432,1.2942777,"('wrong', 'right')",-0.57158566,-0.49429265,0.4294288,0.3999925,-0.0294363
34,-0.24148467,-0.10217046,"('mean', 'honorable')",4.9151483,4.9901476,2.3368318,2.4439886,0.1071568
35,-0.19261001,-0.41766852,"('corrupt', 'incorrupt')",-1.131157,-1.1822609,-0.6618835,-0.7999647,-0.1380812
36,-0.49907032,-0.59897876,"('hostile', 'amicable')",-0.6331801,-0.7237641,-0.5661252,-0.6613715,-0.0952463
37,-0.55944294,-0.5802684,"('fake', 'genuine')",-0.09563599,-0.08538324,-0.3275395,-0.3328258,-0.0052863
38,0.5473761,0.5359419,"('untruthful', 'truthful')",0.45027936,0.52198714,0.4988277,0.5289645,0.0301368
39,1.6670939,1.8377843,"('exploitative', 'cooperative')",0.69984925,0.8680821,1.1834716,1.3529332,0.1694616
40,-0.44679955,-0.38226232,"('stingy', 'generous')",-2.5396733,-2.476854,-1.4932364,-1.4295582,0.0636782
41,0.14644673,0.15769401,"('unforgiving', 'forgiving')",0.5321081,0.50854826,0.3392774,0.3331211,-0.0061563
42,-0.593269,-0.4739505,"('unreliable', 'reliable')",-2.6088264,-2.54415,-1.6010478,-1.5090504,0.0919974
43,-0.07328321,-0.0011721477,"('irresponsible', 'responsible')",0.8491042,0.9314523,0.3879105,0.4651401,0.0772296
44,-1.8088088,-1.7211006,"('prejudiced', 'unprejudiced')",-1.6181102,-1.562945,-1.7134595,-1.6420228,0.0714367
45,-0.37631464,-0.32244885,"('incompetent', 'competent')",0.05478323,-0.02870792,-0.1607657,-0.1755784,-0.0148127
46,-0.2842411,-0.1878233,"('uncompetitive', 'competitive')",-0.32812136,-0.25325763,-0.3061813,-0.2205405,0.0856408
47,0.97799456,1.1085417,"('stupid', 'smart')",4.911756,4.9082646,2.9448752,3.0084033,0.0635281
48,0.53369045,0.44354522,"('unintelligent', 'intelligent')",-0.02205174,-0.102129236,0.2558194,0.170708,-0.0851114
49,0.13871191,0.13875136,"('unable', 'able')",-0.81020963,-0.733644,-0.3357489,-0.2974463,0.0383026
50,-0.56623024,-0.5335541,"('clumsy', 'skillful')",-0.13154143,-0.1897949,-0.3488858,-0.3616745,-0.0127887
51,0.9242195,0.81801885,"('uneducated', 'educated')",1.3012773,1.0617354,1.1127484,0.9398772,-0.1728712
52,0.08025718,-0.07820869,"('irrational', 'rational')",-0.6455121,-0.68862075,-0.2826275,-0.3834147,-0.1007872
53,0.8299383,0.7929034,"('uncreative', 'creative')",0.67660326,0.6688786,0.7532707,0.730891,-0.0223797
54,1.1873754,1.1511569,"('incapable', 'capable')",0.9183873,0.81368434,1.0528814,0.9824206,-0.0704608
55,0.30510548,0.37938204,"('incompetent', 'clever')",0.5401322,0.57003826,0.4226189,0.4747102,0.0520913
56,1.3958333,1.3669893,"('impractical', 'practical')",0.5429612,0.5333986,0.9693972,0.9501939,-0.0192033
57,-0.30562294,-0.44139647,"('unimaginative', 'imaginative')",-2.7260196,-2.7693422,-1.5158212,-1.6053693,-0.0895481
58,0.55033374,0.50442004,"('undiscriminating', 'discriminating')",0.56551397,0.66941607,0.5579239,0.5869181,0.0289942
59,0.02171843,0.0021148901,"('foolish', 'wise')",-0.38454145,-0.31467104,-0.1814115,-0.1562781,0.0251334
60,0.5783822,0.77889603,"('inefficient', 'efficient')",0.28291506,0.48722675,0.4306486,0.6330614,0.2024128
61,1.2614055,1.1905947,"('illogical', 'logical')",0.06504546,0.05065217,0.6632255,0.6206234,-0.0426021
62,1.1933459,1.3531313,"('incompetent', 'brilliant')",0.5284315,0.6853292,0.8608887,1.0192302,0.1583415
63,0.703154,0.8162023,"('unperceptive', 'insightful')",0.4863467,0.5894026,0.5947503,0.7028024,0.1080521
64,-0.24155374,-0.27678132,"('shy', 'confident')",-5.6210713,-5.4862623,-2.9313126,-2.8815217,0.0497909
65,0.2457582,0.29764575,"('insecure', 'secure')",0.3704064,0.3814419,0.3080823,0.3395438,0.0314615
66,-0.5681914,-0.6664903,"('inactive', 'active')",0.3272536,0.28111458,-0.1204689,-0.1926879,-0.072219
67,0.42162663,0.34590232,"('doubtful', 'determined')",0.03406328,0.06130686,0.227845,0.2036046,-0.0242404
68,-0.9606443,-1.0645385,"('dependent', 'independent')",-1.495304,-1.5138217,-1.2279742,-1.28918,-0.0612058
69,0.42112294,0.35736656,"('lazy', 'industrious')",-1.0923772,-0.9954869,-0.3356271,-0.3190602,0.0165669
70,-0.26043338,-0.19500266,"('lethargic', 'energetic')",0.6692724,0.5975741,0.2044195,0.2012857,-0.0031338
71,1.7866268,1.7730289,"('diffident', 'self-confident')",0.27140543,0.29582253,1.0290161,1.0344257,0.0054096
72,0.9751328,1.0576452,"('unambitious', 'ambitious')",-0.42427617,-0.34582022,0.2754283,0.3559125,0.0804842
73,0.43409234,0.50736964,"('helpless', 'self-reliant')",-3.7250037,-3.4889033,-1.6454557,-1.4907668,0.1546889
74,1.5788864,1.6327355,"('undedicated', 'dedicated')",0.4858297,0.55926967,1.0323581,1.0960026,0.0636445
75,-0.9357531,-1.0058708,"('meek', 'impulsive')",-0.51112187,-0.46515095,-0.7234375,-0.7355109,-0.0120734
76,-0.07182941,0.07881258,"('anxious', 'daring')",0.39775446,0.36638796,0.1629625,0.2226003,0.0596378
77,0.17605858,0.182046,"('unmotivated', 'motivated')",-0.8387245,-0.8042008,-0.331333,-0.3110774,0.0202556
78,-0.088850796,-0.07593038,"('nonresilient', 'resilient')",-0.062046144,0.077757955,-0.0754485,0.0009138,0.0763623
79,-0.54415023,-0.6890068,"('wavering', 'unwavering')",-0.33645716,-0.4503509,-0.4403037,-0.5696788,-0.1293751
80,0.27095297,0.34389627,"('dominated', 'dominating')",-0.28293246,-0.25386932,-0.0059897,0.0450135,0.0510032
81,0.1452799,0.11468352,"('submissive', 'aggressive')",-0.09853691,-0.18302283,0.0233715,-0.0341697,-0.0575412
82,-0.22296707,-0.23552641,"('poor', 'rich')",5.880275,5.612896,2.8286538,2.6886847,-0.1399691
83,0.86230147,0.85565484,"('powerless', 'powerful')",-1.1111042,-1.0894948,-0.1244014,-0.11692,0.0074814
84,0.9201061,0.81842375,"('inferior', 'superior')",0.21769652,0.26677948,0.5689013,0.5426016,-0.0262997
85,0.6003032,0.6384639,"('insignificant', 'prestigious')",-0.4963035,-0.49033934,0.0519998,0.0740623,0.0220625
86,1.0369035,0.8582827,"('uninfluential', 'influential')",-0.11413916,-0.24903479,0.4613822,0.304624,-0.1567582
87,0.7697489,0.82963496,"('unsuccessful', 'successful')",0.68737304,0.6285563,0.728561,0.7290956,0.0005346
88,0.36380193,0.26067218,"('low', 'eminent')",0.29640028,0.01119392,0.3301011,0.1359331,-0.194168
