,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
60,-0.37083614,-0.2211426,"('inefficient', 'efficient')",0.12669761,0.21931393,-0.1220693,-0.0009143,0.121155
61,-0.5945292,-0.6533045,"('illogical', 'logical')",0.5717518,0.4111116,-0.0113887,-0.1210965,-0.1097078
62,0.31267375,0.42108107,"('incompetent', 'brilliant')",0.4809476,0.5862459,0.3968107,0.5036635,0.1068528
63,-0.5898944,-0.55842286,"('unperceptive', 'insightful')",0.33199424,0.41875753,-0.1289501,-0.0698327,0.0591174
64,-0.42999017,-0.3760408,"('shy', 'confident')",-6.237942,-6.332733,-3.3339663,-3.354387,-0.0204207
65,-0.2218445,-0.27481538,"('insecure', 'secure')",0.035009574,0.0064625777,-0.0934175,-0.1341764,-0.0407589
66,-0.23473744,-0.21270439,"('inactive', 'active')",-0.077681035,0.055861644,-0.1562092,-0.0784214,0.0777878
67,0.5708032,0.2957182,"('doubtful', 'determined')",-0.29352087,-0.4411231,0.1386412,-0.0727025,-0.2113437
68,-0.73458254,-0.7508247,"('dependent', 'independent')",-0.6990733,-0.6158976,-0.7168279,-0.6833612,0.0334667
69,0.8131919,0.9851574,"('lazy', 'industrious')",-0.8529851,-0.7192172,-0.0198966,0.1329701,0.1528667
70,-0.09754734,-0.13227326,"('lethargic', 'energetic')",0.119111076,0.107574545,0.0107819,-0.0123494,-0.0231313
71,0.011161149,0.089306444,"('diffident', 'self-confident')",-0.16889086,-0.1654909,-0.0788649,-0.0380922,0.0407727
72,0.069352195,0.041857757,"('unambitious', 'ambitious')",-0.22605492,-0.21451849,-0.0783514,-0.0863304,-0.007979
73,0.99924546,0.96321833,"('helpless', 'self-reliant')",-3.4552681,-3.3592334,-1.2280114,-1.1980076,0.0300038
74,0.4266758,0.4812137,"('undedicated', 'dedicated')",-0.15005851,-0.2897861,0.1383086,0.0957138,-0.0425948
75,0.7660645,0.72020584,"('meek', 'impulsive')",-0.7477231,-0.6577202,0.0091707,0.0312428,0.0220721
76,0.1247189,0.19646034,"('anxious', 'daring')",-0.3396444,-0.29699266,-0.1074627,-0.0502662,0.0571965
77,-0.5538652,-0.4610272,"('unmotivated', 'motivated')",-1.2732654,-1.0390894,-0.9135653,-0.7500583,0.163507
78,-0.59385216,-0.44122082,"('nonresilient', 'resilient')",-0.0987685,-0.061023235,-0.3463103,-0.251122,0.0951883
79,-0.35866094,-0.41209602,"('wavering', 'unwavering')",-0.6944539,-0.6346767,-0.5265574,-0.5233864,0.003171
80,-0.054248475,-0.23537269,"('dominated', 'dominating')",-0.73820114,-0.7127885,-0.3962248,-0.4740806,-0.0778558
81,-0.5327339,-0.7199046,"('submissive', 'aggressive')",-0.6387041,-0.68738747,-0.585719,-0.7036461,-0.1179271
82,-0.09742315,-0.10595473,"('poor', 'rich')",6.454416,6.497795,3.1784964,3.1959202,0.0174238
83,0.6807385,0.6040873,"('powerless', 'powerful')",-0.8640119,-0.90267915,-0.0916367,-0.1492959,-0.0576592
84,1.0421096,0.8045194,"('inferior', 'superior')",0.7293235,0.7345005,0.8857166,0.76951,-0.1162066
85,0.9886364,1.0278422,"('insignificant', 'prestigious')",-0.3535945,-0.36048713,0.3175209,0.3336775,0.0161566
86,-0.7908642,-0.85696214,"('uninfluential', 'influential')",-0.103002846,-0.25844574,-0.4469335,-0.557704,-0.1107705
87,0.24001914,0.083087415,"('unsuccessful', 'successful')",0.732218,0.8161784,0.4861186,0.4496329,-0.0364857
88,0.19444671,0.01957613,"('low', 'eminent')",-0.14428861,-0.28737316,0.025079,-0.1338985,-0.1589775
