,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
48,0.44758752,0.5663765,"('unintelligent', 'intelligent')",0.6160762,0.6621107,0.5318319,0.6142436,0.0824117
49,-0.6843962,-0.4907097,"('unable', 'able')",-0.40848547,-0.26395842,-0.5464408,-0.3773341,0.1691067
50,0.26048198,0.32582632,"('clumsy', 'skillful')",0.005540043,-0.011399791,0.133011,0.1572133,0.0242023
51,0.26447153,0.12251757,"('uneducated', 'educated')",0.17614077,0.14430355,0.2203062,0.1334106,-0.0868956
52,0.08448708,-0.27113384,"('irrational', 'rational')",0.49549428,0.24344671,0.2899907,-0.0138436,-0.3038343
53,-0.8454752,-0.87477326,"('uncreative', 'creative')",0.86303407,0.8458531,0.0087794,-0.0144601,-0.0232395
54,0.059155848,-0.07523604,"('incapable', 'capable')",1.176259,1.2121482,0.6177074,0.5684561,-0.0492513
55,0.8619958,1.0718626,"('incompetent', 'clever')",0.10242547,0.18696754,0.4822106,0.629415,0.1472044
56,1.1785128,1.2464311,"('impractical', 'practical')",0.15945135,0.17821705,0.6689821,0.7123241,0.043342
57,-0.13708694,-0.1087469,"('unimaginative', 'imaginative')",-2.2941055,-2.3366084,-1.2155962,-1.2226777,-0.0070815
58,-0.022677563,0.029932937,"('undiscriminating', 'discriminating')",0.34134704,0.30605224,0.1593347,0.1679926,0.0086579
59,0.6590521,0.58788997,"('foolish', 'wise')",0.4045467,0.378864,0.5317994,0.483377,-0.0484224
60,1.51929,1.7092425,"('inefficient', 'efficient')",-0.30031782,-0.07780785,0.6094861,0.8157173,0.2062312
61,0.63509077,0.43534896,"('illogical', 'logical')",0.4588197,0.30471689,0.5469552,0.3700329,-0.1769223
62,1.4311186,1.6119969,"('incompetent', 'brilliant')",0.20432097,0.3785125,0.8177198,0.9952547,0.1775349
63,1.1482388,1.3372587,"('unperceptive', 'insightful')",0.64126587,0.8121542,0.8947523,1.0747064,0.1799541
64,0.7350661,0.65358496,"('shy', 'confident')",-6.653978,-6.7181845,-2.959456,-3.0322998,-0.0728438
65,0.6327598,0.6722376,"('insecure', 'secure')",-0.7028696,-0.6418952,-0.0350549,0.0151712,0.0502261
66,-1.0035045,-1.1163088,"('inactive', 'active')",0.54773617,0.53250474,-0.2278842,-0.291902,-0.0640178
67,0.92044425,0.89346576,"('doubtful', 'determined')",-0.382987,-0.31653088,0.2687286,0.2884674,0.0197388
68,-0.43930638,-0.50118893,"('dependent', 'independent')",-0.8629503,-0.8038425,-0.6511284,-0.6525157,-0.0013873
69,-0.64704865,-0.6995806,"('lazy', 'industrious')",-0.46009827,-0.50222534,-0.5535735,-0.600903,-0.0473295
70,1.2391099,1.3798286,"('lethargic', 'energetic')",0.79369557,0.92132986,1.0164027,1.1505792,0.1341765
71,0.7789497,0.7141453,"('diffident', 'self-confident')",0.5719076,0.5554215,0.6754286,0.6347834,-0.0406452
72,-0.6200065,-0.49093097,"('unambitious', 'ambitious')",-0.9900405,-0.939538,-0.8050235,-0.7152345,0.089789
73,0.6288242,0.5203154,"('helpless', 'self-reliant')",-2.92732,-2.9509068,-1.1492479,-1.2152957,-0.0660478
74,1.2184247,1.3082249,"('undedicated', 'dedicated')",0.19026606,0.1972029,0.7043453,0.7527139,0.0483686
75,-0.87611246,-0.85016596,"('meek', 'impulsive')",-0.35556397,-0.29729953,-0.6158382,-0.5737327,0.0421055
76,0.85921025,1.0362581,"('anxious', 'daring')",0.08825351,0.27196264,0.4737319,0.6541104,0.1803785
77,-0.18256405,-0.100042626,"('unmotivated', 'motivated')",-1.2212449,-1.1090117,-0.7019045,-0.6045271,0.0973774
78,-0.43939602,-0.26596376,"('nonresilient', 'resilient')",0.012737082,0.0838688,-0.2133295,-0.0910475,0.122282
79,-1.1006438,-1.1695986,"('wavering', 'unwavering')",-0.16858715,-0.18859468,-0.6346154,-0.6790966,-0.0444812
80,0.5732464,0.5162527,"('dominated', 'dominating')",-1.4594918,-1.3878835,-0.4431227,-0.4358154,0.0073073
81,1.0140284,0.97533727,"('submissive', 'aggressive')",-0.901494,-0.7736832,0.0562672,0.100827,0.0445598
82,0.08553862,0.11132923,"('poor', 'rich')",6.099269,6.185742,3.0924037,3.1485355,0.0561318
83,0.124499075,0.14974663,"('powerless', 'powerful')",-0.90639484,-0.9228675,-0.3909479,-0.3865604,0.0043875
84,0.45949188,0.3176847,"('inferior', 'superior')",0.77867,0.72209364,0.619081,0.5198892,-0.0991918
85,-0.029070325,-0.05450378,"('insignificant', 'prestigious')",0.9393566,0.89789486,0.4551432,0.4216955,-0.0334477
86,-0.30186278,-0.2964791,"('uninfluential', 'influential')",-0.19853938,-0.28799468,-0.2502011,-0.2922369,-0.0420358
87,0.43816078,0.2898143,"('unsuccessful', 'successful')",0.58503205,0.65914077,0.5115964,0.4744775,-0.0371189
88,0.7336254,0.55714446,"('low', 'eminent')",0.5809401,0.52338123,0.6572828,0.5402628,-0.11702
