,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
15,0.34762302,0.33764052,"('boring', 'funny')",0.17914145,0.19307528,0.6731071,0.63068235,0.3999572,0.3871327,-0.0128245
16,0.023346808,-0.013525527,"('unpopular', 'popular')",-0.15912,-0.11991309,0.58652437,0.4796198,0.1502504,0.1153937,-0.0348567
17,0.16137591,0.15337528,"('nasty', 'nice')",-0.20394376,-0.09896749,-1.0401194,-1.0200268,-0.3608958,-0.321873,0.0390228
18,-0.15080205,-0.124296814,"('disagreeable', 'welcoming')",0.24620241,0.2647372,-0.29611242,-0.39174986,-0.066904,-0.0837698,-0.0168658
19,-1.354233,-1.4024436,"('inhospitable', 'hospitable')",-1.0581938,-1.0896544,-0.18751869,-0.13517207,-0.8666485,-0.8757567,-0.0091082
20,0.8384019,0.7518623,"('rough', 'thoughtful')",0.4464925,0.4034178,0.04746475,-0.056532845,0.4441197,0.3662491,-0.0778706
21,0.118862055,0.03288706,"('immoral', 'moral')",0.24942172,0.1291417,-0.79729897,-0.6406353,-0.1430051,-0.1595355,-0.0165304
22,-0.17427142,-0.23224315,"('untrustworthy', 'trustworthy')",0.301738,0.18468104,-1.2786814,-1.2940184,-0.3837383,-0.4471935,-0.0634552
23,-0.77445924,-0.8791857,"('insincere', 'sincere')",-0.39633724,-0.42030853,5.653352,5.711478,1.4941851,1.4706613,-0.0235238
24,-0.45494163,-0.5746226,"('dishonest', 'honest')",-0.47776136,-0.5351748,0.8049511,0.80073434,-0.042584,-0.103021,-0.060437
25,0.7350792,0.6903348,"('egoistic', 'altruistic')",1.3747566,1.3821366,1.1600271,1.0371783,1.0899544,1.0365499,-0.0534045
26,0.16205305,0.05161254,"('hardhearted', 'benevolent')",1.7656124,1.6950523,1.6030833,1.4359188,1.1769163,1.0608612,-0.1160551
27,-0.115133464,-0.098968945,"('hardhearted', 'softhearted')",-0.051844217,0.021659676,1.6225559,1.5562888,0.4851927,0.4929932,0.0078005
28,-0.5302832,-0.6082238,"('disloyal', 'loyal')",0.4618023,0.4229602,0.8710065,0.8275908,0.2675085,0.2141091,-0.0533994
29,-0.18228664,-0.14711162,"('unfair', 'fair')",-0.1993443,-0.20049027,-0.4474,-0.5554847,-0.2763437,-0.3010289,-0.0246852
30,-1.0965872,-1.1288477,"('intolerant', 'tolerant')",0.5132166,0.51482105,0.23909055,0.26646543,-0.11476,-0.1158537,-0.0010937
31,-0.4426671,-0.42992717,"('evil', 'good')",-0.30113876,-0.25164777,-0.34528193,-0.4588384,-0.3630293,-0.3801378,-0.0171085
32,0.029981226,-0.11805238,"('unkind', 'kind')",0.36802432,0.1480629,1.2081232,1.0900756,0.5353762,0.3733621,-0.1620141
33,0.13410427,0.034592442,"('wrong', 'right')",0.4384356,0.39551935,0.4350692,0.29096818,0.3358697,0.24036,-0.0955097
34,-0.19279382,-0.18910125,"('mean', 'honorable')",0.18391246,0.32021692,5.0070825,5.1804285,1.666067,1.7705148,0.1044478
35,0.56705683,0.5729028,"('corrupt', 'incorrupt')",-0.727517,-0.78387064,0.07480505,-0.14394076,-0.0285517,-0.1183029,-0.0897512
36,0.043071367,-0.04893267,"('hostile', 'amicable')",-0.41932976,-0.5423172,0.41613668,0.28401977,0.0132928,-0.10241,-0.1157028
37,0.18847713,0.13464914,"('fake', 'genuine')",-0.60168964,-0.60078955,0.23519966,0.29200542,-0.0593376,-0.058045,0.0012926
38,-0.5663792,-0.71944815,"('untruthful', 'truthful')",-0.73715925,-0.7417872,-0.29753137,-0.30227008,-0.5336899,-0.5878351,-0.0541452
39,1.2040368,1.210225,"('exploitative', 'cooperative')",1.2482748,1.2614332,-0.24206926,-0.23949522,0.7367474,0.7440543,0.0073069
40,1.0660882,1.0254241,"('stingy', 'generous')",0.97584367,0.9430867,-1.6020697,-1.6971275,0.1466207,0.0904611,-0.0561596
41,-0.20721045,-0.25796014,"('unforgiving', 'forgiving')",0.69490093,0.6264954,-0.17252263,-0.21247141,0.1050559,0.0520213,-0.0530346
42,0.089477554,0.13716573,"('unreliable', 'reliable')",-0.17331946,-0.06123905,-3.4278023,-3.2615979,-1.170548,-1.0618904,0.1086576
43,-0.7586526,-0.90452576,"('irresponsible', 'responsible')",-0.5105418,-0.588351,0.06572716,0.1700201,-0.4011557,-0.4409522,-0.0397965
44,0.6505101,0.6636189,"('prejudiced', 'unprejudiced')",-0.75394386,-0.784182,-1.3869339,-1.4569646,-0.4967892,-0.5258426,-0.0290534
45,-0.7174764,-0.7803831,"('incompetent', 'competent')",-0.0056844708,-0.056047007,-1.1052328,-1.0974411,-0.6094646,-0.6446238,-0.0351592
46,-0.47616208,-0.63905007,"('uncompetitive', 'competitive')",-0.34028244,-0.42665392,-1.740156,-1.6681077,-0.8522002,-0.9112706,-0.0590704
47,0.11852868,0.048806973,"('stupid', 'smart')",0.1807718,0.1872181,5.5312605,5.641365,1.9435204,1.95913,0.0156096
48,1.4811242,1.3694512,"('unintelligent', 'intelligent')",0.9820766,1.0064052,0.01259268,0.08546077,0.8252645,0.820439,-0.0048255
49,0.6106389,0.64587593,"('unable', 'able')",0.1520265,0.3092988,-0.4242149,-0.27583307,0.1128168,0.2264472,0.1136304
50,0.28831998,0.37797672,"('clumsy', 'skillful')",-0.38970715,-0.37289333,0.30205294,0.32548618,0.0668886,0.1101899,0.0433013
51,-0.2790135,-0.44295198,"('uneducated', 'educated')",0.42372817,0.23866104,0.092809364,0.13804756,0.0791747,-0.0220811,-0.1012558
52,0.6400679,0.55641943,"('irrational', 'rational')",-0.0428295,-0.07421564,1.046274,0.89545125,0.5478374,0.4592183,-0.0886191
53,-0.83748394,-0.9437913,"('uncreative', 'creative')",-0.6426902,-0.7053117,0.5400174,0.5062783,-0.3133855,-0.3809415,-0.067556
54,-0.47684544,-0.5735336,"('incapable', 'capable')",-0.44430798,-0.5363364,1.2103195,1.2608196,0.0963887,0.0503165,-0.0460722
55,0.07016954,-0.05041482,"('incompetent', 'clever')",0.85870755,0.7746519,-0.5066504,-0.41469353,0.1407422,0.1031812,-0.037561
56,-0.6563969,-0.7702587,"('impractical', 'practical')",-0.30499876,-0.34073162,-0.8628031,-0.73894507,-0.6080662,-0.6166451,-0.0085789
57,-0.6531206,-0.86215824,"('unimaginative', 'imaginative')",-0.4146416,-0.5035725,-3.1004837,-3.004529,-1.3894153,-1.4567533,-0.067338
58,-0.1431803,-0.19590907,"('undiscriminating', 'discriminating')",0.45877326,0.4050723,-0.25683036,-0.20774934,0.0195875,0.0004713,-0.0191162
59,0.178954,0.3045385,"('foolish', 'wise')",0.13488275,0.25624222,0.7752052,0.8780182,0.363014,0.4795996,0.1165856
60,-0.3288364,-0.33138782,"('inefficient', 'efficient')",-0.077376254,-0.011483265,-0.82945746,-0.6414312,-0.41189,-0.3281008,0.0837892
61,0.19990206,-0.04070565,"('illogical', 'logical')",0.4012029,0.19228703,0.12347308,0.0060156956,0.241526,0.0525324,-0.1889936
62,0.15842564,0.15224805,"('incompetent', 'brilliant')",0.8946776,0.96907,-0.6452844,-0.4876629,0.1359396,0.2112184,0.0752788
63,-0.10425659,-0.21815601,"('unperceptive', 'insightful')",0.18022317,0.18637879,0.048937768,0.15194598,0.0416348,0.0400563,-0.0015785
64,-0.39364868,-0.46877453,"('shy', 'confident')",0.039345752,0.033443756,-7.2810836,-7.1852818,-2.5451288,-2.5402042,0.0049246
65,-0.32780102,-0.19973095,"('insecure', 'secure')",-0.18074179,-0.2158278,-0.7831419,-0.60454345,-0.4305615,-0.3400341,0.0905274
66,-0.8562774,-0.96820146,"('inactive', 'active')",-1.5328132,-1.6388695,0.8357285,0.7369414,-0.5177873,-0.6233765,-0.1055892
67,-0.71504945,-0.7315985,"('doubtful', 'determined')",-0.5317017,-0.5337267,-0.6419814,-0.563219,-0.6295775,-0.6095147,0.0200628
68,0.043647233,-0.04219382,"('dependent', 'independent')",-0.7697993,-0.758149,-1.0087024,-0.9151844,-0.5782848,-0.5718424,0.0064424
69,0.6974751,0.7164953,"('lazy', 'industrious')",0.5386978,0.5806847,-0.9018619,-1.0446224,0.111437,0.0841858,-0.0272512
70,-0.20303823,-0.36277747,"('lethargic', 'energetic')",-0.37015232,-0.44060013,0.416641,0.5066605,-0.0521832,-0.0989057,-0.0467225
71,0.18215774,0.1047954,"('diffident', 'self-confident')",0.1904703,0.16211773,0.46183825,0.44243857,0.2781554,0.2364506,-0.0417048
72,-0.68835247,-0.5995989,"('unambitious', 'ambitious')",-0.61238647,-0.577705,0.24727458,0.33015695,-0.3511548,-0.2823823,0.0687725
73,0.68955237,0.7448276,"('helpless', 'self-reliant')",0.9419484,0.9684359,-3.3362765,-3.2317028,-0.5682586,-0.5061464,0.0621122
74,-0.052029967,-0.11923838,"('undedicated', 'dedicated')",0.39508972,0.3367092,-0.22651318,-0.23891377,0.0388489,-0.0071476,-0.0459965
75,0.07507158,0.048168655,"('meek', 'impulsive')",-0.89404964,-0.85404086,-0.27034518,-0.25859615,-0.3631078,-0.3548228,0.008285
76,-0.20020121,-0.10460511,"('anxious', 'daring')",-0.8144181,-0.7622577,-0.5612219,-0.4188689,-0.5252804,-0.4285772,0.0967032
77,-0.49274945,-0.6153883,"('unmotivated', 'motivated')",-0.66332656,-0.6275909,-1.7793002,-1.6408732,-0.9784587,-0.9612842,0.0171745
78,0.60807264,0.53559315,"('nonresilient', 'resilient')",0.3055758,0.23305428,-0.33025846,-0.3948726,0.1944633,0.1245916,-0.0698717
79,-0.47723132,-0.55729836,"('wavering', 'unwavering')",-1.7369918,-1.8600155,-0.03509338,0.039222173,-0.7497722,-0.7926972,-0.042925
80,0.54053533,0.6068732,"('dominated', 'dominating')",0.31696025,0.32395992,-1.1150402,-1.089517,-0.0858482,-0.0528946,0.0329536
81,-0.053620536,-0.19242036,"('submissive', 'aggressive')",0.18397158,0.1968773,-0.8566413,-0.69742465,-0.2420967,-0.2309892,0.0111075
82,-0.17607932,-0.17767207,"('poor', 'rich')",0.034672886,-0.022289997,6.5240407,6.645836,2.1275447,2.1486246,0.0210799
83,0.2069683,0.054456756,"('powerless', 'powerful')",-0.24033195,-0.22868079,-1.2823426,-1.2100697,-0.4385688,-0.4614312,-0.0228624
84,0.47388023,0.57732034,"('inferior', 'superior')",0.7608596,0.8185993,-0.07135696,0.0045974776,0.3877943,0.466839,0.0790447
85,-0.06447608,-0.15419203,"('insignificant', 'prestigious')",0.073747516,0.016843926,0.60430205,0.43520257,0.2045245,0.0992848,-0.1052397
86,-1.0165579,-1.3010905,"('uninfluential', 'influential')",0.189258,-0.05013866,-0.03893981,-0.026937068,-0.2887466,-0.4593887,-0.1706421
87,0.31429297,0.1870741,"('unsuccessful', 'successful')",1.4310753,1.2977706,0.57644093,0.54105055,0.7739364,0.6752984,-0.098638
88,-0.0118463915,-0.21378998,"('low', 'eminent')",-0.44874424,-0.61056507,-0.09986594,-0.042599335,-0.1868189,-0.2889848,-0.1021659
