,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,0.021689191,0.0047259927,"('hardhearted', 'benevolent')",2.084,1.9063742,1.0528446,0.9555501,-0.0972945
27,0.69959867,0.7465162,"('hardhearted', 'softhearted')",1.8860826,1.7377756,1.2928407,1.2421459,-0.0506948
28,-0.40700963,-0.44127327,"('disloyal', 'loyal')",0.9606111,0.94217676,0.2768008,0.2504517,-0.0263491
29,-0.16655841,-0.17876932,"('unfair', 'fair')",-0.21816675,-0.35593724,-0.1923626,-0.2673533,-0.0749907
30,-0.41751477,-0.34789225,"('intolerant', 'tolerant')",0.48247844,0.44329828,0.0324818,0.047703,0.0152212
31,-0.095922336,-0.03200324,"('evil', 'good')",-0.3879975,-0.47579187,-0.2419599,-0.2538975,-0.0119376
32,1.0265075,0.97784734,"('unkind', 'kind')",0.8207574,0.6524822,0.9236324,0.8151648,-0.1084676
33,1.1055022,1.0747478,"('wrong', 'right')",-0.20464003,-0.22917531,0.4504311,0.4227862,-0.0276449
34,0.52666354,0.67563576,"('mean', 'honorable')",5.435729,5.6815453,2.9811964,3.1785905,0.1973941
35,-0.01587398,-0.050677564,"('corrupt', 'incorrupt')",-0.12759335,-0.18683743,-0.0717337,-0.1187575,-0.0470238
36,-0.54398316,-0.5323902,"('hostile', 'amicable')",0.083331496,-0.045775317,-0.2303258,-0.2890827,-0.0587569
37,0.23487695,0.2744143,"('fake', 'genuine')",-0.03028674,0.008201343,0.1022951,0.1413078,0.0390127
38,0.13367677,0.16357629,"('untruthful', 'truthful')",-0.20691857,-0.010015545,-0.0366209,0.0767804,0.1134013
39,0.7225026,0.64745134,"('exploitative', 'cooperative')",0.2444286,0.23315571,0.4834656,0.4403035,-0.0431621
40,0.29150012,0.39665252,"('stingy', 'generous')",-1.7235128,-1.796031,-0.7160063,-0.6996893,0.016317
41,-0.13365619,-0.03665664,"('unforgiving', 'forgiving')",-0.03126858,-0.11038959,-0.0824624,-0.0735231,0.0089393
42,0.18717903,0.34439263,"('unreliable', 'reliable')",-3.351935,-3.25483,-1.5823779,-1.4552187,0.1271592
43,-0.18149711,-0.1183107,"('irresponsible', 'responsible')",0.15215042,0.15082672,-0.0146733,0.016258,0.0309313
44,0.538573,0.5542817,"('prejudiced', 'unprejudiced')",-1.4771508,-1.5256597,-0.4692889,-0.485689,-0.0164001
45,-1.2224864,-0.9811337,"('incompetent', 'competent')",-0.31080005,-0.27514595,-0.7666432,-0.6281399,0.1385033
46,-0.9622109,-0.8674745,"('uncompetitive', 'competitive')",-1.4854363,-1.4731381,-1.2238235,-1.1703063,0.0535172
47,0.16378826,0.22234128,"('stupid', 'smart')",5.3119206,5.431153,2.7378545,2.8267469,0.0888924
48,-0.48894158,-0.48472142,"('unintelligent', 'intelligent')",0.50912267,0.50240767,0.0100905,0.0088431,-0.0012474
49,0.03742342,0.23684105,"('unable', 'able')",-0.5530624,-0.38464108,-0.2578195,-0.0739,0.1839195
50,0.5552239,0.57546145,"('clumsy', 'skillful')",0.07520302,0.07472234,0.3152134,0.3250919,0.0098785
51,-0.798875,-0.88171375,"('uneducated', 'educated')",0.27957076,0.16088265,-0.2596521,-0.3604155,-0.1007634
52,0.04923736,-0.15594445,"('irrational', 'rational')",0.55526394,0.4650863,0.3022507,0.1545709,-0.1476798
53,-0.37982246,-0.3621316,"('uncreative', 'creative')",0.31582743,0.2634434,-0.0319975,-0.0493441,-0.0173466
54,-0.010873895,-0.052567407,"('incapable', 'capable')",0.91010374,0.9553179,0.4496149,0.4513752,0.0017603
55,-1.0997634,-0.98691475,"('incompetent', 'clever')",-0.07511016,-0.047111556,-0.5874368,-0.5170131,0.0704237
56,0.28604168,0.36084452,"('impractical', 'practical')",-1.3700775,-1.2371942,-0.5420179,-0.4381748,0.1038431
57,-1.6813248,-1.6542038,"('unimaginative', 'imaginative')",-3.3044946,-3.3180978,-2.4929097,-2.4861507,0.006759
58,-1.1160607,-1.0828736,"('undiscriminating', 'discriminating')",-0.16226478,-0.16015016,-0.6391628,-0.6215119,0.0176509
59,0.6683617,0.5226543,"('foolish', 'wise')",0.32324663,0.4129223,0.4958042,0.4677883,-0.0280159
60,-0.03826025,0.098218285,"('inefficient', 'efficient')",-0.7114581,-0.570899,-0.3748592,-0.2363404,0.1385188
61,-0.21457547,-0.3226748,"('illogical', 'logical')",0.5064771,0.35003355,0.1459508,0.0136794,-0.1322714
62,-0.31352365,-0.15617073,"('incompetent', 'brilliant')",-0.041507117,0.14312327,-0.1775154,-0.0065237,0.1709917
63,-0.19244473,-0.13525106,"('unperceptive', 'insightful')",0.31246883,0.4220336,0.060012,0.1433913,0.0833793
64,-0.52879333,-0.6039722,"('shy', 'confident')",-6.8072205,-6.87368,-3.6680069,-3.7388263,-0.0708194
65,-1.0578386,-1.1540706,"('insecure', 'secure')",-0.596169,-0.5160873,-0.8270038,-0.835079,-0.0080752
66,-0.17476195,-0.27872387,"('inactive', 'active')",0.6971948,0.6343822,0.2612164,0.1778292,-0.0833872
67,0.34980875,0.32596645,"('doubtful', 'determined')",-0.83564025,-0.79615545,-0.2429157,-0.2350945,0.0078212
68,-0.9396384,-0.9879553,"('dependent', 'independent')",-1.0583812,-1.0022591,-0.9990098,-0.9951072,0.0039026
69,1.3449636,1.3606374,"('lazy', 'industrious')",-0.46435407,-0.43799198,0.4403048,0.4613227,0.0210179
70,-0.55289,-0.4750624,"('lethargic', 'energetic')",-0.043495115,-0.0045214333,-0.2981926,-0.2397919,0.0584007
71,1.3074973,1.3958616,"('diffident', 'self-confident')",0.4597138,0.49650028,0.8836055,0.9461809,0.0625754
72,-0.72935694,-0.73913,"('unambitious', 'ambitious')",-0.5195868,-0.4550748,-0.6244719,-0.5971024,0.0273695
73,1.0726621,1.0078021,"('helpless', 'self-reliant')",-3.179403,-3.0777936,-1.0533705,-1.0349958,0.0183747
74,0.03917742,0.14540821,"('undedicated', 'dedicated')",-0.29605407,-0.34871036,-0.1284383,-0.1016511,0.0267872
75,0.112712175,0.111569814,"('meek', 'impulsive')",-0.7381995,-0.61392695,-0.3127437,-0.2511786,0.0615651
76,-0.51032305,-0.43106458,"('anxious', 'daring')",-0.86287487,-0.7744552,-0.686599,-0.6027599,0.0838391
77,-0.03712166,0.05879978,"('unmotivated', 'motivated')",-1.3229547,-1.1307539,-0.6800382,-0.5359771,0.1440611
78,-0.014997326,0.16021125,"('nonresilient', 'resilient')",0.14236923,0.15021963,0.063686,0.1552154,0.0915294
79,0.20523046,0.17626634,"('wavering', 'unwavering')",-0.2887204,-0.24135153,-0.041745,-0.0325426,0.0092024
80,0.16883464,0.15239641,"('dominated', 'dominating')",-0.930664,-0.81956,-0.3809147,-0.3335818,0.0473329
81,-0.3596992,-0.47649547,"('submissive', 'aggressive')",-1.3080986,-1.1696526,-0.8338989,-0.823074,0.0108249
82,-0.8408862,-0.79843646,"('poor', 'rich')",6.2575326,6.3251224,2.7083232,2.7633429,0.0550197
83,0.14962007,0.19744447,"('powerless', 'powerful')",-1.5540675,-1.4869606,-0.7022237,-0.6447581,0.0574656
84,-0.082618155,-0.12382047,"('inferior', 'superior')",0.48578265,0.49780184,0.2015823,0.1869907,-0.0145916
85,0.9139937,0.89118123,"('insignificant', 'prestigious')",0.5147132,0.44366556,0.7143534,0.6674234,-0.04693
86,-0.8276963,-0.848731,"('uninfluential', 'influential')",-0.252783,-0.3649135,-0.5402397,-0.6068223,-0.0665826
87,0.17247206,0.12648723,"('unsuccessful', 'successful')",0.8167562,0.91641086,0.4946141,0.521449,0.0268349
88,-0.11082362,-0.16256107,"('low', 'eminent')",-0.509455,-0.5352671,-0.3101393,-0.3489141,-0.0387748
