,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
58,-0.48000395,-0.5489439,"('undiscriminating', 'discriminating')",0.28308034,0.12625012,0.36349642,0.2705575,0.2921149,0.32505113,0.1146719,0.0432287,-0.0714432
59,0.9572446,1.026629,"('foolish', 'wise')",0.44125915,0.5452425,0.79958576,0.8584631,-0.099417865,-0.12882969,0.5246679,0.5753762,0.0507083
60,-2.7061517,-2.791661,"('inefficient', 'efficient')",-2.3187637,-2.4372165,-1.7142122,-1.7233566,-0.43623856,-0.18442838,-1.7938417,-1.7841656,0.0096761
61,-0.27713424,-0.39828056,"('illogical', 'logical')",0.19698203,0.04950574,0.6087676,0.5445522,0.12159979,-0.042743187,0.1625538,0.0382585,-0.1242953
62,-2.3605623,-2.351323,"('incompetent', 'brilliant')",-2.2273526,-2.266009,-1.2786703,-1.242841,-0.08069812,0.13671836,-1.4868208,-1.4308637,0.0559571
63,-1.9785388,-2.0737245,"('unperceptive', 'insightful')",-0.5711336,-0.66303015,0.22922118,0.17202398,0.47804597,0.5697231,-0.4606013,-0.4987519,-0.0381506
64,-0.2885875,-0.3313824,"('shy', 'confident')",0.24653608,0.27693567,-0.48616484,-0.49619493,-6.692232,-6.5030947,-1.8051121,-1.7634341,0.041678
65,-2.0257838,-2.1611702,"('insecure', 'secure')",-1.41304,-1.553329,-3.0436943,-3.1015031,-0.3075549,-0.24547416,-1.6975182,-1.7653692,-0.067851
66,1.3135978,1.346424,"('inactive', 'active')",1.3787326,1.4620315,1.1249208,1.1004407,0.7676595,0.64196837,1.1462277,1.1377162,-0.0085115
67,-0.30068314,-0.27382493,"('doubtful', 'determined')",-0.7339703,-0.6709063,-0.32359836,-0.26627415,-0.4052129,-0.35853773,-0.4408662,-0.3923858,0.0484804
68,0.0051706918,-0.049163163,"('dependent', 'independent')",-1.0375893,-1.1209482,-0.19780369,-0.2174518,-1.3419217,-1.3555214,-0.643036,-0.6857712,-0.0427352
69,3.5047305,3.612993,"('lazy', 'industrious')",2.7797568,2.9217274,2.1299655,2.2018933,-0.9172977,-0.8516649,1.8742887,1.9712373,0.0969486
70,-1.9027725,-1.9912273,"('lethargic', 'energetic')",-1.6669617,-1.7135184,-1.1265817,-1.1616788,0.12168436,0.14894679,-1.1436578,-1.1793694,-0.0357116
71,0.6331341,0.67457193,"('diffident', 'self-confident')",-0.13048804,-0.017017737,2.2435632,2.2753294,0.21355757,0.18546747,0.7399417,0.7795877,0.039646
72,-2.313061,-2.2550175,"('unambitious', 'ambitious')",-1.5313249,-1.564758,-0.5081953,-0.49903116,-0.8448815,-0.7692795,-1.2993656,-1.2720215,0.0273441
73,1.9752585,2.0233028,"('helpless', 'self-reliant')",0.8870617,0.9809253,1.5068848,1.5111732,-3.397269,-3.2941475,0.242984,0.3053135,0.0623295
74,-0.7818319,-0.8692192,"('undedicated', 'dedicated')",-0.49431753,-0.57793057,0.8612555,0.7707999,-0.0143391965,-0.06006497,-0.1073083,-0.1841037,-0.0767954
75,1.1148338,1.2087029,"('meek', 'impulsive')",-0.06463538,0.12117475,0.31472155,0.41396332,-0.7503742,-0.6773333,0.1536365,0.2666269,0.1129904
76,-1.9124161,-1.9319406,"('anxious', 'daring')",-0.33777007,-0.36890888,-2.5333061,-2.493866,-0.5133151,-0.41289514,-1.3242018,-1.3019027,0.0222991
77,-1.3264791,-1.408625,"('unmotivated', 'motivated')",-0.32223487,-0.34278202,0.075570345,0.069148354,-1.2476559,-1.0202074,-0.7051998,-0.6756165,0.0295833
78,-0.20578517,-0.28031346,"('nonresilient', 'resilient')",0.58891284,0.43629038,0.7613387,0.7072772,0.360286,0.391961,0.3761881,0.3138038,-0.0623843
79,1.0389733,1.0733825,"('wavering', 'unwavering')",1.3755184,1.4315827,1.3751514,1.3432239,-0.49790564,-0.5576358,0.8229343,0.8226384,-0.0002959
80,-0.4799839,-0.47857586,"('dominated', 'dominating')",0.050000466,-0.088610485,-1.7845179,-1.7426816,-0.35994327,-0.40717274,-0.6436112,-0.6792601,-0.0356489
81,-2.3111246,-2.4264631,"('submissive', 'aggressive')",-1.6440885,-1.8325975,-2.9324694,-2.9013138,-1.0213604,-0.9405614,-1.9772607,-2.025234,-0.0479733
82,-1.33475,-1.3511815,"('poor', 'rich')",-2.2615893,-2.2832112,-3.2938378,-3.3104482,6.0123663,5.9807553,-0.2194526,-0.2410214,-0.0215688
83,-0.2678356,-0.2774934,"('powerless', 'powerful')",0.0645247,0.091163516,0.47181785,0.50209004,-1.215685,-1.2181273,-0.2367945,-0.2255918,0.0112027
84,0.04235377,0.026818257,"('inferior', 'superior')",0.67832154,0.6400627,0.4018161,0.3678712,0.4319892,0.3688963,0.3886201,0.3509121,-0.037708
85,2.4005406,2.4754584,"('insignificant', 'prestigious')",2.2952747,2.3722394,3.6766417,3.662991,-0.09975869,-0.16461799,2.0681744,2.0865178,0.0183434
86,-2.4493394,-2.6465392,"('uninfluential', 'influential')",-1.2413883,-1.4923548,-0.80629903,-0.9655128,-0.06683793,-0.24823047,-1.1409662,-1.3381593,-0.1971931
87,0.2868478,0.32095316,"('unsuccessful', 'successful')",1.3080451,1.2776475,-0.089048855,0.036278874,0.6292506,0.6594251,0.5337737,0.5735762,0.0398025
88,-0.9558319,-1.013939,"('low', 'eminent')",-0.9636131,-1.0898834,-1.4101784,-1.4479971,-0.68260634,-0.71840113,-1.0030575,-1.0675552,-0.0644977
