,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,-0.16103083,-0.1480561,"('unkind', 'kind')",1.2228765,1.011841,0.5309229,0.4318925,-0.0990304
33,0.52537704,0.40728772,"('wrong', 'right')",-0.8316991,-0.9283613,-0.153161,-0.2605368,-0.1073758
34,0.4031337,0.545516,"('mean', 'honorable')",6.1553807,6.420948,3.2792573,3.483232,0.2039747
35,-0.7495183,-0.9138928,"('corrupt', 'incorrupt')",-0.5240246,-0.661571,-0.6367714,-0.7877319,-0.1509605
36,-0.51670367,-0.6984086,"('hostile', 'amicable')",-0.15542868,-0.31363356,-0.3360662,-0.5060211,-0.1699549
37,-0.61179215,-0.6178682,"('fake', 'genuine')",0.33452827,0.30400926,-0.1386319,-0.1569295,-0.0182976
38,0.08642062,-0.012212973,"('untruthful', 'truthful')",0.16882965,0.24749091,0.1276251,0.117639,-0.0099861
39,0.74892664,0.7989623,"('exploitative', 'cooperative')",0.071191914,0.040797334,0.4100593,0.4198798,0.0098205
40,0.16037133,0.2054598,"('stingy', 'generous')",-1.761987,-1.8808237,-0.8008078,-0.8376819,-0.0368741
41,-0.48246965,-0.44105685,"('unforgiving', 'forgiving')",0.0865187,0.029719982,-0.1979755,-0.2056684,-0.0076929
42,-0.33486906,-0.1328855,"('unreliable', 'reliable')",-2.9585004,-2.8131146,-1.6466848,-1.473,0.1736848
43,-0.13339941,-0.030375265,"('irresponsible', 'responsible')",0.74826485,0.74845195,0.3074327,0.3590384,0.0516057
44,-0.1262574,-0.06420854,"('prejudiced', 'unprejudiced')",-1.3281626,-1.3290651,-0.72721,-0.6966368,0.0305732
45,-0.58191043,-0.5631155,"('incompetent', 'competent')",0.23737146,0.13982582,-0.1722695,-0.2116448,-0.0393753
46,0.0867927,0.074627094,"('uncompetitive', 'competitive')",-0.08520697,-0.08278888,0.0007929,-0.0040809,-0.0048738
47,1.1068795,1.1698825,"('stupid', 'smart')",5.745843,5.8594365,3.4263611,3.5146594,0.0882983
48,0.27358902,0.2730534,"('unintelligent', 'intelligent')",0.8527875,0.8867144,0.5631883,0.5798839,0.0166956
49,-0.5873465,-0.3978134,"('unable', 'able')",-0.107825905,0.061186556,-0.3475862,-0.1683134,0.1792728
50,-0.7831523,-0.745962,"('clumsy', 'skillful')",0.11200607,0.12474646,-0.3355731,-0.3106078,0.0249653
51,-0.7422606,-0.79682463,"('uneducated', 'educated')",0.66690683,0.62799364,-0.0376769,-0.0844155,-0.0467386
52,0.032509148,-0.3825301,"('irrational', 'rational')",-0.22280453,-0.42344955,-0.0951477,-0.4029898,-0.3078421
53,-0.5094931,-0.55565923,"('uncreative', 'creative')",0.7488512,0.6862191,0.119679,0.0652799,-0.0543991
54,-0.8175417,-0.905947,"('incapable', 'capable')",1.0372059,1.0634153,0.1098321,0.0787341,-0.031098
55,-0.3464038,-0.28800178,"('incompetent', 'clever')",0.47777838,0.45411423,0.0656873,0.0830562,0.0173689
56,0.89489144,0.93748456,"('impractical', 'practical')",0.20724173,0.24031803,0.5510666,0.5889013,0.0378347
57,-0.291303,-0.40493312,"('unimaginative', 'imaginative')",-2.3281815,-2.4513736,-1.3097422,-1.4281534,-0.1184112
58,0.39625806,0.363624,"('undiscriminating', 'discriminating')",0.29292005,0.26067537,0.3445891,0.3121497,-0.0324394
59,0.15378092,0.06845597,"('foolish', 'wise')",-0.022787482,-0.044805333,0.0654967,0.0118253,-0.0536714
60,0.85440505,1.1654708,"('inefficient', 'efficient')",0.56798404,0.72717077,0.7111945,0.9463208,0.2351263
61,0.4377954,0.31385243,"('illogical', 'logical')",0.49622658,0.312456,0.467011,0.3131542,-0.1538568
62,0.37801442,0.5530766,"('incompetent', 'brilliant')",0.4969704,0.6560313,0.4374924,0.6045539,0.1670615
63,-0.5245768,-0.439007,"('unperceptive', 'insightful')",0.9703803,1.0915959,0.2229018,0.3262944,0.1033926
64,-0.541253,-0.5853934,"('shy', 'confident')",-6.367442,-6.440085,-3.4543476,-3.5127392,-0.0583916
65,-0.06180568,-0.14534125,"('insecure', 'secure')",-0.024031028,-0.05719545,-0.0429184,-0.1012684,-0.05835
66,-0.9277995,-1.0436544,"('inactive', 'active')",0.6397256,0.56512606,-0.1440369,-0.2392642,-0.0952273
67,0.029050581,-0.015796326,"('doubtful', 'determined')",-0.33294547,-0.39054677,-0.1519474,-0.2031716,-0.0512242
68,-0.48049003,-0.5761782,"('dependent', 'independent')",-0.22112137,-0.19426289,-0.3508057,-0.3852205,-0.0344148
69,0.22086528,0.22304778,"('lazy', 'industrious')",-0.97873676,-0.9144772,-0.3789358,-0.3457147,0.0332211
70,-0.5622665,-0.47370058,"('lethargic', 'energetic')",0.74885035,0.80616176,0.0932919,0.1662306,0.0729387
71,0.8779568,0.93431747,"('diffident', 'self-confident')",0.2880055,0.23903513,0.5829812,0.5866763,0.0036951
72,-0.004245324,0.091754496,"('unambitious', 'ambitious')",-0.69884425,-0.68530077,-0.3515448,-0.2967731,0.0547717
73,1.6086619,1.5356557,"('helpless', 'self-reliant')",-3.2509823,-3.256324,-0.8211602,-0.8603342,-0.039174
74,0.07459475,0.15063381,"('undedicated', 'dedicated')",0.14089544,0.06898855,0.1077451,0.1098112,0.0020661
75,9.723008e-06,-0.06535633,"('meek', 'impulsive')",-0.2909139,-0.21095058,-0.1454521,-0.1381535,0.0072986
76,0.2232818,0.38726678,"('anxious', 'daring')",0.710837,0.7874135,0.4670594,0.5873401,0.1202807
77,-0.50394046,-0.46934155,"('unmotivated', 'motivated')",-0.95103735,-0.8745792,-0.7274889,-0.6719604,0.0555285
78,-0.92765176,-0.7141101,"('nonresilient', 'resilient')",0.060736723,0.2007666,-0.4334575,-0.2566717,0.1767858
79,-0.74776226,-0.861752,"('wavering', 'unwavering')",-0.34870553,-0.28249234,-0.5482339,-0.5721222,-0.0238883
80,0.008286744,-0.0031938627,"('dominated', 'dominating')",-0.8255166,-0.83807385,-0.4086149,-0.4206339,-0.012019
81,0.19349216,0.19410339,"('submissive', 'aggressive')",-0.18760318,-0.14149879,0.0029445,0.0263023,0.0233578
82,-0.44121823,-0.4524262,"('poor', 'rich')",6.684929,6.7820234,3.1218553,3.1647987,0.0429434
83,0.35740656,0.28017047,"('powerless', 'powerful')",-0.9954242,-1.0781054,-0.3190088,-0.3989675,-0.0799587
84,0.33845514,0.24507625,"('inferior', 'superior')",0.9424581,0.9203726,0.6404566,0.5827245,-0.0577321
85,0.25089657,0.15553826,"('insignificant', 'prestigious')",0.14702725,0.15390125,0.1989619,0.1547198,-0.0442421
86,-0.5036503,-0.6564284,"('uninfluential', 'influential')",0.20975347,0.04780267,-0.1469484,-0.3043129,-0.1573645
87,0.16259286,0.02475328,"('unsuccessful', 'successful')",0.89629143,0.8524911,0.5294421,0.4386222,-0.0908199
88,-0.45588496,-0.4981245,"('low', 'eminent')",0.48762456,0.5278926,0.0158698,0.014884,-0.0009858
