,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
31,0.7190244,0.6835447,"('evil', 'good')",-1.5266736,-1.4030886,-1.3739843,-1.3757051,-0.7272112,-0.6984163,0.0287949
32,-1.1607159,-1.2310088,"('unkind', 'kind')",0.12886313,-0.0680665,0.7506869,0.5908051,-0.093722,-0.23609,-0.142368
33,1.0920979,1.0224583,"('wrong', 'right')",0.48880976,0.549613,-0.93952644,-0.92791337,0.2137937,0.2147193,0.0009256
34,-0.50159496,-0.3680264,"('mean', 'honorable')",-0.072117016,0.067269236,5.636489,5.7866535,1.6875923,1.828632,0.1410397
35,1.7476321,1.6883888,"('corrupt', 'incorrupt')",-1.1732254,-1.0842791,-0.33629847,-0.35932556,0.0793694,0.0815947,0.0022253
36,1.5329251,1.353492,"('hostile', 'amicable')",-0.8881452,-0.9419031,-0.119124256,-0.19429556,0.1752186,0.0724311,-0.1027875
37,-1.0657089,-1.053695,"('fake', 'genuine')",-0.33758956,-0.25130934,0.11842567,0.12845339,-0.4282909,-0.3921837,0.0361072
38,-1.3656071,-1.3804924,"('untruthful', 'truthful')",-0.87515736,-0.8692255,-0.3456113,-0.30055028,-0.8621253,-0.8500894,0.0120359
39,0.60068715,0.6265883,"('exploitative', 'cooperative')",0.32756984,0.3103763,0.24097848,0.24471566,0.3897452,0.3938934,0.0041482
40,0.48835254,0.4322856,"('stingy', 'generous')",0.3937463,0.40028805,-1.8742543,-2.017957,-0.3307185,-0.3951278,-0.0644093
41,-1.6286297,-1.7741251,"('unforgiving', 'forgiving')",-0.5175016,-0.55605084,-0.04971751,-0.15377335,-0.7319496,-0.8279831,-0.0960335
42,-0.81640023,-0.79150045,"('unreliable', 'reliable')",1.1295631,1.1670189,-3.1776457,-3.2582772,-0.9548276,-0.9609195,-0.0060919
43,-1.9845517,-1.9002542,"('irresponsible', 'responsible')",-0.45952407,-0.36135998,0.12384278,0.12001926,-0.773411,-0.713865,0.059546
44,0.5066271,0.6652741,"('prejudiced', 'unprejudiced')",-0.38231555,-0.21530506,-1.3173062,-1.2771837,-0.3976649,-0.2757382,0.1219267
45,-2.5934687,-2.7633226,"('incompetent', 'competent')",-0.5082189,-0.63936526,-0.41843292,-0.5149888,-1.1733735,-1.3058921,-0.1325186
46,-2.2811255,-2.3330555,"('uncompetitive', 'competitive')",0.8898369,0.871494,-0.7908382,-0.8965267,-0.7273756,-0.7860293,-0.0586537
47,-0.90566486,-0.84241337,"('stupid', 'smart')",0.2919975,0.37963992,5.6640487,5.7813067,1.6834604,1.7728445,0.0893841
48,-0.3985149,-0.4556191,"('unintelligent', 'intelligent')",-0.32090667,-0.43041915,0.43945408,0.4368248,-0.0933225,-0.1497378,-0.0564153
49,-0.35320413,-0.39552256,"('unable', 'able')",-0.6208844,-0.5473059,-0.46402258,-0.4039399,-0.4793704,-0.4489228,0.0304476
50,0.3474757,0.2858819,"('clumsy', 'skillful')",-0.3218543,-0.2768602,-0.22170359,-0.2823687,-0.0653607,-0.0911157,-0.025755
51,-1.7008846,-1.8230146,"('uneducated', 'educated')",0.98322904,0.800179,0.7352743,0.6474097,0.0058729,-0.125142,-0.1310149
52,1.2589834,1.0518559,"('irrational', 'rational')",-1.1769342,-1.1879733,-0.072476596,-0.085758194,0.0031908,-0.0739585,-0.0771493
53,-0.250546,-0.38095576,"('uncreative', 'creative')",-0.031313676,-0.016289659,0.49288929,0.41334608,0.0703432,0.0053669,-0.0649763
54,0.43216968,0.27909282,"('incapable', 'capable')",-0.04418589,0.03937189,0.35992977,0.44119796,0.2493045,0.2532209,0.0039164
55,-2.060931,-2.0944521,"('incompetent', 'clever')",0.16021726,0.017667592,0.25567645,0.19233271,-0.5483457,-0.6281506,-0.0798049
56,-1.9152242,-1.9316643,"('impractical', 'practical')",0.6823395,0.5616735,-0.29405734,-0.34098688,-0.5089807,-0.5703259,-0.0613452
57,-1.7262436,-1.8549483,"('unimaginative', 'imaginative')",-0.33204642,-0.41256413,-2.7944481,-2.8962867,-1.6175795,-1.7212664,-0.1036869
58,-0.20467216,-0.2853151,"('undiscriminating', 'discriminating')",0.6265117,0.71410406,0.017573193,0.012924526,0.1464709,0.1472378,0.0007669
59,1.2745645,1.1246551,"('foolish', 'wise')",-0.48358306,-0.4381732,-0.15236726,-0.08268202,0.2128714,0.2012666,-0.0116048
60,-1.6976304,-1.6689907,"('inefficient', 'efficient')",0.59054446,0.5087084,-0.19770806,-0.13108824,-0.4349313,-0.4304569,0.0044744
61,-0.4048719,-0.6019296,"('illogical', 'logical')",0.109414645,-0.02184585,0.58644307,0.46932566,0.0969953,-0.0514833,-0.1484786
62,-1.3745946,-1.3611859,"('incompetent', 'brilliant')",0.19576383,0.26234677,0.019184005,0.08040696,-0.3865489,-0.3394774,0.0470715
63,-2.2794137,-2.3658478,"('unperceptive', 'insightful')",0.8894165,0.9139127,0.2729817,0.2875861,-0.3723385,-0.3881163,-0.0157778
64,-1.5376583,-1.5502452,"('shy', 'confident')",1.0979286,1.0271567,-6.349381,-6.447801,-2.2630369,-2.3236299,-0.060593
65,-1.3727984,-1.4148397,"('insecure', 'secure')",0.55328596,0.35384536,-0.02000627,-0.049048852,-0.2798396,-0.3700144,-0.0901748
66,0.575536,0.5128489,"('inactive', 'active')",1.1199772,1.1817997,0.94779617,0.975487,0.8811031,0.8900452,0.0089421
67,-0.12485776,-0.11078864,"('doubtful', 'determined')",0.7305189,0.71095663,-0.4673196,-0.42761946,0.0461138,0.0575162,0.0114024
68,-0.9632199,-1.0299536,"('dependent', 'independent')",-0.34338024,-0.39016005,-0.9033888,-0.91053736,-0.7366629,-0.7768837,-0.0402208
69,1.716113,1.7402403,"('lazy', 'industrious')",0.24777706,0.35051122,-1.3037212,-1.1976115,0.2200563,0.2977134,0.0776571
70,-1.995644,-2.0388694,"('lethargic', 'energetic')",0.85277593,0.8542704,0.39518708,0.40975505,-0.249227,-0.2582813,-0.0090543
71,0.41418198,0.417599,"('diffident', 'self-confident')",0.75864255,0.81294024,0.088101074,0.10335297,0.4203085,0.4446307,0.0243222
72,-1.1010648,-0.98514986,"('unambitious', 'ambitious')",-0.08726597,-0.022835635,-0.63494396,-0.5969128,-0.6077582,-0.5349661,0.0727921
73,0.9440403,0.9931114,"('helpless', 'self-reliant')",0.2717257,0.4349993,-3.7485538,-3.7276003,-0.8442626,-0.7664966,0.077766
74,-1.0811988,-1.1751304,"('undedicated', 'dedicated')",0.15471557,0.14160338,-0.23754826,-0.31876716,-0.3880105,-0.4507647,-0.0627542
75,1.4729712,1.5035836,"('meek', 'impulsive')",-0.36341363,-0.17252696,-0.4133771,-0.34431952,0.2320602,0.3289124,0.0968522
76,-0.72342175,-0.6499481,"('anxious', 'daring')",0.5202129,0.56331295,-0.12986988,-0.16317713,-0.1110262,-0.0832708,0.0277554
77,-1.2403364,-1.3317235,"('unmotivated', 'motivated')",0.65642977,0.5575417,-1.6340468,-1.4914751,-0.7393178,-0.755219,-0.0159012
78,-0.9442517,-0.9326266,"('nonresilient', 'resilient')",-0.10113791,-0.054149933,-0.08782363,-0.052632146,-0.3777378,-0.3464696,0.0312682
79,1.0548956,0.99511194,"('wavering', 'unwavering')",-1.3425109,-1.2657689,-0.5271741,-0.47824204,-0.2715965,-0.249633,0.0219635
80,-0.9989269,-1.0115825,"('dominated', 'dominating')",0.65198267,0.593499,-0.4987675,-0.4241473,-0.2819039,-0.2807436,0.0011603
81,-1.706712,-1.757913,"('submissive', 'aggressive')",1.0725219,0.82799685,-0.7325075,-0.7313983,-0.4555658,-0.5537715,-0.0982057
82,-0.7468726,-0.7775425,"('poor', 'rich')",0.90882164,0.8753594,6.201805,6.207373,2.1212514,2.10173,-0.0195214
83,0.68663883,0.5970244,"('powerless', 'powerful')",1.0883958,1.1347275,-0.6220865,-0.6303243,0.384316,0.3671425,-0.0171735
84,0.9223693,0.8756034,"('inferior', 'superior')",0.4685376,0.43650633,0.9756885,0.96972835,0.7888652,0.7606126,-0.0282526
85,2.1051104,2.0248466,"('insignificant', 'prestigious')",0.40467784,0.5453914,0.083702154,0.09071711,0.8644968,0.886985,0.0224882
86,-1.4652125,-1.7250947,"('uninfluential', 'influential')",0.019677289,-0.21352975,-0.4321613,-0.5481895,-0.6258988,-0.828938,-0.2030392
87,-0.112181485,-0.18812333,"('unsuccessful', 'successful')",0.44795278,0.4802813,0.6531005,0.71566594,0.3296239,0.3359413,0.0063174
88,-0.03070958,-0.080130585,"('low', 'eminent')",0.29076576,0.13742799,-0.039060924,-0.14118373,0.0736651,-0.0279621,-0.1016272
