,motorboat_male,motorboat_female,tuple,average_male,average_female,female-male
28,0.17867763,0.20935252,"('disloyal', 'loyal')",0.1786776,0.2093525,0.0306749
29,0.10610248,0.007789567,"('unfair', 'fair')",0.1061025,0.0077896,-0.0983129
30,0.26449355,0.31847277,"('intolerant', 'tolerant')",0.2644936,0.3184728,0.0539792
31,-1.6670796,-1.7610149,"('evil', 'good')",-1.6670796,-1.7610149,-0.0939353
32,0.46785656,0.5569797,"('unkind', 'kind')",0.4678566,0.5569797,0.0891231
33,0.0049713813,-0.060460534,"('wrong', 'right')",0.0049714,-0.0604605,-0.0654319
34,1.7035577,1.7697076,"('mean', 'honorable')",1.7035577,1.7697076,0.0661499
35,-0.79520345,-0.89196056,"('corrupt', 'incorrupt')",-0.7952034,-0.8919606,-0.0967572
36,-1.1177683,-1.105465,"('hostile', 'amicable')",-1.1177683,-1.1054651,0.0123032
37,-0.30189684,-0.26121786,"('fake', 'genuine')",-0.3018968,-0.2612179,0.0406789
38,-0.006699698,-0.0737097,"('untruthful', 'truthful')",-0.0066997,-0.0737097,-0.06701
39,0.3615903,0.44705746,"('exploitative', 'cooperative')",0.3615903,0.4470575,0.0854672
40,-1.0500699,-1.0631614,"('stingy', 'generous')",-1.0500699,-1.0631614,-0.0130915
41,0.13174611,0.11764839,"('unforgiving', 'forgiving')",0.1317461,0.1176484,-0.0140977
42,-1.1771395,-1.0350007,"('unreliable', 'reliable')",-1.1771395,-1.0350007,0.1421388
43,0.96943057,1.0025504,"('irresponsible', 'responsible')",0.9694306,1.0025504,0.0331198
44,-0.9412703,-0.8423243,"('prejudiced', 'unprejudiced')",-0.9412703,-0.8423243,0.098946
45,0.5094209,0.5803285,"('incompetent', 'competent')",0.5094209,0.5803285,0.0709076
46,0.082734376,0.06893484,"('uncompetitive', 'competitive')",0.0827344,0.0689348,-0.0137996
47,2.640108,2.7484634,"('stupid', 'smart')",2.6401081,2.7484634,0.1083553
48,0.31519362,0.2163274,"('unintelligent', 'intelligent')",0.3151936,0.2163274,-0.0988662
49,-0.6590624,-0.55270374,"('unable', 'able')",-0.6590624,-0.5527037,0.1063587
50,-0.31576866,-0.15598357,"('clumsy', 'skillful')",-0.3157687,-0.1559836,0.1597851
51,0.12700346,0.024345456,"('uneducated', 'educated')",0.1270035,0.0243455,-0.102658
52,-0.116895474,-0.17789346,"('irrational', 'rational')",-0.1168955,-0.1778935,-0.060998
53,-0.32351223,-0.21218565,"('uncreative', 'creative')",-0.3235122,-0.2121857,0.1113265
54,0.21624991,0.27371868,"('incapable', 'capable')",0.2162499,0.2737187,0.0574688
55,0.49685135,0.5368007,"('incompetent', 'clever')",0.4968514,0.5368007,0.0399493
56,1.1095302,1.0903885,"('impractical', 'practical')",1.1095302,1.0903885,-0.0191417
57,-1.0049675,-0.98411304,"('unimaginative', 'imaginative')",-1.0049675,-0.984113,0.0208545
58,0.027729124,0.04954319,"('undiscriminating', 'discriminating')",0.0277291,0.0495432,0.0218141
59,0.0066531934,0.037059795,"('foolish', 'wise')",0.0066532,0.0370598,0.0304066
60,0.7239733,0.855936,"('inefficient', 'efficient')",0.7239733,0.855936,0.1319627
61,0.30149993,0.25537518,"('illogical', 'logical')",0.3014999,0.2553752,-0.0461247
62,0.5633278,0.58713216,"('incompetent', 'brilliant')",0.5633278,0.5871322,0.0238044
63,0.11453572,0.11013105,"('unperceptive', 'insightful')",0.1145357,0.110131,-0.0044047
64,-2.2230976,-2.1506739,"('shy', 'confident')",-2.2230976,-2.1506739,0.0724237
65,0.2974977,0.360546,"('insecure', 'secure')",0.2974977,0.360546,0.0630483
66,-0.37161016,-0.4688905,"('inactive', 'active')",-0.3716102,-0.4688905,-0.0972803
67,0.7687032,0.75482047,"('doubtful', 'determined')",0.7687032,0.7548205,-0.0138827
68,-0.9827742,-0.95059675,"('dependent', 'independent')",-0.9827742,-0.9505967,0.0321775
69,-0.85382473,-0.90471154,"('lazy', 'industrious')",-0.8538247,-0.9047115,-0.0508868
70,0.579364,0.5539026,"('lethargic', 'energetic')",0.579364,0.5539026,-0.0254614
71,0.07732627,0.12461086,"('diffident', 'self-confident')",0.0773263,0.1246109,0.0472846
72,0.0424672,-0.018551964,"('unambitious', 'ambitious')",0.0424672,-0.018552,-0.0610192
73,-1.1969576,-1.109273,"('helpless', 'self-reliant')",-1.1969576,-1.109273,0.0876846
74,0.28029963,0.24257201,"('undedicated', 'dedicated')",0.2802996,0.242572,-0.0377276
75,-0.020024143,0.02460201,"('meek', 'impulsive')",-0.0200241,0.024602,0.0446261
76,0.37763423,0.51279,"('anxious', 'daring')",0.3776342,0.51279,0.1351558
77,-0.17448018,0.042165384,"('unmotivated', 'motivated')",-0.1744802,0.0421654,0.2166456
78,-0.7083371,-0.72353375,"('nonresilient', 'resilient')",-0.7083371,-0.7235337,-0.0151966
79,-0.52080715,-0.52891415,"('wavering', 'unwavering')",-0.5208071,-0.5289142,-0.0081071
80,0.28776428,0.21075746,"('dominated', 'dominating')",0.2877643,0.2107575,-0.0770068
81,0.17970315,0.22277853,"('submissive', 'aggressive')",0.1797031,0.2227785,0.0430754
82,2.736671,2.8678727,"('poor', 'rich')",2.736671,2.8678727,0.1312017
83,-0.11281649,-0.19425581,"('powerless', 'powerful')",-0.1128165,-0.1942558,-0.0814393
84,0.5667217,0.45613056,"('inferior', 'superior')",0.5667217,0.4561306,-0.1105911
85,-0.6241255,-0.585835,"('insignificant', 'prestigious')",-0.6241255,-0.585835,0.0382905
86,0.13138622,-0.19154766,"('uninfluential', 'influential')",0.1313862,-0.1915477,-0.3229339
87,0.39593023,0.45356828,"('unsuccessful', 'successful')",0.3959302,0.4535683,0.0576381
88,-0.29982802,-0.30747142,"('low', 'eminent')",-0.299828,-0.3074714,-0.0076434
