,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
59,-0.7168338,-0.8233311,"('foolish', 'wise')",0.16659543,0.13967176,0.5859519,0.6796642,0.0119045,-0.0013317,-0.0132362
60,1.7948804,1.8325626,"('inefficient', 'efficient')",1.7973721,1.7453741,-0.31246045,-0.2920032,1.093264,1.0953112,0.0020472
61,0.42672092,0.22956811,"('illogical', 'logical')",-0.06823206,-0.23900582,0.13582037,-0.0070520453,0.1647697,-0.0054966,-0.1702663
62,1.0473999,1.1358043,"('incompetent', 'brilliant')",1.1409203,1.2841101,-0.22322433,0.011768572,0.655032,0.8105609,0.1555289
63,0.5263107,0.5554081,"('unperceptive', 'insightful')",0.9656279,1.010214,1.0575334,1.1561494,0.849824,0.9072572,0.0574332
64,-0.111600414,-0.19163512,"('shy', 'confident')",0.23084414,0.07705903,-6.3683534,-6.5174193,-2.0830366,-2.2106651,-0.1276285
65,1.4136665,1.3103291,"('insecure', 'secure')",0.8115296,0.48370984,-0.3568145,-0.45057485,0.6227939,0.4478213,-0.1749726
66,-1.0953625,-1.0628623,"('inactive', 'active')",-0.69253075,-0.66528195,0.9226433,0.92301655,-0.2884167,-0.2683759,0.0200408
67,0.78363806,0.7351604,"('doubtful', 'determined')",-0.034516435,-0.10257985,-0.6345496,-0.60190475,0.0381907,0.0102253,-0.0279654
68,-0.12657383,-0.1908361,"('dependent', 'independent')",-0.35211235,-0.54762703,-0.31855005,-0.33533356,-0.2657454,-0.3579322,-0.0921868
69,-1.2092215,-1.2313851,"('lazy', 'industrious')",-0.014180154,0.05979925,-0.43412697,-0.37992474,-0.5525095,-0.5171702,0.0353393
70,0.68876946,0.7524905,"('lethargic', 'energetic')",0.48708296,0.5420183,0.5042625,0.51618177,0.5600383,0.6035635,0.0435252
71,1.0481732,1.091753,"('diffident', 'self-confident')",1.9102621,1.9224064,0.62130654,0.61846244,1.1932473,1.2108739,0.0176266
72,1.2077547,1.2901318,"('unambitious', 'ambitious')",-0.69996715,-0.6619288,-0.9924626,-0.9536446,-0.1615583,-0.1084805,0.0530778
73,0.12884024,0.15235822,"('helpless', 'self-reliant')",0.8527865,0.9501405,-2.891912,-2.831641,-0.6367617,-0.5763808,0.0603809
74,1.3417895,1.3766217,"('undedicated', 'dedicated')",0.82800305,0.90672076,0.3350706,0.3290578,0.8349544,0.8708,0.0358456
75,-1.1016934,-1.0629258,"('meek', 'impulsive')",-1.660431,-1.5160403,-0.4707167,-0.35133532,-1.0776138,-0.9767671,0.1008467
76,1.0486604,1.1212379,"('anxious', 'daring')",0.97866654,1.0384728,0.14762107,0.13531187,0.7249827,0.7650075,0.0400248
77,0.3560403,0.3379476,"('unmotivated', 'motivated')",0.19830649,0.24196132,-1.4159194,-1.338931,-0.2871909,-0.2530074,0.0341835
78,0.534844,0.5916136,"('nonresilient', 'resilient')",1.147778,1.2982846,0.25594288,0.35329127,0.6461883,0.7477299,0.1015416
79,-0.27984908,-0.36457118,"('wavering', 'unwavering')",-1.4544927,-1.3483554,0.13073772,0.262217,-0.5345347,-0.4835699,0.0509648
80,0.25593334,0.28466743,"('dominated', 'dominating')",0.9151155,0.83996224,-1.3539982,-1.3447279,-0.0609831,-0.073366,-0.0123829
81,-0.15894765,-0.29832983,"('submissive', 'aggressive')",0.4908896,0.25232154,-0.97102743,-1.0706229,-0.2130285,-0.3722104,-0.1591819
82,-0.34472713,-0.32816133,"('poor', 'rich')",0.35455406,0.3918784,5.9438066,6.134566,1.9845446,2.0660942,0.0815496
83,0.13171247,0.072538316,"('powerless', 'powerful')",0.52438116,0.56940067,-0.8973802,-0.9432998,-0.0804289,-0.1004536,-0.0200247
84,1.2902756,1.1646079,"('inferior', 'superior')",0.060986295,-0.06539259,0.81428766,0.7777145,0.7218498,0.6256433,-0.0962065
85,-0.38660672,-0.42079005,"('insignificant', 'prestigious')",-0.28853852,-0.1480547,0.8651142,0.9795903,0.063323,0.1369152,0.0735922
86,0.04503455,-0.13494676,"('uninfluential', 'influential')",0.06742988,-0.0858556,0.016216787,-0.20617291,0.0428937,-0.1423251,-0.1852188
87,0.012344308,-0.05215858,"('unsuccessful', 'successful')",1.7980378,1.7273022,0.71672034,0.85298127,0.8423675,0.8427083,0.0003408
88,0.3570199,0.1863261,"('low', 'eminent')",0.41200912,0.32694826,0.21874087,0.2296646,0.3292566,0.2476463,-0.0816103
