,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
61,-0.39373368,-0.48805454,"('illogical', 'logical')",0.6477321,0.49947545,0.1269992,0.0057105,-0.1212887
62,0.67343885,0.7614979,"('incompetent', 'brilliant')",0.46668205,0.5569374,0.5700604,0.6592177,0.0891573
63,-0.08953133,0.04125478,"('unperceptive', 'insightful')",0.2712206,0.29693073,0.0908446,0.1690928,0.0782482
64,0.13470386,0.06692012,"('shy', 'confident')",-6.1180005,-6.2006617,-2.9916484,-3.0668707,-0.0752223
65,0.5423321,0.38817596,"('insecure', 'secure')",-0.096289024,-0.051712193,0.2230215,0.1682319,-0.0547896
66,-1.0076878,-1.0582428,"('inactive', 'active')",-0.05372539,-0.041228987,-0.5307066,-0.5497359,-0.0190293
67,0.46448195,0.43432724,"('doubtful', 'determined')",-0.2655995,-0.2876806,0.0994412,0.0733233,-0.0261179
68,-0.66603637,-0.70426905,"('dependent', 'independent')",-0.6766534,-0.68913144,-0.6713449,-0.6967002,-0.0253553
69,-0.05598405,-0.0396074,"('lazy', 'industrious')",-0.59772784,-0.5782468,-0.326856,-0.3089271,0.0179289
70,0.17237777,0.23137495,"('lethargic', 'energetic')",0.094967954,0.10603483,0.1336729,0.1687049,0.035032
71,-0.45887673,-0.4831118,"('diffident', 'self-confident')",0.099714994,0.019054905,-0.1795809,-0.2320285,-0.0524476
72,-0.014327996,-0.07485241,"('unambitious', 'ambitious')",-0.6814525,-0.6463925,-0.3478903,-0.3606225,-0.0127322
73,0.6542244,0.5866704,"('helpless', 'self-reliant')",-3.1340659,-3.1457584,-1.2399207,-1.279544,-0.0396233
74,0.12469414,0.20508498,"('undedicated', 'dedicated')",-0.17427216,-0.28478268,-0.024789,-0.0398488,-0.0150598
75,-0.036731366,-0.08151068,"('meek', 'impulsive')",-0.77140254,-0.70638263,-0.404067,-0.3939466,0.0101204
76,1.2827723,1.3336501,"('anxious', 'daring')",-0.19338071,-0.100272216,0.5446958,0.616689,0.0719932
77,-0.24967666,-0.1994932,"('unmotivated', 'motivated')",-1.1023774,-0.96862495,-0.6760271,-0.5840591,0.091968
78,-0.67586863,-0.53035414,"('nonresilient', 'resilient')",-0.089564934,-0.09351461,-0.3827168,-0.3119344,0.0707824
79,-1.0048561,-1.0116811,"('wavering', 'unwavering')",-0.8610341,-0.869357,-0.9329451,-0.940519,-0.0075739
80,0.48234302,0.43624493,"('dominated', 'dominating')",-0.85211086,-0.7079257,-0.1848839,-0.1358404,0.0490435
81,0.78417593,0.59089214,"('submissive', 'aggressive')",-0.36828417,-0.21958277,0.2079459,0.1856547,-0.0222912
82,-0.3807501,-0.43697095,"('poor', 'rich')",5.882758,5.83874,2.751004,2.7008843,-0.0501197
83,-0.020017076,-0.010989994,"('powerless', 'powerful')",-1.01427,-1.0449367,-0.5171435,-0.5279633,-0.0108198
84,0.3872823,0.24224918,"('inferior', 'superior')",1.0399894,0.97047275,0.7136358,0.606361,-0.1072748
85,0.18058534,0.16540568,"('insignificant', 'prestigious')",0.0035024006,-0.07135003,0.0920439,0.0470278,-0.0450161
86,-1.4377674,-1.4642442,"('uninfluential', 'influential')",-0.5898768,-0.7010603,-1.0138221,-1.0826523,-0.0688302
87,0.1779288,0.06260188,"('unsuccessful', 'successful')",0.8579517,0.91350335,0.5179403,0.4880526,-0.0298877
88,-0.024630684,-0.13729559,"('low', 'eminent')",-0.44689184,-0.5156671,-0.2357613,-0.3264813,-0.09072
