,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
62,-0.42409685,-0.34267196,"('incompetent', 'brilliant')",-0.20585153,-0.059088334,-0.3149742,-0.2008801,0.1140941
63,-0.6475996,-0.55041164,"('unperceptive', 'insightful')",0.8529719,0.9673724,0.1026862,0.2084804,0.1057942
64,0.17437959,0.10460842,"('shy', 'confident')",-6.3840446,-6.2671957,-3.1048326,-3.0812936,0.023539
65,-0.1945562,-0.32107797,"('insecure', 'secure')",-0.5523487,-0.5319224,-0.3734524,-0.4265002,-0.0530478
66,0.10696152,0.06876136,"('inactive', 'active')",1.1993862,1.1916875,0.6531739,0.6302244,-0.0229495
67,1.1216878,1.1286051,"('doubtful', 'determined')",-0.34348145,-0.21019143,0.3891032,0.4592068,0.0701036
68,-0.17025083,-0.20233576,"('dependent', 'independent')",-0.31971803,-0.34712854,-0.2449844,-0.2747321,-0.0297477
69,1.0133739,1.0320989,"('lazy', 'industrious')",-0.17391162,-0.1662892,0.4197311,0.4329048,0.0131737
70,-0.05055929,0.014504684,"('lethargic', 'energetic')",0.47049865,0.5464581,0.2099697,0.2804814,0.0705117
71,-0.13542272,-0.13570118,"('diffident', 'self-confident')",0.68063426,0.65565974,0.2726058,0.2599793,-0.0126265
72,-1.1000769,-1.1472654,"('unambitious', 'ambitious')",-0.9897106,-1.0011065,-1.0448937,-1.074186,-0.0292923
73,1.2811167,1.2745651,"('helpless', 'self-reliant')",-2.672011,-2.674173,-0.6954471,-0.699804,-0.0043569
74,-0.0002976358,0.015469447,"('undedicated', 'dedicated')",0.33183822,0.26011792,0.1657703,0.1377937,-0.0279766
75,0.020812726,0.040552735,"('meek', 'impulsive')",-0.106712416,-0.05858594,-0.0429498,-0.0090166,0.0339332
76,0.32649195,0.42307097,"('anxious', 'daring')",-0.0029482357,0.12876448,0.1617719,0.2759177,0.1141458
77,-0.6098298,-0.60722286,"('unmotivated', 'motivated')",-1.0520825,-0.9345346,-0.8309562,-0.7708787,0.0600775
78,-0.3000912,-0.1893068,"('nonresilient', 'resilient')",0.53776103,0.609853,0.1188349,0.2102731,0.0914382
79,-0.32223234,-0.298963,"('wavering', 'unwavering')",0.2505714,0.2464378,-0.0358305,-0.0262626,0.0095679
80,0.4130334,0.39056283,"('dominated', 'dominating')",-1.4864857,-1.3883457,-0.5367262,-0.4988914,0.0378348
81,0.17512514,0.040562958,"('submissive', 'aggressive')",-1.0231589,-0.8978039,-0.4240169,-0.4286205,-0.0046036
82,-0.90018725,-0.8687366,"('poor', 'rich')",5.3026447,5.2875714,2.2012286,2.2094173,0.0081887
83,-0.16932598,-0.1849696,"('powerless', 'powerful')",-0.9870616,-1.0019474,-0.5781938,-0.5934585,-0.0152647
84,0.20062631,0.15378326,"('inferior', 'superior')",1.3177706,1.2636701,0.7591984,0.7087266,-0.0504718
85,0.042362355,0.059518293,"('insignificant', 'prestigious')",1.5965114,1.5296339,0.8194368,0.7945761,-0.0248607
86,-1.4375432,-1.5378766,"('uninfluential', 'influential')",-0.10376722,-0.24935828,-0.7706552,-0.8936175,-0.1229623
87,0.42765552,0.3336657,"('unsuccessful', 'successful')",1.0265124,1.0892493,0.7270839,0.7114575,-0.0156264
88,-0.81334126,-0.87782794,"('low', 'eminent')",0.07188262,0.06083747,-0.3707293,-0.4084952,-0.0377659
