,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
65,-2.1366882,-2.1677206,"('insecure', 'secure')",-0.04763822,-0.16661243,0.35039386,0.26423144,-0.4245266,-0.32960004,-0.5646148,-0.5999254,-0.0353106
66,0.72577,0.7303594,"('inactive', 'active')",-0.6771135,-0.66729546,-0.31399107,-0.37135875,0.6729138,0.59928054,0.1018948,0.0727464,-0.0291484
67,1.0204672,0.92702657,"('doubtful', 'determined')",0.14342833,0.095837176,-0.32392,-0.35064882,-0.16797972,-0.12903936,0.1679989,0.1357939,-0.032205
68,-1.1640933,-1.1840692,"('dependent', 'independent')",-0.7617146,-0.8244028,-0.26764706,-0.32083762,-0.6970338,-0.69611734,-0.7226222,-0.7563567,-0.0337345
69,1.7445682,1.7555025,"('lazy', 'industrious')",-0.79458624,-0.5987563,0.5895375,0.6854209,-0.012082007,-0.03279949,0.3818594,0.4523419,0.0704825
70,-1.3740067,-1.3794779,"('lethargic', 'energetic')",-0.6850063,-0.7551166,-0.8887178,-0.8993784,0.68519294,0.8249219,-0.5656345,-0.5522627,0.0133718
71,0.6931558,0.706625,"('diffident', 'self-confident')",0.119125344,0.21588299,1.2549119,1.3357489,0.3349877,0.29448223,0.6005452,0.6381848,0.0376396
72,-0.5746851,-0.57452834,"('unambitious', 'ambitious')",0.18339103,0.10935864,-0.41251874,-0.46653926,-0.820443,-0.7058751,-0.4060639,-0.409396,-0.0033321
73,0.8132836,0.88375497,"('helpless', 'self-reliant')",1.099596,1.1385536,0.3731472,0.4031313,-3.153128,-3.1102545,-0.2167752,-0.1712037,0.0455715
74,-0.370286,-0.37497175,"('undedicated', 'dedicated')",0.1154503,0.12761195,-0.20066561,-0.25472367,-0.2424028,-0.2709387,-0.174476,-0.1932555,-0.0187795
75,0.90309864,0.9892955,"('meek', 'impulsive')",-0.60315907,-0.5506074,-0.96746397,-0.9949974,-0.3853979,-0.31508562,-0.2632306,-0.2178487,0.0453819
76,-0.307971,-0.23929854,"('anxious', 'daring')",0.39165875,0.3747075,-0.15650508,-0.15134479,0.2560143,0.39118987,0.0457992,0.0938135,0.0480143
77,-1.0656917,-1.1478848,"('unmotivated', 'motivated')",-0.092286356,-0.20315632,0.071036644,-0.026282586,-1.0000323,-0.91442823,-0.5217434,-0.572938,-0.0511946
78,-0.13195233,-0.09527838,"('nonresilient', 'resilient')",0.021840092,0.08252141,0.19860484,0.3080147,0.05444811,0.13487132,0.0357352,0.1075323,0.0717971
79,1.0867782,1.1120238,"('wavering', 'unwavering')",0.36652812,0.34832036,0.20803143,0.09642661,0.19921707,0.14835198,0.4651387,0.4262807,-0.038858
80,-1.7043774,-1.6318085,"('dominated', 'dominating')",-0.13514285,-0.14880577,-1.0446578,-0.9601185,-1.4986126,-1.2426124,-1.0956976,-0.9958363,0.0998613
81,-1.5380212,-1.5931485,"('submissive', 'aggressive')",-0.42495602,-0.61145777,-0.11229937,-0.24505305,-0.6804639,-0.5110515,-0.6889352,-0.7401777,-0.0512425
82,-0.0857969,-0.0626505,"('poor', 'rich')",-0.5060623,-0.5402853,-0.0072323503,-0.026565539,6.1332717,6.2217555,1.383545,1.3980635,0.0145185
83,-0.91733134,-0.932333,"('powerless', 'powerful')",-0.3449897,-0.4614091,-0.2187249,-0.31666523,-1.5470933,-1.6200081,-0.7570348,-0.8326038,-0.075569
84,-0.15780461,-0.22136402,"('inferior', 'superior')",0.4914911,0.3687982,0.53215176,0.4041879,0.7062474,0.6643101,0.3930214,0.303983,-0.0890384
85,0.8358644,0.82877856,"('insignificant', 'prestigious')",-0.23920196,-0.13733801,0.6242973,0.5773661,0.12764898,-0.07693188,0.3371522,0.2979687,-0.0391835
86,-1.8019179,-1.9323143,"('uninfluential', 'influential')",-0.93892324,-1.1221873,0.038907286,-0.22052686,-0.35417452,-0.39684656,-0.7640271,-0.9179688,-0.1539417
87,-0.60438746,-0.55587715,"('unsuccessful', 'successful')",0.10529995,0.043920122,-0.18093258,-0.15134549,0.26584646,0.439024,-0.1035434,-0.0560696,0.0474738
88,-1.069971,-1.1179817,"('low', 'eminent')",-0.7614093,-0.8556303,-0.33028734,-0.5389877,0.086553216,0.026858594,-0.5187786,-0.6214353,-0.1026567
