,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
44,-0.48150206,-0.48950082,"('prejudiced', 'unprejudiced')",-1.2799397,-1.2489524,-1.2311782,-1.2374277,-0.99754,-0.9919603,0.0055797
45,-1.6301409,-1.4799426,"('incompetent', 'competent')",-1.1681174,-1.0281076,-0.58403736,-0.592404,-1.1274319,-1.0334848,0.0939471
46,-0.55604076,-0.45372272,"('uncompetitive', 'competitive')",-1.1332984,-1.0042572,-0.74240404,-0.8218227,-0.810581,-0.7599342,0.0506468
47,0.05227303,0.0591548,"('stupid', 'smart')",0.2251394,0.22838312,5.403273,5.464558,1.8935618,1.9173654,0.0238036
48,-0.779787,-0.7409859,"('unintelligent', 'intelligent')",0.38300988,0.44796538,-0.23827091,-0.25710467,-0.2116827,-0.183375,0.0283077
49,-0.79651225,-0.70657074,"('unable', 'able')",-0.14133863,-0.04303743,-0.9368515,-0.9099494,-0.6249008,-0.5531859,0.0717149
50,-0.16225371,-0.21887848,"('clumsy', 'skillful')",-0.17613932,-0.26105165,-0.03793807,-0.09878309,-0.1254437,-0.1929044,-0.0674607
51,-0.5868574,-0.6242375,"('uneducated', 'educated')",-0.9511049,-0.98815155,0.28663796,0.16366085,-0.4171081,-0.4829094,-0.0658013
52,0.63060766,0.49716932,"('irrational', 'rational')",1.1190429,0.9928803,-0.38621807,-0.4426695,0.4544775,0.3491267,-0.1053508
53,1.3608905,1.3991969,"('uncreative', 'creative')",0.95652604,0.9174058,0.16431814,0.08548358,0.8272449,0.8006954,-0.0265495
54,0.1813586,0.19879714,"('incapable', 'capable')",0.94685894,0.9176883,0.8438406,0.80763495,0.6573527,0.6413735,-0.0159792
55,-1.3130009,-1.2185173,"('incompetent', 'clever')",-1.1832851,-1.0715367,0.19710588,0.19451946,-0.7663933,-0.6985114,0.0678819
56,0.3403457,0.33877224,"('impractical', 'practical')",0.44528568,0.53034925,-0.55656886,-0.5474738,0.0763542,0.1072159,0.0308617
57,-1.0985019,-1.0138537,"('unimaginative', 'imaginative')",-0.9962526,-0.91414773,-3.7612817,-3.7375352,-1.9520121,-1.8885123,0.0634998
58,-0.9236981,-0.89001,"('undiscriminating', 'discriminating')",-0.8675887,-0.80646986,-0.4351634,-0.4136144,-0.7421501,-0.7033647,0.0387854
59,1.0537785,0.9964849,"('foolish', 'wise')",1.3842981,1.319097,-0.23128608,-0.19096294,0.7355968,0.7082063,-0.0273905
60,-0.16805372,-0.11153497,"('inefficient', 'efficient')",-0.81897724,-0.6906109,0.043259762,0.18042181,-0.3145904,-0.2072413,0.1073491
61,0.08692221,0.0040182304,"('illogical', 'logical')",0.28663343,0.20392641,0.0075408686,-0.1137305,0.1270322,0.0314047,-0.0956275
62,-0.88742393,-0.81383663,"('incompetent', 'brilliant')",-0.3044023,-0.17318663,-0.09912379,-0.015936978,-0.4303167,-0.3343201,0.0959966
63,-0.35335445,-0.25563115,"('unperceptive', 'insightful')",-0.37991253,-0.31826967,0.016231589,0.082346365,-0.2390118,-0.1638515,0.0751603
64,-0.28100106,-0.3255775,"('shy', 'confident')",-0.7005663,-0.6973516,-6.395682,-6.263381,-2.4590831,-2.4287701,0.030313
65,-0.8237547,-0.94225466,"('insecure', 'secure')",-1.2713752,-1.2611032,0.26850283,0.2625603,-0.6088757,-0.6469324,-0.0380567
66,-0.5056468,-0.49567682,"('inactive', 'active')",0.22496578,0.15273535,0.37460917,0.35341626,0.0313094,0.0034916,-0.0278178
67,1.0651083,1.0053469,"('doubtful', 'determined')",0.54470235,0.4897125,0.07687333,0.13733296,0.562228,0.5441308,-0.0180972
68,-1.5496026,-1.5992514,"('dependent', 'independent')",-1.9506836,-2.0047252,-1.6745394,-1.6898088,-1.7249419,-1.7645952,-0.0396533
69,1.053207,0.9994852,"('lazy', 'industrious')",1.4411709,1.3474824,-1.0339212,-0.9942768,0.4868189,0.450897,-0.0359219
70,-0.7179428,-0.6880965,"('lethargic', 'energetic')",-0.94231665,-0.8819867,0.021370914,-0.0007833522,-0.5462962,-0.5236222,0.022674
71,1.850359,1.9019527,"('diffident', 'self-confident')",2.1148279,2.1589417,0.3468411,0.34886694,1.4373426,1.4699205,0.0325779
72,0.42548808,0.4267892,"('unambitious', 'ambitious')",-0.56006545,-0.58768624,-0.5890226,-0.51613563,-0.2412,-0.2256776,0.0155224
73,0.8071737,0.76642454,"('helpless', 'self-reliant')",0.936687,0.91556585,-3.7219176,-3.6317115,-0.6593523,-0.649907,0.0094453
74,0.5745766,0.6139988,"('undedicated', 'dedicated')",0.836337,0.9018788,-0.13228343,-0.1313177,0.42621,0.4615199,0.0353099
75,-1.0309908,-1.0292145,"('meek', 'impulsive')",0.37532088,0.37619928,-0.47933033,-0.4389289,-0.3783334,-0.3639814,0.014352
76,-1.1117543,-1.0348299,"('anxious', 'daring')",-0.560071,-0.446316,-0.04428741,-0.027186826,-0.5720376,-0.5027776,0.06926
77,-0.35311303,-0.26536456,"('unmotivated', 'motivated')",-0.0752381,0.040175643,-1.1241274,-1.0426136,-0.5174929,-0.4226008,0.0948921
78,-0.20533529,-0.06126488,"('nonresilient', 'resilient')",0.26060933,0.32285205,-0.21286665,-0.18123241,-0.0525309,0.0267849,0.0793158
79,-0.04673097,0.015399048,"('wavering', 'unwavering')",0.9586643,0.9470049,-0.43281588,-0.4029328,0.1597058,0.1864904,0.0267846
80,0.26698142,0.24496268,"('dominated', 'dominating')",-0.39381605,-0.36443323,-0.2432564,-0.2519859,-0.1233637,-0.1238188,-0.0004551
81,-0.9994731,-1.0787745,"('submissive', 'aggressive')",-1.1308831,-1.0739814,-0.63450277,-0.61636883,-0.9216197,-0.9230415,-0.0014218
82,-0.9748357,-0.96668565,"('poor', 'rich')",-1.5510786,-1.4999949,5.7957664,5.6311073,1.0899507,1.0548089,-0.0351418
83,-0.35599816,-0.34456462,"('powerless', 'powerful')",-0.5730897,-0.5465267,-1.3132099,-1.3031299,-0.7474325,-0.7314071,0.0160254
84,0.9760262,0.9195425,"('inferior', 'superior')",1.095176,1.0734459,0.46833184,0.44376427,0.8465114,0.8122509,-0.0342605
85,1.2542833,1.283008,"('insignificant', 'prestigious')",2.5379593,2.5139804,-0.42568642,-0.4541989,1.1221854,1.1142632,-0.0079222
86,0.08383213,0.11035928,"('uninfluential', 'influential')",0.17918925,0.16664886,-0.5803714,-0.71877563,-0.1057833,-0.1472558,-0.0414725
87,0.394804,0.36707318,"('unsuccessful', 'successful')",-0.08602288,-0.10280767,0.2188249,0.15696183,0.1758687,0.1404091,-0.0354596
88,0.08693146,0.030663535,"('low', 'eminent')",0.07314996,0.077261694,-0.23621285,-0.3232307,-0.0253771,-0.0717685,-0.0463914
