,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
45,-2.1905563,-2.067259,"('incompetent', 'competent')",-1.0042323,-1.002857,-0.1659229,-0.21705692,-1.1202371,-1.0957243,0.0245128
46,0.10117244,0.21282914,"('uncompetitive', 'competitive')",0.3149897,0.24325794,-0.8075274,-0.80350184,-0.1304551,-0.1158049,0.0146502
47,-1.1111426,-0.9855876,"('stupid', 'smart')",-1.0947573,-1.0707057,5.217193,5.3354993,1.0037644,1.0930687,0.0893043
48,-1.4050577,-1.3783153,"('unintelligent', 'intelligent')",0.15160999,0.07837388,0.8782689,0.8706443,-0.1250596,-0.143099,-0.0180394
49,-0.62014735,-0.3821534,"('unable', 'able')",0.06210676,0.03158234,-0.46134642,-0.38597813,-0.3397957,-0.2455164,0.0942793
50,-0.12332408,-0.21458368,"('clumsy', 'skillful')",0.28577974,0.23487273,-0.28332573,-0.43853623,-0.04029,-0.1394157,-0.0991257
51,0.38179958,0.08161941,"('uneducated', 'educated')",0.054958027,-0.04701767,0.25662655,0.22808805,0.2311281,0.0875633,-0.1435648
52,-0.8850253,-1.3025154,"('irrational', 'rational')",0.4264421,0.23819786,0.10487732,-0.025521025,-0.117902,-0.3632795,-0.2453775
53,-0.53998774,-0.61560124,"('uncreative', 'creative')",-0.39078522,-0.57355046,0.2603134,0.132442,-0.2234865,-0.3522366,-0.1287501
54,-0.24758285,-0.41821036,"('incapable', 'capable')",0.30550298,0.2396629,0.5262324,0.54904056,0.1947175,0.1234977,-0.0712198
55,-1.2856333,-1.096836,"('incompetent', 'clever')",-0.30036396,-0.3354007,0.52955014,0.5349166,-0.3521491,-0.2991067,0.0530424
56,-0.2598187,-0.25415954,"('impractical', 'practical')",0.41018397,0.37713802,0.27235556,0.302182,0.1409069,0.1417202,0.0008133
57,-0.5503325,-0.56396216,"('unimaginative', 'imaginative')",-0.5352652,-0.69100827,-3.043753,-3.061522,-1.3764502,-1.4388309,-0.0623807
58,-0.95320517,-0.9249922,"('undiscriminating', 'discriminating')",0.28173286,0.27141166,0.20246223,0.20703694,-0.1563367,-0.1488479,0.0074888
59,-0.1130564,-0.30350083,"('foolish', 'wise')",0.67490953,0.62305814,0.03723108,0.07323904,0.1996947,0.1309321,-0.0687626
60,-0.9309868,-0.6777028,"('inefficient', 'efficient')",0.060836326,0.08350244,0.37513992,0.5689767,-0.1650035,-0.0084079,0.1565956
61,-1.2574869,-1.2713275,"('illogical', 'logical')",-0.1633973,-0.25232643,0.80551505,0.6572166,-0.2051231,-0.2888125,-0.0836894
62,-0.42520386,-0.23905239,"('incompetent', 'brilliant')",-0.7158149,-0.7022432,0.7365037,0.8963519,-0.1348383,-0.0149812,0.1198571
63,-1.2414736,-1.2055811,"('unperceptive', 'insightful')",0.21534151,0.1335876,0.16529912,0.21397564,-0.2869443,-0.2860059,0.0009384
64,-0.106063895,-0.2025793,"('shy', 'confident')",-0.3136329,-0.33153528,-5.7278996,-5.6250257,-2.0491988,-2.0530469,-0.0038481
65,-1.3268406,-1.5151832,"('insecure', 'secure')",-0.27022532,-0.4206225,-0.023763819,0.05020056,-0.5402766,-0.628535,-0.0882584
66,-0.16609918,-0.19406831,"('inactive', 'active')",0.37630486,0.42237622,0.08971195,0.12572953,0.0999725,0.1180125,0.01804
67,0.2503877,0.1366017,"('doubtful', 'determined')",0.22306171,0.18525814,-0.010316595,-0.1410951,0.1543776,0.0602549,-0.0941227
68,0.23400818,0.2981033,"('dependent', 'independent')",0.02848325,0.036105644,-1.0398942,-0.9690417,-0.2591343,-0.2116109,0.0475234
69,-0.07882366,0.06221701,"('lazy', 'industrious')",0.99674445,1.0872852,-0.6117374,-0.531651,0.1020611,0.2059504,0.1038893
70,-0.49091518,-0.32835075,"('lethargic', 'energetic')",-0.7521173,-0.6407016,-0.29685268,-0.21252948,-0.5132951,-0.3938606,0.1194345
71,-0.61145556,-0.696212,"('diffident', 'self-confident')",0.85003406,0.7487441,0.25413987,0.17603795,0.1642395,0.07619,-0.0880495
72,-0.2508781,-0.309923,"('unambitious', 'ambitious')",0.8851554,0.758081,-0.18422404,-0.14967163,0.1500177,0.0994955,-0.0505222
73,0.597019,0.63261443,"('helpless', 'self-reliant')",0.70755017,0.5959521,-3.200664,-3.0905645,-0.6320316,-0.620666,0.0113656
74,0.00018179044,0.036222883,"('undedicated', 'dedicated')",1.2979133,1.228443,-0.30525988,-0.4378539,0.3309451,0.275604,-0.0553411
75,1.0608176,0.9770999,"('meek', 'impulsive')",-0.40828684,-0.383695,-0.72818434,-0.6573559,-0.0252179,-0.021317,0.0039009
76,0.73184234,0.9409082,"('anxious', 'daring')",0.1327811,0.17762755,0.01866126,0.07161355,0.2944282,0.3967164,0.1022882
77,-0.9351539,-0.9988667,"('unmotivated', 'motivated')",0.12310887,0.0941107,-0.9868685,-0.8765987,-0.5996378,-0.5937849,0.0058529
78,-0.4807503,-0.2591584,"('nonresilient', 'resilient')",0.0007624272,-0.00425376,-0.1411032,-0.18110193,-0.2070304,-0.1481714,0.058859
79,-0.0908303,-0.31159818,"('wavering', 'unwavering')",0.72519386,0.61680716,-0.6231206,-0.63780683,0.0037476,-0.110866,-0.1146136
80,0.65144336,0.6634034,"('dominated', 'dominating')",-0.39685,-0.43149933,-0.4483779,-0.41091976,-0.0645948,-0.0596719,0.0049229
81,-0.16538304,-0.3887127,"('submissive', 'aggressive')",-1.1326368,-1.1273407,-0.22872995,-0.0999732,-0.5089166,-0.5386755,-0.0297589
82,-0.34091893,-0.35476756,"('poor', 'rich')",-0.39684194,-0.387708,5.954065,5.8800945,1.7387679,1.7125397,-0.0262282
83,-0.399808,-0.5682091,"('powerless', 'powerful')",-0.080170006,-0.29365224,-0.5088251,-0.51058066,-0.329601,-0.4574807,-0.1278797
84,0.117065355,0.058903802,"('inferior', 'superior')",0.56710005,0.40102234,0.5434022,0.50815105,0.4091892,0.3226924,-0.0864968
85,-0.06200448,-0.27000296,"('insignificant', 'prestigious')",1.6894721,1.5937855,-0.7707475,-0.9163967,0.2855734,0.1357953,-0.1497781
86,-1.9859287,-2.104673,"('uninfluential', 'influential')",-0.65333676,-0.82305557,-0.20360616,-0.3096059,-0.9476239,-1.0791114,-0.1314875
87,-0.57983637,-0.7251505,"('unsuccessful', 'successful')",-0.044681616,-0.17704776,0.7444821,0.69117314,0.039988,-0.0703417,-0.1103297
88,-0.53579104,-0.7909068,"('low', 'eminent')",-0.08704203,-0.19122922,-0.22011821,-0.33608174,-0.2809838,-0.4394059,-0.1584221
