,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
23,0.49138063,0.48565638,"('insincere', 'sincere')",3.0586936,3.3929017,5.9244914,5.941618,3.1581885,3.273392,0.1152035
24,1.7729597,1.8164946,"('dishonest', 'honest')",1.9648572,2.1605759,0.8501961,0.8272404,1.5293376,1.6014369,0.0720993
25,-0.4341401,-0.4907933,"('egoistic', 'altruistic')",-0.28709882,-0.42528555,1.3468889,1.3034717,0.20855,0.129131,-0.079419
26,-1.3424175,-1.3669268,"('hardhearted', 'benevolent')",-0.35189813,-0.42275575,1.5645044,1.5319611,-0.0432704,-0.0859071,-0.0426367
27,-0.40057483,-0.30815256,"('hardhearted', 'softhearted')",-0.5524276,-0.53849137,1.5544847,1.4480214,0.2004941,0.2004592,-3.49e-05
28,0.7296795,0.634119,"('disloyal', 'loyal')",0.6231979,0.58748037,0.82540697,0.7443793,0.7260948,0.6553262,-0.0707686
29,0.06887675,0.09326098,"('unfair', 'fair')",-0.77156025,-0.8372481,-0.26112685,-0.37146544,-0.3212701,-0.3718175,-0.0505474
30,0.43243948,0.42865092,"('intolerant', 'tolerant')",2.9379191,3.1356635,1.2162316,1.2072197,1.5288634,1.5905113,0.0616479
31,-2.177634,-2.2074013,"('evil', 'good')",-2.5129669,-2.7936268,-0.6954284,-0.7394481,-1.7953431,-1.913492,-0.1181489
32,1.2051427,1.3332512,"('unkind', 'kind')",1.1190803,1.3047905,1.054257,0.9590782,1.12616,1.1990399,0.0728799
33,0.42361924,0.37708718,"('wrong', 'right')",-0.41343334,-0.623883,-0.6439077,-0.6948533,-0.2112406,-0.313883,-0.1026424
34,-1.0453771,-0.97674143,"('mean', 'honorable')",0.790868,0.90672153,5.8588448,5.9798226,1.8681119,1.9699343,0.1018224
35,-1.5374337,-1.5603639,"('corrupt', 'incorrupt')",-3.0238109,-3.4337978,-0.5516801,-0.7012411,-1.7043082,-1.8984675,-0.1941593
36,-2.6889222,-2.8040926,"('hostile', 'amicable')",-3.6970167,-4.0216327,-0.3017159,-0.4788958,-2.2292182,-2.4348737,-0.2056555
37,-0.91523534,-0.9371162,"('fake', 'genuine')",-0.1648323,-0.010395523,0.104170635,0.065861784,-0.325299,-0.2938833,0.0314157
38,1.0425997,1.0371089,"('untruthful', 'truthful')",1.607433,1.6259733,0.18200326,0.2468747,0.9440119,0.9699856,0.0259737
39,-0.048829783,0.04232455,"('exploitative', 'cooperative')",1.3640474,1.3824688,0.22387898,0.2871983,0.5130322,0.5706639,0.0576317
40,0.099515274,0.060281735,"('stingy', 'generous')",0.15006107,0.09562884,-1.4547615,-1.5316865,-0.4017284,-0.458592,-0.0568636
41,0.12411663,0.13482314,"('unforgiving', 'forgiving')",0.53063846,0.49295592,-0.17898878,-0.22462974,0.1585888,0.1343831,-0.0242057
42,0.659387,0.75961524,"('unreliable', 'reliable')",0.3819894,0.42714533,-3.037272,-2.996277,-0.6652985,-0.6031722,0.0621263
43,0.94756025,1.0860609,"('irresponsible', 'responsible')",1.7302667,2.0148058,0.902114,0.96567255,1.1933136,1.3555131,0.1621995
44,-0.48510575,-0.40465266,"('prejudiced', 'unprejudiced')",-1.5091231,-1.6494471,-1.2582312,-1.2483426,-1.0841533,-1.1008142,-0.0166609
45,-0.28756085,-0.23210922,"('incompetent', 'competent')",1.6639631,2.0089443,0.05646869,0.06139392,0.4776237,0.612743,0.1351193
46,1.4251227,1.4263846,"('uncompetitive', 'competitive')",2.8371065,3.236646,-0.30731636,-0.2717964,1.3183042,1.4637448,0.1454406
47,-0.4126749,-0.28706324,"('stupid', 'smart')",1.4391439,1.6529422,5.28641,5.379197,2.1042929,2.2483587,0.1440658
48,-0.10437798,-0.11197306,"('unintelligent', 'intelligent')",1.2625338,1.4952195,0.81040996,0.8567692,0.6561886,0.7466718,0.0904832
49,-1.2095001,-1.0681353,"('unable', 'able')",-0.60620964,-0.39342326,-0.035350345,0.06765598,-0.61702,-0.4646342,0.1523858
50,-1.1676531,-1.136541,"('clumsy', 'skillful')",-1.2900523,-1.2370173,-0.07301135,-0.1252486,-0.8435723,-0.8329357,0.0106366
51,0.7456818,0.68356144,"('uneducated', 'educated')",0.93749654,1.1257222,0.1525931,0.092955746,0.6119239,0.6340798,0.0221559
52,-1.5921526,-1.8149375,"('irrational', 'rational')",-2.7058208,-3.0303557,-0.1463636,-0.29916164,-1.4814458,-1.7148182,-0.2333724
53,0.3409719,0.34164777,"('uncreative', 'creative')",0.09059015,0.2086241,0.9746834,0.9598144,0.4687485,0.5033621,0.0346136
54,-0.25330988,-0.2517578,"('incapable', 'capable')",-0.70611435,-0.67931116,1.3486376,1.4163263,0.1297378,0.1617524,0.0320146
55,1.5328697,1.6272418,"('incompetent', 'clever')",2.8906224,3.391104,0.3352915,0.36692613,1.5862611,1.7950907,0.2088296
56,1.3021332,1.4018577,"('impractical', 'practical')",3.2831345,3.619717,-0.06490646,0.0061453823,1.506787,1.6759067,0.1691197
57,0.1804826,0.12370251,"('unimaginative', 'imaginative')",0.5353074,0.63938254,-2.467283,-2.4325492,-0.583831,-0.556488,0.027343
58,-0.2090699,-0.24881747,"('undiscriminating', 'discriminating')",-0.3859824,-0.4751421,0.039680228,-0.04329461,-0.185124,-0.2557514,-0.0706274
59,-0.36339086,-0.40059423,"('foolish', 'wise')",-1.7160571,-1.9162443,0.28658295,0.2570984,-0.5976217,-0.68658,-0.0889583
60,1.5782098,1.7699087,"('inefficient', 'efficient')",4.451935,4.974459,0.6090398,0.77152365,2.2130615,2.505297,0.2922355
61,0.60831946,0.6151543,"('illogical', 'logical')",0.85917264,0.9129562,0.5811821,0.5181134,0.6828914,0.6820746,-0.0008168
62,1.8285607,1.9589823,"('incompetent', 'brilliant')",3.2796428,3.7572036,0.44554025,0.63815343,1.8512479,2.1181132,0.2668653
63,1.2857941,1.3209629,"('unperceptive', 'insightful')",1.8915555,2.0062158,1.2528977,1.3344494,1.4767491,1.5538761,0.077127
64,0.8738177,0.8270471,"('shy', 'confident')",0.40495628,0.3484083,-6.4884324,-6.496899,-1.7365529,-1.7738145,-0.0372616
65,-0.26066908,-0.2707567,"('insecure', 'secure')",1.507311,1.7525398,-0.13050187,-0.090687975,0.3720467,0.4636983,0.0916516
66,-0.37278354,-0.35448313,"('inactive', 'active')",-1.9091132,-1.9641179,0.6337104,0.551589,-0.5493954,-0.589004,-0.0396086
67,0.8830326,0.866849,"('doubtful', 'determined')",0.8639276,0.7784924,-0.45122382,-0.4538886,0.4319121,0.3971509,-0.0347612
68,-0.5959681,-0.59424686,"('dependent', 'independent')",-0.13792318,-0.055016186,-0.32992277,-0.33422163,-0.3546047,-0.3278282,0.0267765
69,-2.9649882,-2.9187932,"('lazy', 'industrious')",-1.5770826,-1.830677,-0.7488701,-0.76442,-1.7636469,-1.8379634,-0.0743165
70,1.1122365,1.2185494,"('lethargic', 'energetic')",1.8477485,2.1266942,0.38674864,0.4531184,1.1155779,1.2661206,0.1505427
71,0.60933816,0.6851881,"('diffident', 'self-confident')",1.3744569,1.3223736,0.851967,0.86152405,0.945254,0.9563619,0.0111079
72,0.8368616,0.9110912,"('unambitious', 'ambitious')",1.07391,1.1782789,-0.74220914,-0.70574594,0.3895208,0.4612081,0.0716873
73,0.16201556,0.12426911,"('helpless', 'self-reliant')",-1.084961,-1.2705381,-2.9910812,-2.988449,-1.3046756,-1.3782393,-0.0735637
74,0.026169138,0.12998623,"('undedicated', 'dedicated')",0.17835565,0.38404396,-0.20709682,-0.23660293,-0.0008573,0.0924758,0.0933331
75,-0.5804805,-0.64191943,"('meek', 'impulsive')",-1.620663,-1.8297077,-0.5464782,-0.5073342,-0.9158739,-0.9929872,-0.0771133
76,1.7364322,1.8028191,"('anxious', 'daring')",1.7542807,2.0348775,0.64937156,0.6931077,1.3800281,1.5102681,0.13024
77,0.0010009035,-0.031050496,"('unmotivated', 'motivated')",1.0538403,1.0501331,-1.0273843,-0.88111496,0.0091523,0.0459892,0.0368369
78,-0.7671253,-0.7255509,"('nonresilient', 'resilient')",-0.49707407,-0.45761213,0.26459262,0.34715474,-0.3332022,-0.2786694,0.0545328
79,-0.9235651,-1.032484,"('wavering', 'unwavering')",-1.5490694,-1.7970383,0.004379673,0.036874145,-0.8227516,-0.9308828,-0.1081312
80,1.6881187,1.7372024,"('dominated', 'dominating')",0.8115496,1.0178024,-1.3500216,-1.2745262,0.3832156,0.4934929,0.1102773
81,2.2660995,2.2404892,"('submissive', 'aggressive')",2.8494692,3.187139,-0.25899914,-0.13011448,1.6188564,1.765838,0.1469816
82,-0.6968603,-0.65371877,"('poor', 'rich')",0.7514607,1.1478534,5.877789,5.9044356,1.9774631,2.1328567,0.1553936
83,0.8152151,0.80449355,"('powerless', 'powerful')",0.1374083,0.12255974,-1.0890726,-1.1238762,-0.0454831,-0.0656076,-0.0201245
84,-0.07730518,-0.13995159,"('inferior', 'superior')",-1.3483335,-1.352616,0.77340275,0.71608865,-0.217412,-0.2588263,-0.0414143
85,-1.0646445,-1.1145343,"('insignificant', 'prestigious')",-2.8091705,-3.2791762,0.4912988,0.4319066,-1.1275055,-1.3206013,-0.1930958
86,-0.21170032,-0.25664988,"('uninfluential', 'influential')",0.6492685,0.89100206,0.032925665,-0.07056368,0.1568313,0.1879295,0.0310982
87,1.0005121,0.96198595,"('unsuccessful', 'successful')",1.1520823,1.3539952,1.0371388,1.1389619,1.0632445,1.1516477,0.0884032
88,-0.51627034,-0.51310223,"('low', 'eminent')",-0.29539,-0.1534663,0.19005497,0.1812757,-0.2072018,-0.1617643,0.0454375
