,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.28170055,-0.2213856,"('disagreeable', 'welcoming')",-0.45630777,-0.5124748,-0.3690042,-0.3669302,0.002074
19,-1.0659981,-1.148499,"('inhospitable', 'hospitable')",-0.49620587,-0.48292333,-0.7811019,-0.8157111,-0.0346092
20,0.8654567,0.9471619,"('rough', 'thoughtful')",0.87787867,0.8193046,0.8716677,0.8832332,0.0115655
21,1.3084946,1.1830338,"('immoral', 'moral')",-0.3840488,-0.33832455,0.4622229,0.4223546,-0.0398683
22,0.7929252,0.70922303,"('untrustworthy', 'trustworthy')",-0.9089502,-1.0046546,-0.0580125,-0.1477158,-0.0897033
23,0.3419814,0.36079532,"('insincere', 'sincere')",5.697255,5.813334,3.0196183,3.0870647,0.0674464
24,0.21642905,0.07723425,"('dishonest', 'honest')",0.28112507,0.26531222,0.2487771,0.1712732,-0.0775039
25,-0.3738967,-0.4494495,"('egoistic', 'altruistic')",1.666649,1.5477829,0.6463761,0.5491667,-0.0972094
26,0.44411093,0.23450938,"('hardhearted', 'benevolent')",1.9392889,1.7312442,1.1916999,0.9828768,-0.2088231
27,-0.7540797,-0.6307656,"('hardhearted', 'softhearted')",1.2314353,1.1419698,0.2386778,0.2556021,0.0169243
28,0.42486802,0.3754717,"('disloyal', 'loyal')",1.2799084,1.2191415,0.8523882,0.7973066,-0.0550816
29,0.3730976,0.50425917,"('unfair', 'fair')",-0.1422568,-0.29845944,0.1154204,0.1028999,-0.0125205
30,1.2808993,1.1303686,"('intolerant', 'tolerant')",0.8125799,0.8090911,1.0467396,0.9697298,-0.0770098
31,-1.471878,-1.2858415,"('evil', 'good')",-0.47986183,-0.68028766,-0.97587,-0.9830645,-0.0071945
32,0.50509375,0.31505665,"('unkind', 'kind')",0.7603162,0.5703149,0.632705,0.4426858,-0.1900192
33,0.13073602,-0.03308043,"('wrong', 'right')",-0.40881297,-0.5467802,-0.1390385,-0.2899303,-0.1508918
34,-0.07388513,0.07129449,"('mean', 'honorable')",5.5829897,5.908204,2.7545524,2.9897492,0.2351968
35,-0.6341145,-0.58386093,"('corrupt', 'incorrupt')",-0.18875277,-0.29936987,-0.4114336,-0.4416154,-0.0301818
36,-1.024009,-1.0194476,"('hostile', 'amicable')",0.35824752,0.14968936,-0.3328807,-0.4348791,-0.1019984
37,0.30042267,0.28656125,"('fake', 'genuine')",-0.028324943,-0.010761678,0.1360489,0.1378998,0.0018509
38,-0.41566926,-0.4583183,"('untruthful', 'truthful')",-0.48074263,-0.38935488,-0.4482059,-0.4238366,0.0243693
39,1.8601135,1.7661525,"('exploitative', 'cooperative')",-0.027787063,-0.017639412,0.9161632,0.8742566,-0.0419066
40,-0.0661522,0.02055112,"('stingy', 'generous')",-1.7586434,-1.8890417,-0.9123978,-0.9342453,-0.0218475
41,0.2934676,0.3690202,"('unforgiving', 'forgiving')",0.06409404,-0.08394717,0.1787808,0.1425365,-0.0362443
42,0.6828543,0.68542826,"('unreliable', 'reliable')",-3.7698138,-3.7884712,-1.5434797,-1.5515215,-0.0080418
43,0.3724525,0.26460767,"('irresponsible', 'responsible')",0.1686789,0.13917151,0.2705657,0.2018896,-0.0686761
44,0.24354932,0.10688049,"('prejudiced', 'unprejudiced')",-1.5813104,-1.6532359,-0.6688805,-0.7731777,-0.1042972
45,0.057060156,0.11935366,"('incompetent', 'competent')",0.058113065,-0.008378097,0.0575866,0.0554878,-0.0020988
46,-0.20967825,-0.30949366,"('uncompetitive', 'competitive')",-1.214211,-1.1723578,-0.7119446,-0.7409257,-0.0289811
47,-0.01820419,0.07896551,"('stupid', 'smart')",5.2125564,5.4115653,2.5971761,2.7452655,0.1480894
48,0.56886697,0.69108504,"('unintelligent', 'intelligent')",0.7090649,0.8300353,0.638966,0.7605602,0.1215942
49,0.84149677,1.0661196,"('unable', 'able')",-0.079258054,0.112617865,0.3811194,0.5893687,0.2082493
50,0.6774441,0.7965534,"('clumsy', 'skillful')",-0.023739517,-0.015789445,0.3268523,0.390382,0.0635297
51,-0.04660942,-0.18263169,"('uneducated', 'educated')",0.15563312,0.18599734,0.0545119,0.0016828,-0.0528291
52,-0.6390032,-0.7416695,"('irrational', 'rational')",0.2565074,0.12986028,-0.1912479,-0.3059046,-0.1146567
53,-1.372133,-1.3032526,"('uncreative', 'creative')",0.45917174,0.37009445,-0.4564806,-0.4665791,-0.0100985
54,-0.10014188,-0.3598396,"('incapable', 'capable')",0.8761512,0.8558196,0.3880047,0.24799,-0.1400147
55,0.88308764,0.82972634,"('incompetent', 'clever')",0.37511027,0.3626695,0.629099,0.5961979,-0.0329011
56,0.8561552,0.7533721,"('impractical', 'practical')",-0.8571508,-0.8014822,-0.0004978,-0.0240551,-0.0235573
57,-0.2984343,-0.40585387,"('unimaginative', 'imaginative')",-3.0845215,-3.184655,-1.6914779,-1.7952545,-0.1037766
58,0.28939357,0.3280254,"('undiscriminating', 'discriminating')",0.51670337,0.44373003,0.4030485,0.3858777,-0.0171708
59,0.43434933,0.52227175,"('foolish', 'wise')",0.1408841,0.23437522,0.2876167,0.3783235,0.0907068
60,1.4283144,1.5201604,"('inefficient', 'efficient')",-0.35611063,-0.20023772,0.5361019,0.6599613,0.1238594
61,0.39847004,0.23016275,"('illogical', 'logical')",0.66856366,0.42240563,0.5335169,0.3262842,-0.2072327
62,0.9979766,1.0581545,"('incompetent', 'brilliant')",0.14541277,0.3229098,0.5716947,0.6905321,0.1188374
63,0.14501046,0.19101362,"('unperceptive', 'insightful')",0.34542653,0.4468443,0.2452185,0.318929,0.0737105
64,0.36076945,0.23449165,"('shy', 'confident')",-6.7980447,-6.886762,-3.2186377,-3.3261352,-0.1074975
65,1.25743,1.168143,"('insecure', 'secure')",-0.4312449,-0.31837037,0.4130925,0.4248863,0.0117938
66,-1.3890454,-1.510342,"('inactive', 'active')",-0.019398857,-0.05670443,-0.7042221,-0.7835232,-0.0793011
67,0.6738438,0.54409516,"('doubtful', 'determined')",-0.48944926,-0.60331947,0.0921973,-0.0296122,-0.1218095
68,0.16731246,0.18433616,"('dependent', 'independent')",-0.72242874,-0.6227751,-0.2775581,-0.2192195,0.0583386
69,0.23816133,0.3153664,"('lazy', 'industrious')",-0.36452156,-0.44308978,-0.0631801,-0.0638617,-0.0006816
70,0.34857193,0.3136483,"('lethargic', 'energetic')",-0.15508294,-0.1353726,0.0967445,0.0891379,-0.0076066
71,0.16585751,0.18739212,"('diffident', 'self-confident')",0.44052383,0.4346733,0.3031907,0.3110327,0.007842
72,-0.4717929,-0.53892064,"('unambitious', 'ambitious')",-0.40620422,-0.40794873,-0.4389986,-0.4734347,-0.0344361
73,0.8717436,0.8329421,"('helpless', 'self-reliant')",-3.1330798,-3.085182,-1.130668,-1.1261199,0.0045481
74,0.43227944,0.4301276,"('undedicated', 'dedicated')",-0.18737695,-0.3408994,0.1224512,0.0446141,-0.0778371
75,-0.7367342,-0.7187151,"('meek', 'impulsive')",-0.7133802,-0.61810696,-0.7250572,-0.668411,0.0566462
76,0.8036442,0.6944347,"('anxious', 'daring')",-0.7097912,-0.58777463,0.0469265,0.05333,0.0064035
77,-0.018943954,0.010780739,"('unmotivated', 'motivated')",-1.1827956,-1.0574695,-0.6008698,-0.5233444,0.0775254
78,0.12723812,0.28538287,"('nonresilient', 'resilient')",0.053455185,0.08223935,0.0903467,0.1838111,0.0934644
79,-0.72137725,-0.7585224,"('wavering', 'unwavering')",-0.38530856,-0.3749903,-0.5533429,-0.5667564,-0.0134135
80,0.29284257,0.24345003,"('dominated', 'dominating')",-1.1594963,-1.0569891,-0.4333269,-0.4067695,0.0265574
81,0.86747587,0.5529494,"('submissive', 'aggressive')",-1.0075357,-0.88266337,-0.0700299,-0.164857,-0.0948271
82,-0.6937288,-0.6920211,"('poor', 'rich')",6.3244596,6.456854,2.8153653,2.8824165,0.0670512
83,0.38130248,0.2679793,"('powerless', 'powerful')",-0.8827873,-0.892305,-0.2507424,-0.3121629,-0.0614205
84,1.1799918,1.1479522,"('inferior', 'superior')",0.8931936,0.9972002,1.0365927,1.0725762,0.0359835
85,-0.86760217,-0.8452421,"('insignificant', 'prestigious')",0.3201108,0.20113772,-0.2737457,-0.3220522,-0.0483065
86,-0.9829656,-1.1518897,"('uninfluential', 'influential')",-0.21068272,-0.34992433,-0.5968242,-0.750907,-0.1540828
87,0.34236142,0.1664537,"('unsuccessful', 'successful')",0.6403826,0.75050235,0.491372,0.458478,-0.032894
88,-0.18831363,-0.35377842,"('low', 'eminent')",-0.50837046,-0.4934942,-0.3483421,-0.4236363,-0.0752942
