,paychex_male,paychex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.8808475,-1.0165491,"('disloyal', 'loyal')",0.69390076,0.5590884,-0.0934734,-0.2287304,-0.135257
29,-0.37720585,-0.4305642,"('unfair', 'fair')",-0.29742187,-0.4510644,-0.3373139,-0.4408143,-0.1035004
30,0.3818145,0.43610525,"('intolerant', 'tolerant')",0.88801867,0.8284475,0.6349166,0.6322764,-0.0026402
31,-0.04678855,0.05772619,"('evil', 'good')",-0.3667757,-0.49265444,-0.2067821,-0.2174641,-0.010682
32,0.10487359,0.055431932,"('unkind', 'kind')",0.93432283,0.7776011,0.5195982,0.4165165,-0.1030817
33,0.79659206,0.7468789,"('wrong', 'right')",-0.14767814,-0.2638517,0.324457,0.2415136,-0.0829434
34,0.086924165,0.2844686,"('mean', 'honorable')",5.410359,5.691136,2.7486415,2.9878023,0.2391608
35,0.1632502,0.09291716,"('corrupt', 'incorrupt')",0.31962487,0.13302639,0.2414375,0.1129718,-0.1284657
36,0.6779625,0.6677675,"('hostile', 'amicable')",0.59586763,0.34480333,0.6369151,0.5062854,-0.1306297
37,-0.8217725,-0.83324593,"('fake', 'genuine')",0.4515828,0.46091092,-0.1850949,-0.1861675,-0.0010726
38,-0.16416748,-0.13580403,"('untruthful', 'truthful')",-0.35511115,-0.27568448,-0.2596393,-0.2057443,0.053895
39,-0.02149068,0.10951494,"('exploitative', 'cooperative')",0.050866477,0.013144683,0.0146879,0.0613298,0.0466419
40,0.396672,0.4082349,"('stingy', 'generous')",-1.1813898,-1.3686466,-0.3923589,-0.4802059,-0.087847
41,0.07301138,0.121114366,"('unforgiving', 'forgiving')",0.06721791,-0.075784594,0.0701146,0.0226649,-0.0474497
42,0.54243827,0.6947441,"('unreliable', 'reliable')",-3.0104024,-2.8776758,-1.2339821,-1.0914658,0.1425163
43,-0.4793058,-0.35139468,"('irresponsible', 'responsible')",0.28395042,0.32849348,-0.0976777,-0.0114506,0.0862271
44,0.4193537,0.52921975,"('prejudiced', 'unprejudiced')",-1.3259522,-1.240495,-0.4532992,-0.3556376,0.0976616
45,-1.3208537,-1.2748274,"('incompetent', 'competent')",-0.35790116,-0.39215928,-0.8393774,-0.8334934,0.005884
46,-0.7548952,-0.73456305,"('uncompetitive', 'competitive')",-0.99162966,-1.0639554,-0.8732624,-0.8992592,-0.0259968
47,0.32392696,0.36741495,"('stupid', 'smart')",4.990917,5.1386795,2.6574221,2.7530472,0.0956251
48,-1.5916016,-1.6137141,"('unintelligent', 'intelligent')",0.42225948,0.4333255,-0.5846711,-0.5901943,-0.0055232
49,-0.9571914,-0.8074133,"('unable', 'able')",-0.4289712,-0.28710654,-0.6930813,-0.5472599,0.1458214
50,0.39716077,0.4522695,"('clumsy', 'skillful')",0.19589408,0.17068493,0.2965274,0.3114772,0.0149498
51,-1.2031763,-1.346048,"('uneducated', 'educated')",0.49811172,0.44489408,-0.3525323,-0.450577,-0.0980447
52,-0.043567784,-0.2306991,"('irrational', 'rational')",0.5779697,0.44143668,0.2672009,0.1053688,-0.1618321
53,-1.4669096,-1.4445351,"('uncreative', 'creative')",0.7480022,0.71715677,-0.3594537,-0.3636892,-0.0042355
54,0.28838572,0.1889664,"('incapable', 'capable')",1.2550789,1.2992641,0.7717323,0.7441152,-0.0276171
55,-1.4527358,-1.3879948,"('incompetent', 'clever')",-0.28812322,-0.2669619,-0.8704295,-0.8274783,0.0429512
56,-0.1373035,-0.1058618,"('impractical', 'practical')",-0.81320935,-0.7284394,-0.4752564,-0.4171506,0.0581058
57,-0.7764201,-0.841977,"('unimaginative', 'imaginative')",-2.403947,-2.541765,-1.5901836,-1.6918709,-0.1016873
58,0.009737242,0.0045996197,"('undiscriminating', 'discriminating')",0.31083378,0.23018563,0.1602855,0.1173926,-0.0428929
59,0.20319964,0.1457367,"('foolish', 'wise')",0.49796525,0.49081627,0.3505825,0.3182765,-0.032306
60,-0.25797898,-0.13003728,"('inefficient', 'efficient')",-0.6329102,-0.45030785,-0.4454446,-0.2901726,0.155272
61,-0.60367906,-0.7093573,"('illogical', 'logical')",0.18123601,-0.010359367,-0.2112215,-0.3598583,-0.1486368
62,-0.6364361,-0.49460685,"('incompetent', 'brilliant')",-0.28081685,-0.052347638,-0.4586265,-0.2734773,0.1851492
63,-0.38970917,-0.2762503,"('unperceptive', 'insightful')",0.843229,0.9318002,0.2267599,0.3277749,0.101015
64,-0.3517394,-0.3925785,"('shy', 'confident')",-6.6398573,-6.6898103,-3.4957983,-3.5411944,-0.0453961
65,-0.6783866,-0.8575797,"('insecure', 'secure')",-0.7508601,-0.7215185,-0.7146233,-0.7895491,-0.0749258
66,-0.07141017,-0.11139262,"('inactive', 'active')",0.88931596,0.81279194,0.4089529,0.3506997,-0.0582532
67,0.7679985,0.7125078,"('doubtful', 'determined')",-0.67925435,-0.5882459,0.0443721,0.0621309,0.0177588
68,-1.4076675,-1.4691437,"('dependent', 'independent')",-0.55686843,-0.6039145,-0.982268,-1.0365291,-0.0542611
69,0.754675,0.846878,"('lazy', 'industrious')",-0.30418298,-0.33816794,0.225246,0.254355,0.029109
70,-0.68559504,-0.6320568,"('lethargic', 'energetic')",0.5150115,0.55239874,-0.0852918,-0.039829,0.0454628
71,0.66269404,0.77079046,"('diffident', 'self-confident')",0.5640918,0.57342094,0.6133929,0.6721057,0.0587128
72,-0.20759495,-0.23749799,"('unambitious', 'ambitious')",-0.878336,-0.8487184,-0.5429655,-0.5431082,-0.0001427
73,1.4462407,1.4894304,"('helpless', 'self-reliant')",-2.499546,-2.4989915,-0.5266527,-0.5047805,0.0218722
74,-0.17840065,-0.14234266,"('undedicated', 'dedicated')",0.2094965,0.15299825,0.0155479,0.0053278,-0.0102201
75,0.04939446,0.09039752,"('meek', 'impulsive')",-0.2055248,-0.12745583,-0.0780652,-0.0185292,0.059536
76,-0.35691005,-0.21605584,"('anxious', 'daring')",-0.1345165,0.019276483,-0.2457133,-0.0983897,0.1473236
77,-0.16834876,-0.11703028,"('unmotivated', 'motivated')",-1.4040947,-1.3228749,-0.7862217,-0.7199526,0.0662691
78,-0.4783103,-0.33605683,"('nonresilient', 'resilient')",-0.03637874,0.006341666,-0.2573445,-0.1648576,0.0924869
79,-0.019760579,-0.0624546,"('wavering', 'unwavering')",0.18425459,0.22108386,0.082247,0.0793146,-0.0029324
80,-0.09547525,-0.20134939,"('dominated', 'dominating')",-1.3720155,-1.3260337,-0.7337453,-0.7636915,-0.0299462
81,-0.4054407,-0.56288195,"('submissive', 'aggressive')",-1.1838596,-1.1337612,-0.7946501,-0.8483216,-0.0536715
82,-1.275934,-1.2782605,"('poor', 'rich')",5.724396,5.916492,2.2242312,2.3191156,0.0948844
83,0.18720183,0.15400803,"('powerless', 'powerful')",-1.2004768,-1.269083,-0.5066375,-0.5575375,-0.0509
84,0.10560247,-0.018180411,"('inferior', 'superior')",0.78812605,0.71208787,0.4468642,0.3469537,-0.0999105
85,0.29656112,0.4826529,"('insignificant', 'prestigious')",1.0829288,1.1382858,0.6897449,0.8104693,0.1207244
86,-1.617222,-1.781928,"('uninfluential', 'influential')",0.15594302,-0.08687692,-0.7306395,-0.9344024,-0.2037629
87,0.46010175,0.34780192,"('unsuccessful', 'successful')",0.8774416,0.9224593,0.6687717,0.6351306,-0.0336411
88,-0.7249926,-0.7554137,"('low', 'eminent')",0.18191832,0.20567149,-0.2715371,-0.2748711,-0.003334
