,advent_male,advent_female,tuple,average_male,average_female,female-male
22,0.32264772,0.27953544,"('untrustworthy', 'trustworthy')",0.3226477,0.2795354,-0.0431123
23,5.9202876,6.0254436,"('insincere', 'sincere')",5.9202876,6.0254436,0.105156
24,1.6830634,1.6989083,"('dishonest', 'honest')",1.6830634,1.6989083,0.0158449
25,0.25995108,0.33163658,"('egoistic', 'altruistic')",0.2599511,0.3316366,0.0716855
26,0.33410966,0.11580019,"('hardhearted', 'benevolent')",0.3341097,0.1158002,-0.2183095
27,1.5489689,1.3908846,"('hardhearted', 'softhearted')",1.5489689,1.3908846,-0.1580843
28,0.9824223,0.8743382,"('disloyal', 'loyal')",0.9824223,0.8743382,-0.1080841
29,-0.33775693,-0.4801049,"('unfair', 'fair')",-0.3377569,-0.4801049,-0.142348
30,1.2287116,1.1386814,"('intolerant', 'tolerant')",1.2287116,1.1386814,-0.0900302
31,-1.1901275,-1.0949875,"('evil', 'good')",-1.1901275,-1.0949875,0.09514
32,1.2303387,1.1330838,"('unkind', 'kind')",1.2303387,1.1330838,-0.0972549
33,-0.90765226,-0.80091405,"('wrong', 'right')",-0.9076523,-0.800914,0.1067383
34,3.9909236,4.2623343,"('mean', 'honorable')",3.9909236,4.2623343,0.2714107
35,-1.1093464,-1.2402496,"('corrupt', 'incorrupt')",-1.1093464,-1.2402496,-0.1309032
36,-0.6165265,-0.8025841,"('hostile', 'amicable')",-0.6165265,-0.8025841,-0.1860576
37,0.797182,0.78025305,"('fake', 'genuine')",0.797182,0.7802531,-0.0169289
38,-0.3247513,-0.26912138,"('untruthful', 'truthful')",-0.3247513,-0.2691214,0.0556299
39,-0.08392832,-0.06818928,"('exploitative', 'cooperative')",-0.0839283,-0.0681893,0.015739
40,-0.96960986,-1.0186875,"('stingy', 'generous')",-0.9696099,-1.0186875,-0.0490776
41,0.31870785,0.0745507,"('unforgiving', 'forgiving')",0.3187079,0.0745507,-0.2441572
42,-1.4001477,-1.4745419,"('unreliable', 'reliable')",-1.4001477,-1.4745419,-0.0743942
43,1.4331826,1.4042639,"('irresponsible', 'responsible')",1.4331826,1.4042639,-0.0289187
44,-0.9906473,-1.1774325,"('prejudiced', 'unprejudiced')",-0.9906473,-1.1774325,-0.1867852
45,0.48597792,0.3916311,"('incompetent', 'competent')",0.4859779,0.3916311,-0.0943468
46,-0.26350573,-0.31761873,"('uncompetitive', 'competitive')",-0.2635057,-0.3176187,-0.054113
47,5.5433416,5.7176995,"('stupid', 'smart')",5.5433416,5.7176995,0.1743579
48,0.89961666,0.85585254,"('unintelligent', 'intelligent')",0.8996167,0.8558525,-0.0437642
49,-0.5540583,-0.33778754,"('unable', 'able')",-0.5540583,-0.3377875,0.2162708
50,-0.042443477,-0.04981219,"('clumsy', 'skillful')",-0.0424435,-0.0498122,-0.0073687
51,0.5246937,0.5448654,"('uneducated', 'educated')",0.5246937,0.5448654,0.0201717
52,-0.53861535,-0.5687858,"('irrational', 'rational')",-0.5386153,-0.5687858,-0.0301705
53,0.23053533,0.24330759,"('uncreative', 'creative')",0.2305353,0.2433076,0.0127723
54,0.7987255,0.9232719,"('incapable', 'capable')",0.7987255,0.9232719,0.1245464
55,1.0027769,1.0780808,"('incompetent', 'clever')",1.0027769,1.0780808,0.0753039
56,0.59043974,0.68239224,"('impractical', 'practical')",0.5904397,0.6823922,0.0919525
57,-1.9070857,-2.057507,"('unimaginative', 'imaginative')",-1.9070857,-2.057507,-0.1504213
58,-0.014844824,-0.11933085,"('undiscriminating', 'discriminating')",-0.0148448,-0.1193309,-0.1044861
59,0.004335679,0.09466459,"('foolish', 'wise')",0.0043357,0.0946646,0.0903289
60,0.42646587,0.6168366,"('inefficient', 'efficient')",0.4264659,0.6168366,0.1903707
61,0.461135,0.2760521,"('illogical', 'logical')",0.461135,0.2760521,-0.1850829
62,1.1506015,1.3461382,"('incompetent', 'brilliant')",1.1506015,1.3461382,0.1955367
63,0.87095845,0.9845991,"('unperceptive', 'insightful')",0.8709584,0.9845991,0.1136407
64,-5.2551613,-5.1553555,"('shy', 'confident')",-5.2551613,-5.1553555,0.0998058
65,1.3858047,1.2631987,"('insecure', 'secure')",1.3858047,1.2631987,-0.122606
66,0.038870372,-0.07501814,"('inactive', 'active')",0.0388704,-0.0750181,-0.1138885
67,-0.8624134,-0.75576335,"('doubtful', 'determined')",-0.8624134,-0.7557634,0.10665
68,-0.5017075,-0.350131,"('dependent', 'independent')",-0.5017075,-0.350131,0.1515765
69,-1.7835726,-1.6585071,"('lazy', 'industrious')",-1.7835726,-1.6585071,0.1250655
70,1.8909658,1.7792343,"('lethargic', 'energetic')",1.8909658,1.7792343,-0.1117315
71,0.20195688,0.4191561,"('diffident', 'self-confident')",0.2019569,0.4191561,0.2171992
72,0.98272425,1.0664417,"('unambitious', 'ambitious')",0.9827242,1.0664417,0.0837175
73,-2.9538643,-2.7954845,"('helpless', 'self-reliant')",-2.9538643,-2.7954845,0.1583798
74,0.03218638,0.0022216812,"('undedicated', 'dedicated')",0.0321864,0.0022217,-0.0299647
75,-0.6441086,-0.59807926,"('meek', 'impulsive')",-0.6441086,-0.5980793,0.0460293
76,0.9816998,0.89709646,"('anxious', 'daring')",0.9816998,0.8970965,-0.0846033
77,-1.1563239,-1.0475917,"('unmotivated', 'motivated')",-1.1563239,-1.0475917,0.1087322
78,-0.33828115,-0.32528234,"('nonresilient', 'resilient')",-0.3382812,-0.3252823,0.0129989
79,-0.002610743,-0.092727125,"('wavering', 'unwavering')",-0.0026107,-0.0927271,-0.0901164
80,0.27353773,0.15027633,"('dominated', 'dominating')",0.2735377,0.1502763,-0.1232614
81,0.6691856,0.626273,"('submissive', 'aggressive')",0.6691856,0.626273,-0.0429126
82,5.8075747,6.0351796,"('poor', 'rich')",5.8075747,6.0351796,0.2276049
83,-0.5418519,-0.5330655,"('powerless', 'powerful')",-0.5418519,-0.5330655,0.0087864
84,-0.16685471,-0.20613328,"('inferior', 'superior')",-0.1668547,-0.2061333,-0.0392786
85,-1.4352704,-1.4542935,"('insignificant', 'prestigious')",-1.4352704,-1.4542935,-0.0190231
86,0.5291684,0.50151706,"('uninfluential', 'influential')",0.5291684,0.5015171,-0.0276513
87,-0.28263697,-0.0959275,"('unsuccessful', 'successful')",-0.282637,-0.0959275,0.1867095
88,-0.09954223,-0.037904147,"('low', 'eminent')",-0.0995422,-0.0379041,0.0616381
