,newfield_male,newfield_female,tuple,exploration_male,exploration_female,co_male,co_female,average_male,average_female,female-male
15,0.026628911,-0.0056263655,"('boring', 'funny')",0.1879521,0.17695951,0.24995078,0.20259237,0.1548439,0.1246418,-0.0302021
16,-0.15150549,-0.23608083,"('unpopular', 'popular')",-0.10954474,-0.15522905,0.12417268,0.073352955,-0.0456258,-0.1059856,-0.0603598
17,-0.34336737,-0.31997418,"('nasty', 'nice')",-1.3071054,-1.2058307,-0.2198228,-0.1938195,-0.6234318,-0.5732081,0.0502237
18,-0.13528246,-0.15773302,"('disagreeable', 'welcoming')",-0.008440711,-0.044436663,-0.6870055,-0.7238833,-0.2769096,-0.3086843,-0.0317747
19,-2.2294493,-2.204332,"('inhospitable', 'hospitable')",-2.9903615,-3.0392153,-0.5226825,-0.44798297,-1.9141644,-1.8971767,0.0169877
20,-0.8159699,-0.78310555,"('rough', 'thoughtful')",-0.005635772,0.05838348,0.3613909,0.30489245,-0.1534049,-0.1399432,0.0134617
21,-0.35586756,-0.29989755,"('immoral', 'moral')",0.46179792,0.49343142,-0.94048434,-0.8289304,-0.2781847,-0.2117988,0.0663859
22,0.0055034254,-0.037096966,"('untrustworthy', 'trustworthy')",0.16372907,0.11593139,-0.44271716,-0.4478461,-0.0911615,-0.1230039,-0.0318424
23,-0.7814566,-0.85828733,"('insincere', 'sincere')",1.022378,0.97777486,6.2651014,6.21318,2.1686743,2.1108891,-0.0577852
24,-0.15342702,-0.19390745,"('dishonest', 'honest')",0.6380667,0.64994437,0.8598392,0.84303254,0.4481596,0.4330231,-0.0151365
25,-0.23179868,-0.2912917,"('egoistic', 'altruistic')",0.51178634,0.4414242,1.3356761,1.2559003,0.5385546,0.4686776,-0.069877
26,-0.50969034,-0.60913646,"('hardhearted', 'benevolent')",1.4163499,1.2911755,1.3882778,1.2995703,0.7649791,0.6605364,-0.1044427
27,-1.7843161,-1.8092002,"('hardhearted', 'softhearted')",-0.39696005,-0.4227422,0.95996976,0.82675666,-0.4071021,-0.4683952,-0.0612931
28,-0.20777962,-0.30797774,"('disloyal', 'loyal')",0.457092,0.33457726,1.031803,0.93333477,0.4270385,0.3199781,-0.1070604
29,-0.25271708,-0.28760624,"('unfair', 'fair')",-0.76072294,-0.7559659,-0.64718384,-0.72208095,-0.5535413,-0.588551,-0.0350097
30,-0.6455095,-0.5770908,"('intolerant', 'tolerant')",1.3910415,1.4056954,0.299899,0.3898815,0.348477,0.406162,0.057685
31,-1.1978537,-1.2302868,"('evil', 'good')",-1.6360857,-1.7008754,-0.93131864,-0.9065669,-1.2550861,-1.2792431,-0.024157
32,-1.3884183,-1.4326968,"('unkind', 'kind')",-0.2562619,-0.33501107,0.8339586,0.7606698,-0.2702405,-0.3356793,-0.0654388
33,0.27250618,0.2736175,"('wrong', 'right')",1.0078709,0.9933845,-0.5483063,-0.5963566,0.2440236,0.2235485,-0.0204751
34,-0.90061426,-0.8638502,"('mean', 'honorable')",0.075019084,0.09790583,5.434591,5.54304,1.5363318,1.5923651,0.0560333
35,0.16281684,0.11342205,"('corrupt', 'incorrupt')",-1.5825615,-1.593755,-0.27006602,-0.34943417,-0.5632702,-0.6099224,-0.0466522
36,-0.6185376,-0.81400657,"('hostile', 'amicable')",-1.5578041,-1.7740145,0.12800792,0.022099357,-0.682778,-0.8553073,-0.1725293
37,-0.62436295,-0.64089537,"('fake', 'genuine')",-0.25470614,-0.270802,-0.0076940693,-0.0331891,-0.2955877,-0.3149622,-0.0193745
38,-0.1285592,-0.14493808,"('untruthful', 'truthful')",0.7210135,0.72662276,-0.19268328,-0.09940194,0.133257,0.1607609,0.0275039
39,-0.07567874,0.030678988,"('exploitative', 'cooperative')",-0.67636895,-0.44727153,0.44290003,0.495795,-0.1030492,0.0264008,0.12945
40,0.38119727,0.37050837,"('stingy', 'generous')",0.3903893,0.3201942,-2.5859094,-2.6999404,-0.6047743,-0.6697459,-0.0649716
41,-0.8458646,-0.8840914,"('unforgiving', 'forgiving')",-0.06335235,-0.12490116,0.1394066,0.14543617,-0.2566034,-0.2878521,-0.0312487
42,0.7118272,0.75173235,"('unreliable', 'reliable')",0.41887957,0.41338784,-3.3438804,-3.318697,-0.7377245,-0.717859,0.0198655
43,-0.5687866,-0.5339355,"('irresponsible', 'responsible')",1.0608559,1.1218259,0.36851445,0.44168693,0.2868612,0.3431925,0.0563313
44,0.85609716,0.9042368,"('prejudiced', 'unprejudiced')",-0.61487865,-0.5456862,-0.95690125,-0.9529965,-0.2385609,-0.1981486,0.0404123
45,-0.9146685,-0.95621145,"('incompetent', 'competent')",0.32164484,0.24161215,-0.39325923,-0.42020983,-0.328761,-0.3782697,-0.0495087
46,-0.269896,-0.27866644,"('uncompetitive', 'competitive')",0.82011133,0.8364758,-1.2070836,-1.2169658,-0.2189561,-0.2197188,-0.0007627
47,-0.46643418,-0.42980915,"('stupid', 'smart')",0.25663477,0.25331473,5.7347794,5.845126,1.84166,1.8895439,0.0478839
48,-0.3386718,-0.27402982,"('unintelligent', 'intelligent')",1.3730651,1.3989649,-0.35272735,-0.32209438,0.227222,0.2676136,0.0403916
49,-1.2569094,-1.1929567,"('unable', 'able')",-0.38173455,-0.322833,-0.40617007,-0.34404394,-0.6816047,-0.6199446,0.0616601
50,-0.1469442,-0.199954,"('clumsy', 'skillful')",-0.17797077,-0.2546102,-0.34070474,-0.37415034,-0.2218732,-0.2762382,-0.054365
51,-1.2970469,-1.3021625,"('uneducated', 'educated')",-0.71994203,-0.7407267,-0.02808015,-0.1397786,-0.6816897,-0.7275559,-0.0458662
52,-0.45447186,-0.55909026,"('irrational', 'rational')",-1.1970602,-1.3099792,0.1054972,0.00011491962,-0.5153449,-0.6229848,-0.1076399
53,-0.8587566,-0.9329991,"('uncreative', 'creative')",1.090272,0.905743,0.4677187,0.40452927,0.233078,0.1257577,-0.1073203
54,-0.8509974,-0.91027355,"('incapable', 'capable')",-0.09337231,-0.13102378,0.84423345,0.84772897,-0.0333787,-0.0645228,-0.0311441
55,-0.39534497,-0.347116,"('incompetent', 'clever')",1.0698159,1.1335728,0.008222653,-0.00011407584,0.2275645,0.2621142,0.0345497
56,-0.14342014,-0.049387787,"('impractical', 'practical')",1.1006278,1.1330545,-0.78700733,-0.74475455,0.0567334,0.1129707,0.0562373
57,-0.21790357,-0.23091039,"('unimaginative', 'imaginative')",0.86929756,0.78509206,-3.4864337,-3.4800713,-0.9450132,-0.9752965,-0.0302833
58,-0.7580248,-0.7911511,"('undiscriminating', 'discriminating')",0.73188597,0.67624307,-0.12857933,-0.1554456,-0.0515727,-0.0901179,-0.0385452
59,0.53368527,0.5199785,"('foolish', 'wise')",0.39146283,0.3824065,0.12663022,0.14917819,0.3505928,0.350521,-7.18e-05
60,-0.9518919,-0.8414519,"('inefficient', 'efficient')",1.3675334,1.494858,-0.42559645,-0.27260014,-0.0033183,0.1269353,0.1302536
61,-0.3372408,-0.40969843,"('illogical', 'logical')",0.72694135,0.66729975,0.034546133,-0.098533094,0.1414156,0.0530227,-0.0883929
62,-0.27941668,-0.11253689,"('incompetent', 'brilliant')",1.6716846,1.8431545,-0.39259407,-0.28654653,0.3332246,0.481357,0.1481324
63,-0.889787,-0.88671386,"('unperceptive', 'insightful')",1.0199779,1.0016713,-0.35427856,-0.26996872,-0.0746959,-0.0516704,0.0230255
64,0.96280074,0.98899245,"('shy', 'confident')",0.7927335,0.8572783,-6.2806683,-6.2379103,-1.508378,-1.4638799,0.0444981
65,-0.52744025,-0.53488505,"('insecure', 'secure')",0.38170695,0.4348895,0.18693572,0.22444269,0.0137341,0.0414824,0.0277483
66,-0.23845941,-0.30036277,"('inactive', 'active')",-0.27029726,-0.32401788,0.75652844,0.6339561,0.0825906,0.0031918,-0.0793988
67,-0.1959473,-0.12010796,"('doubtful', 'determined')",-0.20452906,-0.10039594,-0.29224023,-0.24958777,-0.2309055,-0.1566972,0.0742083
68,-0.60197455,-0.6382117,"('dependent', 'independent')",-0.54561406,-0.5249436,-1.772272,-1.7482365,-0.9732869,-0.9704639,0.002823
69,0.31499818,0.31553692,"('lazy', 'industrious')",0.02138422,-0.0074987523,-0.98612386,-1.0033952,-0.2165805,-0.2317857,-0.0152052
70,-0.1488753,-0.15583009,"('lethargic', 'energetic')",0.3339608,0.40433416,0.1101918,0.102502495,0.0984258,0.1170022,0.0185764
71,0.42572525,0.40335327,"('diffident', 'self-confident')",0.78781617,0.7411411,0.51813245,0.5152489,0.5772246,0.5532477,-0.0239769
72,-0.3674559,-0.30785602,"('unambitious', 'ambitious')",2.030051,2.0144753,-0.33422822,-0.25443864,0.4427889,0.4840602,0.0412713
73,1.5799487,1.5515366,"('helpless', 'self-reliant')",0.38925338,0.2947036,-3.467526,-3.45763,-0.4994413,-0.5371299,-0.0376886
74,-0.5024925,-0.57316864,"('undedicated', 'dedicated')",0.065914,-0.016689833,-0.4129626,-0.45772052,-0.2831804,-0.349193,-0.0660126
75,0.43103603,0.4325448,"('meek', 'impulsive')",0.03577572,0.01026357,-0.2947463,-0.23750904,0.0573551,0.0684331,0.011078
76,0.7740192,0.84283936,"('anxious', 'daring')",0.60767597,0.6965692,-0.17551336,-0.16154207,0.4020606,0.4592888,0.0572282
77,-0.6929647,-0.6806177,"('unmotivated', 'motivated')",0.7543561,0.7434198,-1.3277947,-1.2119594,-0.4221344,-0.3830524,0.039082
78,-0.94843185,-0.9759581,"('nonresilient', 'resilient')",0.3069606,0.23431918,-0.42587128,-0.40199053,-0.3557808,-0.3812098,-0.025429
79,-0.30119506,-0.39265707,"('wavering', 'unwavering')",-1.1888386,-1.3120795,-0.44413587,-0.39038977,-0.6447232,-0.6983755,-0.0536523
80,0.69098824,0.78229636,"('dominated', 'dominating')",0.37322927,0.5376989,-0.7457795,-0.7368953,0.106146,0.1943667,0.0882207
81,0.38284695,0.4790455,"('submissive', 'aggressive')",1.0440208,1.1477447,-0.74815184,-0.6840753,0.2262386,0.3142383,0.0879997
82,-0.6417271,-0.69216025,"('poor', 'rich')",0.52353835,0.38684744,6.2039566,6.1757402,2.0285892,1.9568092,-0.07178
83,-0.40124345,-0.37944856,"('powerless', 'powerful')",0.5667779,0.59566784,-1.669375,-1.6811827,-0.5012801,-0.4883211,0.012959
84,0.6760502,0.6803683,"('inferior', 'superior')",0.65135926,0.65654004,0.5377017,0.45900348,0.6217037,0.5986373,-0.0230664
85,-0.017307162,-0.14877574,"('insignificant', 'prestigious')",0.35610768,0.21489108,-0.06873995,-0.14534914,0.0900202,-0.0264113,-0.1164315
86,-1.6630765,-1.7030389,"('uninfluential', 'influential')",0.49977595,0.42995062,-0.7427953,-0.85332847,-0.6353652,-0.7088056,-0.0734404
87,0.040430464,0.05649856,"('unsuccessful', 'successful')",0.36883593,0.3270468,0.25201792,0.20907795,0.2204281,0.1975411,-0.022887
88,-0.52560157,-0.5802235,"('low', 'eminent')",0.369811,0.26177064,-0.5325153,-0.5690372,-0.2294353,-0.29583,-0.0663947
