,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
12,-0.3259145,-0.13839416,"('unsupportive', 'supportive')",0.3587252,0.6251972,-1.7131703,-1.6779562,-0.5601199,-0.3970511,0.1630688
13,0.14793718,0.3317863,"('impolite', 'polite')",-0.041352306,0.020370968,-0.28768343,-0.21832071,-0.0603662,0.0446122,0.1049784
14,0.42854783,0.6932911,"('antisocial', 'social')",0.150214,0.27842274,-0.76146847,-0.7225542,-0.0609022,0.0830532,0.1439554
15,0.2079306,0.0025124997,"('boring', 'funny')",-0.19817643,-0.27410233,0.49924946,0.47098643,0.1696679,0.0664655,-0.1032024
16,-0.7220667,-0.79569304,"('unpopular', 'popular')",-0.2311514,-0.23564644,0.8519871,0.8402753,-0.0337437,-0.0636881,-0.0299444
17,0.16188115,0.22089307,"('nasty', 'nice')",-0.6232718,-0.505919,-0.22498628,-0.1666654,-0.2287923,-0.1505638,0.0782285
18,-0.11408597,-0.09759008,"('disagreeable', 'welcoming')",0.807498,0.8343852,-0.3320894,-0.36718938,0.1204409,0.1232019,0.002761
19,-0.84330213,-0.93698084,"('inhospitable', 'hospitable')",-0.113023326,-0.07128887,-0.09800102,-0.10994447,-0.3514422,-0.372738,-0.0212958
20,0.5268972,0.71816653,"('rough', 'thoughtful')",0.21985066,0.20020434,1.2430991,1.2084628,0.6632823,0.7089446,0.0456623
21,0.42516923,0.74362093,"('immoral', 'moral')",0.38392746,0.5289969,-0.75484717,-0.64212763,0.0180832,0.2101634,0.1920802
22,0.38401985,0.5682242,"('untrustworthy', 'trustworthy')",0.3551779,0.44562924,-1.0491356,-1.0393727,-0.1033126,-0.0085064,0.0948062
23,-0.54787445,-0.30113444,"('insincere', 'sincere')",0.23899467,0.3585433,5.3530035,5.3310547,1.6813745,1.7961545,0.11478
24,-0.06275801,0.1244754,"('dishonest', 'honest')",0.25832012,0.3473263,0.7437534,0.77047676,0.3131052,0.4140928,0.1009876
25,-0.062320497,-0.24645582,"('egoistic', 'altruistic')",0.43941626,0.40450025,1.4132854,1.3960431,0.5967937,0.5180292,-0.0787645
26,-0.42405704,-0.52427185,"('hardhearted', 'benevolent')",0.6344269,0.65704507,1.4367319,1.3528682,0.5490339,0.4952138,-0.0538201
27,-0.81481755,-0.7203654,"('hardhearted', 'softhearted')",-0.1754885,-0.112296045,1.3504134,1.3042431,0.1200358,0.1571939,0.0371581
28,-0.337232,-0.30749857,"('disloyal', 'loyal')",-0.1463001,-0.1958789,0.5701668,0.48143122,0.0288782,-0.0073154,-0.0361936
29,-0.19559106,-0.25231135,"('unfair', 'fair')",-0.48666447,-0.5516134,-0.5636452,-0.7325665,-0.4153002,-0.5121637,-0.0968635
30,0.84774184,1.0053096,"('intolerant', 'tolerant')",1.1279216,1.1613599,1.4136858,1.361418,1.1297831,1.1760291,0.046246
31,-0.8883541,-1.2259644,"('evil', 'good')",-0.22715846,-0.3631487,-0.692062,-0.8333896,-0.6025249,-0.8075009,-0.204976
32,-0.36976987,-0.13863738,"('unkind', 'kind')",-0.24833483,-0.11742991,0.46312606,0.4142049,-0.0516595,0.0527125,0.104372
33,0.5756124,0.36275813,"('wrong', 'right')",0.48631468,0.40587494,-0.090969265,-0.14194417,0.3236526,0.2088963,-0.1147563
34,-0.21972089,-0.053030033,"('mean', 'honorable')",-0.21222152,-0.06934515,5.8455763,5.9411097,1.8045446,1.9395782,0.1350336
35,0.2327104,-0.11325754,"('corrupt', 'incorrupt')",-0.9199345,-1.1446186,0.24913594,0.108193584,-0.1460294,-0.3832275,-0.2371981
36,-0.7810867,-1.1180952,"('hostile', 'amicable')",-0.9840672,-1.1941255,0.38991448,0.16288044,-0.4584131,-0.7164467,-0.2580336
37,0.122571826,0.40007147,"('fake', 'genuine')",-0.8299036,-0.7208806,0.22160845,0.23418686,-0.1619078,-0.0288741,0.1330337
38,-0.6592998,-0.58878845,"('untruthful', 'truthful')",0.06077788,0.16652146,0.23980683,0.30084196,-0.1195717,-0.040475,0.0790967
39,1.3553264,1.3228099,"('exploitative', 'cooperative')",0.93371844,1.0131997,0.20551522,0.277465,0.83152,0.8711581,0.0396381
40,0.25432745,0.33334693,"('stingy', 'generous')",0.52794886,0.5494198,-1.1005493,-1.2125325,-0.106091,-0.1099219,-0.0038309
41,-0.08646786,0.037447505,"('unforgiving', 'forgiving')",0.36991,0.48808366,-0.00527561,-0.07606505,0.0927222,0.149822,0.0570998
42,0.2954626,0.7003006,"('unreliable', 'reliable')",0.7421891,0.97382945,-2.8876019,-2.7540674,-0.61665,-0.3599792,0.2566708
43,-0.7835041,-0.42427942,"('irresponsible', 'responsible')",0.5730858,0.8452057,0.40772998,0.46654224,0.0657705,0.2958229,0.2300524
44,0.9330435,1.0034932,"('prejudiced', 'unprejudiced')",-0.012504201,-0.0075079855,-1.1583552,-1.1109831,-0.079272,-0.0383326,0.0409394
45,-0.6191535,-0.18142717,"('incompetent', 'competent')",0.24098411,0.44655624,-0.31335378,-0.3224121,-0.2305077,-0.0190943,0.2114134
46,-0.48820227,-0.054886203,"('uncompetitive', 'competitive')",-0.040918786,0.24311,-0.74358594,-0.6846257,-0.4242357,-0.1654673,0.2587684
47,0.14588614,0.29131627,"('stupid', 'smart')",0.33186877,0.44952115,5.682688,5.706273,2.0534811,2.1490369,0.0955558
48,-0.07515516,0.02779765,"('unintelligent', 'intelligent')",-0.21359567,-0.15816253,0.4896491,0.47462907,0.0669661,0.1147547,0.0477886
49,0.23068516,0.38744122,"('unable', 'able')",-0.4010822,-0.27526665,-0.31596944,-0.16201875,-0.1621222,-0.0166147,0.1455075
50,0.056757405,0.1402059,"('clumsy', 'skillful')",-0.20654665,-0.1382287,0.14556445,0.12064796,-0.0014083,0.0408751,0.0422834
51,-0.7931557,-0.74451476,"('uneducated', 'educated')",0.39883372,0.29313955,0.2907097,0.20253687,-0.0345374,-0.0829461,-0.0484087
52,-0.04140231,-0.61517876,"('irrational', 'rational')",-0.48608986,-0.7165966,0.389424,0.22212654,-0.0460227,-0.369883,-0.3238603
53,-1.4256667,-1.480996,"('uncreative', 'creative')",-0.46490705,-0.45912886,0.91456366,0.8316909,-0.3253367,-0.369478,-0.0441413
54,-0.17946424,-0.3442021,"('incapable', 'capable')",-0.21170689,-0.26032028,1.0900769,1.0870694,0.2329686,0.160849,-0.0721196
55,0.023800202,0.42802694,"('incompetent', 'clever')",-0.19668548,0.0056172544,-0.27782184,-0.24691567,-0.1502357,0.0622428,0.2124785
56,0.3288574,0.6491426,"('impractical', 'practical')",0.32072565,0.5174254,-0.25696474,-0.18457587,0.1308728,0.3273307,0.1964579
57,-0.9927482,-0.83291084,"('unimaginative', 'imaginative')",-0.97953,-0.89925104,-2.3947144,-2.4597979,-1.4556642,-1.39732,0.0583442
58,-0.66670096,-0.6115619,"('undiscriminating', 'discriminating')",-0.05137071,-0.09737381,0.027525902,-0.078123204,-0.2301819,-0.262353,-0.0321711
59,0.67742187,0.36433384,"('foolish', 'wise')",0.45737368,0.35338992,1.0043439,0.96189857,0.7130465,0.5598741,-0.1531724
60,0.9351063,1.3690093,"('inefficient', 'efficient')",0.922827,1.1552417,-0.13371122,0.042096592,0.5747407,0.8554492,0.2807085
61,0.0030506402,-0.20542833,"('illogical', 'logical')",0.4539583,0.3162266,0.31388336,0.21479908,0.2569641,0.1085324,-0.1484317
62,0.4521223,0.81837416,"('incompetent', 'brilliant')",1.0222653,1.2350261,0.35628805,0.56346446,0.6102252,0.8722882,0.262063
63,-1.0325747,-0.808303,"('unperceptive', 'insightful')",1.270469,1.4806664,0.9472165,1.0367782,0.3950369,0.5697139,0.174677
64,0.86990404,0.8527114,"('shy', 'confident')",0.4308939,0.40290257,-6.1969194,-6.165389,-1.6320405,-1.6365918,-0.0045513
65,0.29638386,0.4385417,"('insecure', 'secure')",0.24479741,0.2744713,-0.6798253,-0.63462645,-0.0462147,0.0261289,0.0723436
66,-0.9467749,-0.9876649,"('inactive', 'active')",0.43044165,0.36459014,1.1568825,1.1678963,0.2135164,0.1816072,-0.0319092
67,1.194458,1.1330771,"('doubtful', 'determined')",0.60050696,0.6064348,-0.5408455,-0.4689355,0.4180398,0.4235255,0.0054857
68,-0.040730946,0.00622457,"('dependent', 'independent')",0.3145704,0.23009695,-0.5666632,-0.55985945,-0.0976079,-0.107846,-0.0102381
69,0.8812936,0.6889448,"('lazy', 'industrious')",1.3770143,1.3261973,0.1897517,0.21827696,0.8160199,0.744473,-0.0715469
70,0.21729223,0.69623053,"('lethargic', 'energetic')",0.4958324,0.7650267,0.6218837,0.7643859,0.4450028,0.7418811,0.2968783
71,0.4702331,0.4060626,"('diffident', 'self-confident')",0.8758666,0.98843455,0.56978023,0.5384339,0.6386267,0.6443104,0.0056837
72,-0.96646917,-0.9247543,"('unambitious', 'ambitious')",-1.0130119,-0.9369859,-1.0256417,-0.9162929,-1.0017076,-0.9260111,0.0756965
73,0.72289425,0.63019246,"('helpless', 'self-reliant')",0.15561913,0.048517685,-2.9034605,-2.8980446,-0.6749824,-0.7397781,-0.0647957
74,-0.48550713,-0.22863126,"('undedicated', 'dedicated')",0.61389244,0.81046516,0.01920605,-0.0001101736,0.0491971,0.1939079,0.1447108
75,-0.11070832,-0.24186137,"('meek', 'impulsive')",-0.49395975,-0.55055904,-0.18668592,-0.15150587,-0.2637847,-0.3146421,-0.0508574
76,-0.078356475,0.4377085,"('anxious', 'daring')",0.1784124,0.37257248,0.19933012,0.36838213,0.0997953,0.3928877,0.2930924
77,-0.3403033,-0.34431642,"('unmotivated', 'motivated')",-0.15315562,-0.09908275,-0.95264983,-0.8498422,-0.4820363,-0.4310805,0.0509558
78,-0.9025787,-0.75465703,"('nonresilient', 'resilient')",0.3453353,0.55999535,0.38857314,0.4615555,-0.0562234,0.0889646,0.145188
79,-0.78317624,-0.9261695,"('wavering', 'unwavering')",-0.43488753,-0.45686004,0.34600747,0.31506327,-0.2906855,-0.3559888,-0.0653033
80,0.28053874,0.5284331,"('dominated', 'dominating')",-0.093614474,-0.017176375,-1.3677701,-1.1892078,-0.3936153,-0.2259837,0.1676316
81,0.6840206,0.9281348,"('submissive', 'aggressive')",0.61185294,0.7285544,-0.7176447,-0.5661487,0.1927429,0.3635135,0.1707706
82,-1.4983659,-1.3021408,"('poor', 'rich')",-0.3196431,-0.22100528,5.866454,5.9160914,1.3494817,1.4643151,0.1148334
83,0.5550688,0.51042795,"('powerless', 'powerful')",-0.43445906,-0.4403023,-0.7768794,-0.8354736,-0.2187566,-0.255116,-0.0363594
84,0.5254333,0.31105503,"('inferior', 'superior')",0.3023297,0.1673681,1.0457734,1.0027045,0.6245121,0.4937092,-0.1308029
85,-0.90150684,-1.3461617,"('insignificant', 'prestigious')",-0.5709643,-0.6843538,1.1680821,1.0211829,-0.101463,-0.3364443,-0.2349813
86,-1.2172177,-1.2121825,"('uninfluential', 'influential')",-0.3655055,-0.2993549,-0.37283576,-0.4517428,-0.651853,-0.6544267,-0.0025737
87,-0.17750786,-0.21892525,"('unsuccessful', 'successful')",0.7593365,0.73023725,0.9267986,0.9913131,0.5028757,0.500875,-0.0020007
88,-0.049767505,-0.08951933,"('low', 'eminent')",-0.29660112,-0.3062159,0.2798181,0.24881658,-0.0221835,-0.0489729,-0.0267894
