,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
28,-0.48954594,-0.42945817,"('disloyal', 'loyal')",-0.4895459,-0.4294582,0.0600877
29,0.00032946374,-0.054442577,"('unfair', 'fair')",0.0003295,-0.0544426,-0.0547721
30,0.45884246,0.30277675,"('intolerant', 'tolerant')",0.4588425,0.3027768,-0.1560657
31,-0.72315747,-0.50869286,"('evil', 'good')",-0.7231575,-0.5086929,0.2144646
32,-0.47059223,-0.76755905,"('unkind', 'kind')",-0.4705922,-0.7675591,-0.2969669
33,0.11489195,0.081367865,"('wrong', 'right')",0.1148919,0.0813679,-0.033524
34,0.53152794,0.72748846,"('mean', 'honorable')",0.5315279,0.7274885,0.1959606
35,0.3569041,0.5031005,"('corrupt', 'incorrupt')",0.3569041,0.5031005,0.1461964
36,-0.62633604,-0.49734026,"('hostile', 'amicable')",-0.626336,-0.4973403,0.1289957
37,-0.3736227,-0.42234784,"('fake', 'genuine')",-0.3736227,-0.4223478,-0.0487251
38,-0.39876688,-0.4100494,"('untruthful', 'truthful')",-0.3987669,-0.4100494,-0.0112825
39,0.35239813,0.34379387,"('exploitative', 'cooperative')",0.3523981,0.3437939,-0.0086042
40,-1.5132099,-1.4673592,"('stingy', 'generous')",-1.5132099,-1.4673592,0.0458507
41,0.04002347,-0.05148635,"('unforgiving', 'forgiving')",0.0400235,-0.0514864,-0.0915099
42,-1.4485627,-1.5807042,"('unreliable', 'reliable')",-1.4485627,-1.5807042,-0.1321415
43,-0.6212302,-0.8758753,"('irresponsible', 'responsible')",-0.6212302,-0.8758753,-0.2546451
44,-0.13292351,-0.2247104,"('prejudiced', 'unprejudiced')",-0.1329235,-0.2247104,-0.0917869
45,-0.3721622,-0.5562841,"('incompetent', 'competent')",-0.3721622,-0.5562841,-0.1841219
46,-0.89220375,-1.1644305,"('uncompetitive', 'competitive')",-0.8922037,-1.1644305,-0.2722268
47,1.3325776,1.4215866,"('stupid', 'smart')",1.3325776,1.4215866,0.089009
48,-0.30433095,-0.2759331,"('unintelligent', 'intelligent')",-0.3043309,-0.2759331,0.0283978
49,-0.060826033,0.16437845,"('unable', 'able')",-0.060826,0.1643784,0.2252044
50,-0.36589876,-0.2887612,"('clumsy', 'skillful')",-0.3658988,-0.2887612,0.0771376
51,0.053504504,-0.21414925,"('uneducated', 'educated')",0.0535045,-0.2141493,-0.2676538
52,0.14381586,0.24884556,"('irrational', 'rational')",0.1438159,0.2488456,0.1050297
53,-1.3485209,-1.3795987,"('uncreative', 'creative')",-1.3485209,-1.3795987,-0.0310778
54,-0.15247698,-0.21464604,"('incapable', 'capable')",-0.152477,-0.214646,-0.062169
55,0.4112168,0.24061798,"('incompetent', 'clever')",0.4112168,0.240618,-0.1705988
56,-0.078492016,-0.35366496,"('impractical', 'practical')",-0.078492,-0.353665,-0.275173
57,-1.7237456,-2.0608988,"('unimaginative', 'imaginative')",-1.7237456,-2.0608988,-0.3371532
58,0.26902825,0.14644888,"('undiscriminating', 'discriminating')",0.2690282,0.1464489,-0.1225793
59,0.40953666,0.7161523,"('foolish', 'wise')",0.4095367,0.7161523,0.3066156
60,0.25631082,0.08718538,"('inefficient', 'efficient')",0.2563108,0.0871854,-0.1691254
61,0.10623392,-0.10029546,"('illogical', 'logical')",0.1062339,-0.1002955,-0.2065294
62,0.122543484,0.06698866,"('incompetent', 'brilliant')",0.1225435,0.0669887,-0.0555548
63,-0.48313984,-0.5185793,"('unperceptive', 'insightful')",-0.4831398,-0.5185793,-0.0354395
64,-1.7048736,-1.866148,"('shy', 'confident')",-1.7048736,-1.866148,-0.1612744
65,-0.24474934,-0.35554957,"('insecure', 'secure')",-0.2447493,-0.3555496,-0.1108003
66,-1.562526,-1.6211962,"('inactive', 'active')",-1.562526,-1.6211962,-0.0586702
67,0.31599176,0.19819643,"('doubtful', 'determined')",0.3159918,0.1981964,-0.1177954
68,-0.06783595,-0.018651713,"('dependent', 'independent')",-0.0678359,-0.0186517,0.0491842
69,-0.595452,-0.43736228,"('lazy', 'industrious')",-0.595452,-0.4373623,0.1580897
70,-0.66685295,-0.9328217,"('lethargic', 'energetic')",-0.666853,-0.9328217,-0.2659687
71,0.021287726,0.1656662,"('diffident', 'self-confident')",0.0212877,0.1656662,0.1443785
72,-0.65955853,-0.61953264,"('unambitious', 'ambitious')",-0.6595585,-0.6195326,0.0400259
73,-0.28275746,-0.25580758,"('helpless', 'self-reliant')",-0.2827575,-0.2558076,0.0269499
74,-0.26226765,-0.5378847,"('undedicated', 'dedicated')",-0.2622676,-0.5378847,-0.2756171
75,-0.10237381,-0.10250235,"('meek', 'impulsive')",-0.1023738,-0.1025024,-0.0001286
76,-0.33585584,-0.48524895,"('anxious', 'daring')",-0.3358558,-0.485249,-0.1493932
77,-0.92323315,-0.8634593,"('unmotivated', 'motivated')",-0.9232332,-0.8634593,0.0597739
78,-0.5145974,-0.34652287,"('nonresilient', 'resilient')",-0.5145974,-0.3465229,0.1680745
79,-1.2180917,-1.1603523,"('wavering', 'unwavering')",-1.2180917,-1.1603523,0.0577394
80,0.14238116,0.155494,"('dominated', 'dominating')",0.1423812,0.155494,0.0131128
81,-0.3038082,-0.4953188,"('submissive', 'aggressive')",-0.3038082,-0.4953188,-0.1915106
82,0.9583324,0.94438064,"('poor', 'rich')",0.9583324,0.9443806,-0.0139518
83,-0.081445634,-0.08760454,"('powerless', 'powerful')",-0.0814456,-0.0876045,-0.0061589
84,0.30645314,0.3908883,"('inferior', 'superior')",0.3064531,0.3908883,0.0844352
85,-0.112329125,-0.025057476,"('insignificant', 'prestigious')",-0.1123291,-0.0250575,0.0872716
86,-0.9042392,-1.2508289,"('uninfluential', 'influential')",-0.9042392,-1.2508289,-0.3465897
87,0.25718313,0.1673459,"('unsuccessful', 'successful')",0.2571831,0.1673459,-0.0898372
88,-0.47210586,-0.6126703,"('low', 'eminent')",-0.4721059,-0.6126703,-0.1405644
