,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
45,0.6379398,0.3521321,"('incompetent', 'competent')",-1.5658337,-1.710132,-0.4639469,-0.679,-0.2150531
46,-0.4806344,-0.6931438,"('uncompetitive', 'competitive')",-0.85788524,-1.0609993,-0.6692598,-0.8770715,-0.2078117
47,-0.5756588,-0.67821807,"('stupid', 'smart')",-0.66016126,-0.6251241,-0.61791,-0.6516711,-0.0337611
48,0.45868975,0.3332962,"('unintelligent', 'intelligent')",-1.1940933,-1.2467629,-0.3677018,-0.4567333,-0.0890315
49,-0.6681856,-0.7246653,"('unable', 'able')",-1.0003885,-0.87109196,-0.834287,-0.7978786,0.0364084
50,-0.1372419,-0.100125454,"('clumsy', 'skillful')",1.0154744,1.109864,0.4391163,0.5048693,0.065753
51,-0.4533569,-0.65535885,"('uneducated', 'educated')",-0.19312832,-0.4832217,-0.3232426,-0.5692903,-0.2460477
52,0.4632309,0.44068587,"('irrational', 'rational')",1.0010799,0.9186872,0.7321554,0.6796865,-0.0524689
53,0.9934515,1.0791848,"('uncreative', 'creative')",-0.6633887,-0.6237792,0.1650314,0.2277028,0.0626714
54,0.53889036,0.47747925,"('incapable', 'capable')",0.20560046,0.15434185,0.3722454,0.3159105,-0.0563349
55,0.58081573,0.4595021,"('incompetent', 'clever')",-1.4611647,-1.466321,-0.4401745,-0.5034094,-0.0632349
56,1.2897612,1.1194874,"('impractical', 'practical')",-1.02031,-1.2165201,0.1347256,-0.0485163,-0.1832419
57,0.06783229,-0.21727818,"('unimaginative', 'imaginative')",-0.9162036,-1.156659,-0.4241857,-0.6869686,-0.2627829
58,0.5043906,0.35260606,"('undiscriminating', 'discriminating')",0.3639065,0.23998354,0.4341486,0.2962948,-0.1378538
59,0.5362597,0.58737063,"('foolish', 'wise')",0.89902276,0.9291897,0.7176412,0.7582802,0.040639
60,0.8190833,0.786381,"('inefficient', 'efficient')",-1.3795236,-1.3527877,-0.2802202,-0.2832034,-0.0029832
61,0.90125984,0.78573364,"('illogical', 'logical')",-0.25251618,-0.31372064,0.3243718,0.2360065,-0.0883653
62,1.561944,1.431594,"('incompetent', 'brilliant')",-1.0398077,-1.0619233,0.2610682,0.1848354,-0.0762328
63,-0.122425854,-0.2738995,"('unperceptive', 'insightful')",-0.16126823,-0.2771607,-0.141847,-0.2755301,-0.1336831
64,-0.5395608,-0.6195214,"('shy', 'confident')",-0.3216362,-0.4224653,-0.4305985,-0.5209934,-0.0903949
65,0.042755704,-0.044727124,"('insecure', 'secure')",-0.59089553,-0.8629954,-0.2740699,-0.4538613,-0.1797914
66,-0.29826975,-0.2733941,"('inactive', 'active')",0.7465961,0.8777949,0.2241632,0.3022004,0.0780372
67,-0.50306374,-0.59212565,"('doubtful', 'determined')",-0.31481656,-0.38092822,-0.4089401,-0.4865269,-0.0775868
68,-1.4527141,-1.5362118,"('dependent', 'independent')",-1.2127695,-1.1935555,-1.3327417,-1.3648837,-0.032142
69,0.61614513,0.72664726,"('lazy', 'industrious')",1.0951718,1.1938276,0.8556585,0.9602374,0.1045789
70,-0.6523633,-0.9027044,"('lethargic', 'energetic')",-0.6089166,-0.7177006,-0.6306399,-0.8102025,-0.1795626
71,0.31024933,0.27477026,"('diffident', 'self-confident')",-0.8358558,-0.7368554,-0.2628032,-0.2310426,0.0317606
72,0.6576335,0.71683383,"('unambitious', 'ambitious')",-1.1990393,-1.2127532,-0.2707029,-0.2479597,0.0227432
73,0.72446835,0.7941108,"('helpless', 'self-reliant')",0.641123,0.6381969,0.6827956,0.7161539,0.0333583
74,0.29536974,0.2624656,"('undedicated', 'dedicated')",-0.38001776,-0.25666758,-0.042324,0.002899,0.045223
75,-0.28374338,-0.35503066,"('meek', 'impulsive')",0.39299232,0.3552601,0.0546245,0.0001147,-0.0545098
76,0.6401968,0.7077227,"('anxious', 'daring')",0.3442147,0.48105517,0.4922057,0.594389,0.1021833
77,0.85856944,0.9231853,"('unmotivated', 'motivated')",-0.47910807,-0.54104537,0.1897307,0.19107,0.0013393
78,-0.6949306,-0.5956298,"('nonresilient', 'resilient')",-1.1223445,-0.9343178,-0.9086375,-0.7649738,0.1436637
79,-0.16268507,-0.17949498,"('wavering', 'unwavering')",0.53596425,0.48904476,0.1866396,0.1547749,-0.0318647
80,0.8079102,0.61163634,"('dominated', 'dominating')",-0.48781314,-0.6396013,0.1600485,-0.0139825,-0.174031
81,-0.88619053,-1.2454509,"('submissive', 'aggressive')",-0.09457001,-0.5097989,-0.4903803,-0.8776249,-0.3872446
82,-0.6641395,-0.64491063,"('poor', 'rich')",0.010860337,-0.07147755,-0.3266396,-0.3581941,-0.0315545
83,0.46683276,0.41749263,"('powerless', 'powerful')",-0.8061436,-0.86309606,-0.1696554,-0.2228017,-0.0531463
84,0.43638176,0.40680104,"('inferior', 'superior')",-0.15739556,-0.24686041,0.1394931,0.0799703,-0.0595228
85,1.0361068,1.2683483,"('insignificant', 'prestigious')",1.059645,1.3180022,1.0478759,1.2931752,0.2452993
86,-0.2755229,-0.53959525,"('uninfluential', 'influential')",-1.5398496,-1.8248692,-0.9076862,-1.1822321,-0.2745459
87,0.925448,0.722086,"('unsuccessful', 'successful')",1.1761234,0.98534197,1.0507857,0.853714,-0.1970717
88,-0.27819854,-0.5325624,"('low', 'eminent')",0.7296031,0.43796247,0.2257023,-0.0473,-0.2730023
