,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
34,-0.030497037,0.17754865,"('mean', 'honorable')",5.4502325,5.743345,2.7098677,2.9604468,0.2505791
35,0.0115799755,-0.26361153,"('corrupt', 'incorrupt')",-0.3887639,-0.52654433,-0.188592,-0.3950779,-0.2064859
36,-0.81714886,-1.0343336,"('hostile', 'amicable')",-0.07564549,-0.22162125,-0.4463972,-0.6279774,-0.1815802
37,0.18898785,0.15609056,"('fake', 'genuine')",0.1299524,0.12000598,0.1594701,0.1380483,-0.0214218
38,-0.7266263,-0.75236267,"('untruthful', 'truthful')",-0.53930414,-0.45179227,-0.6329652,-0.6020775,0.0308877
39,0.40494975,0.5427151,"('exploitative', 'cooperative')",0.31150863,0.29093677,0.3582292,0.4168259,0.0585967
40,0.30874038,0.27101663,"('stingy', 'generous')",-1.9356989,-2.0251653,-0.8134792,-0.8770744,-0.0635952
41,-0.25493592,-0.12955269,"('unforgiving', 'forgiving')",-0.049346946,-0.11808373,-0.1521414,-0.1238182,0.0283232
42,0.40833014,0.562434,"('unreliable', 'reliable')",-3.6233213,-3.5689561,-1.6074955,-1.5032611,0.1042344
43,-0.48655674,-0.3396788,"('irresponsible', 'responsible')",0.38271064,0.36572555,-0.0519231,0.0130234,0.0649465
44,0.8412116,0.682805,"('prejudiced', 'unprejudiced')",-1.5811155,-1.6829035,-0.3699519,-0.5000492,-0.1300973
45,-0.598682,-0.35560328,"('incompetent', 'competent')",-0.19157864,-0.18229996,-0.3951303,-0.2689516,0.1261787
46,-0.93887126,-0.77387667,"('uncompetitive', 'competitive')",-1.065879,-0.9957935,-1.0023751,-0.8848351,0.11754
47,-0.12516928,0.06786616,"('stupid', 'smart')",5.407521,5.5814247,2.6411757,2.8246455,0.1834698
48,-0.70170647,-0.5458025,"('unintelligent', 'intelligent')",0.44867766,0.5153097,-0.1265144,-0.0152464,0.111268
49,-0.35006884,0.01623939,"('unable', 'able')",-0.33232135,-0.14679101,-0.3411951,-0.0652758,0.2759193
50,0.37753454,0.4714808,"('clumsy', 'skillful')",-0.16398233,-0.18945464,0.1067761,0.1410131,0.034237
51,-0.43074787,-0.4744402,"('uneducated', 'educated')",-0.062340386,-0.0652293,-0.2465441,-0.2698348,-0.0232907
52,-0.029284675,-0.421454,"('irrational', 'rational')",0.31822762,0.19487266,0.1444715,-0.1132907,-0.2577622
53,-1.5651634,-1.6212815,"('uncreative', 'creative')",0.24624561,0.22183067,-0.6594589,-0.6997254,-0.0402665
54,-0.66148156,-0.96706617,"('incapable', 'capable')",0.73905784,0.7296013,0.0387881,-0.1187324,-0.1575205
55,-0.19774675,0.081983626,"('incompetent', 'clever')",0.25596106,0.2881879,0.0291072,0.1850858,0.1559786
56,-0.17747203,0.011879854,"('impractical', 'practical')",-0.7209085,-0.62449646,-0.4491903,-0.3063083,0.142882
57,-0.7252901,-0.72669125,"('unimaginative', 'imaginative')",-3.0113082,-3.045529,-1.8682991,-1.8861101,-0.017811
58,-0.25266302,-0.17572749,"('undiscriminating', 'discriminating')",0.19284756,0.20153826,-0.0299077,0.0129054,0.0428131
59,0.12079898,0.050277658,"('foolish', 'wise')",0.17369092,0.21983409,0.1472449,0.1350559,-0.012189
60,-0.20373185,0.23489252,"('inefficient', 'efficient')",-0.43506187,-0.20029098,-0.3193969,0.0173008,0.3366977
61,-0.6446033,-0.7343188,"('illogical', 'logical')",0.57914585,0.36446783,-0.0327287,-0.1849255,-0.1521968
62,0.23805454,0.48279643,"('incompetent', 'brilliant')",0.14806032,0.3479899,0.1930574,0.4153932,0.2223358
63,-0.6444442,-0.49359474,"('unperceptive', 'insightful')",0.32629475,0.4624862,-0.1590747,-0.0155543,0.1435204
64,-0.1484933,-0.071942724,"('shy', 'confident')",-6.637834,-6.672025,-3.3931637,-3.371984,0.0211797
65,-0.0548641,0.08043717,"('insecure', 'secure')",-0.4101069,-0.30159616,-0.2324855,-0.1105795,0.121906
66,-0.82181114,-1.1119782,"('inactive', 'active')",-0.119177856,-0.14808114,-0.4704945,-0.6300297,-0.1595352
67,0.5137503,0.4658275,"('doubtful', 'determined')",-0.5981809,-0.66543925,-0.0422153,-0.0998059,-0.0575906
68,-0.4563617,-0.3246243,"('dependent', 'independent')",-0.9481368,-0.88303334,-0.7022493,-0.6038288,0.0984205
69,0.49394074,0.4591438,"('lazy', 'industrious')",-0.76502746,-0.8187541,-0.1355434,-0.1798051,-0.0442617
70,0.19451182,0.42107823,"('lethargic', 'energetic')",0.025261391,0.06951324,0.1098866,0.2452957,0.1354091
71,-0.91910887,-0.8614152,"('diffident', 'self-confident')",0.28609076,0.30226672,-0.3165091,-0.2795742,0.0369349
72,-0.43501115,-0.61087507,"('unambitious', 'ambitious')",-0.47572407,-0.49955255,-0.4553676,-0.5552138,-0.0998462
73,0.94720834,0.8587779,"('helpless', 'self-reliant')",-2.9703577,-2.9036548,-1.0115746,-1.0224385,-0.0108639
74,-0.028168384,0.090398386,"('undedicated', 'dedicated')",-0.19252338,-0.27431658,-0.1103459,-0.0919591,0.0183868
75,0.08780569,-0.095825166,"('meek', 'impulsive')",-0.8686096,-0.8140314,-0.390402,-0.4549283,-0.0645263
76,0.42274985,0.5664225,"('anxious', 'daring')",-0.46658713,-0.33074355,-0.0219186,0.1178395,0.1397581
77,-1.231673,-1.1125503,"('unmotivated', 'motivated')",-1.372956,-1.2294717,-1.3023145,-1.171011,0.1313035
78,-0.864666,-0.6587927,"('nonresilient', 'resilient')",-0.06673711,-0.032369405,-0.4657016,-0.3455811,0.1201205
79,-0.3775165,-0.6019743,"('wavering', 'unwavering')",-0.39146787,-0.3887896,-0.3844922,-0.495382,-0.1108898
80,0.055795707,0.080807164,"('dominated', 'dominating')",-0.97540647,-0.9059848,-0.4598054,-0.4125888,0.0472166
81,0.49564362,0.4476706,"('submissive', 'aggressive')",-0.9279086,-0.83549494,-0.2161325,-0.1939122,0.0222203
82,-0.37623867,-0.38496026,"('poor', 'rich')",6.0901885,6.2032094,2.8569748,2.9091246,0.0521498
83,-0.21439499,-0.27918127,"('powerless', 'powerful')",-1.1092252,-1.0709528,-0.66181,-0.675067,-0.013257
84,0.50567764,0.4399224,"('inferior', 'superior')",0.60406005,0.69366485,0.5548688,0.5667936,0.0119248
85,-0.22733788,-0.5525315,"('insignificant', 'prestigious')",0.04174748,-0.06573423,-0.0927952,-0.3091328,-0.2163376
86,-1.5727551,-1.5590459,"('uninfluential', 'influential')",-0.22827423,-0.32007104,-0.9005147,-0.9395585,-0.0390438
87,0.14708026,0.01640881,"('unsuccessful', 'successful')",0.62912315,0.72922754,0.3881017,0.3728182,-0.0152835
88,-0.29404712,-0.37378946,"('low', 'eminent')",-0.53005964,-0.5522505,-0.4120534,-0.46302,-0.0509666
