,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
60,-1.5856943,-1.5222459,"('inefficient', 'efficient')",2.2455559,2.2568135,-0.41430396,-0.36054552,0.0818525,0.124674,0.0428215
61,-0.09161505,-0.16634323,"('illogical', 'logical')",1.3578684,1.2171043,0.08381979,-0.033645008,0.4500244,0.3390387,-0.1109857
62,-1.9348766,-1.7970176,"('incompetent', 'brilliant')",0.9572353,1.163018,-0.34908977,-0.15892181,-0.4422437,-0.2643071,0.1779366
63,-0.8325981,-0.86421424,"('unperceptive', 'insightful')",1.1106693,1.1001785,0.85151875,0.87567604,0.37653,0.3705467,-0.0059833
64,-0.8555238,-0.8588145,"('shy', 'confident')",0.08071241,0.1157717,-6.3490787,-6.3832626,-2.37463,-2.3754352,-0.0008052
65,-1.3220278,-1.3656898,"('insecure', 'secure')",0.50192374,0.37760726,-0.62316084,-0.6057233,-0.4810883,-0.5312686,-0.0501803
66,0.054336704,0.013154894,"('inactive', 'active')",-0.8263014,-0.7508441,0.7645172,0.7665003,-0.0024825,0.0096037,0.0120862
67,-0.20527934,-0.22941214,"('doubtful', 'determined')",-0.6707614,-0.6262245,-0.99203855,-0.98018306,-0.6226931,-0.6119399,0.0107532
68,-0.7409466,-0.7712023,"('dependent', 'independent')",0.005401429,-6.49225e-05,-0.58411604,-0.5767876,-0.439887,-0.4493516,-0.0094646
69,2.5815988,2.555654,"('lazy', 'industrious')",-0.10075621,-0.07916488,-0.375234,-0.32947367,0.7018695,0.7156718,0.0138023
70,-1.9717133,-1.9703168,"('lethargic', 'energetic')",0.19655967,0.365572,-0.03873616,0.020986188,-0.6046299,-0.5279195,0.0767104
71,0.7010867,0.7218988,"('diffident', 'self-confident')",0.373773,0.36612153,0.6334197,0.59350264,0.5694265,0.5605077,-0.0089188
72,-1.2754539,-1.2805406,"('unambitious', 'ambitious')",0.34334844,0.44858286,-0.8642894,-0.81572276,-0.5987983,-0.5492268,0.0495715
73,1.4169774,1.4544063,"('helpless', 'self-reliant')",0.48719266,0.59211576,-2.8863847,-2.8292742,-0.3274049,-0.2609173,0.0664876
74,-0.31575114,-0.2960738,"('undedicated', 'dedicated')",0.53394085,0.55353445,0.14337856,0.101876654,0.1205228,0.1197791,-0.0007437
75,0.87876976,0.91958046,"('meek', 'impulsive')",-0.71683735,-0.6182461,-0.27036837,-0.17436908,-0.0361453,0.0423218,0.0784671
76,-2.3348944,-2.213288,"('anxious', 'daring')",0.45704615,0.69062966,-0.49839887,-0.3619952,-0.7920824,-0.6282179,0.1638645
77,-0.42072186,-0.3762611,"('unmotivated', 'motivated')",0.9307592,0.93478173,-1.3510544,-1.2755654,-0.280339,-0.2390149,0.0413241
78,-0.5704249,-0.5151545,"('nonresilient', 'resilient')",0.34443462,0.37678614,0.17035419,0.24364243,-0.0185454,0.0350914,0.0536368
79,1.6234986,1.5914139,"('wavering', 'unwavering')",-0.8585031,-0.876961,0.19975646,0.22086136,0.321584,0.3117714,-0.0098126
80,-1.052152,-0.98278093,"('dominated', 'dominating')",0.5347792,0.6042147,-0.83909905,-0.8173308,-0.4521573,-0.3986323,0.053525
81,-2.2861753,-2.281523,"('submissive', 'aggressive')",1.0597906,1.0627283,-1.1785634,-1.2165608,-0.8016493,-0.8117852,-0.0101359
82,-0.813472,-0.8196026,"('poor', 'rich')",1.0312403,1.107143,5.3371897,5.4296117,1.8516526,1.9057174,0.0540648
83,-0.11069042,-0.07157037,"('powerless', 'powerful')",0.35383368,0.4995296,-0.96050704,-1.0061123,-0.2391213,-0.1927177,0.0464036
84,0.04118242,-0.06427505,"('inferior', 'superior')",-0.0062758634,0.007494745,0.69556296,0.66426367,0.2434898,0.2024945,-0.0409953
85,2.434141,2.4101458,"('insignificant', 'prestigious')",-0.3674231,-0.34571204,0.9273505,0.9381569,0.9980228,1.0008636,0.0028408
86,-1.1270697,-1.2604556,"('uninfluential', 'influential')",1.0252695,0.7834625,0.13965477,-0.10033481,0.0126182,-0.1924426,-0.2050608
87,-0.79054946,-0.7563089,"('unsuccessful', 'successful')",0.6050692,0.6561667,0.44751287,0.5242356,0.0873442,0.1413645,0.0540203
88,-0.22690736,-0.2685623,"('low', 'eminent')",-0.13469386,-0.21504924,0.091636136,0.0127624385,-0.0899884,-0.1569497,-0.0669613
