,fright_male,fright_female,tuple,average_male,average_female,female-male
70,1.7065177,1.6664673,"('lethargic', 'energetic')",1.7065177,1.6664673,-0.0400504
71,0.6266919,0.54843557,"('diffident', 'self-confident')",0.6266919,0.5484356,-0.0782563
72,0.89941955,1.0312887,"('unambitious', 'ambitious')",0.8994195,1.0312887,0.1318692
73,-2.7795465,-2.7813416,"('helpless', 'self-reliant')",-2.7795465,-2.7813416,-0.0017951
74,0.16177858,0.00424223,"('undedicated', 'dedicated')",0.1617786,0.0042422,-0.1575364
75,-0.51270217,-0.45368737,"('meek', 'impulsive')",-0.5127022,-0.4536874,0.0590148
76,0.65177125,0.7353822,"('anxious', 'daring')",0.6517712,0.7353822,0.083611
77,-1.4116702,-1.2128468,"('unmotivated', 'motivated')",-1.4116702,-1.2128468,0.1988234
78,-0.7857267,-0.79819894,"('nonresilient', 'resilient')",-0.7857267,-0.7981989,-0.0124722
79,-0.38022682,-0.43550873,"('wavering', 'unwavering')",-0.3802268,-0.4355087,-0.0552819
80,-0.034032173,-0.07997205,"('dominated', 'dominating')",-0.0340322,-0.0799721,-0.0459399
81,0.004611999,0.14939475,"('submissive', 'aggressive')",0.004612,0.1493948,0.1447828
82,5.71137,5.8194675,"('poor', 'rich')",5.71137,5.8194675,0.1080975
83,-0.2445181,-0.2007949,"('powerless', 'powerful')",-0.2445181,-0.2007949,0.0437232
84,0.1530496,0.17082036,"('inferior', 'superior')",0.1530496,0.1708204,0.0177708
85,-0.9189769,-1.0765988,"('insignificant', 'prestigious')",-0.9189769,-1.0765988,-0.1576219
86,0.369083,0.25666624,"('uninfluential', 'influential')",0.369083,0.2566662,-0.1124168
87,-0.3009305,-0.31203103,"('unsuccessful', 'successful')",-0.3009305,-0.312031,-0.0111005
88,-0.11581653,-0.073738836,"('low', 'eminent')",-0.1158165,-0.0737388,0.0420777
