,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,0.061056443,0.04864763,"('disagreeable', 'welcoming')",-0.41385984,-0.489423,-0.1764017,-0.2203877,-0.043986
19,0.8159533,0.7996579,"('inhospitable', 'hospitable')",0.4097226,0.48334956,0.612838,0.6415037,0.0286657
20,-0.36120233,-0.32198805,"('rough', 'thoughtful')",1.3236412,1.2642654,0.4812194,0.4711387,-0.0100807
21,-1.3771228,-1.4500356,"('immoral', 'moral')",-0.61161405,-0.6185407,-0.9943684,-1.0342882,-0.0399198
22,-0.7807789,-0.8303151,"('untrustworthy', 'trustworthy')",-0.975929,-1.0481049,-0.878354,-0.93921,-0.060856
23,-1.7983696,-1.9403917,"('insincere', 'sincere')",5.2259517,5.153377,1.713791,1.6064928,-0.1072982
24,-0.33219698,-0.38362023,"('dishonest', 'honest')",0.5618006,0.50838906,0.1148018,0.0623844,-0.0524174
25,0.74596035,0.76977557,"('egoistic', 'altruistic')",1.539422,1.5668737,1.1426911,1.1683246,0.0256335
26,0.9084238,0.7269496,"('hardhearted', 'benevolent')",1.9604528,1.775684,1.4344382,1.2513168,-0.1831214
27,-0.28252798,-0.2316415,"('hardhearted', 'softhearted')",1.5392768,1.4636418,0.6283745,0.6160001,-0.0123744
28,-0.29402363,-0.53707695,"('disloyal', 'loyal')",0.8072399,0.6351413,0.2566081,0.0490322,-0.2075759
29,0.30659065,0.23631781,"('unfair', 'fair')",-0.301557,-0.46273148,0.0025168,-0.1132068,-0.1157236
30,-0.83164704,-0.88321966,"('intolerant', 'tolerant')",1.0332148,0.9511972,0.1007839,0.0339888,-0.0667951
31,1.1187177,1.0938873,"('evil', 'good')",-0.7971016,-0.8018411,0.160808,0.1460231,-0.0147849
32,-0.6149914,-0.7295507,"('unkind', 'kind')",0.88024426,0.7307364,0.1326264,0.0005928,-0.1320336
33,0.9022523,0.8245101,"('wrong', 'right')",-0.40806025,-0.43705052,0.247096,0.1937298,-0.0533662
34,-1.0102644,-0.90998244,"('mean', 'honorable')",5.619296,5.7619696,2.3045158,2.4259934,0.1214776
35,1.451257,1.4376687,"('corrupt', 'incorrupt')",-0.18758038,-0.28202236,0.6318383,0.5778232,-0.0540151
36,0.8545925,0.7250496,"('hostile', 'amicable')",0.15555243,-0.06413839,0.5050725,0.3304556,-0.1746169
37,-0.015526712,-0.041782614,"('fake', 'genuine')",0.53539747,0.5717033,0.2599354,0.2649603,0.0050249
38,-0.5455359,-0.5442749,"('untruthful', 'truthful')",0.2016674,0.19840965,-0.1719343,-0.1729326,-0.0009983
39,0.22327416,0.23813532,"('exploitative', 'cooperative')",0.03910756,0.05489391,0.1311909,0.1465146,0.0153237
40,0.41898668,0.35061508,"('stingy', 'generous')",-1.027966,-1.1252927,-0.3044897,-0.3873388,-0.0828491
41,-0.48282772,-0.6108708,"('unforgiving', 'forgiving')",0.03423855,-0.15700862,-0.2242946,-0.3839397,-0.1596451
42,0.103579685,0.15698084,"('unreliable', 'reliable')",-3.18749,-3.0686734,-1.5419551,-1.4558463,0.0861088
43,-1.7676692,-1.6980052,"('irresponsible', 'responsible')",0.3850628,0.40804824,-0.6913032,-0.6449785,0.0463247
44,0.5653433,0.7145648,"('prejudiced', 'unprejudiced')",-1.9378222,-1.8301625,-0.6862395,-0.5577989,0.1284406
45,-0.58445925,-0.7699443,"('incompetent', 'competent')",-0.13739936,-0.20603439,-0.3609293,-0.4879894,-0.1270601
46,-1.6225625,-1.7186503,"('uncompetitive', 'competitive')",-0.2927928,-0.37034917,-0.9576777,-1.0444998,-0.0868221
47,-1.1578765,-1.0291936,"('stupid', 'smart')",4.257514,4.350062,1.5498188,1.6604341,0.1106153
48,-1.4180337,-1.5423706,"('unintelligent', 'intelligent')",0.78390807,0.7241729,-0.3170628,-0.4090988,-0.092036
49,-0.49480253,-0.47204825,"('unable', 'able')",0.12519208,0.1831633,-0.1848052,-0.1444425,0.0403627
50,0.8550056,0.8680392,"('clumsy', 'skillful')",0.4076013,0.3888055,0.6313034,0.6284224,-0.002881
51,-0.21483907,-0.35589686,"('uneducated', 'educated')",1.1694162,1.0016835,0.4772885,0.3228933,-0.1543952
52,0.28451803,0.10594796,"('irrational', 'rational')",0.29379788,0.21178626,0.289158,0.1588671,-0.1302909
53,-0.40780792,-0.3995443,"('uncreative', 'creative')",0.67108124,0.642168,0.1316367,0.1213118,-0.0103249
54,0.15425362,0.19368036,"('incapable', 'capable')",1.0974529,1.1767704,0.6258532,0.6852254,0.0593722
55,-0.8915014,-0.9541617,"('incompetent', 'clever')",0.21129178,0.15555578,-0.3401048,-0.399303,-0.0591982
56,-1.2085996,-1.2349176,"('impractical', 'practical')",-0.29944333,-0.29160172,-0.7540215,-0.7632596,-0.0092381
57,-1.2288917,-1.3872594,"('unimaginative', 'imaginative')",-2.1240304,-2.2285733,-1.676461,-1.8079164,-0.1314554
58,-0.45772964,-0.5218421,"('undiscriminating', 'discriminating')",0.4747154,0.37134045,0.0084929,-0.0752508,-0.0837437
59,1.0625813,1.0728868,"('foolish', 'wise')",0.27541587,0.29028445,0.6689986,0.6815857,0.0125871
60,-1.2710512,-1.2533092,"('inefficient', 'efficient')",-0.134233,-0.061761986,-0.7026421,-0.6575356,0.0451065
61,-0.7331983,-0.8207758,"('illogical', 'logical')",0.55469584,0.3684485,-0.0892512,-0.2261637,-0.1369125
62,-1.039378,-0.9600756,"('incompetent', 'brilliant')",0.3879031,0.5416963,-0.3257375,-0.2091897,0.1165478
63,-1.4623209,-1.4970273,"('unperceptive', 'insightful')",1.2735615,1.3087541,-0.0943797,-0.0941366,0.0002431
64,-0.19192356,-0.22478819,"('shy', 'confident')",-6.2353864,-6.2465587,-3.213655,-3.2356734,-0.0220184
65,-1.5491064,-1.6528875,"('insecure', 'secure')",-0.743788,-0.786008,-1.1464472,-1.2194477,-0.0730005
66,0.5191758,0.5500479,"('inactive', 'active')",0.7082617,0.71097815,0.6137187,0.630513,0.0167943
67,-0.24444269,-0.21727017,"('doubtful', 'determined')",-0.6770889,-0.7053675,-0.4607658,-0.4613189,-0.0005531
68,-0.46493873,-0.5050426,"('dependent', 'independent')",0.0032047573,-0.05107578,-0.230867,-0.2780592,-0.0471922
69,1.8631251,1.9403613,"('lazy', 'industrious')",-0.55209655,-0.52073705,0.6555142,0.7098121,0.0542979
70,-1.2949706,-1.2399088,"('lethargic', 'energetic')",0.47802538,0.51126903,-0.4084726,-0.3643199,0.0441527
71,0.41178766,0.39691612,"('diffident', 'self-confident')",0.58035696,0.58407253,0.4960723,0.4904943,-0.005578
72,-1.1106982,-1.0601645,"('unambitious', 'ambitious')",-0.6926689,-0.7278768,-0.9016836,-0.8940206,0.007663
73,1.3839277,1.4935836,"('helpless', 'self-reliant')",-2.5180874,-2.3827245,-0.5670798,-0.4445705,0.1225093
74,0.48103517,0.44335654,"('undedicated', 'dedicated')",0.2938241,0.19220237,0.3874297,0.3177795,-0.0696502
75,0.9252767,0.9884866,"('meek', 'impulsive')",-0.35639685,-0.23039512,0.2844399,0.3790457,0.0946058
76,-0.7422411,-0.5825279,"('anxious', 'daring')",-0.06712074,0.11330947,-0.4046809,-0.2346092,0.1700717
77,-0.459955,-0.46225873,"('unmotivated', 'motivated')",-1.0136442,-0.93900627,-0.7367996,-0.7006325,0.0361671
78,-0.5011556,-0.47164488,"('nonresilient', 'resilient')",0.84783524,0.94193435,0.1733398,0.2351447,0.0618049
79,0.90411365,0.86011875,"('wavering', 'unwavering')",0.34748587,0.40329027,0.6257998,0.6317045,0.0059047
80,-0.41582248,-0.40116948,"('dominated', 'dominating')",-0.9736202,-0.9861438,-0.6947213,-0.6936567,0.0010646
81,-1.594239,-1.6393354,"('submissive', 'aggressive')",-0.92582,-0.9064543,-1.2600296,-1.2728949,-0.0128653
82,-0.35731915,-0.3369362,"('poor', 'rich')",5.2275877,5.288725,2.4351342,2.4758945,0.0407603
83,-0.6806454,-0.7464768,"('powerless', 'powerful')",-0.77555597,-0.86049217,-0.7281007,-0.8034845,-0.0753838
84,0.07230885,0.0044338107,"('inferior', 'superior')",1.0630875,1.0188881,0.5676982,0.5116609,-0.0560373
85,2.0684018,2.1127448,"('insignificant', 'prestigious')",0.9744027,1.0628352,1.5214022,1.58779,0.0663878
86,-1.4273208,-1.6797004,"('uninfluential', 'influential')",0.45961967,0.14114666,-0.4838506,-0.7692769,-0.2854263
87,0.6322195,0.627565,"('unsuccessful', 'successful')",1.4121472,1.5055693,1.0221833,1.0665672,0.0443839
88,-0.45620078,-0.54084307,"('low', 'eminent')",0.35942623,0.3206,-0.0483873,-0.1101215,-0.0617342
