,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
26,1.0131373,0.9303157,"('hardhearted', 'benevolent')",0.80307317,0.68343496,2.8142414,2.7770157,1.5791581,1.5368481,1.5524025,1.4819036,-0.0704989
27,-0.54423845,-0.52377033,"('hardhearted', 'softhearted')",0.045530558,-0.0059545077,-0.5691684,-0.5095699,0.5965707,0.52122706,-0.1178264,-0.1295169,-0.0116905
28,-0.38439822,-0.6027945,"('disloyal', 'loyal')",0.064417064,-0.087067,0.06113666,-0.080802426,1.0309657,0.8354233,0.1930303,0.0161898,-0.1768405
29,-0.95290565,-0.98940265,"('unfair', 'fair')",-0.5882344,-0.6135229,-1.1194239,-1.1150935,-0.875634,-0.99409586,-0.8840495,-0.9280287,-0.0439792
30,1.5965401,1.5891118,"('intolerant', 'tolerant')",1.3201982,1.2545098,0.92470604,0.9132687,0.69850737,0.81808853,1.134988,1.1437447,0.0087567
31,-2.0701356,-1.9847652,"('evil', 'good')",-1.4852346,-1.3026489,-1.2713778,-1.1443437,-0.99745965,-1.0322515,-1.4560518,-1.3660023,0.0900495
32,-0.64827037,-0.7056663,"('unkind', 'kind')",0.11022305,0.030411609,0.6880842,0.56434387,1.1584742,1.0072702,0.3271278,0.2240898,-0.103038
33,-0.2079697,-0.25513396,"('wrong', 'right')",0.67745703,0.80913574,0.048028998,0.06259376,-0.7902922,-0.83763206,-0.068194,-0.0552591,0.0129349
34,-0.42930675,-0.2830791,"('mean', 'honorable')",0.45496997,0.67431295,-0.1680544,0.08218853,5.2006907,5.3626227,1.2645749,1.4590113,0.1944364
35,-0.87529606,-0.89386034,"('corrupt', 'incorrupt')",-1.2337428,-1.135854,-1.3407463,-1.2319175,-0.6375697,-0.69442654,-1.0218388,-0.9890146,0.0328242
36,-0.56721306,-0.5584135,"('hostile', 'amicable')",-0.83780706,-0.6491203,-0.9492942,-0.880687,-0.16606101,-0.2591517,-0.6300938,-0.5868431,0.0432507
37,0.18915081,0.26351017,"('fake', 'genuine')",0.101930514,0.13688424,-0.7363249,-0.65019894,-0.22130018,-0.18310457,-0.1666359,-0.1082273,0.0584086
38,-0.3555089,-0.34072775,"('untruthful', 'truthful')",0.37639555,0.44710922,-0.64267516,-0.64674646,-0.07480269,-0.023946032,-0.1741478,-0.1410778,0.03307
39,0.9496258,0.9696838,"('exploitative', 'cooperative')",0.1688145,0.15580747,0.2964149,0.31148598,0.8258685,0.8535045,0.5601809,0.5726205,0.0124396
40,0.039930917,-0.0050336905,"('stingy', 'generous')",-0.43479583,-0.46007073,-0.37198505,-0.39976406,-2.8255806,-2.8478248,-0.8981076,-0.9281733,-0.0300657
41,0.18940488,0.17563449,"('unforgiving', 'forgiving')",0.40333802,0.34988853,0.9227227,0.8715761,0.5732912,0.5518508,0.5221892,0.4872375,-0.0349517
42,0.90695167,1.0107698,"('unreliable', 'reliable')",0.6618832,0.71762747,1.0610317,1.1731747,-2.36425,-2.2612607,0.0664042,0.1600779,0.0936737
43,0.5242133,0.60580987,"('irresponsible', 'responsible')",0.08250458,0.056078896,-0.23092198,-0.1826263,0.5466495,0.66038305,0.2306114,0.2849114,0.0543
44,-0.42834765,-0.33351016,"('prejudiced', 'unprejudiced')",-1.2461733,-1.202275,-0.41635635,-0.38433912,-1.1981248,-1.1590784,-0.8222505,-0.7698007,0.0524498
45,1.0476999,0.90034103,"('incompetent', 'competent')",0.96254826,0.7249987,1.2795722,1.2024485,0.30831712,0.21713498,0.8995344,0.7612308,-0.1383036
46,0.98866355,0.90247554,"('uncompetitive', 'competitive')",0.23346078,0.058550384,0.61679804,0.5247809,-0.4136061,-0.3585853,0.3563291,0.2818054,-0.0745237
47,-0.2579285,-0.15913707,"('stupid', 'smart')",0.9573897,1.0254413,1.299883,1.2925826,5.509954,5.5358706,1.8773246,1.9236894,0.0463648
48,0.05857472,-0.06762914,"('unintelligent', 'intelligent')",0.24948205,0.12411688,-0.94329363,-0.9433108,-0.5150703,-0.53020203,-0.2875768,-0.3542563,-0.0666795
49,-0.56122905,-0.44191962,"('unable', 'able')",-0.40244114,-0.28614417,-0.41519976,-0.2406277,-0.34501806,-0.25349617,-0.430972,-0.3055469,0.1254251
50,-1.1485215,-1.0657346,"('clumsy', 'skillful')",-1.4487622,-1.3989295,-0.71506464,-0.59770215,-0.5650548,-0.5616809,-0.9693508,-0.9060117,0.0633391
51,0.8213724,0.6718875,"('uneducated', 'educated')",-0.09314491,-0.3119647,0.5634441,0.33944607,0.35361946,0.17511246,0.4113227,0.2186203,-0.1927024
52,-1.3860836,-1.498411,"('irrational', 'rational')",0.25082928,0.24512015,-0.37123007,-0.38977176,-0.18804893,-0.33422124,-0.4236334,-0.494321,-0.0706876
53,-0.91748476,-0.9582828,"('uncreative', 'creative')",1.0123317,1.1683184,0.03791617,0.075917095,0.4333809,0.42165506,0.141536,0.1769019,0.0353659
54,-0.341345,-0.39311275,"('incapable', 'capable')",0.08685763,0.01859594,0.03217777,0.11723226,0.77810156,0.6950767,0.138948,0.109448,-0.0295
55,0.54096556,0.43199816,"('incompetent', 'clever')",0.840236,0.69189304,0.5361166,0.5623835,0.30037403,0.3074945,0.554423,0.4984423,-0.0559807
56,2.1307943,2.1030948,"('impractical', 'practical')",2.104198,2.108537,1.4203073,1.332134,0.048282363,0.059506144,1.4258953,1.400818,-0.0250773
57,0.93328744,0.76900256,"('unimaginative', 'imaginative')",1.8261311,1.8286301,0.75637335,0.721734,-2.6255054,-2.6328583,0.2225716,0.1716271,-0.0509445
58,0.14590937,0.15192887,"('undiscriminating', 'discriminating')",0.8048452,0.7787116,0.53993636,0.56702304,0.027085908,0.16377582,0.3794442,0.4153598,0.0359156
59,-1.4595381,-1.3929647,"('foolish', 'wise')",-0.48396164,-0.2948934,-0.41213888,-0.2933202,0.00048799254,-0.0394285,-0.5887877,-0.5051517,0.083636
60,1.1680019,1.1410773,"('inefficient', 'efficient')",1.262888,1.0687209,0.33229813,0.20919763,-0.3530152,-0.23807777,0.6025432,0.5452295,-0.0573137
61,-0.8327392,-0.9634436,"('illogical', 'logical')",0.8043628,0.675186,-0.478153,-0.5447593,-0.13924927,-0.27075693,-0.1614447,-0.2759435,-0.1144988
62,1.2408524,1.2190385,"('incompetent', 'brilliant')",1.3988559,1.3183824,0.6129875,0.6745392,-0.081040494,0.03488115,0.7929139,0.8117102,0.0187963
63,0.061851013,0.090381145,"('unperceptive', 'insightful')",0.5899882,0.52473265,0.6880006,0.78434294,0.28865868,0.39085013,0.4071246,0.4475767,0.0404521
64,-0.5598621,-0.5702203,"('shy', 'confident')",-0.619605,-0.66303617,0.24331358,0.12842742,-5.6035805,-5.58677,-1.6349335,-1.6728997,-0.0379662
65,0.07253544,-0.07026499,"('insecure', 'secure')",0.45853013,0.264211,0.8755236,0.73815995,0.54316527,0.50401396,0.4874386,0.35903,-0.1284086
66,-0.33582532,-0.26071668,"('inactive', 'active')",-1.1440846,-0.98471504,0.32486874,0.25798303,0.79505444,0.6906,-0.0899967,-0.0742122,0.0157845
67,1.0496562,1.0659118,"('doubtful', 'determined')",0.28719535,0.2682329,0.6664089,0.61915195,-0.17611712,-0.21996658,0.4567858,0.4333325,-0.0234533
68,-0.91640407,-0.82392377,"('dependent', 'independent')",-1.1064175,-1.1046512,-1.3355483,-1.2362833,-1.5376359,-1.5245208,-1.2240014,-1.1723448,0.0516566
69,-0.8684826,-0.7353701,"('lazy', 'industrious')",-0.3803254,-0.14112884,-0.39766824,-0.28109714,-1.1639521,-1.0213553,-0.7026071,-0.5447378,0.1578693
70,1.3581257,1.3163558,"('lethargic', 'energetic')",0.37238416,0.2771204,0.4694494,0.56846875,0.43154943,0.49058,0.6578772,0.6631313,0.0052541
71,-0.09887421,-0.18220001,"('diffident', 'self-confident')",0.5160559,0.6295588,-0.47677612,-0.46623173,0.45938608,0.42523137,0.0999479,0.1015896,0.0016417
72,0.10295506,0.18456465,"('unambitious', 'ambitious')",0.04999989,0.073423415,-0.3424829,-0.35055825,-0.7443686,-0.6708265,-0.2334741,-0.1908492,0.0426249
73,0.27549693,0.35637593,"('helpless', 'self-reliant')",0.18605916,0.3474462,-1.0993935,-0.9173779,-3.4425967,-3.2887633,-1.0201085,-0.8755798,0.1445287
74,0.97410035,1.0567477,"('undedicated', 'dedicated')",0.65140694,0.6366642,0.98193675,1.11105,0.23042935,0.27932748,0.7094684,0.7709473,0.0614789
75,-0.3888132,-0.3444739,"('meek', 'impulsive')",0.15248126,0.27930084,-0.649722,-0.47913903,-0.4332353,-0.25322086,-0.3298223,-0.1993832,0.1304391
76,1.1844788,1.1603229,"('anxious', 'daring')",1.1686721,1.1219116,0.46180055,0.4574349,0.11917749,0.09404631,0.7335322,0.708429,-0.0251032
77,-0.7041099,-0.75910634,"('unmotivated', 'motivated')",0.5144076,0.40400004,-0.5230443,-0.71308005,-1.0438744,-1.0472388,-0.4391553,-0.5288563,-0.089701
78,-1.5395422,-1.4409896,"('nonresilient', 'resilient')",-0.6448604,-0.5811045,-0.6812063,-0.6983124,-0.5234237,-0.36778376,-0.8472581,-0.7720476,0.0752105
79,0.06253075,0.079861835,"('wavering', 'unwavering')",-0.6384906,-0.44001302,-0.8578197,-0.8496111,-0.29172826,-0.2941756,-0.4313769,-0.3759845,0.0553924
80,0.709458,0.53203017,"('dominated', 'dominating')",0.13624611,-0.13572244,0.8918538,0.73735917,-0.5390637,-0.5908741,0.2996235,0.1356982,-0.1639253
81,1.1047343,0.84453744,"('submissive', 'aggressive')",0.82310057,0.5590755,0.8639113,0.7145998,-0.3635276,-0.4310134,0.6070547,0.4217998,-0.1852549
82,0.5192927,0.5301298,"('poor', 'rich')",0.59196985,0.5565846,1.4960122,1.5116018,6.533335,6.4397492,2.2851524,2.2595162,-0.0256362
83,0.07648438,0.021020053,"('powerless', 'powerful')",0.20220068,0.16486207,0.2630725,0.2055365,-1.1736233,-1.2026974,-0.1579664,-0.2028197,-0.0448533
84,0.24042042,0.20789787,"('inferior', 'superior')",-0.6869317,-0.7399297,0.17414443,0.08762544,0.33112448,0.269805,0.0146894,-0.0436503,-0.0583397
85,-1.4183784,-1.3059072,"('insignificant', 'prestigious')",-0.5097669,-0.21671745,0.84623766,0.9163514,-0.07995234,-0.062748596,-0.290465,-0.1672555,0.1232095
86,0.6257689,0.34418407,"('uninfluential', 'influential')",0.98388433,0.7306585,0.20899403,0.16898832,-0.30383533,-0.37055707,0.378703,0.2183185,-0.1603845
87,0.0025506616,-0.14740041,"('unsuccessful', 'successful')",0.70150006,0.560043,0.78096604,0.69796467,0.77387035,0.65525365,0.5647218,0.4414652,-0.1232566
88,1.3696316,1.2552707,"('low', 'eminent')",1.1489336,1.0272835,1.8361459,1.6228868,0.2382659,0.09082909,1.1482443,0.9990675,-0.1491768
