,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
16,0.14474624,0.13721634,"('unpopular', 'popular')",-0.16526535,-0.20570552,0.9854611,0.8931887,0.3216473,0.2748998,-0.0467475
17,0.1371596,0.1547415,"('nasty', 'nice')",0.39771178,0.40139076,-1.0242044,-0.96461385,-0.163111,-0.1361605,0.0269505
18,0.1105399,0.17973074,"('disagreeable', 'welcoming')",-0.7813595,-0.7953357,-0.17815204,-0.287735,-0.2829905,-0.3011133,-0.0181228
19,-0.6916206,-0.6248987,"('inhospitable', 'hospitable')",-0.8236782,-0.92334175,0.19446644,0.194662,-0.4402775,-0.4511928,-0.0109153
20,-1.3406972,-1.2545481,"('rough', 'thoughtful')",0.5850316,0.6950671,0.59863526,0.6389311,-0.0523434,0.0264834,0.0788268
21,-1.0761902,-1.1145416,"('immoral', 'moral')",0.27901196,0.31281844,-0.89229643,-0.8006562,-0.5631582,-0.5341265,0.0290317
22,-0.6300949,-0.57104194,"('untrustworthy', 'trustworthy')",0.067643195,0.070171244,-1.1200901,-1.0603273,-0.5608473,-0.5203993,0.040448
23,-1.5527701,-1.554009,"('insincere', 'sincere')",-0.5138029,-0.51566404,5.9729867,6.0457354,1.3021379,1.3253541,0.0232162
24,-0.688463,-0.68767256,"('dishonest', 'honest')",-0.6824826,-0.651652,1.0835094,1.0548767,-0.095812,-0.0948159,0.0009961
25,0.34398776,0.32117936,"('egoistic', 'altruistic')",1.0805792,0.9484918,1.921144,1.8166674,1.115237,1.0287795,-0.0864575
26,0.112880364,-0.031202264,"('hardhearted', 'benevolent')",2.4363723,2.2054057,1.8688685,1.7012794,1.4727071,1.2918276,-0.1808795
27,1.0730102,1.075901,"('hardhearted', 'softhearted')",-0.09230746,-0.11448845,1.9506505,1.8199279,0.9771177,0.9271135,-0.0500042
28,-1.9583938,-2.0814238,"('disloyal', 'loyal')",-0.64969856,-0.8338175,1.3785387,1.23294,-0.4098512,-0.5607671,-0.1509159
29,0.6640816,0.56697094,"('unfair', 'fair')",-0.008575901,0.0010278597,-0.1780361,-0.37333283,0.1591565,0.0648887,-0.0942678
30,-0.23592381,-0.24166545,"('intolerant', 'tolerant')",1.064198,1.1204631,1.0016705,1.00591,0.6099815,0.6282359,0.0182544
31,0.8494833,0.93334895,"('evil', 'good')",0.19707522,0.12447036,-0.5699062,-0.7553146,0.1588841,0.1008349,-0.0580492
32,-0.691932,-0.81178874,"('unkind', 'kind')",0.92371935,0.7381299,1.3884681,1.2302504,0.5400852,0.3855305,-0.1545547
33,0.8036794,0.7141164,"('wrong', 'right')",0.121469155,0.024713341,0.38207838,0.19382724,0.4357423,0.3108857,-0.1248566
34,-0.41658968,-0.34762996,"('mean', 'honorable')",0.5315836,0.67442065,6.0514555,6.214871,2.0554832,2.1805539,0.1250707
35,1.176184,1.0903704,"('corrupt', 'incorrupt')",-0.8154514,-0.9040558,0.42926484,0.19954641,0.2633325,0.1286203,-0.1347122
36,-0.22645369,-0.27260238,"('hostile', 'amicable')",-0.7776659,-1.0864383,0.85371804,0.6358005,-0.0501339,-0.2410801,-0.1909462
37,-0.19807446,-0.18201119,"('fake', 'genuine')",-0.61415017,-0.524514,0.52673215,0.54401404,-0.0951642,-0.0541704,0.0409938
38,-0.7391384,-0.7334931,"('untruthful', 'truthful')",-1.0304829,-1.1339227,0.2610748,0.25975484,-0.5028489,-0.535887,-0.0330381
39,-0.20182428,-0.07741136,"('exploitative', 'cooperative')",1.3436856,1.559812,-0.05661137,-0.00096685067,0.36175,0.4938112,0.1320612
40,1.2336942,1.1887575,"('stingy', 'generous')",0.38601702,0.36905506,-1.267498,-1.383371,0.1174044,0.0581472,-0.0592572
41,-0.794796,-0.8456371,"('unforgiving', 'forgiving')",0.1912257,0.04036531,0.13484186,-0.0025999025,-0.1562428,-0.2692905,-0.1130477
42,0.34189162,0.34922743,"('unreliable', 'reliable')",0.2497454,0.32522947,-3.297855,-3.2272742,-0.9020726,-0.8509391,0.0511335
43,-0.67864656,-0.5573338,"('irresponsible', 'responsible')",-0.17039579,-0.007828542,0.56000435,0.65903974,-0.096346,0.0312925,0.1276385
44,1.1258098,1.1823813,"('prejudiced', 'unprejudiced')",-0.942922,-0.7518792,-1.8775649,-1.8189971,-0.5648924,-0.4628317,0.1020607
45,-0.9947328,-0.9649084,"('incompetent', 'competent')",-0.052646834,-0.07956246,-0.47941798,-0.44236946,-0.5089325,-0.4956135,0.013319
46,-1.665125,-1.6573954,"('uncompetitive', 'competitive')",-0.42736316,-0.30573878,-1.337372,-1.257002,-1.1432867,-1.0733787,0.069908
47,-0.20814118,-0.1889828,"('stupid', 'smart')",0.40108213,0.4366929,5.438894,5.5741277,1.8772783,1.9406126,0.0633343
48,-0.637161,-0.6439533,"('unintelligent', 'intelligent')",0.19904734,0.15858307,0.6145151,0.5966762,0.0588005,0.037102,-0.0216985
49,-1.0142307,-0.9189044,"('unable', 'able')",-0.9160826,-0.80203354,-0.49880314,-0.3469724,-0.8097055,-0.6893035,0.120402
50,0.036725864,0.011706233,"('clumsy', 'skillful')",-0.36376542,-0.4812822,0.64577305,0.56649566,0.1062445,0.0323066,-0.0739379
51,-0.6997438,-0.8723189,"('uneducated', 'educated')",0.6971352,0.5202049,0.8351359,0.75754124,0.2775091,0.1351424,-0.1423667
52,1.5024453,1.3535484,"('irrational', 'rational')",-0.29593697,-0.4283679,0.9203714,0.7848385,0.7089599,0.5700063,-0.1389536
53,-0.49231237,-0.48605725,"('uncreative', 'creative')",-0.13220173,-0.23772812,1.3751067,1.2940286,0.2501975,0.1900811,-0.0601164
54,-0.17189276,-0.2082643,"('incapable', 'capable')",-0.47384298,-0.47848812,1.325931,1.3660707,0.2267317,0.2264394,-0.0002923
55,-2.0896637,-1.9920869,"('incompetent', 'clever')",0.8144612,0.97251487,-0.21276939,-0.10772728,-0.4959906,-0.3757664,0.1202242
56,-0.88164973,-0.88457876,"('impractical', 'practical')",0.45988148,0.50317574,-0.67243505,-0.5503905,-0.3647344,-0.3105978,0.0541366
57,-0.5857291,-0.58577037,"('unimaginative', 'imaginative')",-0.21712881,-0.23166814,-2.9312499,-2.885244,-1.2447026,-1.2342275,0.0104751
58,-1.2591059,-1.2358859,"('undiscriminating', 'discriminating')",1.092674,1.0316559,0.22335197,0.18085521,0.0189734,-0.0077916,-0.026765
59,1.2550225,1.2194657,"('foolish', 'wise')",-0.06755489,-0.14769146,0.9151327,0.8505513,0.7008668,0.6407752,-0.0600916
60,-1.5080987,-1.4386952,"('inefficient', 'efficient')",0.24391964,0.41745186,-0.64038146,-0.42716908,-0.6348535,-0.4828041,0.1520494
61,-0.9814169,-1.0814034,"('illogical', 'logical')",-0.24389084,-0.34707487,0.29196873,0.14521295,-0.311113,-0.4277551,-0.1166421
62,-1.452964,-1.3058133,"('incompetent', 'brilliant')",-0.044636585,0.23777148,-0.076756574,0.16303152,-0.5247857,-0.3016701,0.2231156
63,-0.47678939,-0.49067906,"('unperceptive', 'insightful')",-0.05304659,-0.13505156,0.88972694,1.0226045,0.1199636,0.1322913,0.0123277
64,-0.6387754,-0.68823516,"('shy', 'confident')",0.36693212,0.46371546,-7.126205,-7.0050583,-2.4660161,-2.4098593,0.0561568
65,-1.6257923,-1.6619208,"('insecure', 'secure')",0.5142225,0.58144164,-0.8761753,-0.74727297,-0.6625817,-0.6092507,0.053331
66,0.12906627,0.12545502,"('inactive', 'active')",-0.25673568,-0.2831143,1.3322973,1.2309173,0.4015426,0.3577527,-0.0437899
67,-0.2243702,-0.33974817,"('doubtful', 'determined')",0.1458362,0.055181414,-0.26769006,-0.30530378,-0.115408,-0.1966235,-0.0812155
68,-0.36554247,-0.38397294,"('dependent', 'independent')",-1.2295425,-1.2345215,-0.67714506,-0.7009911,-0.75741,-0.7731619,-0.0157519
69,1.6275917,1.566861,"('lazy', 'industrious')",1.2976738,1.2627214,-0.27171814,-0.41133365,0.8845158,0.806083,-0.0784328
70,-0.99422157,-0.91470236,"('lethargic', 'energetic')",-0.44296736,-0.35698488,0.70683336,0.8467711,-0.2434518,-0.1416387,0.1018131
71,0.7184144,0.70627177,"('diffident', 'self-confident')",-0.15848297,-0.16816717,0.48847824,0.42905617,0.3494699,0.3223869,-0.027083
72,-0.7115957,-0.70616853,"('unambitious', 'ambitious')",-0.5378224,-0.52516335,-0.720689,-0.7038568,-0.6567024,-0.6450629,0.0116395
73,0.7895845,0.8807274,"('helpless', 'self-reliant')",1.0348743,1.064879,-3.2851768,-3.2221303,-0.486906,-0.425508,0.061398
74,-0.5802451,-0.5142179,"('undedicated', 'dedicated')",0.20112443,0.18417464,0.14658359,0.13584125,-0.0775124,-0.064734,0.0127784
75,1.0011408,1.0323586,"('meek', 'impulsive')",-0.73244035,-0.7014086,-0.37716782,-0.2653609,-0.0361558,0.021863,0.0580188
76,-0.54540616,-0.41836077,"('anxious', 'daring')",0.4861584,0.6793238,-0.82481045,-0.6290175,-0.2946861,-0.1226848,0.1720013
77,-1.9580601,-1.912198,"('unmotivated', 'motivated')",-0.32412055,-0.15832779,-1.0707595,-0.87521935,-1.1176468,-0.981915,0.1357318
78,-0.8562346,-0.8159875,"('nonresilient', 'resilient')",0.33569515,0.304867,0.29841593,0.33212942,-0.0740412,-0.0596637,0.0143775
79,0.5603047,0.52176785,"('wavering', 'unwavering')",-1.2640827,-1.4424214,0.33653733,0.3013256,-0.1224135,-0.2064427,-0.0840292
80,0.02229622,-0.0408365,"('dominated', 'dominating')",0.6923278,0.8144039,-1.1749072,-1.1092311,-0.1534277,-0.1118879,0.0415398
81,-1.5895383,-1.7380233,"('submissive', 'aggressive')",-0.02239649,-0.008555248,-1.3673902,-1.2149489,-0.9931083,-0.9871758,0.0059325
82,-0.8453465,-0.843368,"('poor', 'rich')",0.080929324,0.05161754,6.192687,6.2724066,1.8094233,1.8268854,0.0174621
83,-0.8383525,-0.81507456,"('powerless', 'powerful')",-0.44739956,-0.41019374,-0.9599471,-0.9902982,-0.7485664,-0.7385222,0.0100442
84,-0.37915754,-0.4628682,"('inferior', 'superior')",0.20320918,0.23543063,0.59905386,0.6194232,0.1410352,0.1306619,-0.0103733
85,0.9100709,0.9398799,"('insignificant', 'prestigious')",-0.6171607,-0.779401,1.116224,1.0486896,0.4697114,0.4030561,-0.0666553
86,-1.7745508,-1.8616763,"('uninfluential', 'influential')",-0.21069643,-0.35649678,0.4413452,0.2946298,-0.514634,-0.6411811,-0.1265471
87,-0.58771414,-0.62057275,"('unsuccessful', 'successful')",1.1089315,1.1789333,1.1483159,1.1974868,0.5565111,0.5852824,0.0287713
88,-0.5570126,-0.5920817,"('low', 'eminent')",-0.4213332,-0.6029138,0.48780203,0.51972383,-0.1635146,-0.2250906,-0.061576
