,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,0.7372798,0.9554632,"('hardhearted', 'softhearted')",1.7283641,1.6067307,1.2328219,1.2810969,0.048275
28,-0.60516286,-0.6232698,"('disloyal', 'loyal')",1.1387204,1.0991592,0.2667788,0.2379447,-0.0288341
29,-0.12469083,-0.13821846,"('unfair', 'fair')",-0.40119046,-0.60622394,-0.2629406,-0.3722212,-0.1092806
30,0.16438437,0.058649614,"('intolerant', 'tolerant')",1.1423924,1.139572,0.6533884,0.5991108,-0.0542776
31,-0.10569974,0.1893645,"('evil', 'good')",-0.9234179,-1.0271683,-0.5145589,-0.4189019,0.095657
32,-0.2474146,-0.3116384,"('unkind', 'kind')",0.90592676,0.7372875,0.3292561,0.2128246,-0.1164315
33,0.65889263,0.79188967,"('wrong', 'right')",-0.4461344,-0.49753144,0.1063791,0.1471791,0.0408
34,-0.10679745,-0.0014874269,"('mean', 'honorable')",6.5865965,6.78322,3.2398996,3.3908663,0.1509667
35,0.5727873,0.81139994,"('corrupt', 'incorrupt')",-0.026213644,-0.13800126,0.2732868,0.3366993,0.0634125
36,-0.49126068,-0.17586736,"('hostile', 'amicable')",0.14442798,-0.037221532,-0.1734163,-0.1065444,0.0668719
37,-0.3642513,-0.33911076,"('fake', 'genuine')",0.47279537,0.4135568,0.054272,0.037223,-0.017049
38,0.0027330238,0.20424633,"('untruthful', 'truthful')",0.31426105,0.5333991,0.158497,0.3688227,0.2103257
39,0.45175505,0.34144664,"('exploitative', 'cooperative')",0.056682453,0.077919394,0.2542188,0.209683,-0.0445358
40,-0.59959507,-0.64717674,"('stingy', 'generous')",-1.7977146,-1.9354596,-1.1986549,-1.2913182,-0.0926633
41,-0.4065171,-0.39017108,"('unforgiving', 'forgiving')",-0.08744623,-0.14142124,-0.2469817,-0.2657962,-0.0188145
42,-0.46403566,-0.27313265,"('unreliable', 'reliable')",-3.5054538,-3.403005,-1.9847448,-1.8380687,0.1466761
43,-0.38119048,-0.35948405,"('irresponsible', 'responsible')",0.71518534,0.6817291,0.1669974,0.1611225,-0.0058749
44,0.197702,0.13691612,"('prejudiced', 'unprejudiced')",-1.532138,-1.5952128,-0.667218,-0.7291483,-0.0619303
45,-1.262238,-1.2929883,"('incompetent', 'competent')",-0.23041752,-0.24560824,-0.7463278,-0.7692983,-0.0229705
46,-1.2849302,-1.3919718,"('uncompetitive', 'competitive')",-0.8204012,-0.8202148,-1.0526657,-1.1060933,-0.0534276
47,-0.731341,-0.7217401,"('stupid', 'smart')",5.8225427,5.9257483,2.5456009,2.6020041,0.0564032
48,-0.60691506,-0.7877478,"('unintelligent', 'intelligent')",0.9211347,0.98956037,0.1571098,0.1009063,-0.0562035
49,0.29653424,0.67684484,"('unable', 'able')",0.14442468,0.36077493,0.2204795,0.5188099,0.2983304
50,0.24577568,0.4868447,"('clumsy', 'skillful')",0.40388045,0.35632527,0.3248281,0.421585,0.0967569
51,-0.91556567,-1.1670083,"('uneducated', 'educated')",0.31434852,0.28291637,-0.3006086,-0.442046,-0.1414374
52,-0.11956379,-0.05769304,"('irrational', 'rational')",0.13735247,-0.0830656,0.0088943,-0.0703793,-0.0792736
53,-0.90970886,-0.612087,"('uncreative', 'creative')",0.81459737,0.71256024,-0.0475557,0.0502366,0.0977923
54,-0.38084456,-0.19581188,"('incapable', 'capable')",1.1805629,1.3173618,0.3998591,0.560775,0.1609159
55,-0.89782584,-1.0874419,"('incompetent', 'clever')",-0.0995165,-0.062299952,-0.4986712,-0.5748709,-0.0761997
56,-0.20467316,-0.3059401,"('impractical', 'practical')",-0.10718201,-0.008646363,-0.1559276,-0.1572932,-0.0013656
57,-1.3664106,-1.4010013,"('unimaginative', 'imaginative')",-3.0713906,-3.1136851,-2.2189007,-2.2573433,-0.0384426
58,-0.5244189,-0.45611814,"('undiscriminating', 'discriminating')",-0.05177311,-0.11160594,-0.288096,-0.2838621,0.0042339
59,0.7052155,0.90882254,"('foolish', 'wise')",0.55336297,0.5405654,0.6292893,0.724694,0.0954047
60,0.14030582,-0.07909933,"('inefficient', 'efficient')",0.23513424,0.42978466,0.18772,0.1753427,-0.0123773
61,-0.7314507,-0.8968432,"('illogical', 'logical')",0.28482145,0.094318114,-0.2233146,-0.4012626,-0.177948
62,-0.38486308,-0.3147098,"('incompetent', 'brilliant')",0.4415594,0.78576446,0.0283482,0.2355273,0.2071791
63,-0.38688794,-0.2980341,"('unperceptive', 'insightful')",0.9961515,1.1371912,0.3046318,0.4195786,0.1149468
64,-1.0083661,-1.2846392,"('shy', 'confident')",-7.4723964,-7.5158954,-4.2403812,-4.4002671,-0.1598859
65,-1.1249008,-1.5796244,"('insecure', 'secure')",-0.6175679,-0.5931637,-0.8712344,-1.0863941,-0.2151597
66,-1.2469952,-1.0191852,"('inactive', 'active')",0.70227593,0.59965885,-0.2723596,-0.2097632,0.0625964
67,0.1934368,0.13293311,"('doubtful', 'determined')",-0.3951876,-0.438538,-0.1008754,-0.1528025,-0.0519271
68,-0.10409785,-0.15240777,"('dependent', 'independent')",-0.10089203,-0.086517826,-0.1024949,-0.1194628,-0.0169679
69,0.4280994,0.7207589,"('lazy', 'industrious')",-0.45610604,-0.46620724,-0.0140033,0.1272758,0.1412791
70,-0.46489432,-0.5373435,"('lethargic', 'energetic')",0.30597842,0.3859519,-0.079458,-0.0756958,0.0037622
71,0.42878687,0.5563851,"('diffident', 'self-confident')",0.58613807,0.5580237,0.5074625,0.5572044,0.0497419
72,-0.40556264,-0.46354273,"('unambitious', 'ambitious')",-0.5111649,-0.37161282,-0.4583638,-0.4175778,0.040786
73,0.9764401,0.9888078,"('helpless', 'self-reliant')",-3.3669996,-3.3241425,-1.1952798,-1.1676674,0.0276124
74,-0.043391474,0.016566793,"('undedicated', 'dedicated')",-0.15951218,-0.31360078,-0.1014518,-0.148517,-0.0470652
75,0.78722715,0.9510198,"('meek', 'impulsive')",-0.39441425,-0.26502997,0.1964065,0.3429949,0.1465884
76,-0.37458888,-0.35825157,"('anxious', 'daring')",0.080214314,0.13456632,-0.1471873,-0.1118426,0.0353447
77,-1.0349995,-1.0911877,"('unmotivated', 'motivated')",-0.9609745,-0.7549514,-0.997987,-0.9230696,0.0749174
78,-0.6058869,-0.4203433,"('nonresilient', 'resilient')",0.36485064,0.45694488,-0.1205181,0.0183008,0.1388189
79,-0.41087544,-0.1404553,"('wavering', 'unwavering')",0.23399869,0.27996406,-0.0884384,0.0697544,0.1581928
80,-0.35717317,-0.7061133,"('dominated', 'dominating')",-1.4333203,-1.3788277,-0.8952467,-1.0424705,-0.1472238
81,-0.20289794,-0.67812455,"('submissive', 'aggressive')",-0.8223777,-0.61166525,-0.5126378,-0.6448949,-0.1322571
82,-0.03315669,0.024191648,"('poor', 'rich')",6.7621512,6.856965,3.3644972,3.4405785,0.0760813
83,-0.39787242,-0.4372457,"('powerless', 'powerful')",-0.8958038,-0.91616946,-0.6468381,-0.6767076,-0.0298695
84,0.014749475,-0.13657665,"('inferior', 'superior')",1.1016026,1.1047068,0.558176,0.4840651,-0.0741109
85,0.30011877,0.68455285,"('insignificant', 'prestigious')",0.60200375,0.48590106,0.4510612,0.585227,0.1341658
86,-1.1889185,-1.3456167,"('uninfluential', 'influential')",-0.14565557,-0.24948116,-0.667287,-0.7975489,-0.1302619
87,-0.12958309,-0.2504508,"('unsuccessful', 'successful')",0.5432663,0.5785721,0.2068416,0.1640607,-0.0427809
88,-0.127746,-0.18023732,"('low', 'eminent')",0.4606499,0.48853752,0.166452,0.1541501,-0.0123019
