,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
23,-0.034176312,-0.14188504,"('insincere', 'sincere')",0.64251626,0.608534,6.0890765,5.838151,2.2324721,2.1016,-0.1308721
24,-0.19213977,-0.28248814,"('dishonest', 'honest')",-0.16416934,-0.098470524,0.7089929,0.6481487,0.1175613,0.0890633,-0.028498
25,-0.47022498,-0.4747791,"('egoistic', 'altruistic')",-0.15202521,-0.15024039,1.2988911,1.2144719,0.225547,0.1964841,-0.0290629
26,-0.20205742,-0.29521772,"('hardhearted', 'benevolent')",1.3704337,1.3329874,1.4850194,1.3261852,0.8844652,0.787985,-0.0964802
27,-0.9273302,-0.7864326,"('hardhearted', 'softhearted')",-0.54791313,-0.43830228,1.0951718,1.0706168,-0.1266905,-0.0513727,0.0753178
28,-0.1314076,-0.36531353,"('disloyal', 'loyal')",0.659268,0.51265913,1.1083175,0.89223325,0.5453926,0.3465263,-0.1988663
29,-0.44122475,-0.45896006,"('unfair', 'fair')",-0.8667538,-0.8617865,-0.74152225,-0.943338,-0.683167,-0.7546949,-0.0715279
30,1.028059,0.8749801,"('intolerant', 'tolerant')",0.8997975,0.76682216,1.2597083,1.2477171,1.0625216,0.9631732,-0.0993484
31,-1.028593,-0.8653822,"('evil', 'good')",-1.5577129,-1.3811246,-1.3115388,-1.3915827,-1.2992816,-1.2126965,0.0865851
32,0.02129408,-0.14297281,"('unkind', 'kind')",0.99971634,0.7951446,1.0723163,0.8593102,0.6977755,0.5038273,-0.1939482
33,0.44001162,0.42050123,"('wrong', 'right')",-0.58755904,-0.54139936,-0.6158731,-0.70700943,-0.2544735,-0.2759692,-0.0214957
34,-0.29109085,-0.07830429,"('mean', 'honorable')",0.21960141,0.4602004,6.0644193,6.2015505,1.9976433,2.1944822,0.1968389
35,-0.89430404,-0.8207847,"('corrupt', 'incorrupt')",-1.7658575,-1.6514251,-0.3092094,-0.47161365,-0.9897903,-0.9812745,0.0085158
36,-1.1434613,-1.1511298,"('hostile', 'amicable')",-1.3472302,-1.3094888,0.2120345,0.063983575,-0.7595524,-0.7988783,-0.0393259
37,-0.010641392,-0.029312547,"('fake', 'genuine')",-0.19612905,-0.20028484,0.3243818,0.30743635,0.0392038,0.0259463,-0.0132575
38,-0.12556657,-0.13950652,"('untruthful', 'truthful')",-0.7937198,-0.72936964,0.20450908,0.2829479,-0.2382591,-0.1953094,0.0429497
39,1.9120054,1.9026167,"('exploitative', 'cooperative')",1.7823281,1.8373282,0.19176625,0.17557454,1.2953666,1.3051732,0.0098066
40,-0.3198117,-0.3835222,"('stingy', 'generous')",0.09836952,0.18998982,-2.0092008,-2.0096262,-0.7435477,-0.7343862,0.0091615
41,0.035443295,-0.015426103,"('unforgiving', 'forgiving')",0.4397764,0.50729895,0.5082717,0.51188886,0.3278305,0.3345873,0.0067568
42,0.68834215,0.7297816,"('unreliable', 'reliable')",0.8932611,1.0478561,-3.0400262,-2.8706496,-0.486141,-0.3643373,0.1218037
43,0.48389697,0.5287175,"('irresponsible', 'responsible')",0.61650306,0.7091992,0.67759365,0.6884579,0.5926646,0.6421249,0.0494603
44,-0.23243538,-0.14472535,"('prejudiced', 'unprejudiced')",-0.4206528,-0.38185504,-1.237107,-1.2130704,-0.6300651,-0.5798836,0.0501815
45,0.09528042,-0.00542242,"('incompetent', 'competent')",0.51714057,0.47213715,-0.25794658,-0.3549136,0.1181581,0.037267,-0.0808911
46,0.432792,0.3334997,"('uncompetitive', 'competitive')",1.6693053,1.6152107,-0.5687709,-0.4901085,0.5111088,0.4862006,-0.0249082
47,0.25321087,0.3332945,"('stupid', 'smart')",0.39269373,0.5511154,5.6711016,5.6631784,2.1056687,2.1825294,0.0768607
48,-0.47095516,-0.51447433,"('unintelligent', 'intelligent')",0.034538247,0.05191491,0.34795415,0.38059574,-0.0294876,-0.0273212,0.0021664
49,-0.366144,-0.26515543,"('unable', 'able')",-0.8051109,-0.6239892,-0.2876979,-0.14693221,-0.4863176,-0.345359,0.1409586
50,0.38843927,0.3641937,"('clumsy', 'skillful')",0.09584296,0.07698549,0.18169162,0.2306018,0.2219913,0.223927,0.0019357
51,-0.097473316,-0.36161625,"('uneducated', 'educated')",0.76461685,0.50829935,0.6317773,0.50716186,0.4329736,0.2179483,-0.2150253
52,-0.1048689,-0.29195216,"('irrational', 'rational')",-0.94426215,-0.9812791,0.19882402,0.025740005,-0.2834357,-0.4158304,-0.1323947
53,-0.5194624,-0.4554823,"('uncreative', 'creative')",0.15752341,0.21973886,0.9652492,0.9713786,0.2011034,0.2452117,0.0441083
54,-0.410155,-0.55099744,"('incapable', 'capable')",-0.070232436,-0.082227215,1.1245661,1.0803072,0.2147262,0.1490275,-0.0656987
55,0.27132958,0.18499358,"('incompetent', 'clever')",1.2782599,1.1813784,0.022936203,0.020150147,0.5241752,0.4621741,-0.0620011
56,1.4008515,1.286986,"('impractical', 'practical')",1.2689738,1.1103601,0.37904316,0.32842812,1.0162895,0.9085913,-0.1076982
57,-0.6617169,-0.84859955,"('unimaginative', 'imaginative')",-0.1341862,-0.24136895,-2.4957113,-2.5229392,-1.0972048,-1.2043025,-0.1070977
58,0.2147649,0.14569107,"('undiscriminating', 'discriminating')",1.0331671,1.0815909,0.17232832,0.21532467,0.4734201,0.4808689,0.0074488
59,0.035276104,0.094030455,"('foolish', 'wise')",-1.0715432,-1.0317051,0.36723262,0.3695047,-0.2230115,-0.18939,0.0336215
60,1.0140105,1.0234529,"('inefficient', 'efficient')",1.5935774,1.6096005,-0.122018576,0.060297698,0.8285231,0.8977837,0.0692606
61,0.6861639,0.5482139,"('illogical', 'logical')",-0.21332821,-0.2883227,0.22691609,0.046227224,0.2332506,0.1020395,-0.1312111
62,0.8946538,0.8731999,"('incompetent', 'brilliant')",1.1256204,1.2026582,0.3190166,0.4823978,0.7797636,0.852752,0.0729884
63,0.5901475,0.582425,"('unperceptive', 'insightful')",1.2608118,1.3000213,0.84545475,1.0243169,0.8988047,0.968921,0.0701163
64,0.2796654,0.24667959,"('shy', 'confident')",0.60256535,0.5775812,-6.5011625,-6.422775,-1.8729773,-1.8661714,0.0068059
65,0.27260363,0.08137398,"('insecure', 'secure')",0.91272825,0.7223686,-0.3177693,-0.39045188,0.2891875,0.1377636,-0.1514239
66,-1.3009946,-1.3280869,"('inactive', 'active')",0.10583079,0.060430855,0.6079545,0.55412793,-0.1957364,-0.2378427,-0.0421063
67,0.9310165,0.9265565,"('doubtful', 'determined')",0.440184,0.42766115,-0.27873513,-0.3194686,0.3641551,0.3449163,-0.0192388
68,-0.50052756,-0.56131345,"('dependent', 'independent')",-0.3406792,-0.4488661,-0.6897439,-0.63104135,-0.5103169,-0.5470736,-0.0367567
69,0.37243107,0.60758907,"('lazy', 'industrious')",-0.35430348,-0.15312919,-0.8862499,-0.74810255,-0.2893741,-0.0978809,0.1914932
70,0.086045556,0.001190519,"('lethargic', 'energetic')",0.5624556,0.58772635,0.62911594,0.68055683,0.4258724,0.4231579,-0.0027145
71,0.04818933,0.15068196,"('diffident', 'self-confident')",-0.037024688,0.05368194,0.4064113,0.35090953,0.139192,0.1850911,0.0458991
72,-0.084211685,-0.123048365,"('unambitious', 'ambitious')",0.62352407,0.6491449,-0.7380333,-0.7050011,-0.0662403,-0.0596349,0.0066054
73,1.1178973,1.0677108,"('helpless', 'self-reliant')",0.20317589,0.15530445,-3.3182294,-3.1717567,-0.6657188,-0.6495805,0.0161383
74,0.45153603,0.40010554,"('undedicated', 'dedicated')",1.482071,1.5089037,0.108359925,0.071055606,0.6806556,0.6600216,-0.020634
75,-0.08513497,-0.050856605,"('meek', 'impulsive')",-1.0545825,-0.93378085,-0.26058498,-0.12557991,-0.4667675,-0.3700724,0.0966951
76,0.43111446,0.45763445,"('anxious', 'daring')",0.72987527,0.84410244,0.27269635,0.3152527,0.4778954,0.5389965,0.0611011
77,0.14106357,0.118299514,"('unmotivated', 'motivated')",0.39759293,0.42336804,-1.2723848,-1.1914729,-0.2445761,-0.2166018,0.0279743
78,-0.8989528,-0.81409043,"('nonresilient', 'resilient')",0.6495113,0.71932775,-0.27930564,-0.13935737,-0.176249,-0.07804,0.098209
79,-1.0487641,-1.1078051,"('wavering', 'unwavering')",-1.9097036,-1.8729149,-0.15651298,-0.1450678,-1.0383269,-1.0419292,-0.0036023
80,0.34703106,0.108399615,"('dominated', 'dominating')",1.2348031,1.036127,-0.98317575,-1.0451185,0.1995528,0.033136,-0.1664168
81,0.3566293,0.104110695,"('submissive', 'aggressive')",1.9053296,1.6581186,-0.47642428,-0.45897618,0.5951782,0.4344177,-0.1607605
82,0.0061475784,-0.014268419,"('poor', 'rich')",0.59351856,0.58540136,6.4886475,6.368353,2.3627712,2.313162,-0.0496092
83,0.10894669,0.037043694,"('powerless', 'powerful')",-0.063137114,-0.035722576,-0.78117645,-0.8554638,-0.2451223,-0.2847142,-0.0395919
84,0.5653516,0.47843954,"('inferior', 'superior')",0.041938007,0.007964604,0.41000825,0.39233226,0.3390993,0.2929121,-0.0461872
85,-0.18143313,-0.09863992,"('insignificant', 'prestigious')",-0.28168947,-0.14882514,0.38520044,0.40916094,-0.0259741,0.0538986,0.0798727
86,-0.5436281,-0.741997,"('uninfluential', 'influential')",0.18435282,0.09453139,-0.17498997,-0.2918135,-0.1780884,-0.313093,-0.1350046
87,0.6101848,0.37934214,"('unsuccessful', 'successful')",1.4220269,1.2542845,0.7285043,0.59961385,0.9202387,0.7444135,-0.1758252
88,0.22669384,0.04827583,"('low', 'eminent')",-0.019641418,-0.21618883,0.42640942,0.3538795,0.2111539,0.0619888,-0.1491651
