,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
77,0.15719208,0.08600708,"('unmotivated', 'motivated')",-0.3772517,-0.23081878,-0.3422646,-0.19482726,-1.255438,-1.1783118,-0.4544405,-0.3794877,0.0749528
78,1.2430485,1.0499479,"('nonresilient', 'resilient')",-0.5429756,-0.4208791,0.36055133,0.5654469,0.06360528,0.10817159,0.2810574,0.3256718,0.0446144
79,-1.6748978,-1.2276721,"('wavering', 'unwavering')",-0.0838316,-0.1679954,-1.0087484,-1.0701543,0.07857698,0.17543346,-0.6722252,-0.5725971,0.0996281
80,2.422978,2.111363,"('dominated', 'dominating')",0.46358085,0.58348083,0.86499095,0.9517405,-0.94987905,-0.9776314,0.7004176,0.6672382,-0.0331794
81,2.712197,2.097116,"('submissive', 'aggressive')",0.10141938,0.0586783,0.32430285,0.26533103,-0.82832706,-0.85290265,0.5773981,0.3920557,-0.1853424
82,1.0684171,0.94430566,"('poor', 'rich')",-0.82239527,-0.77700096,0.42892656,0.57712835,6.4249215,6.558628,1.7749674,1.8257653,0.0507979
83,1.0606349,1.1023555,"('powerless', 'powerful')",0.51159346,0.4597297,-0.09226735,-0.0847465,-1.299588,-1.3677144,0.0450932,0.0274061,-0.0176871
84,-0.06845703,-0.042080168,"('inferior', 'superior')",0.5254762,0.45747757,-0.92218405,-0.9660535,0.098274454,0.017864138,-0.0917226,-0.133198,-0.0414754
85,-3.4023309,-2.8352427,"('insignificant', 'prestigious')",-0.9822089,-1.0340931,-1.1465638,-1.1375537,0.25810874,0.36488396,-1.3182486,-1.1605014,0.1577472
86,1.5502113,1.1610119,"('uninfluential', 'influential')",-0.6052867,-0.67292404,0.17827736,0.17263588,0.34994993,0.17021474,0.368288,0.2077346,-0.1605534
87,1.8452268,1.7896763,"('unsuccessful', 'successful')",0.5625671,0.607394,1.3182299,1.2147905,0.8360521,0.91080153,1.140519,1.1306655,-0.0098535
88,-0.9951373,-1.1451883,"('low', 'eminent')",-0.85932964,-0.8910986,-0.39584678,-0.37404987,-0.11364442,-0.092855796,-0.5909895,-0.6257981,-0.0348086
