,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.6346449,-0.7934519,"('disloyal', 'loyal')",1.0445906,0.92071617,0.2049728,0.0636321,-0.1413407
29,-0.10097141,-0.11973354,"('unfair', 'fair')",-0.3078474,-0.5706895,-0.2044094,-0.3452115,-0.1408021
30,0.13269705,0.054449134,"('intolerant', 'tolerant')",1.1354959,1.1062561,0.6340965,0.5803526,-0.0537439
31,-0.7957991,-0.7211299,"('evil', 'good')",-0.8049481,-0.9962235,-0.8003736,-0.8586767,-0.0583031
32,-0.6913973,-0.7403005,"('unkind', 'kind')",0.6592406,0.45568448,-0.0160784,-0.142308,-0.1262296
33,-0.41386968,-0.44976112,"('wrong', 'right')",-0.3900699,-0.48607686,-0.4019698,-0.467919,-0.0659492
34,-0.06386134,0.12521963,"('mean', 'honorable')",6.090084,6.2094913,3.0131114,3.1673555,0.1542441
35,0.021529533,0.08482649,"('corrupt', 'incorrupt')",0.08169142,-0.095900975,0.0516105,-0.0055372,-0.0571477
36,-0.63623935,-0.52237403,"('hostile', 'amicable')",0.4277111,0.23203117,-0.1042641,-0.1451714,-0.0409073
37,-0.44500068,-0.36363775,"('fake', 'genuine')",0.30660495,0.2649424,-0.0691979,-0.0493477,0.0198502
38,-0.96683973,-0.94927526,"('untruthful', 'truthful')",-0.11720204,0.018257812,-0.5420209,-0.4655087,0.0765122
39,0.47235793,0.34926102,"('exploitative', 'cooperative')",0.17708337,0.17069633,0.3247207,0.2599787,-0.064742
40,-0.09995577,-0.14814678,"('stingy', 'generous')",-1.6753806,-1.8657134,-0.8876682,-1.0069301,-0.1192619
41,-0.6547529,-0.61149544,"('unforgiving', 'forgiving')",0.15308143,0.090841115,-0.2508357,-0.2603272,-0.0094915
42,0.1459082,0.33278936,"('unreliable', 'reliable')",-3.035167,-2.8627665,-1.4446294,-1.2649885,0.1796409
43,-0.54817605,-0.5001288,"('irresponsible', 'responsible')",0.3098924,0.3067214,-0.1191418,-0.0967037,0.0224381
44,0.91785425,0.9339361,"('prejudiced', 'unprejudiced')",-1.2493365,-1.2113235,-0.1657411,-0.1386937,0.0270474
45,-1.2660335,-1.312408,"('incompetent', 'competent')",-0.24537553,-0.3058228,-0.7557045,-0.8091154,-0.0534109
46,-1.0182413,-1.0130767,"('uncompetitive', 'competitive')",-0.83633137,-0.736564,-0.9272863,-0.8748204,0.0524659
47,0.08651668,0.13787141,"('stupid', 'smart')",5.648633,5.59939,2.8675749,2.8686306,0.0010557
48,-0.26572773,-0.41045704,"('unintelligent', 'intelligent')",0.79494816,0.811313,0.2646102,0.200428,-0.0641822
49,0.28082117,0.5189565,"('unable', 'able')",0.080376975,0.23807696,0.1805991,0.3785167,0.1979176
50,0.16827051,0.3511826,"('clumsy', 'skillful')",0.2985854,0.33098662,0.233428,0.3410846,0.1076566
51,-0.6973024,-0.8659027,"('uneducated', 'educated')",0.2981503,0.23256454,-0.1995761,-0.3166691,-0.117093
52,-0.5006437,-0.73763376,"('irrational', 'rational')",0.5889795,0.37406775,0.0441679,-0.181783,-0.2259509
53,-1.1107806,-1.0133165,"('uncreative', 'creative')",0.8128824,0.7799855,-0.1489491,-0.1166655,0.0322836
54,-0.2693743,-0.21998902,"('incapable', 'capable')",1.218789,1.3238958,0.4747073,0.5519534,0.0772461
55,-0.45498496,-0.58464485,"('incompetent', 'clever')",-0.14400655,-0.14884639,-0.2994958,-0.3667456,-0.0672498
56,0.5976342,0.5241354,"('impractical', 'practical')",0.002942428,0.081665725,0.3002883,0.3029006,0.0026123
57,-0.6505577,-0.7820382,"('unimaginative', 'imaginative')",-2.757721,-2.738382,-1.7041394,-1.7602102,-0.0560708
58,-1.1038368,-1.1928076,"('undiscriminating', 'discriminating')",0.019397331,-0.013642704,-0.5422197,-0.6032251,-0.0610054
59,0.3388028,0.33526048,"('foolish', 'wise')",0.70226276,0.6649426,0.5205328,0.5001016,-0.0204312
60,0.2405605,0.20613721,"('inefficient', 'efficient')",-0.19967926,-0.0009775423,0.0204406,0.1025798,0.0821392
61,-1.1922958,-1.4151242,"('illogical', 'logical')",0.26929167,0.045604818,-0.4615021,-0.6847597,-0.2232576
62,-0.48211864,-0.4356371,"('incompetent', 'brilliant')",0.08665834,0.34153518,-0.1977302,-0.047051,0.1506792
63,-1.1483922,-1.0817606,"('unperceptive', 'insightful')",0.72328854,0.88763535,-0.2125518,-0.0970626,0.1154892
64,-0.50083625,-0.65565753,"('shy', 'confident')",-6.5093484,-6.423955,-3.5050924,-3.5398064,-0.034714
65,-0.4087947,-0.71049017,"('insecure', 'secure')",-0.4217592,-0.5396298,-0.4152769,-0.62506,-0.2097831
66,-1.0739402,-0.94628906,"('inactive', 'active')",0.47463387,0.4045085,-0.2996531,-0.2708903,0.0287628
67,0.275604,0.24087207,"('doubtful', 'determined')",-0.38470468,-0.4117111,-0.0545503,-0.0854195,-0.0308692
68,-0.50257456,-0.5890732,"('dependent', 'independent')",-0.3250568,-0.33764228,-0.4138157,-0.4633577,-0.049542
69,0.6349105,0.8545639,"('lazy', 'industrious')",-0.5654817,-0.52753717,0.0347144,0.1635134,0.128799
70,-0.16794655,-0.13032164,"('lethargic', 'energetic')",0.3209362,0.38493845,0.0764948,0.1273084,0.0508136
71,-0.10203124,-0.026010577,"('diffident', 'self-confident')",0.51709163,0.45053574,0.2075302,0.2122626,0.0047324
72,-0.4123766,-0.4515856,"('unambitious', 'ambitious')",-0.76842326,-0.7410351,-0.5903999,-0.5963104,-0.0059105
73,1.0518013,1.0361053,"('helpless', 'self-reliant')",-2.9762821,-2.8553455,-0.9622404,-0.9096201,0.0526203
74,-0.019739155,0.051131427,"('undedicated', 'dedicated')",0.049659863,-0.02319201,0.0149604,0.0139697,-0.0009907
75,0.4244401,0.5405896,"('meek', 'impulsive')",-0.311075,-0.14918528,0.0566825,0.1957021,0.1390196
76,0.49010783,0.62891006,"('anxious', 'daring')",0.09739087,0.16384912,0.2937494,0.3963796,0.1026302
77,-1.038004,-1.0968927,"('unmotivated', 'motivated')",-1.169275,-1.0356988,-1.1036396,-1.0662957,0.0373439
78,-0.76428115,-0.53260225,"('nonresilient', 'resilient')",0.03234658,0.16348623,-0.3659673,-0.184558,0.1814093
79,-0.68275666,-0.51145655,"('wavering', 'unwavering')",0.03201399,0.09979203,-0.3253713,-0.2058323,0.119539
80,-0.18717809,-0.36499095,"('dominated', 'dominating')",-1.576165,-1.6272339,-0.8816715,-0.9961124,-0.1144409
81,0.038019188,-0.24256839,"('submissive', 'aggressive')",-1.024774,-0.91381514,-0.4933774,-0.5781918,-0.0848144
82,-0.5507124,-0.423965,"('poor', 'rich')",6.3901634,6.427213,2.9197254,3.0016241,0.0818987
83,-0.20965083,-0.35110041,"('powerless', 'powerful')",-0.7909087,-0.8256848,-0.5002798,-0.5883926,-0.0881128
84,0.6892959,0.59809357,"('inferior', 'superior')",1.0426801,1.04469,0.865988,0.8213918,-0.0445962
85,0.0035391934,0.14435503,"('insignificant', 'prestigious')",0.9676171,0.9778721,0.4855781,0.5611135,0.0755354
86,-1.5946915,-1.827565,"('uninfluential', 'influential')",-0.2029187,-0.3781948,-0.8988051,-1.1028799,-0.2040748
87,-0.5252843,-0.62866986,"('unsuccessful', 'successful')",0.7028476,0.6855006,0.0887817,0.0284154,-0.0603663
88,-0.2838717,-0.3171917,"('low', 'eminent')",0.2548736,0.3217994,-0.0144991,0.0023039,0.016803
