,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
66,0.17995445,0.19992702,"('inactive', 'active')",-0.21048695,-0.1525712,-1.2892033,-1.2623773,0.71962935,0.7287297,-0.1500266,-0.1215729,0.0284537
67,-0.12106654,-0.25855836,"('doubtful', 'determined')",0.5172667,0.55031985,-0.02914483,0.011667509,-0.42633983,-0.37502363,-0.0148211,-0.0178987,-0.0030776
68,-0.74359864,-0.85186934,"('dependent', 'independent')",-0.550408,-0.6243475,-1.0921528,-1.2017938,-0.5388321,-0.5892797,-0.7312479,-0.8168225,-0.0855746
69,0.40579438,0.3792582,"('lazy', 'industrious')",-0.042371973,-0.00914311,-0.89327365,-0.88617116,-0.7625538,-0.6264437,-0.3231013,-0.2856249,0.0374764
70,0.4208731,0.5100745,"('lethargic', 'energetic')",0.648313,0.7446776,-0.6530677,-0.61631376,0.68332076,0.74532855,0.2748598,0.3459417,0.0710819
71,0.07360543,0.093952306,"('diffident', 'self-confident')",0.46872517,0.4330858,1.2766346,1.2381808,0.5621886,0.5104544,0.5952885,0.5689183,-0.0263702
72,1.0656573,0.9511238,"('unambitious', 'ambitious')",-0.48426938,-0.4495673,0.12336919,0.18375665,-1.1994724,-1.1786611,-0.1236788,-0.123337,0.0003418
73,0.62012196,0.63202643,"('helpless', 'self-reliant')",0.84216595,0.8495737,-0.18468466,-0.21249609,-3.0165746,-2.9260416,-0.4347428,-0.4142344,0.0205084
74,1.0565752,1.1574149,"('undedicated', 'dedicated')",0.31074387,0.35732567,0.15752311,0.16586901,0.03194496,0.08244883,0.3891968,0.4407646,0.0515678
75,0.3810563,0.45104054,"('meek', 'impulsive')",-0.37296528,-0.37242237,-0.7474812,-0.7108758,-0.15617865,-0.03644921,-0.2238922,-0.1671767,0.0567155
76,-0.1644815,-0.110638306,"('anxious', 'daring')",0.5320683,0.6240724,-0.063415185,0.06709078,0.3545842,0.4286774,0.1646889,0.2523006,0.0876117
77,-0.13865627,-0.18563406,"('unmotivated', 'motivated')",-0.54424757,-0.66007555,-0.032208316,-0.14809957,-1.0725349,-1.0840455,-0.4469118,-0.5194637,-0.0725519
78,-1.2946928,-1.2656788,"('nonresilient', 'resilient')",-1.5829997,-1.6039598,0.17926896,0.14026499,-0.11915462,-0.0315697,-0.7043945,-0.6902358,0.0141587
79,-0.021134853,-0.015679808,"('wavering', 'unwavering')",-0.1836699,-0.24433844,-1.4939817,-1.5519845,-0.20027056,-0.14999762,-0.4747643,-0.4905001,-0.0157358
80,0.4770859,0.39444268,"('dominated', 'dominating')",-0.19367647,-0.113929,-0.7549012,-0.6788735,-1.2298532,-1.1552745,-0.4253362,-0.3884086,0.0369276
81,-0.49308503,-0.726104,"('submissive', 'aggressive')",0.2989837,0.23544493,0.21538362,0.20804104,-0.6760323,-0.7092258,-0.1636875,-0.247961,-0.0842735
82,0.0014460282,-0.13418737,"('poor', 'rich')",-0.32928658,-0.40034202,1.2766548,1.2567067,5.71039,5.62026,1.6648011,1.5856093,-0.0791918
83,-1.1442225,-1.1520247,"('powerless', 'powerful')",-0.26032045,-0.21600395,-0.15866518,-0.14829503,-1.2074691,-1.2346942,-0.6926693,-0.6877545,0.0049148
84,-0.12873775,-0.28542987,"('inferior', 'superior')",0.33871666,0.26927042,0.71436805,0.6960848,0.38530454,0.3462008,0.3274129,0.2565315,-0.0708814
85,-0.26889595,-0.19208834,"('insignificant', 'prestigious')",-0.8559001,-0.89094454,-0.026195183,-0.069708474,0.06220129,0.0736112,-0.2721975,-0.2697825,0.002415
86,0.02760674,-0.015665386,"('uninfluential', 'influential')",-0.44539452,-0.55375576,0.61254233,0.4501159,-0.36349875,-0.5118186,-0.0421861,-0.157781,-0.1155949
87,-1.087396,-1.2566261,"('unsuccessful', 'successful')",-0.22127989,-0.29026225,0.07266222,0.06522893,0.08609085,0.13367522,-0.2874807,-0.336996,-0.0495153
88,-0.6295075,-0.76356006,"('low', 'eminent')",-0.4722474,-0.563974,-0.379192,-0.4098645,0.1742006,0.16011198,-0.3266866,-0.3943217,-0.0676351
