,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
58,-0.23148255,-0.20281246,"('undiscriminating', 'discriminating')",0.60701245,0.6383898,0.1877649,0.2177887,0.0300238
59,-0.2026368,-0.2349878,"('foolish', 'wise')",0.04847393,-0.026413249,-0.0770814,-0.1307005,-0.0536191
60,0.1567406,0.15598941,"('inefficient', 'efficient')",-0.23028344,-0.09479958,-0.0367714,0.0305949,0.0673663
61,-0.25460666,-0.34954074,"('illogical', 'logical')",0.6739811,0.5328943,0.2096872,0.0916768,-0.1180104
62,0.3654588,0.42227155,"('incompetent', 'brilliant')",0.17219424,0.27724838,0.2688265,0.34976,0.0809335
63,-0.95058,-0.86023057,"('unperceptive', 'insightful')",0.5134307,0.5661196,-0.2185746,-0.1470555,0.0715191
64,-0.6503834,-0.6831723,"('shy', 'confident')",-5.413936,-5.44372,-3.0321598,-3.063446,-0.0312862
65,0.2683211,0.17226169,"('insecure', 'secure')",-0.101214856,-0.08054255,0.0835531,0.0458596,-0.0376935
66,-0.9812218,-0.95225614,"('inactive', 'active')",0.7178301,0.6891768,-0.1316958,-0.1315397,0.0001561
67,0.71364486,0.68496716,"('doubtful', 'determined')",-0.53193593,-0.48768726,0.0908545,0.09864,0.0077855
68,-0.18093067,-0.19322403,"('dependent', 'independent')",-0.8766388,-0.87660545,-0.5287848,-0.5349147,-0.0061299
69,0.45408762,0.46211946,"('lazy', 'industrious')",-0.08790266,-0.10907681,0.1830925,0.1765213,-0.0065712
70,-0.44723752,-0.42812538,"('lethargic', 'energetic')",-0.03074095,-0.0381945,-0.2389892,-0.2331599,0.0058293
71,-0.010645531,0.043601435,"('diffident', 'self-confident')",0.20670481,0.16924347,0.0980296,0.1064225,0.0083929
72,-0.99575394,-1.0288075,"('unambitious', 'ambitious')",0.32102847,0.31463698,-0.3373627,-0.3570853,-0.0197226
73,0.7423994,0.69048077,"('helpless', 'self-reliant')",-2.520611,-2.5739236,-0.8891058,-0.9417214,-0.0526156
74,-0.304339,-0.26511592,"('undedicated', 'dedicated')",0.38498694,0.31774086,0.040324,0.0263125,-0.0140115
75,-0.7507238,-0.69638634,"('meek', 'impulsive')",-0.9681164,-0.8576543,-0.8594201,-0.7770203,0.0823998
76,0.30488643,0.30425358,"('anxious', 'daring')",-0.30968845,-0.28113338,-0.002401,0.0115601,0.0139611
77,-0.61106205,-0.5582406,"('unmotivated', 'motivated')",-1.301148,-1.1683707,-0.9561051,-0.8633057,0.0927994
78,0.16450158,0.27741373,"('nonresilient', 'resilient')",0.43160674,0.43752205,0.2980542,0.3574679,0.0594137
79,-0.96853757,-0.932162,"('wavering', 'unwavering')",-0.20395096,-0.187585,-0.5862443,-0.5598735,0.0263708
80,0.41015735,0.35993266,"('dominated', 'dominating')",-0.07862805,0.052624993,0.1657647,0.2062788,0.0405141
81,0.13048002,0.093362026,"('submissive', 'aggressive')",-0.9018345,-0.71346784,-0.3856772,-0.3100529,0.0756243
82,-0.88471025,-0.8195402,"('poor', 'rich')",5.176215,5.235192,2.1457524,2.2078259,0.0620735
83,-0.24909776,-0.23293972,"('powerless', 'powerful')",-0.9558261,-0.8653044,-0.6024619,-0.5491221,0.0533398
84,0.4990481,0.44729728,"('inferior', 'superior')",0.7355532,0.7087978,0.6173006,0.5780475,-0.0392531
85,0.026387867,0.031855825,"('insignificant', 'prestigious')",0.3803575,0.308847,0.2033727,0.1703514,-0.0330213
86,-1.6307836,-1.6240628,"('uninfluential', 'influential')",0.03506652,0.0020737983,-0.7978585,-0.8109945,-0.013136
87,0.017341312,0.045129776,"('unsuccessful', 'successful')",1.195565,1.3359501,0.6064531,0.69054,0.0840869
88,-0.56316566,-0.65886563,"('low', 'eminent')",0.36257187,0.38574207,-0.1002969,-0.1365618,-0.0362649
