,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
31,0.8623705,1.0001851,"('evil', 'good')",-0.09410378,0.11159854,-1.4414941,-1.2490361,-0.2244091,-0.0457508,0.1786583
32,-0.37378547,-0.4853912,"('unkind', 'kind')",0.59289384,0.49860102,1.1955794,0.96599174,0.4715626,0.3264005,-0.1451621
33,1.6243653,1.5139846,"('wrong', 'right')",1.0024544,0.95421284,-0.32452208,-0.4237594,0.7674325,0.6814793,-0.0859532
34,-0.05906529,0.21147485,"('mean', 'honorable')",-0.2609719,-0.03146629,4.8410006,5.1751666,1.5069877,1.7850583,0.2780706
35,1.5039117,1.4027508,"('corrupt', 'incorrupt')",-0.46654665,-0.4805379,-0.56267405,-0.6253323,0.1582303,0.0989602,-0.0592701
36,2.1630657,2.157362,"('hostile', 'amicable')",-0.3577081,-0.31804425,0.056179393,0.02782872,0.6205123,0.6223822,0.0018699
37,-0.13075963,-0.06085448,"('fake', 'genuine')",-0.34019992,-0.29440546,0.23383607,0.26174155,-0.0790412,-0.0311728,0.0478684
38,-0.67323864,-0.62512255,"('untruthful', 'truthful')",0.03570391,0.027517557,0.033598546,0.07879294,-0.2013121,-0.1729374,0.0283747
39,1.4595765,1.4432908,"('exploitative', 'cooperative')",0.7376582,0.84617126,0.4185791,0.545114,0.8719379,0.9448587,0.0729208
40,2.0098667,2.0324242,"('stingy', 'generous')",1.2918539,1.3292634,-2.2520988,-2.1537619,0.3498739,0.4026419,0.052768
41,0.13336986,0.23065788,"('unforgiving', 'forgiving')",0.8940209,0.9367084,0.62673783,0.6658682,0.5513762,0.6110782,0.059702
42,-1.0476367,-0.9239342,"('unreliable', 'reliable')",-0.41198108,-0.255463,-2.6030486,-2.4085007,-1.3542221,-1.1959659,0.1582562
43,-1.7476237,-1.6202619,"('irresponsible', 'responsible')",-0.8009182,-0.6886836,0.086178795,0.31862846,-0.8207877,-0.6634391,0.1573486
44,-1.3861965,-1.3615972,"('prejudiced', 'unprejudiced')",-1.48483,-1.398922,-1.4931016,-1.4387457,-1.4547094,-1.3997548,0.0549546
45,-1.6567965,-1.5646408,"('incompetent', 'competent')",-0.4877891,-0.37513068,-0.16446984,-0.29659736,-0.7696851,-0.7454562,0.0242289
46,-1.731774,-1.5944614,"('uncompetitive', 'competitive')",-0.28577024,-0.25365728,-0.6649058,-0.63219833,-0.89415,-0.8267724,0.0673776
47,-0.59321237,-0.53153235,"('stupid', 'smart')",0.3682436,0.37481707,5.1316376,5.1989884,1.6355562,1.6807577,0.0452015
48,-0.3195187,-0.29314637,"('unintelligent', 'intelligent')",0.41125163,0.40861097,-0.36989766,-0.32634914,-0.0927216,-0.0702948,0.0224268
49,-0.24763705,-0.18734694,"('unable', 'able')",-0.77772987,-0.6799016,-0.56193095,-0.4577146,-0.5290993,-0.4416544,0.0874449
50,0.14678733,0.14770138,"('clumsy', 'skillful')",-0.6578796,-0.7201488,0.30254897,0.21308829,-0.0695144,-0.1197864,-0.050272
51,-1.2856572,-1.3374349,"('uneducated', 'educated')",-0.45294347,-0.5479143,0.7073213,0.47378716,-0.3437598,-0.4705207,-0.1267609
52,1.2194412,1.0642352,"('irrational', 'rational')",-0.14097461,-0.276828,0.031006485,-0.015167531,0.3698243,0.2574132,-0.1124111
53,1.4130386,1.4054991,"('uncreative', 'creative')",0.91794723,0.86043245,0.8531308,0.86727524,1.0613722,1.0444023,-0.0169699
54,0.5501614,0.5422425,"('incapable', 'capable')",-0.20471774,-0.2814013,1.0653772,0.94721055,0.4702737,0.4026839,-0.0675898
55,-2.022222,-1.9124583,"('incompetent', 'clever')",-0.31291535,-0.3062535,0.029656198,0.020157687,-0.7684937,-0.7328514,0.0356423
56,-1.0929687,-1.077584,"('impractical', 'practical')",0.9892345,1.025471,-0.12631121,-0.13666345,-0.0766818,-0.0629255,0.0137563
57,-0.33548513,-0.32935023,"('unimaginative', 'imaginative')",-0.04821504,-0.11494443,-2.7265105,-2.80147,-1.0367369,-1.0819216,-0.0451847
58,0.38992918,0.518211,"('undiscriminating', 'discriminating')",0.86632067,0.9505246,0.36734933,0.5132102,0.5411998,0.6606486,0.1194488
59,1.3202065,1.2333732,"('foolish', 'wise')",-0.027466293,-0.08941784,-0.0038599037,0.025637314,0.4296268,0.3898642,-0.0397626
60,-1.9980983,-1.873228,"('inefficient', 'efficient')",0.024995998,0.1477017,-0.60571593,-0.37645298,-0.859606,-0.7006598,0.1589462
61,-0.19137886,-0.29508507,"('illogical', 'logical')",-0.48505118,-0.5232394,-0.30220816,-0.41479945,-0.3262127,-0.4110413,-0.0848286
62,-1.5426326,-1.39905,"('incompetent', 'brilliant')",-0.1943554,-0.06754822,-0.31894672,-0.120948926,-0.6853116,-0.5291824,0.1561292
63,-1.6801302,-1.574365,"('unperceptive', 'insightful')",0.0736542,0.110752255,0.34919322,0.472878,-0.4190943,-0.3302449,0.0888494
64,-1.1660591,-1.2353792,"('shy', 'confident')",-0.8478838,-0.8767992,-5.787031,-5.7945347,-2.6003246,-2.635571,-0.0352464
65,-1.7310407,-1.7261195,"('insecure', 'secure')",-1.20453,-1.3112531,0.1245532,0.042407043,-0.9370058,-0.9983219,-0.0613161
66,0.8179854,0.8627867,"('inactive', 'active')",-0.59915614,-0.6500061,0.45428783,0.4885969,0.2243724,0.2337925,0.0094201
67,-0.04065173,-0.09257828,"('doubtful', 'determined')",0.26507497,0.28822997,0.07268363,0.011472225,0.0990356,0.0690413,-0.0299943
68,-0.6321812,-0.62744486,"('dependent', 'independent')",-1.2934031,-1.2886654,-1.4709094,-1.4063071,-1.1321646,-1.1074724,0.0246922
69,2.1335857,2.1666985,"('lazy', 'industrious')",1.4424379,1.5451875,-0.6757135,-0.5122105,0.96677,1.0665585,0.0997885
70,-1.5966126,-1.4686785,"('lethargic', 'energetic')",-1.244218,-1.1950138,0.034529068,0.1466524,-0.9354339,-0.8390133,0.0964206
71,1.030472,1.0076239,"('diffident', 'self-confident')",0.94589585,0.9865871,0.05488245,0.033686407,0.6770835,0.6759658,-0.0011177
72,0.37658042,0.4496867,"('unambitious', 'ambitious')",0.56849146,0.54302883,-0.46964803,-0.41622916,0.1584746,0.1921621,0.0336875
73,0.95707977,0.8562005,"('helpless', 'self-reliant')",0.41424787,0.29190862,-3.2391338,-3.1412034,-0.6226021,-0.6643647,-0.0417626
74,1.7858771,1.8501697,"('undedicated', 'dedicated')",0.8035836,0.9679628,0.47787794,0.5347491,1.0224462,1.1176271,0.0951809
75,-0.14789046,-0.13533935,"('meek', 'impulsive')",-0.98266387,-0.9163538,-0.31670448,-0.19502932,-0.4824196,-0.4155742,0.0668454
76,-2.284454,-2.1523535,"('anxious', 'daring')",-1.1155351,-1.0185618,0.03260745,0.07847538,-1.1224605,-1.0308133,0.0916472
77,-0.9454153,-0.8825632,"('unmotivated', 'motivated')",0.20542659,0.24717516,-1.1535139,-1.1435243,-0.6311676,-0.5929708,0.0381968
78,-0.50514746,-0.42309314,"('nonresilient', 'resilient')",1.0638121,1.086732,0.10461045,0.22015317,0.2210917,0.2945973,0.0735056
79,0.19329955,0.18072622,"('wavering', 'unwavering')",-0.4062219,-0.42236722,-0.37815654,-0.3460786,-0.1970263,-0.1959065,0.0011198
80,-1.2518884,-1.2293482,"('dominated', 'dominating')",-1.0117941,-1.058565,-0.23222254,-0.32465738,-0.8319683,-0.8708569,-0.0388886
81,-1.5910308,-1.6465582,"('submissive', 'aggressive')",-0.22725523,-0.39467672,-0.64737356,-0.87187445,-0.8218865,-0.9710364,-0.1491499
82,-0.49623325,-0.48556748,"('poor', 'rich')",-0.536882,-0.5698036,6.204548,6.0591936,1.7238108,1.6679408,-0.05587
83,-0.3703469,-0.35881436,"('powerless', 'powerful')",-0.080419675,-0.003681548,-1.1892126,-1.2015963,-0.5466597,-0.5213641,0.0252956
84,0.36343047,0.35297155,"('inferior', 'superior')",0.85387087,0.8729161,0.62479264,0.60888034,0.6140313,0.6115894,-0.0024419
85,2.465993,2.5341396,"('insignificant', 'prestigious')",1.8504755,1.915175,-0.06791796,0.03763879,1.4161835,1.4956511,0.0794676
86,0.4343939,0.41986263,"('uninfluential', 'influential')",0.63996553,0.50677866,-0.072685696,-0.26774237,0.3338912,0.219633,-0.1142582
87,-0.05335707,-0.1591242,"('unsuccessful', 'successful')",0.2890123,0.106124684,0.7816369,0.53272206,0.3390974,0.1599075,-0.1791899
88,0.6081392,0.5633425,"('low', 'eminent')",0.0144461915,-0.10452935,0.20055708,0.053644404,0.2743808,0.1708192,-0.1035616
