,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
18,-1.3505418,-1.33402,"('disagreeable', 'welcoming')",-0.8262013,-0.9317444,-1.0883715,-1.1328822,-0.0445107
19,-1.974466,-1.9666237,"('inhospitable', 'hospitable')",-0.5492447,-0.6477584,-1.2618554,-1.307191,-0.0453356
20,0.08725084,0.115772724,"('rough', 'thoughtful')",0.9086572,0.8662144,0.497954,0.4909936,-0.0069604
21,0.37012884,0.3689484,"('immoral', 'moral')",-1.0019187,-0.9777517,-0.3158949,-0.3044016,0.0114933
22,-0.035871055,-0.031313803,"('untrustworthy', 'trustworthy')",-0.44065666,-0.4551186,-0.2382639,-0.2432162,-0.0049523
23,-0.7379863,-0.84911245,"('insincere', 'sincere')",3.3927577,2.9423058,1.3273857,1.0465966,-0.2807891
24,0.4089699,0.40621322,"('dishonest', 'honest')",0.61270833,0.51944786,0.5108391,0.4628305,-0.0480086
25,-0.7136413,-0.7518982,"('egoistic', 'altruistic')",1.3191602,1.2120181,0.3027595,0.23006,-0.0726995
26,0.51397383,0.46931368,"('hardhearted', 'benevolent')",2.7962463,2.6686435,1.6551101,1.5689785,-0.0861316
27,0.14387955,0.12885809,"('hardhearted', 'softhearted')",0.38605392,0.06824058,0.2649667,0.0985493,-0.1664174
28,-0.8350339,-0.90805966,"('disloyal', 'loyal')",0.83486736,0.62666607,-8.33e-05,-0.1406968,-0.1406135
29,-0.353111,-0.27951804,"('unfair', 'fair')",-0.49122396,-0.5962722,-0.4221675,-0.4378951,-0.0157276
30,1.0930445,1.0229995,"('intolerant', 'tolerant')",0.7183775,0.6783486,0.905711,0.850674,-0.055037
31,-1.4007701,-1.2341228,"('evil', 'good')",-0.10742067,-0.055220224,-0.7540954,-0.6446715,0.1094239
32,0.048526146,-0.076608494,"('unkind', 'kind')",0.7428605,0.48412368,0.3956933,0.2037576,-0.1919357
33,-0.22779937,-0.29298902,"('wrong', 'right')",0.23774631,0.14848422,0.0049735,-0.0722524,-0.0772259
34,0.18910873,0.30997917,"('mean', 'honorable')",3.1488724,3.0743296,1.6689906,1.6921544,0.0231638
35,-0.13150483,-0.20160246,"('corrupt', 'incorrupt')",-0.17620985,-0.28936943,-0.1538574,-0.2454859,-0.0916285
36,-0.8944927,-0.9101582,"('hostile', 'amicable')",0.9586996,0.78482825,0.0321034,-0.062665,-0.0947684
37,0.5174223,0.5367985,"('fake', 'genuine')",0.42118308,0.3837532,0.4693027,0.4602758,-0.0090269
38,-0.73044217,-0.70212805,"('untruthful', 'truthful')",0.40379056,0.4054751,-0.1633258,-0.1483265,0.0149993
39,0.548901,0.5701441,"('exploitative', 'cooperative')",0.27595478,0.23804462,0.4124279,0.4040944,-0.0083335
40,-0.39972377,-0.29227746,"('stingy', 'generous')",-1.1411958,-1.1577693,-0.7704598,-0.7250234,0.0454364
41,-0.17413165,-0.0684788,"('unforgiving', 'forgiving')",0.61001354,0.60561687,0.217941,0.268569,0.050628
42,0.42713127,0.46996152,"('unreliable', 'reliable')",-1.5583676,-1.4737587,-0.5656182,-0.5018986,0.0637196
43,0.14434363,0.20755544,"('irresponsible', 'responsible')",0.9895211,0.96340585,0.5669324,0.5854806,0.0185482
44,0.038553804,0.0349725,"('prejudiced', 'unprejudiced')",-1.5497823,-1.4964414,-0.7556142,-0.7307344,0.0248798
45,0.087043375,0.25052583,"('incompetent', 'competent')",1.1182542,1.1936332,0.6026488,0.7220795,0.1194307
46,0.098278135,0.18937069,"('uncompetitive', 'competitive')",-0.577678,-0.5421366,-0.2396999,-0.176383,0.0633169
47,0.10205858,0.18095414,"('stupid', 'smart')",4.0671716,3.94231,2.084615,2.0616322,-0.0229828
48,0.7507598,0.8015562,"('unintelligent', 'intelligent')",0.0064977147,0.05098645,0.3786288,0.4262713,0.0476425
49,-0.097983584,-0.022549022,"('unable', 'able')",-0.17710225,-0.116870835,-0.1375429,-0.0697099,0.067833
50,-0.04107042,-0.16787075,"('clumsy', 'skillful')",-0.45149347,-0.6487493,-0.246282,-0.40831,-0.162028
51,-0.5095994,-0.6017468,"('uneducated', 'educated')",0.11665925,-0.007303402,-0.1964701,-0.3045251,-0.108055
52,-0.6212733,-0.7777468,"('irrational', 'rational')",-0.0071450546,-0.19985105,-0.3142092,-0.4887989,-0.1745897
53,-1.5142418,-1.5151426,"('uncreative', 'creative')",1.1434381,0.99350595,-0.1854019,-0.2608183,-0.0754164
54,-0.8436891,-0.93930465,"('incapable', 'capable')",0.4753867,0.30577666,-0.1841512,-0.316764,-0.1326128
55,-0.10296726,-0.0010574367,"('incompetent', 'clever')",-0.036259014,0.050415885,-0.0696131,0.0246792,0.0942923
56,1.1371816,1.0958654,"('impractical', 'practical')",0.9866264,1.0940741,1.061904,1.0949697,0.0330657
57,-0.066948995,-0.04313981,"('unimaginative', 'imaginative')",-0.47444466,-0.30137262,-0.2706968,-0.1722562,0.0984406
58,0.71884865,0.75028867,"('undiscriminating', 'discriminating')",0.87737095,0.9696514,0.7981098,0.85997,0.0618602
59,-0.2556451,-0.29736167,"('foolish', 'wise')",0.19220635,0.0460463,-0.0317194,-0.1256577,-0.0939383
60,1.3179821,1.3743954,"('inefficient', 'efficient')",-0.09229865,0.06513808,0.6128417,0.7197667,0.106925
61,0.5211008,0.4081688,"('illogical', 'logical')",0.8855074,0.7044662,0.7033041,0.5563175,-0.1469866
62,0.44204205,0.56907034,"('incompetent', 'brilliant')",0.52816296,0.620852,0.4851025,0.5949612,0.1098587
63,-0.45807588,-0.35425276,"('unperceptive', 'insightful')",0.90021646,0.9580873,0.2210703,0.3019173,0.080847
64,0.84421235,0.83567226,"('shy', 'confident')",-3.7643516,-3.4620013,-1.4600697,-1.3131645,0.1469052
65,0.7812589,0.6872931,"('insecure', 'secure')",0.28242296,0.26462805,0.5318409,0.4759606,-0.0558803
66,-0.78264314,-0.74140376,"('inactive', 'active')",0.7843847,0.73990476,0.0008708,-0.0007495,-0.0016203
67,0.76569927,0.6872378,"('doubtful', 'determined')",-0.62659585,-0.57795966,0.0695517,0.0546391,-0.0149126
68,-0.638933,-0.6801647,"('dependent', 'independent')",-0.95460314,-0.99162024,-0.7967681,-0.8358924,-0.0391243
69,0.06597247,0.04075478,"('lazy', 'industrious')",0.32613906,0.3533,0.1960558,0.1970274,0.0009716
70,0.18103631,0.20270362,"('lethargic', 'energetic')",-0.0076336674,-0.010420617,0.0867013,0.0961415,0.0094402
71,-0.27657783,-0.23515205,"('diffident', 'self-confident')",0.60525614,0.5381371,0.1643392,0.1514925,-0.0128467
72,0.02787516,0.06646659,"('unambitious', 'ambitious')",0.6299897,0.69137734,0.3289324,0.378922,0.0499896
73,0.888378,0.8285309,"('helpless', 'self-reliant')",-1.7431415,-1.6505839,-0.4273818,-0.4110265,0.0163553
74,-0.30004072,-0.24891722,"('undedicated', 'dedicated')",0.8464199,0.8711945,0.2731896,0.3111386,0.037949
75,-0.7320331,-0.67218894,"('meek', 'impulsive')",-0.9756656,-0.8195738,-0.8538494,-0.7458814,0.107968
76,0.35227373,0.399388,"('anxious', 'daring')",-0.6073513,-0.5478587,-0.1275388,-0.0742354,0.0533034
77,-0.5704154,-0.55197394,"('unmotivated', 'motivated')",-1.0713723,-0.9785121,-0.8208938,-0.7652431,0.0556507
78,-0.45848992,-0.37449074,"('nonresilient', 'resilient')",0.5527727,0.56121385,0.0471414,0.0933616,0.0462202
79,-1.3824515,-1.4368935,"('wavering', 'unwavering')",-0.2887186,-0.3447983,-0.8355851,-0.8908459,-0.0552608
80,0.7203118,0.7688738,"('dominated', 'dominating')",0.37400833,0.5377854,0.5471601,0.6533296,0.1061695
81,0.73745674,0.7127981,"('submissive', 'aggressive')",-0.8044349,-0.6174983,-0.0334891,0.0476499,0.081139
82,-0.6902279,-0.7212844,"('poor', 'rich')",4.044384,3.8002179,1.677078,1.5394667,-0.1376113
83,0.2770381,0.33456558,"('powerless', 'powerful')",-0.67920375,-0.55067426,-0.2010828,-0.1080543,0.0930285
84,0.062209688,0.017409064,"('inferior', 'superior')",0.33646554,0.3366589,0.1993376,0.177034,-0.0223036
85,-1.094606,-1.0868655,"('insignificant', 'prestigious')",0.271089,0.13590726,-0.4117585,-0.4754791,-0.0637206
86,-0.6427738,-0.66088635,"('uninfluential', 'influential')",0.45131844,0.4277083,-0.0957277,-0.116589,-0.0208613
87,0.62040174,0.62905985,"('unsuccessful', 'successful')",1.6253653,1.6592349,1.1228836,1.1441474,0.0212638
88,-0.22866932,-0.41930225,"('low', 'eminent')",0.24834992,0.17290518,0.0098403,-0.1231985,-0.1330388
