,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,-0.95436156,-0.97948253,"('unkind', 'kind')",0.17936856,-0.00059569627,-0.3874965,-0.4900391,-0.1025426
33,1.1706153,1.0037063,"('wrong', 'right')",-0.23812157,-0.26960596,0.4662469,0.3670502,-0.0991967
34,-0.33836916,-0.25421816,"('mean', 'honorable')",5.1577044,5.437607,2.4096675,2.5916944,0.1820269
35,-0.3749287,-0.47013572,"('corrupt', 'incorrupt')",0.0822123,0.062176377,-0.1463582,-0.2039797,-0.0576215
36,-0.50524026,-0.6764848,"('hostile', 'amicable')",0.4981723,0.32647172,-0.003534,-0.1750066,-0.1714726
37,-0.20274007,-0.14483547,"('fake', 'genuine')",0.09499898,0.103028595,-0.0538705,-0.0209034,0.0329671
38,-0.65209097,-0.6796429,"('untruthful', 'truthful')",-0.5326418,-0.43656847,-0.5923664,-0.5581057,0.0342607
39,0.97581905,0.9681999,"('exploitative', 'cooperative')",0.12093836,0.16097103,0.5483787,0.5645854,0.0162067
40,0.5523446,0.48761424,"('stingy', 'generous')",-1.8984903,-2.0748186,-0.6730728,-0.7936022,-0.1205294
41,0.06883158,-0.0055370405,"('unforgiving', 'forgiving')",0.07015127,-0.100681454,0.0694914,-0.0531092,-0.1226006
42,0.39075184,0.5596693,"('unreliable', 'reliable')",-3.2956877,-3.2877254,-1.4524679,-1.3640281,0.0884398
43,-0.59677225,-0.51595026,"('irresponsible', 'responsible')",-0.07367818,-0.058280148,-0.3352252,-0.2871152,0.04811
44,-0.12500454,-0.06828184,"('prejudiced', 'unprejudiced')",-1.2967923,-1.3287125,-0.7108984,-0.6984972,0.0124012
45,-0.26357102,-0.22095555,"('incompetent', 'competent')",-0.07886262,-0.18965816,-0.1712168,-0.2053069,-0.0340901
46,0.007101249,0.081659615,"('uncompetitive', 'competitive')",-1.2128295,-1.2277048,-0.6028641,-0.5730226,0.0298415
47,0.1362948,0.16914175,"('stupid', 'smart')",5.235573,5.325818,2.6859338,2.7474799,0.0615461
48,0.27770907,0.30442715,"('unintelligent', 'intelligent')",0.42899463,0.48497254,0.3533518,0.3946998,0.041348
49,0.029265981,0.1727062,"('unable', 'able')",-0.2076861,-0.112156205,-0.0892101,0.030275,0.1194851
50,-0.45114005,-0.3739271,"('clumsy', 'skillful')",0.16420452,0.09765992,-0.1434678,-0.1381336,0.0053342
51,-0.92548674,-0.91301715,"('uneducated', 'educated')",-0.32671905,-0.35980517,-0.6261029,-0.6364112,-0.0103083
52,-0.075345606,-0.3377265,"('irrational', 'rational')",0.9720218,0.800446,0.4483381,0.2313597,-0.2169784
53,-0.53199786,-0.68185955,"('uncreative', 'creative')",0.36510697,0.26463652,-0.0834454,-0.2086115,-0.1251661
54,-0.3638439,-0.47530597,"('incapable', 'capable')",0.8543638,0.91766685,0.24526,0.2211804,-0.0240796
55,0.29605466,0.35143226,"('incompetent', 'clever')",-0.1475954,-0.19249175,0.0742296,0.0794703,0.0052407
56,0.19423783,0.23166984,"('impractical', 'practical')",-0.85668653,-0.823523,-0.3312244,-0.2959266,0.0352978
57,-0.58590394,-0.67035353,"('unimaginative', 'imaginative')",-3.2040713,-3.3095145,-1.8949876,-1.989934,-0.0949464
58,0.5522728,0.50039804,"('undiscriminating', 'discriminating')",0.25463733,0.21119967,0.4034551,0.3557988,-0.0476563
59,0.19590783,0.1424181,"('foolish', 'wise')",0.4756736,0.5374495,0.3357907,0.3399338,0.0041431
60,0.24179377,0.41557088,"('inefficient', 'efficient')",-0.9114893,-0.74280185,-0.3348478,-0.1636155,0.1712323
61,-0.08459199,-0.21251996,"('illogical', 'logical')",0.3938393,0.18441652,0.1546237,-0.0140517,-0.1686754
62,0.43155363,0.55656666,"('incompetent', 'brilliant')",-0.10910936,0.042324334,0.1612221,0.2994455,0.1382234
63,-0.34103218,-0.27857527,"('unperceptive', 'insightful')",0.060223278,0.1620289,-0.1404044,-0.0582732,0.0821312
64,-0.35414922,-0.29516813,"('shy', 'confident')",-6.4242277,-6.4931383,-3.3891885,-3.3941531,-0.0049646
65,-0.20121838,-0.16841827,"('insecure', 'secure')",-0.7863318,-0.7196766,-0.4937751,-0.4440475,0.0497276
66,-0.25623718,-0.33970368,"('inactive', 'active')",0.5350267,0.51635414,0.1393948,0.0883252,-0.0510696
67,0.9085679,0.9067427,"('doubtful', 'determined')",-0.44724098,-0.44053853,0.2306635,0.2331021,0.0024386
68,-0.32704765,-0.23893353,"('dependent', 'independent')",-1.0243967,-0.98147005,-0.6757221,-0.6102018,0.0655203
69,0.9185292,0.84260404,"('lazy', 'industrious')",-0.26260895,-0.2692755,0.3279601,0.2866643,-0.0412958
70,-0.2779897,-0.15788206,"('lethargic', 'energetic')",-0.47742218,-0.46477723,-0.3777059,-0.3113297,0.0663762
71,0.16984265,0.10142929,"('diffident', 'self-confident')",0.4145706,0.39325345,0.2922066,0.2473414,-0.0448652
72,-0.45789057,-0.49567583,"('unambitious', 'ambitious')",-0.6479445,-0.652501,-0.5529175,-0.5740884,-0.0211709
73,0.39924407,0.42538846,"('helpless', 'self-reliant')",-2.7068741,-2.7093794,-1.153815,-1.1419954,0.0118196
74,-0.12050033,-0.0794165,"('undedicated', 'dedicated')",-0.39595664,-0.5247299,-0.2582285,-0.3020732,-0.0438447
75,-0.21822883,-0.26413688,"('meek', 'impulsive')",-0.3003471,-0.23469533,-0.259288,-0.2494161,0.0098719
76,0.38664266,0.5689647,"('anxious', 'daring')",-0.5395058,-0.44595617,-0.0764316,0.0615043,0.1379359
77,-0.31003946,-0.28970423,"('unmotivated', 'motivated')",-1.4271281,-1.3058639,-0.8685838,-0.797784,0.0707998
78,-0.47802395,-0.43602684,"('nonresilient', 'resilient')",-0.076900594,-0.07792762,-0.2774623,-0.2569772,0.0204851
79,-0.9087037,-1.0362271,"('wavering', 'unwavering')",-0.3331287,-0.26858383,-0.6209162,-0.6524055,-0.0314893
80,-0.1965767,-0.12842236,"('dominated', 'dominating')",-1.2305038,-1.103712,-0.7135403,-0.6160672,0.0974731
81,0.44007984,0.5002686,"('submissive', 'aggressive')",-1.2302313,-1.1158648,-0.3950757,-0.3077981,0.0872776
82,-0.59303004,-0.5337315,"('poor', 'rich')",5.749025,5.7898154,2.5779974,2.628042,0.0500446
83,0.06997008,0.036875084,"('powerless', 'powerful')",-1.0732569,-1.0670669,-0.5016434,-0.5150959,-0.0134525
84,0.6551974,0.5982243,"('inferior', 'superior')",0.89601827,0.95131457,0.7756078,0.7747694,-0.0008384
85,0.22134538,0.011299735,"('insignificant', 'prestigious')",0.4864755,0.4182748,0.3539104,0.2147873,-0.1391231
86,-0.7152338,-0.9260197,"('uninfluential', 'influential')",-0.7700113,-0.9392556,-0.7426226,-0.9326377,-0.1900151
87,-0.00047586113,-0.042275697,"('unsuccessful', 'successful')",0.7626815,0.8054796,0.3811028,0.3816019,0.0004991
88,-0.104830936,-0.15950155,"('low', 'eminent')",-0.5226012,-0.55674946,-0.3137161,-0.3581255,-0.0444094
