,fourths_male,fourths_female,tuple,average_male,average_female,female-male
31,-1.5246215,-1.4014903,"('evil', 'good')",-1.5246215,-1.4014903,0.1231312
32,1.0376723,0.96138275,"('unkind', 'kind')",1.0376723,0.9613827,-0.0762896
33,0.13090943,0.086727254,"('wrong', 'right')",0.1309094,0.0867273,-0.0441821
34,2.556534,2.6148891,"('mean', 'honorable')",2.5565341,2.6148891,0.058355
35,-0.4977846,-0.4615102,"('corrupt', 'incorrupt')",-0.4977846,-0.4615102,0.0362744
36,-1.0198331,-1.0114563,"('hostile', 'amicable')",-1.0198331,-1.0114563,0.0083768
37,0.9585202,1.005577,"('fake', 'genuine')",0.9585202,1.005577,0.0470568
38,0.28331295,0.2363737,"('untruthful', 'truthful')",0.2833129,0.2363737,-0.0469392
39,1.9029981,1.8499618,"('exploitative', 'cooperative')",1.9029981,1.8499618,-0.0530363
40,-0.77848494,-0.7692998,"('stingy', 'generous')",-0.7784849,-0.7692998,0.0091851
41,1.0011932,0.9187383,"('unforgiving', 'forgiving')",1.0011932,0.9187383,-0.0824549
42,-1.0326036,-1.0071515,"('unreliable', 'reliable')",-1.0326036,-1.0071515,0.0254521
43,0.9942026,0.94401526,"('irresponsible', 'responsible')",0.9942026,0.9440153,-0.0501873
44,-0.6262111,-0.6068477,"('prejudiced', 'unprejudiced')",-0.6262111,-0.6068477,0.0193634
45,0.57447565,0.4925283,"('incompetent', 'competent')",0.5744756,0.4925283,-0.0819473
46,0.39689806,0.3485601,"('uncompetitive', 'competitive')",0.3968981,0.3485601,-0.048338
47,2.7398567,2.7278404,"('stupid', 'smart')",2.7398567,2.7278404,-0.0120163
48,0.29992324,0.2756437,"('unintelligent', 'intelligent')",0.2999232,0.2756437,-0.0242795
49,-0.18950312,-0.09101163,"('unable', 'able')",-0.1895031,-0.0910116,0.0984915
50,-0.057551593,-0.032023277,"('clumsy', 'skillful')",-0.0575516,-0.0320233,0.0255283
51,-0.07325224,-0.18552127,"('uneducated', 'educated')",-0.0732522,-0.1855213,-0.1122691
52,-0.4934995,-0.6166221,"('irrational', 'rational')",-0.4934995,-0.6166221,-0.1231226
53,-0.33679244,-0.39149806,"('uncreative', 'creative')",-0.3367924,-0.3914981,-0.0547057
54,0.47019175,0.49505496,"('incapable', 'capable')",0.4701917,0.495055,0.0248633
55,1.0629462,0.9614719,"('incompetent', 'clever')",1.0629462,0.9614719,-0.1014743
56,1.1529832,1.0446213,"('impractical', 'practical')",1.1529832,1.0446213,-0.1083619
57,-1.7182063,-1.7671022,"('unimaginative', 'imaginative')",-1.7182063,-1.7671022,-0.0488959
58,0.512189,0.44076633,"('undiscriminating', 'discriminating')",0.512189,0.4407663,-0.0714227
59,-0.45127255,-0.3706674,"('foolish', 'wise')",-0.4512725,-0.3706674,0.0806051
60,1.5184329,1.4510105,"('inefficient', 'efficient')",1.5184329,1.4510105,-0.0674224
61,0.78814626,0.5742136,"('illogical', 'logical')",0.7881463,0.5742136,-0.2139327
62,1.0214574,1.0234088,"('incompetent', 'brilliant')",1.0214574,1.0234088,0.0019514
63,0.82584447,0.8446037,"('unperceptive', 'insightful')",0.8258445,0.8446037,0.0187592
64,-2.6395762,-2.7236273,"('shy', 'confident')",-2.6395762,-2.7236273,-0.0840511
65,1.1269286,0.9918444,"('insecure', 'secure')",1.1269286,0.9918444,-0.1350842
66,-0.89029497,-0.8070675,"('inactive', 'active')",-0.890295,-0.8070675,0.0832275
67,0.52175015,0.49973738,"('doubtful', 'determined')",0.5217502,0.4997374,-0.0220128
68,-0.070985675,-0.066104345,"('dependent', 'independent')",-0.0709857,-0.0661043,0.0048814
69,-0.58158386,-0.46995538,"('lazy', 'industrious')",-0.5815839,-0.4699554,0.1116285
70,0.60063016,0.5706452,"('lethargic', 'energetic')",0.6006302,0.5706452,-0.029985
71,0.7435917,0.7652263,"('diffident', 'self-confident')",0.7435917,0.7652263,0.0216346
72,0.14094464,0.11760263,"('unambitious', 'ambitious')",0.1409446,0.1176026,-0.023342
73,-1.4519644,-1.4079607,"('helpless', 'self-reliant')",-1.4519644,-1.4079607,0.0440037
74,1.0098902,0.97474635,"('undedicated', 'dedicated')",1.0098902,0.9747463,-0.0351439
75,-1.7323849,-1.6699513,"('meek', 'impulsive')",-1.7323849,-1.6699513,0.0624336
76,0.88267875,0.9163171,"('anxious', 'daring')",0.8826787,0.9163171,0.0336384
77,0.40995204,0.38835934,"('unmotivated', 'motivated')",0.409952,0.3883593,-0.0215927
78,-0.24269657,-0.18610673,"('nonresilient', 'resilient')",-0.2426966,-0.1861067,0.0565899
79,-0.6990828,-0.62887275,"('wavering', 'unwavering')",-0.6990828,-0.6288728,0.07021
80,0.5709019,0.5554387,"('dominated', 'dominating')",0.5709019,0.5554387,-0.0154632
81,0.20782183,0.17805427,"('submissive', 'aggressive')",0.2078218,0.1780543,-0.0297675
82,1.9471418,1.9426447,"('poor', 'rich')",1.9471418,1.9426447,-0.0044971
83,-0.32890707,-0.3993426,"('powerless', 'powerful')",-0.3289071,-0.3993426,-0.0704355
84,0.84330595,0.84657335,"('inferior', 'superior')",0.8433059,0.8465734,0.0032675
85,-0.506112,-0.41633344,"('insignificant', 'prestigious')",-0.506112,-0.4163334,0.0897786
86,-0.200964,-0.29647484,"('uninfluential', 'influential')",-0.200964,-0.2964748,-0.0955108
87,0.49324676,0.5574302,"('unsuccessful', 'successful')",0.4932468,0.5574302,0.0641834
88,-0.003269637,-0.10300748,"('low', 'eminent')",-0.0032696,-0.1030075,-0.0997379
