,oracle_male,oracle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,0.2385253,0.18626495,"('unpopular', 'popular')",0.42035007,0.24102901,0.3294377,0.213647,-0.1157907
17,-0.6376666,-0.6178842,"('nasty', 'nice')",-0.6628263,-0.6066805,-0.6502464,-0.6122824,0.037964
18,0.832885,0.8744049,"('disagreeable', 'welcoming')",-0.49785632,-0.52405477,0.1675144,0.1751751,0.0076607
19,0.18515977,0.17442533,"('inhospitable', 'hospitable')",-0.7804348,-0.6693005,-0.2976375,-0.2474376,0.0501999
20,0.76254576,0.7077997,"('rough', 'thoughtful')",0.95019615,0.96883833,0.8563709,0.838319,-0.0180519
21,-0.15642436,-0.13792399,"('immoral', 'moral')",-0.19595486,-0.27265927,-0.1761896,-0.2052916,-0.029102
22,-0.4489426,-0.5213216,"('untrustworthy', 'trustworthy')",-0.6320217,-0.6299048,-0.5404822,-0.5756132,-0.035131
23,0.6199725,0.6355775,"('insincere', 'sincere')",6.055675,6.2562475,3.3378239,3.4459126,0.1080887
24,0.9401304,1.0481925,"('dishonest', 'honest')",0.95557815,1.1042002,0.9478543,1.0761964,0.1283421
25,0.967282,0.96446544,"('egoistic', 'altruistic')",0.69380856,0.56150514,0.8305453,0.7629853,-0.06756
26,2.4373746,2.2250304,"('hardhearted', 'benevolent')",1.4031594,1.1091534,1.920267,1.6670918,-0.2531752
27,0.14792731,0.12018083,"('hardhearted', 'softhearted')",0.42615578,0.53277415,0.2870415,0.3264775,0.039436
28,0.11865392,0.055023562,"('disloyal', 'loyal')",1.2394142,1.1667827,0.6790341,0.6109031,-0.068131
29,0.12483004,0.17493886,"('unfair', 'fair')",-0.40691286,-0.47484946,-0.1410414,-0.1499553,-0.0089139
30,0.7890575,0.7601352,"('intolerant', 'tolerant')",0.72837967,0.7287115,0.7587186,0.7444233,-0.0142953
31,-0.27519166,-0.2537572,"('evil', 'good')",-1.6581618,-1.6391718,-0.9666767,-0.9464645,0.0202122
32,0.15831277,0.14301468,"('unkind', 'kind')",0.8549182,0.66745263,0.5066155,0.4052337,-0.1013818
33,1.3690356,1.3638704,"('wrong', 'right')",-0.8245873,-0.72146356,0.2722242,0.3212034,0.0489792
34,0.7121241,0.88047487,"('mean', 'honorable')",5.3580837,5.7541323,3.0351038,3.3173037,0.2821999
35,0.10478352,0.041231394,"('corrupt', 'incorrupt')",-1.3039236,-1.2066128,-0.59957,-0.5826907,0.0168793
36,0.74593806,0.77462053,"('hostile', 'amicable')",-0.7837431,-0.7864049,-0.0189025,-0.0058922,0.0130103
37,-1.0521117,-1.0420898,"('fake', 'genuine')",-0.06139575,0.13386568,-0.5567538,-0.4541121,0.1026417
38,0.35675395,0.44232413,"('untruthful', 'truthful')",0.34892824,0.55815506,0.3528411,0.5002396,0.1473985
39,1.3510034,1.2531574,"('exploitative', 'cooperative')",0.2605403,0.27572736,0.8057718,0.7644424,-0.0413294
40,-0.10910827,0.009294223,"('stingy', 'generous')",-2.1460772,-2.211909,-1.1275927,-1.1013074,0.0262853
41,-0.38014096,-0.32945514,"('unforgiving', 'forgiving')",-0.11992447,-0.09060952,-0.2500327,-0.2100323,0.0400004
42,-0.7015457,-0.6293048,"('unreliable', 'reliable')",-3.0278754,-3.0411875,-1.8647106,-1.8352462,0.0294644
43,-0.09681851,-0.07373868,"('irresponsible', 'responsible')",0.59829825,0.65810865,0.2507399,0.292185,0.0414451
44,-2.026598,-2.0933776,"('prejudiced', 'unprejudiced')",-1.3761839,-1.4625071,-1.701391,-1.7779424,-0.0765514
45,-1.2217344,-1.1537614,"('incompetent', 'competent')",0.19320914,0.21543664,-0.5142626,-0.4691624,0.0451002
46,-0.42854485,-0.33475715,"('uncompetitive', 'competitive')",0.12015833,0.09898478,-0.1541933,-0.1178862,0.0363071
47,0.22557749,0.22866385,"('stupid', 'smart')",5.146364,5.4690804,2.6859708,2.8488722,0.1629014
48,0.58589166,0.6012423,"('unintelligent', 'intelligent')",0.7594563,0.7344197,0.6726739,0.667831,-0.0048429
49,-0.1144752,-0.11440076,"('unable', 'able')",-0.15458426,-0.06445601,-0.1345297,-0.0894284,0.0451013
50,-0.86041653,-0.87422144,"('clumsy', 'skillful')",-0.27400264,-0.29987794,-0.5672096,-0.5870497,-0.0198401
51,-0.28122672,-0.35219353,"('uneducated', 'educated')",0.92464066,0.8093502,0.321707,0.2285783,-0.0931287
52,1.299054,1.1580011,"('irrational', 'rational')",-0.35931724,-0.46676773,0.4698684,0.3456167,-0.1242517
53,1.5104176,1.4534905,"('uncreative', 'creative')",0.74141926,0.5237895,1.1259184,0.98864,-0.1372784
54,0.90380496,0.7131874,"('incapable', 'capable')",0.89191365,0.91331947,0.8978593,0.8132534,-0.0846059
55,-0.2431239,-0.16728725,"('incompetent', 'clever')",0.93598294,0.91147894,0.3464295,0.3720959,0.0256664
56,0.04890646,0.036773548,"('impractical', 'practical')",0.0016514771,0.009359028,0.025279,0.0230663,-0.0022127
57,-0.5129002,-0.58564115,"('unimaginative', 'imaginative')",-2.6083121,-2.8361926,-1.5606061,-1.7109169,-0.1503108
58,0.2964273,0.30828005,"('undiscriminating', 'discriminating')",0.5464105,0.54657465,0.4214189,0.4274274,0.0060085
59,1.2505049,1.1338362,"('foolish', 'wise')",-0.28687435,-0.21671943,0.4818152,0.4585584,-0.0232568
60,0.0032541305,0.17216101,"('inefficient', 'efficient')",0.5662813,0.82981104,0.2847677,0.500986,0.2162183
61,2.280158,2.1799061,"('illogical', 'logical')",0.8939159,0.7487056,1.587037,1.4643059,-0.1227311
62,0.37570158,0.43926108,"('incompetent', 'brilliant')",0.9410677,1.1998434,0.6583846,0.8195522,0.1611676
63,0.408857,0.5021517,"('unperceptive', 'insightful')",0.59314656,0.7451769,0.5010018,0.6236643,0.1226625
64,-0.7946311,-0.7678519,"('shy', 'confident')",-5.7175703,-5.8307467,-3.2561007,-3.2992992,-0.0431985
65,-0.49967146,-0.57118624,"('insecure', 'secure')",0.14342123,0.22234613,-0.1781251,-0.1744201,0.003705
66,-0.1827276,-0.20202772,"('inactive', 'active')",0.16785407,0.23946813,-0.0074368,0.0187202,0.026157
67,-0.40979487,-0.46233663,"('doubtful', 'determined')",-0.38126424,-0.37842005,-0.3955296,-0.4203783,-0.0248487
68,-0.19659483,-0.17533076,"('dependent', 'independent')",-0.7391415,-0.55319643,-0.4678682,-0.3642636,0.1036046
69,-0.1765934,-0.24185324,"('lazy', 'industrious')",-1.5490639,-1.3694062,-0.8628287,-0.8056297,0.057199
70,-1.558659,-1.5040854,"('lethargic', 'energetic')",0.49655375,0.5422606,-0.5310526,-0.4809124,0.0501402
71,1.7223682,1.7030716,"('diffident', 'self-confident')",0.17102543,0.13581176,0.9466968,0.9194417,-0.0272551
72,0.8845187,0.95828533,"('unambitious', 'ambitious')",-0.5524674,-0.4272029,0.1660256,0.2655412,0.0995156
73,1.1708812,1.1358109,"('helpless', 'self-reliant')",-3.6327643,-3.6015913,-1.2309415,-1.2328902,-0.0019487
74,0.6713728,0.67755795,"('undedicated', 'dedicated')",0.029720496,-0.10119358,0.3505466,0.2881822,-0.0623644
75,-1.1468998,-1.1251628,"('meek', 'impulsive')",-0.7840306,-0.7302619,-0.9654652,-0.9277124,0.0377528
76,-0.6876084,-0.5489187,"('anxious', 'daring')",0.16077021,0.15538466,-0.2634191,-0.196767,0.0666521
77,-0.37841427,-0.32650137,"('unmotivated', 'motivated')",-0.77925944,-0.6301349,-0.5788369,-0.4783181,0.1005188
78,-0.036773596,0.12558582,"('nonresilient', 'resilient')",0.10309384,0.17623891,0.0331601,0.1509124,0.1177523
79,0.18173414,0.12173489,"('wavering', 'unwavering')",-0.6721354,-0.6019455,-0.2452006,-0.2401053,0.0050953
80,-1.5220163,-1.6131777,"('dominated', 'dominating')",-0.45988286,-0.4986577,-0.9909496,-1.0559177,-0.0649681
81,-1.39485,-1.3303151,"('submissive', 'aggressive')",-0.30593896,-0.26225048,-0.8503945,-0.7962828,0.0541117
82,0.05387155,0.07584264,"('poor', 'rich')",6.3585396,6.42242,3.2062056,3.2491314,0.0429258
83,1.2072601,1.1064502,"('powerless', 'powerful')",-0.2925396,-0.36649993,0.4573603,0.3699751,-0.0873852
84,1.5376562,1.4317721,"('inferior', 'superior')",1.0857017,1.1088457,1.3116789,1.270309,-0.0413699
85,2.5779836,2.4942567,"('insignificant', 'prestigious')",-0.7385724,-0.91490793,0.9197056,0.7896744,-0.1300312
86,0.9276261,0.8692516,"('uninfluential', 'influential')",0.33570382,0.13763471,0.6316649,0.5034432,-0.1282217
87,0.418606,0.2733714,"('unsuccessful', 'successful')",0.9342205,0.8998087,0.6764132,0.5865901,-0.0898231
88,0.8724772,0.7982215,"('low', 'eminent')",-0.37398025,-0.56008214,0.2492485,0.1190697,-0.1301788
