,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
63,-0.44884115,-0.40098593,"('unperceptive', 'insightful')",0.39925307,0.45912147,-0.024794,0.0290678,0.0538618
64,0.5084708,0.5322072,"('shy', 'confident')",-6.511939,-6.60286,-3.0017343,-3.0353265,-0.0335922
65,-0.6151801,-0.775913,"('insecure', 'secure')",-0.6735678,-0.74296594,-0.6443739,-0.7594395,-0.1150656
66,-0.49819508,-0.44241104,"('inactive', 'active')",0.15415825,0.23809335,-0.1720184,-0.1021588,0.0698596
67,1.2169143,1.1840708,"('doubtful', 'determined')",-0.4731686,-0.4844389,0.3718728,0.349816,-0.0220568
68,0.27546537,0.20114857,"('dependent', 'independent')",-0.80058235,-0.82181966,-0.2625585,-0.3103355,-0.047777
69,1.6952103,1.7947682,"('lazy', 'industrious')",-0.26731077,-0.14767434,0.7139498,0.8235469,0.1095971
70,-0.42458177,-0.3919936,"('lethargic', 'energetic')",-0.3477557,-0.30573216,-0.3861687,-0.3488629,0.0373058
71,0.8731115,0.90293694,"('diffident', 'self-confident')",0.613949,0.6239212,0.7435303,0.763429,0.0198987
72,-0.72523546,-0.71068376,"('unambitious', 'ambitious')",-0.8491909,-0.8021695,-0.7872132,-0.7564266,0.0307866
73,1.4656705,1.4499195,"('helpless', 'self-reliant')",-3.0154042,-2.9329107,-0.7748669,-0.7414956,0.0333713
74,-0.18381746,-0.18479678,"('undedicated', 'dedicated')",-0.3048958,-0.35383922,-0.2443566,-0.269318,-0.0249614
75,0.31707227,0.41275242,"('meek', 'impulsive')",-0.8055284,-0.61092633,-0.2442281,-0.099087,0.1451411
76,-0.6939774,-0.6595758,"('anxious', 'daring')",-0.78727657,-0.7325654,-0.740627,-0.6960706,0.0445564
77,0.41242293,0.41841635,"('unmotivated', 'motivated')",-1.1871142,-1.1394502,-0.3873457,-0.3605169,0.0268288
78,-0.37547836,-0.27577356,"('nonresilient', 'resilient')",0.10204026,0.08247081,-0.136719,-0.0966514,0.0400676
79,-0.30746922,-0.3153439,"('wavering', 'unwavering')",-0.47997943,-0.3884336,-0.3937243,-0.3518887,0.0418356
80,0.64471155,0.63071793,"('dominated', 'dominating')",-1.214742,-1.1255385,-0.2850152,-0.2474103,0.0376049
81,-0.08925412,-0.12202819,"('submissive', 'aggressive')",-1.2424707,-1.172271,-0.6658624,-0.6471496,0.0187128
82,-1.0875202,-1.1555841,"('poor', 'rich')",6.3119564,6.330972,2.6122181,2.5876942,-0.0245239
83,0.4120097,0.37566203,"('powerless', 'powerful')",-0.965034,-0.9936991,-0.2765121,-0.3090185,-0.0325064
84,0.8988361,0.8291264,"('inferior', 'superior')",0.82566166,0.79751664,0.8622489,0.8133215,-0.0489274
85,0.2939733,0.2813239,"('insignificant', 'prestigious')",0.6806233,0.65196437,0.4872983,0.4666441,-0.0206542
86,-0.96500754,-1.0315256,"('uninfluential', 'influential')",-0.22411838,-0.34320655,-0.5945629,-0.6873661,-0.0928032
87,0.7309687,0.6226526,"('unsuccessful', 'successful')",0.96338665,1.0125932,0.8471777,0.8176229,-0.0295548
88,-0.60890454,-0.6960435,"('low', 'eminent')",-0.23359442,-0.32093325,-0.4212495,-0.5084884,-0.0872389
