,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
49,-0.69338256,-0.63191116,"('unable', 'able')",-0.7462621,-0.6104402,-0.8481819,-0.76996356,-0.47921842,-0.3386913,-0.6917613,-0.5877515,0.1040098
50,0.09032943,0.04617583,"('clumsy', 'skillful')",-0.40571466,-0.41412672,0.89530784,0.7646098,0.3975721,0.41431007,0.2443737,0.2027422,-0.0416315
51,-1.0708547,-1.1533887,"('uneducated', 'educated')",1.4140868,1.2519717,0.7831483,0.6245573,0.48474273,0.4145548,0.4027808,0.2844238,-0.118357
52,0.9149048,0.77148396,"('irrational', 'rational')",-2.1083632,-2.1435547,-0.7146493,-0.84991294,0.3256646,0.102354184,-0.3956107,-0.5299073,-0.1342966
53,-0.9685612,-1.0133133,"('uncreative', 'creative')",-0.13921216,-0.22047915,0.30281073,0.19619462,1.3371919,1.2785343,0.1330573,0.0602341,-0.0728232
54,-0.24517079,-0.36773747,"('incapable', 'capable')",-0.78051436,-0.8501242,-0.62709385,-0.6632308,1.201611,1.1778274,-0.112792,-0.1758163,-0.0630243
55,-1.8785671,-1.8774667,"('incompetent', 'clever')",2.9373229,2.812978,-0.19394693,-0.12464914,-0.06531148,-0.044956975,0.1998743,0.1914763,-0.008398
56,0.059992474,0.042849913,"('impractical', 'practical')",2.595368,2.530444,0.75187075,0.95088965,0.2664042,0.3095841,0.9184089,0.9584419,0.040033
57,-0.8872278,-0.9125179,"('unimaginative', 'imaginative')",0.8423613,0.68002325,-0.32738566,-0.3995132,-2.1738634,-2.1581242,-0.6365289,-0.697533,-0.0610041
58,-0.6536736,-0.7005677,"('undiscriminating', 'discriminating')",0.5457384,0.5295913,-0.1641795,-0.18010266,-0.22777663,-0.14790215,-0.1249728,-0.1247453,0.0002275
59,1.1704553,1.1710157,"('foolish', 'wise')",-2.0373611,-2.004792,0.067988485,-0.035437122,0.33366066,0.32586095,-0.1163142,-0.1358381,-0.0195239
60,-0.8082234,-0.7532157,"('inefficient', 'efficient')",2.8896074,2.8425798,-0.061957113,0.22177479,-0.2915719,-0.11387511,0.4319637,0.5493159,0.1173522
61,-0.7061981,-0.8030483,"('illogical', 'logical')",0.01624874,-0.064785086,-0.059910893,-0.16931501,0.10680582,-0.051351774,-0.1607636,-0.272125,-0.1113614
62,-0.74419546,-0.6887851,"('incompetent', 'brilliant')",1.5931925,1.6635954,-0.45567906,-0.22871526,0.4498601,0.5861579,0.2107945,0.3330632,0.1222687
63,-1.7167907,-1.689904,"('unperceptive', 'insightful')",1.7519978,1.7967639,0.15703356,0.29000816,0.58429235,0.80137753,0.1941333,0.2995614,0.1054281
64,-0.1527869,-0.15172675,"('shy', 'confident')",1.1466368,1.1170813,-0.15879068,-0.12757066,-6.8697176,-6.7917852,-1.5086646,-1.4885004,0.0201642
65,-0.56920135,-0.6583877,"('insecure', 'secure')",2.037566,1.9016796,1.1403745,1.0769833,-0.3922501,-0.42986974,0.5541223,0.4726014,-0.0815209
66,0.38093102,0.34288874,"('inactive', 'active')",-0.037603993,-0.14534387,-0.0080420375,-0.18437588,0.68255556,0.58941925,0.2544601,0.1506471,-0.103813
67,0.863385,0.8554495,"('doubtful', 'determined')",1.2250293,1.213093,0.87266237,0.90432954,-0.2778114,-0.26726493,0.6708163,0.6764018,0.0055855
68,-0.30684248,-0.38848993,"('dependent', 'independent')",0.13691245,0.041244008,-1.1498407,-1.1306846,-0.83560973,-0.7969909,-0.5388451,-0.5687304,-0.0298853
69,2.3143055,2.36187,"('lazy', 'industrious')",-0.5779346,-0.49499214,0.5800603,0.44619206,-0.51713413,-0.4801479,0.4498243,0.4582306,0.0084063
70,-0.65132636,-0.64089125,"('lethargic', 'energetic')",1.8136184,1.8268943,-0.13409159,0.12059406,0.71713465,0.8218128,0.4363338,0.5321025,0.0957687
71,0.57958895,0.59605396,"('diffident', 'self-confident')",-0.06543383,-0.028290479,-0.9972321,-0.97757995,0.3203679,0.3298557,-0.0406773,-0.0199902,0.0206871
72,-0.9027716,-0.91257095,"('unambitious', 'ambitious')",1.0472442,1.043442,-0.4927094,-0.58019507,-0.7443634,-0.7554447,-0.2731501,-0.3011922,-0.0280421
73,1.202216,1.1955438,"('helpless', 'self-reliant')",-0.24830648,-0.25553083,0.18679541,0.2177945,-3.6152382,-3.428597,-0.6186333,-0.5676974,0.0509359
74,-0.3605277,-0.34165108,"('undedicated', 'dedicated')",1.5248104,1.5744056,0.53900015,0.67210215,0.24862912,0.37802935,0.487978,0.5707215,0.0827435
75,0.846429,0.87839204,"('meek', 'impulsive')",-0.8174034,-0.6918192,-0.5572704,-0.6001328,0.008103967,0.10306497,-0.1300352,-0.0776238,0.0524114
76,-0.031361464,-0.059883505,"('anxious', 'daring')",1.979581,1.9493712,0.9172028,0.8966341,0.22687224,0.23019156,0.7730736,0.7540783,-0.0189953
77,-0.8660793,-0.89182705,"('unmotivated', 'motivated')",0.726957,0.6803446,-0.4957173,-0.41674197,-1.0518632,-1.0100007,-0.4216757,-0.4095563,0.0121194
78,-1.7773999,-1.7530087,"('nonresilient', 'resilient')",0.6986938,0.667798,0.05162294,-0.026712343,-0.32238534,-0.25037366,-0.3373671,-0.3405742,-0.0032071
79,0.10407317,0.07856366,"('wavering', 'unwavering')",-2.431856,-2.3839715,-0.55843574,-0.7249799,0.31417894,0.2232605,-0.6430098,-0.7017818,-0.058772
80,-0.23235579,-0.28653777,"('dominated', 'dominating')",2.1454308,2.066699,0.27505445,0.30617774,-1.4325095,-1.4730737,0.188905,0.1533163,-0.0355887
81,-0.19312958,-0.29026836,"('submissive', 'aggressive')",2.9048605,2.732088,0.24313676,0.335411,-0.73606926,-0.6972466,0.5546997,0.519996,-0.0347037
82,-0.33440766,-0.3543903,"('poor', 'rich')",0.7940069,0.70558137,1.382544,1.2474387,6.806321,6.730103,2.1621161,2.0821831,-0.079933
83,0.06497479,-0.029616937,"('powerless', 'powerful')",0.6501824,0.53773755,-1.3694429,-1.3206555,-0.7435254,-0.8115433,-0.3494528,-0.4060195,-0.0565667
84,0.14468104,0.030426877,"('inferior', 'superior')",0.09811714,-0.010985741,0.25177237,0.16389622,0.31173494,0.2661322,0.2015764,0.1123674,-0.089209
85,1.1782556,1.1208352,"('insignificant', 'prestigious')",-2.3012962,-2.2836244,-0.854621,-0.9506395,1.0601428,1.0528257,-0.2293797,-0.2651507,-0.035771
86,-1.8457032,-1.9233246,"('uninfluential', 'influential')",0.679473,0.62129146,-1.4626335,-1.290916,-0.42666772,-0.38146877,-0.7638829,-0.7436045,0.0202784
87,0.6235702,0.5214399,"('unsuccessful', 'successful')",1.7456937,1.6547686,1.7806604,1.5737025,1.0159435,0.97696066,1.291467,1.1817179,-0.1097491
88,0.49597093,0.3672854,"('low', 'eminent')",-0.09263699,-0.26425847,0.0555086,-0.02386367,1.0736597,1.0195792,0.3831255,0.2746856,-0.1084399
