,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.33141056,-0.27439448,"('immoral', 'moral')",0.53686196,0.4917382,-0.6690574,-0.6547079,-0.1545353,-0.1457881,0.0087472
22,0.03784379,0.13111322,"('untrustworthy', 'trustworthy')",0.13695866,0.06428728,-1.0227194,-1.0535184,-0.282639,-0.2860393,-0.0034003
23,-1.0969477,-1.0440265,"('insincere', 'sincere')",0.7059134,0.6993398,5.200049,4.9873085,1.6030049,1.5475407,-0.0554642
24,0.06585924,0.12716772,"('dishonest', 'honest')",-0.119540796,-0.19819468,0.73236924,0.6579031,0.2262292,0.1956254,-0.0306038
25,0.2337081,0.21892878,"('egoistic', 'altruistic')",-0.2624674,-0.26016036,1.4414977,1.37182,0.4709128,0.4435294,-0.0273834
26,-0.38349113,-0.42112035,"('hardhearted', 'benevolent')",0.87183934,0.83226156,1.6277006,1.4975497,0.7053496,0.6362303,-0.0691193
27,-0.96131855,-0.83531904,"('hardhearted', 'softhearted')",0.24825805,0.2683325,1.1162,1.0648553,0.1343798,0.1659563,0.0315765
28,-0.7267221,-0.7615781,"('disloyal', 'loyal')",-0.4172098,-0.6003669,0.8312798,0.6256387,-0.1042174,-0.2454354,-0.141218
29,-0.46701282,-0.46197215,"('unfair', 'fair')",-0.7228983,-0.7862221,-0.7788199,-0.9207048,-0.6562437,-0.7229664,-0.0667227
30,-0.1901798,-0.12465556,"('intolerant', 'tolerant')",1.5954465,1.5248933,1.5378888,1.4986386,0.9810518,0.9662921,-0.0147597
31,-0.9604674,-0.957313,"('evil', 'good')",-1.5623032,-1.5303669,-0.9198732,-0.9444113,-1.147548,-1.1440304,0.0035176
32,-0.26283017,-0.25443223,"('unkind', 'kind')",0.74094456,0.5599239,0.6830532,0.52198666,0.3870559,0.2758261,-0.1112298
33,0.87808335,0.80304575,"('wrong', 'right')",0.8094215,0.8065045,-0.23216477,-0.19432555,0.4851133,0.4717416,-0.0133717
34,-0.41652697,-0.30671364,"('mean', 'honorable')",-0.55634654,-0.38229096,5.804637,5.805474,1.6105878,1.7054898,0.094902
35,0.7952615,0.70424587,"('corrupt', 'incorrupt')",-1.7132998,-1.7905287,-0.16344547,-0.2975421,-0.3604946,-0.4612749,-0.1007803
36,-0.80568796,-0.91862917,"('hostile', 'amicable')",-1.7795295,-1.7614731,-0.05112806,-0.17333782,-0.8787819,-0.9511468,-0.0723649
37,-0.05788654,0.054810718,"('fake', 'genuine')",-0.3215258,-0.29912928,0.22639179,0.25039384,-0.0510069,0.0020251,0.053032
38,-0.39568406,-0.40064257,"('untruthful', 'truthful')",-0.30315632,-0.257539,0.18070397,0.21549615,-0.1727121,-0.1475618,0.0251503
39,0.49895552,0.55130947,"('exploitative', 'cooperative')",1.1844598,1.0940379,0.27373713,0.2581354,0.6523841,0.6344943,-0.0178898
40,-0.15485826,-0.07471195,"('stingy', 'generous')",-0.5670488,-0.4758703,-1.226581,-1.2170966,-0.649496,-0.5892263,0.0602697
41,-0.22788781,-0.17667934,"('unforgiving', 'forgiving')",-0.3132267,-0.28720146,0.16974711,0.09824535,-0.1237891,-0.1218785,0.0019106
42,0.67560685,0.8237227,"('unreliable', 'reliable')",0.56027484,0.71359384,-2.4066603,-2.253857,-0.3902595,-0.2388468,0.1514127
43,-0.77490413,-0.65486294,"('irresponsible', 'responsible')",1.2847494,1.3607641,0.5405335,0.5316644,0.3501263,0.4125218,0.0623955
44,0.88347924,0.88221896,"('prejudiced', 'unprejudiced')",0.1124617,0.25133386,-1.2421484,-1.1958065,-0.0820692,-0.0207512,0.061318
45,-0.8334406,-0.66920286,"('incompetent', 'competent')",0.62139845,0.5903377,-0.13480832,-0.17417692,-0.1156168,-0.0843474,0.0312694
46,-0.76883024,-0.70467025,"('uncompetitive', 'competitive')",1.0363187,1.0758458,-0.4468714,-0.4599321,-0.0597943,-0.0295855,0.0302088
47,-0.17840615,-0.042881347,"('stupid', 'smart')",1.370375,1.446524,5.1627,5.0843434,2.118223,2.162662,0.044439
48,-0.98153317,-0.95388657,"('unintelligent', 'intelligent')",-0.6879524,-0.7377877,0.29305866,0.21701103,-0.458809,-0.4915544,-0.0327454
49,-0.8603701,-0.81007993,"('unable', 'able')",0.39374417,0.38150132,-0.38617098,-0.24981108,-0.2842656,-0.2261299,0.0581357
50,0.13407743,0.16527224,"('clumsy', 'skillful')",0.040125597,0.20182164,0.27875683,0.27633554,0.1509866,0.2144765,0.0634899
51,-0.89220434,-0.9505086,"('uneducated', 'educated')",-0.082398795,-0.2774776,0.41318378,0.32622164,-0.1871398,-0.3005882,-0.1134484
52,-0.66370577,-0.81852126,"('irrational', 'rational')",-0.7916463,-0.8308655,-0.35230702,-0.4330647,-0.602553,-0.6941504,-0.0915974
53,-1.3515968,-1.2207338,"('uncreative', 'creative')",0.71230054,0.84846336,0.8376506,0.84151465,0.0661181,0.1564147,0.0902966
54,-0.74869496,-0.7871814,"('incapable', 'capable')",1.1002296,1.0484259,1.0756849,1.1104343,0.4757399,0.4572263,-0.0185136
55,-0.5738317,-0.45340312,"('incompetent', 'clever')",0.7442403,0.6912133,-0.025848903,-0.0802688,0.0481866,0.0525138,0.0043272
56,0.30966204,0.3570587,"('impractical', 'practical')",1.7426776,1.6329501,0.32211053,0.32202065,0.7914834,0.7706765,-0.0208069
57,-1.7385534,-1.6640362,"('unimaginative', 'imaginative')",-0.79704463,-0.7980215,-2.1502213,-2.193321,-1.5619399,-1.5517928,0.0101471
58,-0.5040522,-0.4586731,"('undiscriminating', 'discriminating')",0.43027675,0.47340152,0.056362882,0.025347902,-0.0058042,0.0133588,0.019163
59,0.42345193,0.3282695,"('foolish', 'wise')",0.2874612,0.26693594,0.3757671,0.3487692,0.3622267,0.3146582,-0.0475685
60,-0.30472124,-0.16045378,"('inefficient', 'efficient')",1.626019,1.625668,-0.008510523,0.0958773,0.4375958,0.5203638,0.082768
61,-0.38078454,-0.41793445,"('illogical', 'logical')",0.02937974,-0.15559892,0.12425548,0.009604601,-0.0757164,-0.1879763,-0.1122599
62,-0.21668607,-0.09291582,"('incompetent', 'brilliant')",1.2882833,1.4309257,0.25651652,0.38754466,0.4427046,0.5751849,0.1324803
63,-0.6597095,-0.5714011,"('unperceptive', 'insightful')",0.48449326,0.6038525,0.93916285,1.0468136,0.2546489,0.359755,0.1051061
64,0.09787364,0.02840348,"('shy', 'confident')",0.22681166,0.07318574,-6.2730494,-6.192738,-1.9827881,-2.030383,-0.0475949
65,-0.48117813,-0.5281403,"('insecure', 'secure')",0.23375785,-0.013334764,-0.45995793,-0.5226329,-0.2357927,-0.3547026,-0.1189099
66,0.3591779,0.33906594,"('inactive', 'active')",-0.36425698,-0.31086457,1.0241594,1.01085,0.3396935,0.3463504,0.0066569
67,0.77256083,0.73548174,"('doubtful', 'determined')",0.1674262,0.12815362,-0.08659641,-0.0016261842,0.2844635,0.2873364,0.0028729
68,-0.65405357,-0.7046627,"('dependent', 'independent')",-0.801584,-0.9252776,-0.6748755,-0.6594777,-0.7101711,-0.7631393,-0.0529682
69,1.103368,1.0482427,"('lazy', 'industrious')",0.3245985,0.33313566,-0.24805062,-0.15169148,0.3933053,0.4098957,0.0165904
70,-0.32517973,-0.19824134,"('lethargic', 'energetic')",0.26942053,0.41155115,0.85484266,0.9330993,0.2663612,0.3821364,0.1157752
71,-0.033099353,-0.03677598,"('diffident', 'self-confident')",2.2735648,2.1850967,0.5798329,0.5486604,0.9400994,0.8989937,-0.0411057
72,-0.86819226,-0.9281465,"('unambitious', 'ambitious')",-0.594957,-0.6116952,-1.0752054,-1.024228,-0.8461183,-0.8546899,-0.0085716
73,1.047408,1.0448328,"('helpless', 'self-reliant')",0.89946854,1.052258,-2.9186983,-2.7879186,-0.3239406,-0.2302759,0.0936647
74,0.319726,0.45039487,"('undedicated', 'dedicated')",0.9169761,1.0061659,0.41259804,0.45045385,0.5497667,0.6356715,0.0859048
75,-0.083047956,-0.111450985,"('meek', 'impulsive')",-1.3969092,-1.1546177,-0.31715885,-0.2284674,-0.5990387,-0.4981787,0.10086
76,0.5792517,0.7254737,"('anxious', 'daring')",1.0711663,1.1589905,0.6364206,0.7113771,0.7622795,0.8652805,0.103001
77,-1.0202645,-0.99743855,"('unmotivated', 'motivated')",0.059694733,0.08114782,-0.97633404,-0.87504303,-0.6456346,-0.5971113,0.0485233
78,-1.1597168,-1.074923,"('nonresilient', 'resilient')",0.56831133,0.7079,0.29338917,0.4158584,-0.0993388,0.0162784,0.1156172
79,-0.09733998,-0.12975867,"('wavering', 'unwavering')",-1.112134,-1.0130028,0.07991626,0.09684961,-0.3765192,-0.3486373,0.0278819
80,0.084936485,0.088447854,"('dominated', 'dominating')",0.51161987,0.5018851,-1.2012168,-1.1459882,-0.2015535,-0.1852184,0.0163351
81,-0.37477553,-0.43552592,"('submissive', 'aggressive')",0.2751504,0.10263192,-0.61561584,-0.5999673,-0.2384137,-0.3109538,-0.0725401
82,-0.33371496,-0.25864357,"('poor', 'rich')",0.26294658,0.3223792,5.7738385,5.729762,1.9010234,1.9311659,0.0301425
83,-0.13007055,-0.22012417,"('powerless', 'powerful')",0.78794134,0.7531977,-0.6328837,-0.71437997,0.008329,-0.0604355,-0.0687645
84,0.57650864,0.40753174,"('inferior', 'superior')",0.19432457,-0.008927338,0.94558525,0.9005751,0.5721395,0.4330599,-0.1390796
85,0.084951796,0.00010510534,"('insignificant', 'prestigious')",0.08037057,0.22679415,1.03764,1.0250955,0.4009875,0.4173316,0.0163441
86,-2.0521417,-2.0407555,"('uninfluential', 'influential')",0.032387912,-0.16827258,-0.016276833,-0.13307428,-0.6786768,-0.7807008,-0.102024
87,0.6201155,0.5195264,"('unsuccessful', 'successful')",1.9571663,1.8740212,0.75404483,0.8150977,1.1104422,1.0695484,-0.0408938
88,-0.4844195,-0.589338,"('low', 'eminent')",0.39818415,0.3055238,0.26766,0.19900426,0.0604749,-0.02827,-0.0887449
