,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
22,0.5435256,0.4696432,"('untrustworthy', 'trustworthy')",-0.10791521,-0.18871674,-0.52386737,-0.549587,-0.029419,-0.0895535,-0.0601345
23,-0.14879096,-0.26416302,"('insincere', 'sincere')",1.0272872,0.9487472,6.0861864,5.9305162,2.3215609,2.2050335,-0.1165274
24,-0.25917152,-0.27773824,"('dishonest', 'honest')",0.6428634,0.6846281,0.7374608,0.76849765,0.3737175,0.3917958,0.0180783
25,-0.76489234,-0.7644107,"('egoistic', 'altruistic')",0.025327506,0.05197326,0.8799194,0.77232516,0.0467849,0.0199626,-0.0268223
26,-0.6112624,-0.6750966,"('hardhearted', 'benevolent')",1.8235214,1.7198386,1.4248571,1.3109108,0.8790387,0.7852176,-0.0938211
27,-0.7458982,-0.6766067,"('hardhearted', 'softhearted')",-0.6719113,-0.6315283,0.2510904,0.23080453,-0.3889064,-0.3591102,0.0297962
28,-0.8887578,-0.990714,"('disloyal', 'loyal')",0.5076926,0.33613974,1.183785,1.0845082,0.2675732,0.1433113,-0.1242619
29,0.23151317,0.22307438,"('unfair', 'fair')",-0.40142635,-0.41795123,-0.751322,-0.8308324,-0.3070784,-0.3419031,-0.0348247
30,0.9338603,0.82952356,"('intolerant', 'tolerant')",0.89863425,0.9075558,0.90824956,0.8631627,0.9135814,0.8667474,-0.046834
31,-1.0810474,-0.8866452,"('evil', 'good')",-0.9109925,-0.8850045,-1.7785637,-1.7764255,-1.2568679,-1.1826917,0.0741762
32,-0.44278976,-0.5761923,"('unkind', 'kind')",0.27168658,0.20824544,1.0520868,0.937589,0.2936612,0.1898807,-0.1037805
33,-0.011863433,-0.08351416,"('wrong', 'right')",0.9870484,1.007831,-0.9069236,-0.891883,0.0227538,0.0108113,-0.0119425
34,0.137157,0.23941313,"('mean', 'honorable')",0.61976767,0.7238878,5.2647247,5.4324474,2.0072165,2.131916,0.1246995
35,-0.1599108,-0.11871048,"('corrupt', 'incorrupt')",-1.0715668,-1.08218,-0.95656,-0.9634574,-0.7293459,-0.7214493,0.0078966
36,-0.5169288,-0.45441687,"('hostile', 'amicable')",-0.03934814,-0.15707378,-0.6095039,-0.74708056,-0.3885936,-0.4528571,-0.0642635
37,-0.07292312,-0.08264302,"('fake', 'genuine')",-0.79256743,-0.8152522,-0.1206803,-0.09288648,-0.3287236,-0.3302606,-0.001537
38,-0.22579364,-0.21940471,"('untruthful', 'truthful')",0.636667,0.70848566,0.3288935,0.48968413,0.2465889,0.326255,0.0796661
39,1.0786922,1.0126915,"('exploitative', 'cooperative')",1.2357557,1.2478178,0.32073653,0.3434281,0.8783948,0.8679791,-0.0104157
40,-0.7612916,-0.740575,"('stingy', 'generous')",0.81596994,0.81752586,-2.5434299,-2.6167517,-0.8295838,-0.8466003,-0.0170165
41,0.027891159,0.02157897,"('unforgiving', 'forgiving')",0.94603676,0.9022084,-0.02920077,-0.060457997,0.314909,0.2877765,-0.0271325
42,0.7678525,0.7823138,"('unreliable', 'reliable')",0.6528832,0.75918454,-2.621855,-2.4694257,-0.4003731,-0.3093091,0.091064
43,-0.19395092,-0.23996003,"('irresponsible', 'responsible')",0.8761583,0.91826355,0.5692717,0.6247954,0.4171597,0.4343663,0.0172066
44,0.82062435,0.7642561,"('prejudiced', 'unprejudiced')",-0.44890988,-0.3454493,-1.1977608,-1.1835364,-0.2753488,-0.2549099,0.0204389
45,-0.27474383,-0.26090056,"('incompetent', 'competent')",-0.37757128,-0.3998402,0.26124308,0.21467738,-0.1303574,-0.1486878,-0.0183304
46,-0.41915715,-0.4875291,"('uncompetitive', 'competitive')",0.52273345,0.5159726,-0.45266327,-0.47870448,-0.1163623,-0.150087,-0.0337247
47,0.33394802,0.42442924,"('stupid', 'smart')",1.6123297,1.5999236,5.6300263,5.7133975,2.5254347,2.57925,0.0538153
48,-0.708105,-0.77528584,"('unintelligent', 'intelligent')",-0.6122699,-0.6174064,0.57147354,0.4934369,-0.2496338,-0.2997518,-0.050118
49,-0.079640776,-0.0006602481,"('unable', 'able')",-0.7398777,-0.61036974,-0.076105215,0.057260036,-0.2985412,-0.18459,0.1139512
50,-0.0005666707,0.030401798,"('clumsy', 'skillful')",0.22171178,0.22255638,0.118156806,0.14108615,0.1131006,0.1313481,0.0182475
51,-0.39771765,-0.5170207,"('uneducated', 'educated')",-0.14737889,-0.20377477,0.48417446,0.39758185,-0.0203074,-0.1077379,-0.0874305
52,0.14647697,0.007457027,"('irrational', 'rational')",0.42707822,0.24140203,-0.009196922,-0.15416525,0.1881194,0.0315646,-0.1565548
53,-1.3334562,-1.3475684,"('uncreative', 'creative')",1.3047152,1.2118654,0.4369104,0.3958252,0.1360565,0.0867074,-0.0493491
54,-0.54673666,-0.61203235,"('incapable', 'capable')",0.82923317,0.76440096,0.71160454,0.7362715,0.331367,0.2962134,-0.0351536
55,0.09350583,0.03491931,"('incompetent', 'clever')",-0.34295323,-0.36526003,0.5788764,0.49399987,0.1098097,0.0545531,-0.0552566
56,0.8460261,0.72461104,"('impractical', 'practical')",0.89998835,0.90103316,-0.035077304,0.033767886,0.5703124,0.5531374,-0.017175
57,-0.796864,-0.90240276,"('unimaginative', 'imaginative')",-0.35428318,-0.36828166,-2.9085426,-2.963096,-1.3532298,-1.4112601,-0.0580303
58,-0.28617838,-0.32168096,"('undiscriminating', 'discriminating')",0.97838986,0.94031584,-0.15343432,-0.1374009,0.1795924,0.1604113,-0.0191811
59,0.24515009,0.28879377,"('foolish', 'wise')",0.86831653,0.7780131,0.012242733,0.053246293,0.3752364,0.3733511,-0.0018853
60,0.7793514,0.7458237,"('inefficient', 'efficient')",0.50009465,0.62738365,0.3056038,0.43238214,0.52835,0.6018631,0.0735131
61,0.3578185,0.2009181,"('illogical', 'logical')",1.3902237,1.335132,0.54917103,0.3891607,0.7657378,0.6417369,-0.1240009
62,0.6546289,0.70183206,"('incompetent', 'brilliant')",0.79192543,0.9900349,0.9881764,1.1817453,0.8115769,0.9578707,0.1462938
63,-0.16492082,-0.17054978,"('unperceptive', 'insightful')",0.91175115,0.90961,0.76108605,0.8745811,0.5026388,0.5378804,0.0352416
64,0.5777235,0.5332924,"('shy', 'confident')",0.3634048,0.3723473,-5.6279235,-5.645827,-1.5622651,-1.5800624,-0.0177973
65,0.608452,0.43564236,"('insecure', 'secure')",-0.120490536,-0.21277305,0.13300936,0.06680756,0.2069903,0.096559,-0.1104313
66,-1.1416905,-1.0961585,"('inactive', 'active')",0.4451651,0.41220617,0.25544327,0.22388005,-0.1470274,-0.1533574,-0.00633
67,0.905294,0.8195522,"('doubtful', 'determined')",0.20200188,0.19917107,-0.36524642,-0.37702373,0.2473498,0.2138999,-0.0334499
68,0.332949,0.28287366,"('dependent', 'independent')",-1.6399649,-1.6518983,-1.1121078,-1.0250826,-0.8063745,-0.7980358,0.0083387
69,0.25912866,0.37775648,"('lazy', 'industrious')",0.7499213,0.785771,-1.2393652,-1.0948427,-0.0767717,0.0228949,0.0996666
70,-0.25072798,-0.25405914,"('lethargic', 'energetic')",-0.15935442,-0.10029372,0.36230928,0.40385836,-0.0159244,0.0165018,0.0324262
71,-0.37956154,-0.34180897,"('diffident', 'self-confident')",1.6348457,1.60849,0.38654238,0.38509452,0.5472755,0.5505918,0.0033163
72,-0.68394613,-0.68338436,"('unambitious', 'ambitious')",-0.112884596,-0.02154857,-0.626952,-0.5451994,-0.4745942,-0.4167108,0.0578834
73,1.2105016,1.1544973,"('helpless', 'self-reliant')",0.94817734,0.9033459,-3.3695867,-3.2350473,-0.4036359,-0.3924014,0.0112345
74,-0.32686052,-0.3551612,"('undedicated', 'dedicated')",0.68955564,0.6864759,-0.3793193,-0.33648175,-0.0055414,-0.0017224,0.003819
75,-0.16277005,-0.071659185,"('meek', 'impulsive')",-0.88999087,-0.7585333,-0.6862825,-0.52727485,-0.5796812,-0.4524891,0.1271921
76,0.37839422,0.36637396,"('anxious', 'daring')",-0.24007545,-0.17713639,0.018816192,-0.025718,0.0523783,0.0545065,0.0021282
77,-0.15900841,-0.2084426,"('unmotivated', 'motivated')",0.8446953,0.8457844,-1.0446846,-1.0339797,-0.1196659,-0.1322126,-0.0125467
78,-1.3040947,-1.2484533,"('nonresilient', 'resilient')",0.3618804,0.41618517,-0.25238204,-0.20936337,-0.3981988,-0.3472105,0.0509883
79,-1.1150484,-1.105704,"('wavering', 'unwavering')",-0.8387198,-0.897616,-0.711376,-0.63337624,-0.8883814,-0.8788988,0.0094826
80,0.5860689,0.48739818,"('dominated', 'dominating')",-0.25861394,-0.26261473,-0.38242567,-0.37088454,-0.0183236,-0.0487004,-0.0303768
81,0.6559827,0.52738523,"('submissive', 'aggressive')",0.5813479,0.59299135,-0.34064275,-0.33162683,0.2988959,0.2629166,-0.0359793
82,-0.5531517,-0.57880676,"('poor', 'rich')",0.0011873767,-0.012075011,6.52044,6.4425263,1.9894919,1.9505482,-0.0389437
83,0.22809331,0.097049996,"('powerless', 'powerful')",0.6833654,0.66087824,-0.72533506,-0.7565684,0.0620412,0.0004533,-0.0615879
84,0.5522512,0.48188016,"('inferior', 'superior')",0.3080384,0.28093266,0.5816501,0.55504626,0.4806466,0.4392864,-0.0413602
85,-0.4639669,-0.4802722,"('insignificant', 'prestigious')",1.3149835,1.220488,-0.29979697,-0.33128148,0.1837399,0.1363114,-0.0474285
86,-1.4108087,-1.5557452,"('uninfluential', 'influential')",-0.049842007,-0.17848237,-0.2840113,-0.4112725,-0.581554,-0.7151667,-0.1336127
87,0.19127396,0.06741464,"('unsuccessful', 'successful')",1.1411347,1.0510867,0.9705141,0.9190765,0.7676409,0.6791926,-0.0884483
88,-0.82600045,-0.9452958,"('low', 'eminent')",-0.6071876,-0.6481645,0.05026926,-0.0030381177,-0.4609729,-0.5321662,-0.0711933
