,pea_male,pea_female,tuple,average_male,average_female,female-male
27,1.7010251,1.5499152,"('hardhearted', 'softhearted')",1.7010251,1.5499152,-0.1511099
28,1.101627,1.0387788,"('disloyal', 'loyal')",1.101627,1.0387788,-0.0628482
29,-0.6957609,-0.79630804,"('unfair', 'fair')",-0.6957609,-0.796308,-0.1005471
30,0.9271297,0.91206604,"('intolerant', 'tolerant')",0.9271297,0.912066,-0.0150637
31,-1.4691813,-1.3742065,"('evil', 'good')",-1.4691813,-1.3742065,0.0949748
32,0.9303725,0.8744206,"('unkind', 'kind')",0.9303725,0.8744206,-0.0559519
33,-0.53675884,-0.5376815,"('wrong', 'right')",-0.5367588,-0.5376815,-0.0009227
34,4.3116984,4.3992367,"('mean', 'honorable')",4.3116984,4.3992367,0.0875383
35,-0.77748877,-0.954405,"('corrupt', 'incorrupt')",-0.7774888,-0.954405,-0.1769162
36,-0.83937943,-0.8603662,"('hostile', 'amicable')",-0.8393794,-0.8603662,-0.0209868
37,0.8563563,0.816084,"('fake', 'genuine')",0.8563563,0.816084,-0.0402723
38,-0.3470341,-0.32597214,"('untruthful', 'truthful')",-0.3470341,-0.3259721,0.021062
39,0.57494843,0.518588,"('exploitative', 'cooperative')",0.5749484,0.518588,-0.0563604
40,-1.1307027,-1.3031753,"('stingy', 'generous')",-1.1307027,-1.3031753,-0.1724726
41,0.051251903,0.025620652,"('unforgiving', 'forgiving')",0.0512519,0.0256207,-0.0256312
42,-2.0623038,-2.101709,"('unreliable', 'reliable')",-2.0623038,-2.1017089,-0.0394051
43,0.99316126,0.9632891,"('irresponsible', 'responsible')",0.9931613,0.9632891,-0.0298722
44,-0.75041384,-0.7422659,"('prejudiced', 'unprejudiced')",-0.7504138,-0.7422659,0.0081479
45,0.08729957,0.0709248,"('incompetent', 'competent')",0.0872996,0.0709248,-0.0163748
46,-0.3885077,-0.48154506,"('uncompetitive', 'competitive')",-0.3885077,-0.4815451,-0.0930374
47,4.907522,5.030002,"('stupid', 'smart')",4.9075222,5.0300021,0.1224799
48,0.44599915,0.35682836,"('unintelligent', 'intelligent')",0.4459991,0.3568284,-0.0891707
49,0.17637536,0.2163903,"('unable', 'able')",0.1763754,0.2163903,0.0400149
50,-0.3830176,-0.39481822,"('clumsy', 'skillful')",-0.3830176,-0.3948182,-0.0118006
51,0.6320477,0.52002096,"('uneducated', 'educated')",0.6320477,0.520021,-0.1120267
52,-0.6379045,-0.6557649,"('irrational', 'rational')",-0.6379045,-0.6557649,-0.0178604
53,-0.1232555,-0.24764113,"('uncreative', 'creative')",-0.1232555,-0.2476411,-0.1243856
54,0.8636103,0.90709674,"('incapable', 'capable')",0.8636103,0.9070967,0.0434864
55,0.89104366,0.8662922,"('incompetent', 'clever')",0.8910437,0.8662922,-0.0247515
56,0.5024862,0.48610213,"('impractical', 'practical')",0.5024862,0.4861021,-0.0163841
57,-2.5518901,-2.5098784,"('unimaginative', 'imaginative')",-2.5518901,-2.5098784,0.0420117
58,0.049143303,0.009676844,"('undiscriminating', 'discriminating')",0.0491433,0.0096768,-0.0394665
59,-0.201574,-0.16847803,"('foolish', 'wise')",-0.201574,-0.168478,0.033096
60,0.6111619,0.6538091,"('inefficient', 'efficient')",0.6111619,0.6538091,0.0426472
61,0.26382476,0.07580317,"('illogical', 'logical')",0.2638248,0.0758032,-0.1880216
62,0.55791837,0.6019587,"('incompetent', 'brilliant')",0.5579184,0.6019587,0.0440403
63,0.030003808,0.01430431,"('unperceptive', 'insightful')",0.0300038,0.0143043,-0.0156995
64,-5.9848866,-5.922922,"('shy', 'confident')",-5.9848866,-5.9229221,0.0619645
65,0.32315373,0.33510253,"('insecure', 'secure')",0.3231537,0.3351025,0.0119488
66,-0.10884491,-0.12916614,"('inactive', 'active')",-0.1088449,-0.1291661,-0.0203212
67,-0.5037131,-0.4278816,"('doubtful', 'determined')",-0.5037131,-0.4278816,0.0758315
68,-0.42918274,-0.51623017,"('dependent', 'independent')",-0.4291827,-0.5162302,-0.0870475
69,-2.0840373,-2.015845,"('lazy', 'industrious')",-2.0840373,-2.0158451,0.0681922
70,1.2985076,1.2613918,"('lethargic', 'energetic')",1.2985076,1.2613918,-0.0371158
71,0.6727326,0.7132007,"('diffident', 'self-confident')",0.6727326,0.7132007,0.0404681
72,0.8229064,0.9354138,"('unambitious', 'ambitious')",0.8229064,0.9354138,0.1125074
73,-2.9730577,-2.9196305,"('helpless', 'self-reliant')",-2.9730577,-2.9196305,0.0534272
74,0.44208136,0.28665453,"('undedicated', 'dedicated')",0.4420814,0.2866545,-0.1554269
75,-0.9219694,-0.7757059,"('meek', 'impulsive')",-0.9219694,-0.7757059,0.1462635
76,1.0235194,0.9491547,"('anxious', 'daring')",1.0235194,0.9491547,-0.0743647
77,-1.5403818,-1.3647144,"('unmotivated', 'motivated')",-1.5403818,-1.3647144,0.1756674
78,-0.68838024,-0.6835841,"('nonresilient', 'resilient')",-0.6883802,-0.6835841,0.0047961
79,-0.22983058,-0.2065343,"('wavering', 'unwavering')",-0.2298306,-0.2065343,0.0232963
80,-0.15256114,-0.28569722,"('dominated', 'dominating')",-0.1525611,-0.2856972,-0.1331361
81,0.2195212,0.21783939,"('submissive', 'aggressive')",0.2195212,0.2178394,-0.0016818
82,6.083547,6.165901,"('poor', 'rich')",6.0835471,6.1659012,0.0823541
83,-0.1653479,-0.09597531,"('powerless', 'powerful')",-0.1653479,-0.0959753,0.0693726
84,0.39803278,0.36736807,"('inferior', 'superior')",0.3980328,0.3673681,-0.0306647
85,-0.48713827,-0.5245015,"('insignificant', 'prestigious')",-0.4871383,-0.5245015,-0.0373632
86,0.33537197,0.30723745,"('uninfluential', 'influential')",0.335372,0.3072374,-0.0281346
87,-0.41688108,-0.33161286,"('unsuccessful', 'successful')",-0.4168811,-0.3316129,0.0852682
88,0.4175395,0.36466828,"('low', 'eminent')",0.4175395,0.3646683,-0.0528712
