,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
62,-2.3848908,-2.3766558,"('incompetent', 'brilliant')",-2.1792994,-2.1196535,-0.97985905,-0.9438412,-0.36230934,-0.19206968,-1.4765896,-1.4080549,0.0685347
63,-2.0748422,-2.1269038,"('unperceptive', 'insightful')",-0.6561801,-0.60579973,0.4565125,0.40616006,0.062657446,0.1625176,-0.5529631,-0.5410064,0.0119567
64,0.037587218,0.034061775,"('shy', 'confident')",0.44016576,0.45648938,-0.22431728,-0.2151893,-6.6631393,-6.451054,-1.6024259,-1.543923,0.0585029
65,-1.9541993,-2.0341165,"('insecure', 'secure')",-1.4149191,-1.5060469,-2.820137,-2.8154652,-0.3600837,-0.3007533,-1.6373348,-1.6640955,-0.0267607
66,1.6839302,1.6610174,"('inactive', 'active')",1.6058204,1.6111102,1.3958107,1.3352193,0.8560998,0.7110086,1.3854152,1.3295889,-0.0558263
67,-0.09315427,-0.048577137,"('doubtful', 'determined')",-0.5595202,-0.47134638,-0.06779714,-0.012899645,-0.42365488,-0.3109179,-0.2860316,-0.2109353,0.0750963
68,-0.16315307,-0.15480494,"('dependent', 'independent')",-1.3949494,-1.3911251,-0.41986927,-0.42774338,-1.6074436,-1.6200058,-0.8963538,-0.8984198,-0.002066
69,3.5809555,3.645284,"('lazy', 'industrious')",2.7842236,2.8285975,2.1438992,2.1296544,-0.6295035,-0.58091646,1.9698937,2.0056551,0.0357614
70,-1.7071457,-1.7543238,"('lethargic', 'energetic')",-1.4964281,-1.4740386,-0.75560284,-0.7938669,0.055307224,0.075429335,-0.9759673,-0.9866999,-0.0107326
71,0.6685889,0.69230944,"('diffident', 'self-confident')",0.03615763,0.124970414,2.2499754,2.2846756,0.3303399,0.3106531,0.8212655,0.8531522,0.0318867
72,-2.1570632,-2.1430297,"('unambitious', 'ambitious')",-1.5151513,-1.5126406,-0.34273434,-0.3381236,-0.7945662,-0.7182564,-1.2023787,-1.1780125,0.0243662
73,1.9982933,2.0112348,"('helpless', 'self-reliant')",1.1087375,1.1113071,1.347455,1.3285309,-3.3862257,-3.3067923,0.267065,0.2860701,0.0190051
74,-0.73817873,-0.8330929,"('undedicated', 'dedicated')",-0.5559896,-0.5778716,1.0194589,0.92569923,0.060555,0.037267573,-0.0535386,-0.1119994,-0.0584608
75,1.1675875,1.2297407,"('meek', 'impulsive')",0.037908703,0.12778142,0.25420773,0.29114586,-0.57347494,-0.5375342,0.2215572,0.2777835,0.0562263
76,-1.5681931,-1.5767398,"('anxious', 'daring')",-0.17324638,-0.15959589,-2.0857933,-2.0542185,-0.5139722,-0.4578572,-1.0853013,-1.0621028,0.0231985
77,-1.513306,-1.5571274,"('unmotivated', 'motivated')",-0.63625693,-0.5600204,0.27945477,0.27830368,-1.2900447,-1.0665538,-0.7900382,-0.7263495,0.0636887
78,-0.4672604,-0.5195014,"('nonresilient', 'resilient')",0.06837259,0.06561623,0.6389643,0.619503,0.1356537,0.1746164,0.0939325,0.0850586,-0.0088739
79,1.1703598,1.1827368,"('wavering', 'unwavering')",1.4378451,1.4629674,1.4105961,1.3431565,-0.3437173,-0.3838489,0.9187708,0.9012529,-0.0175179
80,-0.46549475,-0.44737166,"('dominated', 'dominating')",-0.010623589,-0.095210254,-1.596752,-1.5300283,-0.6678103,-0.6263528,-0.6851702,-0.6747408,0.0104294
81,-2.1359496,-2.1532435,"('submissive', 'aggressive')",-1.4837694,-1.493599,-2.485927,-2.4064841,-1.1380026,-1.0296826,-1.8109121,-1.7707523,0.0401598
82,-1.5163877,-1.522697,"('poor', 'rich')",-2.5522773,-2.4559252,-3.417606,-3.418064,5.757325,5.6051526,-0.4322364,-0.4478835,-0.0156471
83,-0.14301163,-0.17763007,"('powerless', 'powerful')",0.2251763,0.25114405,0.5592821,0.5761043,-1.1556463,-1.1264222,-0.1285499,-0.119201,0.0093489
84,0.25813147,0.24036899,"('inferior', 'superior')",0.67820454,0.63136995,0.76891464,0.7300877,0.48090306,0.38888732,0.5465385,0.4976785,-0.04886
85,2.453388,2.4557233,"('insignificant', 'prestigious')",2.411886,2.3652086,3.6182382,3.5153873,0.31292528,0.18021125,2.1991093,2.1291325,-0.0699768
86,-2.686565,-2.8266146,"('uninfluential', 'influential')",-1.6422619,-1.6579235,-0.7464047,-0.87754875,-0.42308757,-0.53764987,-1.3745798,-1.4749341,-0.1003543
87,0.43580103,0.43210804,"('unsuccessful', 'successful')",1.1033586,1.0963252,0.05627241,0.14879222,0.32139027,0.28920296,0.4792056,0.4916071,0.0124015
88,-0.9376715,-0.96512145,"('low', 'eminent')",-0.98369503,-1.040997,-1.3376143,-1.3982048,-0.6471654,-0.67825675,-0.9765365,-1.020645,-0.0441085
