,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-1.9494426,-1.7678049,"('nasty', 'nice')",-0.48829705,-0.3746991,-1.2188698,-1.071252,0.1476178
18,-0.97078764,-0.8819381,"('disagreeable', 'welcoming')",-0.6777644,-0.8031869,-0.824276,-0.8425625,-0.0182865
19,-0.96844447,-0.9820828,"('inhospitable', 'hospitable')",-0.71642774,-0.7006427,-0.8424361,-0.8413627,0.0010734
20,0.41438416,0.28162238,"('rough', 'thoughtful')",0.9293105,0.8418945,0.6718473,0.5617585,-0.1100888
21,0.93754506,0.6410348,"('immoral', 'moral')",-0.13516298,-0.15742557,0.4011911,0.2418046,-0.1593865
22,0.4664223,0.33990297,"('untrustworthy', 'trustworthy')",-0.7366441,-0.756184,-0.1351109,-0.2081405,-0.0730296
23,1.1374966,0.8476665,"('insincere', 'sincere')",5.7012525,5.73815,3.4193745,3.2929082,-0.1264663
24,1.4067118,1.2465051,"('dishonest', 'honest')",0.4904544,0.46450347,0.9485831,0.8555043,-0.0930788
25,0.12059201,0.29032496,"('egoistic', 'altruistic')",0.39035335,0.3534808,0.2554727,0.3219029,0.0664302
26,0.25158453,0.17707816,"('hardhearted', 'benevolent')",0.79805607,0.68381107,0.5248203,0.4304446,-0.0943757
27,-0.27702358,-0.23704062,"('hardhearted', 'softhearted')",0.35204983,0.2879805,0.0375131,0.0254699,-0.0120432
28,0.64787817,0.6187795,"('disloyal', 'loyal')",0.9394204,0.93367195,0.7936493,0.7762257,-0.0174236
29,-0.53565246,-0.46000046,"('unfair', 'fair')",-0.32045877,-0.4390023,-0.4280556,-0.4495014,-0.0214458
30,1.7167735,1.5014508,"('intolerant', 'tolerant')",0.8351689,0.7112743,1.2759712,1.1063626,-0.1696086
31,-2.3042948,-1.975864,"('evil', 'good')",-1.0910425,-1.0546063,-1.6976687,-1.5152352,0.1824335
32,-0.27395615,-0.48972458,"('unkind', 'kind')",0.13343239,-0.04235193,-0.0702619,-0.2660382,-0.1957763
33,-0.10254319,0.03688262,"('wrong', 'right')",-0.76061267,-0.7254671,-0.4315779,-0.3442922,0.0872857
34,-0.45345515,-0.38419926,"('mean', 'honorable')",5.628224,5.7911525,2.5873845,2.7034767,0.1160922
35,-1.7676661,-1.40431,"('corrupt', 'incorrupt')",-0.79958546,-0.7231849,-1.2836258,-1.0637474,0.2198784
36,-1.8725051,-1.5050457,"('hostile', 'amicable')",-0.34155557,-0.2288838,-1.1070303,-0.8669647,0.2400656
37,0.1958466,0.21108596,"('fake', 'genuine')",0.070247576,0.13026214,0.1330471,0.1706741,0.037627
38,0.47784582,0.58497405,"('untruthful', 'truthful')",0.27627724,0.39702407,0.3770615,0.490999,0.1139375
39,1.2540631,1.1911402,"('exploitative', 'cooperative')",-0.30722475,-0.31626412,0.4734192,0.437438,-0.0359812
40,0.01576785,0.08099845,"('stingy', 'generous')",-1.7879245,-1.8366479,-0.8860784,-0.8778247,0.0082537
41,0.11697003,0.024143565,"('unforgiving', 'forgiving')",-0.08299785,-0.23578256,0.0169861,-0.1058195,-0.1228056
42,0.3061741,0.12973215,"('unreliable', 'reliable')",-3.2529674,-3.3041692,-1.4733967,-1.5872185,-0.1138218
43,1.667351,1.3078008,"('irresponsible', 'responsible')",0.32327726,0.23006149,0.9953141,0.7689312,-0.2263829
44,-1.4756271,-1.4487383,"('prejudiced', 'unprejudiced')",-1.6149424,-1.6290827,-1.5452847,-1.5389105,0.0063742
45,0.107438795,-0.1044025,"('incompetent', 'competent')",0.07374303,-0.08512409,0.0905909,-0.0947633,-0.1853542
46,1.237167,1.0552192,"('uncompetitive', 'competitive')",-0.4672694,-0.51542795,0.3849488,0.2698956,-0.1150532
47,0.20706445,0.20761076,"('stupid', 'smart')",5.1924663,5.4128356,2.6997654,2.8102231,0.1104577
48,1.5634673,1.4224991,"('unintelligent', 'intelligent')",0.98232013,0.8603074,1.2728937,1.1414032,-0.1314905
49,0.5447827,0.57664454,"('unable', 'able')",-0.06462052,0.054563586,0.2400811,0.3156041,0.075523
50,-0.7439338,-0.7126398,"('clumsy', 'skillful')",0.030358747,-0.029817604,-0.3567875,-0.3712287,-0.0144412
51,1.119531,0.82447803,"('uneducated', 'educated')",0.72491634,0.5049481,0.9222237,0.664713,-0.2575107
52,-0.8930429,-0.5535458,"('irrational', 'rational')",-0.21644694,-0.04966058,-0.554745,-0.3016032,0.2531418
53,-0.08516684,-0.04258536,"('uncreative', 'creative')",0.06301774,0.040846508,-0.0110746,-0.0008694,0.0102052
54,-0.24605268,-0.19499028,"('incapable', 'capable')",0.49874142,0.6034507,0.1263444,0.2042302,0.0778858
55,1.7089651,1.2329482,"('incompetent', 'clever')",0.43044803,0.23074074,1.0697066,0.7318445,-0.3378621
56,1.8300563,1.4747252,"('impractical', 'practical')",-0.062458873,-0.14169094,0.8837987,0.6665171,-0.2172816
57,-0.10956107,-0.32677588,"('unimaginative', 'imaginative')",-3.4032805,-3.5644948,-1.7564207,-1.9456353,-0.1892146
58,0.39955187,0.31624058,"('undiscriminating', 'discriminating')",0.28630245,0.11489911,0.3429272,0.2155698,-0.1273574
59,-0.67868155,-0.2152656,"('foolish', 'wise')",-0.032686263,0.18127574,-0.3556839,-0.0169949,0.338689
60,2.0148728,1.5288699,"('inefficient', 'efficient')",0.13372186,0.02461096,1.0742973,0.7767404,-0.2975569
61,0.8180811,0.5827432,"('illogical', 'logical')",0.20865193,0.063509196,0.5133665,0.3231262,-0.1902403
62,2.1997037,2.0677493,"('incompetent', 'brilliant')",0.90173274,0.9118911,1.5507182,1.4898202,-0.060898
63,0.6710066,0.5745008,"('unperceptive', 'insightful')",0.850635,0.8148175,0.7608208,0.6946591,-0.0661617
64,0.68922305,0.5766965,"('shy', 'confident')",-5.709844,-5.764231,-2.5103106,-2.5937674,-0.0834568
65,0.71576846,0.36042398,"('insecure', 'secure')",-0.14202455,-0.17004062,0.286872,0.0951917,-0.1916803
66,-1.4940182,-1.456966,"('inactive', 'active')",0.060296305,0.07151243,-0.7168609,-0.6927268,0.0241341
67,-0.18843919,-0.4586117,"('doubtful', 'determined')",-0.21069957,-0.3653733,-0.1995694,-0.4119925,-0.2124231
68,0.40465,0.3643014,"('dependent', 'independent')",-0.20758237,-0.29134682,0.0985338,0.0364773,-0.0620565
69,-1.0542134,-0.84550303,"('lazy', 'industrious')",-0.48918152,-0.41439644,-0.7716975,-0.6299497,0.1417478
70,1.2604804,0.9838316,"('lethargic', 'energetic')",0.27025118,0.18764412,0.7653658,0.5857378,-0.179628
71,0.09907503,0.15357633,"('diffident', 'self-confident')",0.29292727,0.31121898,0.1960011,0.2323976,0.0363965
72,0.772943,0.6963591,"('unambitious', 'ambitious')",-0.68269026,-0.7126744,0.0451264,-0.0081576,-0.053284
73,0.42746678,0.59605443,"('helpless', 'self-reliant')",-3.0764546,-3.0460052,-1.3244939,-1.2249753,0.0995186
74,1.023079,0.87724304,"('undedicated', 'dedicated')",-0.6086867,-0.8310816,0.2071962,0.0230807,-0.1841155
75,-0.80572355,-0.53308743,"('meek', 'impulsive')",-0.44890222,-0.36977646,-0.6273129,-0.4514319,0.175881
76,1.2972807,1.0369753,"('anxious', 'daring')",0.027132925,-0.034939453,0.6622068,0.5010179,-0.1611889
77,0.8141683,0.7101909,"('unmotivated', 'motivated')",-0.5486654,-0.46138197,0.1327514,0.1244045,-0.0083469
78,0.6595511,0.662308,"('nonresilient', 'resilient')",0.6062985,0.71156186,0.6329248,0.6869349,0.0540101
79,-1.7462455,-1.6825393,"('wavering', 'unwavering')",-0.38371152,-0.31197396,-1.0649785,-0.9972566,0.0677219
80,1.5722641,1.4805689,"('dominated', 'dominating')",-0.4144928,-0.41339266,0.5788857,0.5335881,-0.0452976
81,1.6092558,1.1643685,"('submissive', 'aggressive')",-0.15357803,-0.20754273,0.7278389,0.4784129,-0.249426
82,0.5298813,0.47880125,"('poor', 'rich')",6.1107483,6.1551695,3.3203149,3.3169854,-0.0033295
83,0.5895273,0.34002304,"('powerless', 'powerful')",-0.59199923,-0.65168214,-0.001236,-0.1558295,-0.1545935
84,0.81148833,0.85846335,"('inferior', 'superior')",0.94491804,0.8962023,0.8782032,0.8773328,-0.0008704
85,-0.6031455,-0.35214713,"('insignificant', 'prestigious')",-0.74828374,-0.75139207,-0.6757146,-0.5517696,0.123945
86,1.0230391,0.61462665,"('uninfluential', 'influential')",-0.3457775,-0.51984066,0.3386308,0.047393,-0.2912378
87,0.5664178,0.58406496,"('unsuccessful', 'successful')",1.1326927,1.2295585,0.8495553,0.9068117,0.0572564
88,0.012881812,-0.06789364,"('low', 'eminent')",-0.62788963,-0.7338465,-0.3075039,-0.4008701,-0.0933662
