,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
41,-0.8620357,-0.8094087,"('unforgiving', 'forgiving')",-0.3784436,-0.32295427,-0.20502384,-0.3392083,-0.4818344,-0.4905237,-0.0086893
42,0.07488832,0.1481304,"('unreliable', 'reliable')",0.1182855,0.22112978,-3.6778932,-3.6525652,-1.1615731,-1.0944351,0.067138
43,-1.038423,-0.99463135,"('irresponsible', 'responsible')",-0.092440814,-0.037940573,0.046387106,0.04638131,-0.3614922,-0.3287302,0.032762
44,0.22522242,0.2508658,"('prejudiced', 'unprejudiced')",0.226897,0.3137033,-1.2151763,-1.1688371,-0.2543523,-0.2014227,0.0529296
45,-2.0964885,-1.9247835,"('incompetent', 'competent')",-0.6711475,-0.6214381,-0.7998325,-0.87642276,-1.1891562,-1.1408814,0.0482748
46,-1.3206695,-1.2186263,"('uncompetitive', 'competitive')",0.13149431,0.2861179,-0.9961667,-1.0217884,-0.7284473,-0.6514322,0.0770151
47,-0.43556494,-0.3771032,"('stupid', 'smart')",-0.13758047,-0.067887306,5.3853154,5.430594,1.6040567,1.6618678,0.0578111
48,-1.188479,-1.1555263,"('unintelligent', 'intelligent')",-0.82530594,-0.8364488,0.027925374,0.044182282,-0.6619532,-0.6492643,0.0126889
49,-0.0019032545,0.06501212,"('unable', 'able')",-0.55525106,-0.46576285,-0.5804245,-0.47952914,-0.3791929,-0.2934266,0.0857663
50,0.8773811,0.84933776,"('clumsy', 'skillful')",0.594295,0.5709916,0.010243975,-0.06010679,0.4939734,0.4534075,-0.0405659
51,-1.4675696,-1.4639468,"('uneducated', 'educated')",0.051714577,0.03787592,-0.090800434,-0.10442752,-0.5022185,-0.5101662,-0.0079477
52,1.6309112,1.4684787,"('irrational', 'rational')",-0.056755785,-0.24216127,0.7973792,0.6414035,0.7905115,0.6225736,-0.1679379
53,0.20942149,0.20166211,"('uncreative', 'creative')",0.25925857,0.18534726,0.9366754,0.7885654,0.4684518,0.3918583,-0.0765935
54,0.7683693,0.7423064,"('incapable', 'capable')",0.12997454,0.11999237,1.2795252,1.308821,0.7259564,0.7237066,-0.0022498
55,-1.3472261,-1.2399766,"('incompetent', 'clever')",-0.733919,-0.6549748,-0.33281907,-0.33408695,-0.8046548,-0.7430128,0.061642
56,-0.18857554,-0.14509955,"('impractical', 'practical')",0.3889261,0.3847486,-0.63854796,-0.6043066,-0.1460658,-0.1215525,0.0245133
57,-2.0902565,-2.06991,"('unimaginative', 'imaginative')",-0.84929574,-0.85808223,-2.929189,-2.9791284,-1.956247,-1.9690402,-0.0127932
58,-0.3065419,-0.2598928,"('undiscriminating', 'discriminating')",0.5421536,0.4854191,-0.09335698,-0.19840667,0.0474182,0.0090399,-0.0383783
59,1.4194832,1.2886709,"('foolish', 'wise')",0.34169894,0.22930802,0.67823267,0.6372491,0.8131382,0.7184094,-0.0947288
60,-1.9384634,-1.7986002,"('inefficient', 'efficient')",-0.14252695,-0.06236681,-0.87320596,-0.7092005,-0.9847321,-0.8567225,0.1280096
61,-0.5123721,-0.56201804,"('illogical', 'logical')",-0.30960658,-0.4095241,0.34597975,0.23834506,-0.1586663,-0.244399,-0.0857327
62,-1.3296015,-1.1519487,"('incompetent', 'brilliant')",-0.103674576,0.04805973,-0.501574,-0.33650646,-0.64495,-0.4801318,0.1648182
63,-1.1982018,-1.0615267,"('unperceptive', 'insightful')",-0.07139529,0.082932666,0.1747236,0.23080051,-0.3649578,-0.2492645,0.1156933
64,-0.5153067,-0.5155739,"('shy', 'confident')",-0.42846942,-0.35752094,-7.038295,-6.906848,-2.6606903,-2.5933143,0.067376
65,-1.9636928,-1.994504,"('insecure', 'secure')",-0.4985915,-0.49186766,-0.874827,-0.8219114,-1.1123705,-1.102761,0.0096095
66,0.71773094,0.64599216,"('inactive', 'active')",1.3363338,1.2415628,1.2498945,1.2362493,1.1013198,1.0412681,-0.0600517
67,0.6294164,0.59805816,"('doubtful', 'determined')",0.47597834,0.4709899,-0.42750317,-0.30606163,0.2259639,0.2543288,0.0283649
68,-0.5264086,-0.6196346,"('dependent', 'independent')",0.21962047,0.11410501,-0.73378676,-0.74822277,-0.3468583,-0.4179175,-0.0710592
69,2.1952517,2.1220474,"('lazy', 'industrious')",2.1134212,2.040828,-0.004273873,0.00857608,1.4347997,1.3904837,-0.044316
70,-2.0534346,-1.9727215,"('lethargic', 'energetic')",-0.6075746,-0.47889546,-0.15708447,-0.12927906,-0.9393646,-0.8602987,0.0790659
71,1.4103547,1.4517981,"('diffident', 'self-confident')",0.72432196,0.7315489,0.6007357,0.5613377,0.9118041,0.9148949,0.0030908
72,-1.0973461,-1.1550769,"('unambitious', 'ambitious')",-0.55759937,-0.5496662,-1.1299804,-1.0923592,-0.9283086,-0.9323675,-0.0040589
73,1.906983,1.8537636,"('helpless', 'self-reliant')",0.7093563,0.6821832,-2.932169,-2.9135137,-0.1052766,-0.1258556,-0.020579
74,-0.47080398,-0.4267347,"('undedicated', 'dedicated')",0.4089952,0.43992388,0.15938695,0.03998459,0.0325261,0.0177246,-0.0148015
75,0.2996113,0.29788348,"('meek', 'impulsive')",0.19524035,0.22923434,-0.1644588,-0.13468556,0.1101309,0.1308108,0.0206799
76,-0.47602716,-0.36104995,"('anxious', 'daring')",0.4982431,0.6631695,-0.056588575,0.014890298,-0.0114575,0.10567,0.1171275
77,-1.0536534,-0.9519423,"('unmotivated', 'motivated')",-0.74228877,-0.6114057,-1.4660577,-1.252115,-1.0873332,-0.9384877,0.1488455
78,-0.0460625,0.066145636,"('nonresilient', 'resilient')",0.7921002,0.9141036,0.083983034,0.14649042,0.2766736,0.3755799,0.0989063
79,1.3408602,1.3024553,"('wavering', 'unwavering')",0.27182713,0.20904762,0.2917835,0.27216482,0.6348236,0.5945559,-0.0402677
80,-1.3495194,-1.3316796,"('dominated', 'dominating')",-0.15781884,-0.10284698,-1.4835473,-1.3546894,-0.9969618,-0.9297387,0.0672231
81,-2.7262912,-2.6866193,"('submissive', 'aggressive')",-0.7608931,-0.6616942,-1.3759032,-1.2252845,-1.6210292,-1.5245326,0.0964966
82,-1.0584333,-1.0122545,"('poor', 'rich')",-1.083412,-1.072898,5.757808,5.699276,1.205321,1.2047078,-0.0006132
83,0.08874897,0.114152715,"('powerless', 'powerful')",-0.1574879,-0.10393892,-0.97819066,-0.95837295,-0.3489765,-0.3160531,0.0329234
84,0.69845563,0.5876521,"('inferior', 'superior')",0.99320847,0.865029,1.1183369,1.0534844,0.936667,0.8353885,-0.1012785
85,2.6047597,2.5576794,"('insignificant', 'prestigious')",0.66503227,0.6529211,1.4484129,1.3202293,1.572735,1.5102765,-0.0624585
86,-1.9681895,-1.9753827,"('uninfluential', 'influential')",-0.8693645,-0.9282627,-0.5605945,-0.6862992,-1.1327162,-1.1966483,-0.0639321
87,0.30858976,0.3197055,"('unsuccessful', 'successful')",1.2891157,1.3141847,1.013289,1.1154647,0.8703314,0.9164516,0.0461202
88,-0.3674746,-0.3948803,"('low', 'eminent')",-0.48912445,-0.5544809,0.07075919,0.031553473,-0.2619466,-0.3059359,-0.0439893
