,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
28,-0.5069766,-0.56720793,"('disloyal', 'loyal')",0.94874406,0.7964931,0.2208837,0.1146426,-0.1062411
29,-0.643292,-0.6580514,"('unfair', 'fair')",-0.28386807,-0.4943354,-0.46358,-0.5761934,-0.1126134
30,0.4612799,0.42847818,"('intolerant', 'tolerant')",0.5549027,0.61336964,0.5080913,0.5209239,0.0128326
31,-0.47709218,-0.4257676,"('evil', 'good')",-0.105187476,-0.1679477,-0.2911398,-0.2968577,-0.0057179
32,-0.39658892,-0.50698054,"('unkind', 'kind')",0.6631435,0.44168988,0.1332773,-0.0326453,-0.1659226
33,0.14710647,0.07824529,"('wrong', 'right')",0.28382283,0.15276505,0.2154647,0.1155052,-0.0999595
34,-0.36777848,-0.22126186,"('mean', 'honorable')",4.5993013,4.883169,2.1157615,2.3309536,0.2151921
35,0.17606324,0.14628121,"('corrupt', 'incorrupt')",-0.15772468,-0.32231992,0.0091693,-0.0880194,-0.0971887
36,-0.8383789,-0.88831985,"('hostile', 'amicable')",0.969307,0.73145366,0.065464,-0.0784331,-0.1438971
37,0.8275603,0.7998892,"('fake', 'genuine')",0.7710468,0.74566215,0.7993035,0.7727757,-0.0265278
38,-0.5822514,-0.63053566,"('untruthful', 'truthful')",0.27021158,0.29551834,-0.1560199,-0.1675087,-0.0114888
39,0.40550286,0.4930426,"('exploitative', 'cooperative')",0.26645193,0.21789193,0.3359774,0.3554673,0.0194899
40,0.44091985,0.439163,"('stingy', 'generous')",-1.5946459,-1.6798673,-0.576863,-0.6203521,-0.0434891
41,-0.41536742,-0.39826846,"('unforgiving', 'forgiving')",0.5521394,0.52923495,0.068386,0.0654832,-0.0029028
42,-0.05825273,-0.05023121,"('unreliable', 'reliable')",-2.9742076,-3.0203707,-1.5162302,-1.535301,-0.0190708
43,-0.6006786,-0.6171989,"('irresponsible', 'responsible')",0.8544238,0.8659824,0.1268726,0.1243918,-0.0024808
44,1.1244847,1.1194884,"('prejudiced', 'unprejudiced')",-1.6109731,-1.5963912,-0.2432442,-0.2384514,0.0047928
45,-0.44899738,-0.5466292,"('incompetent', 'competent')",0.5075469,0.5323807,0.0292748,-0.0071242,-0.036399
46,-0.61554176,-0.6381437,"('uncompetitive', 'competitive')",-1.0741842,-1.1294268,-0.8448629,-0.8837852,-0.0389223
47,-0.28492284,-0.18878202,"('stupid', 'smart')",4.952269,5.160134,2.333673,2.4856758,0.1520028
48,-0.69044894,-0.633025,"('unintelligent', 'intelligent')",-0.08908384,-0.01651588,-0.3897664,-0.3247705,0.0649959
49,-0.2282984,-0.038247705,"('unable', 'able')",-0.29201669,-0.11565048,-0.2601575,-0.0769491,0.1832084
50,-0.010192336,0.03734897,"('clumsy', 'skillful')",-0.5418271,-0.6863094,-0.2760097,-0.3244802,-0.0484705
51,-0.79509217,-0.88435894,"('uneducated', 'educated')",0.18689665,0.12735218,-0.3040978,-0.3785034,-0.0744056
52,-0.16870046,-0.16915342,"('irrational', 'rational')",0.32755905,0.23635969,0.0794293,0.0336031,-0.0458262
53,-1.9192189,-1.9318248,"('uncreative', 'creative')",0.8127715,0.65653867,-0.5532237,-0.6376431,-0.0844194
54,-0.7240935,-0.89639044,"('incapable', 'capable')",0.9310286,0.8637671,0.1034676,-0.0163117,-0.1197793
55,-0.2718559,-0.24324997,"('incompetent', 'clever')",-0.32226855,-0.17622161,-0.2970622,-0.2097358,0.0873264
56,0.29383445,0.23920187,"('impractical', 'practical')",0.25532112,0.4192546,0.2745778,0.3292282,0.0546504
57,-0.88420737,-1.017364,"('unimaginative', 'imaginative')",-1.7486237,-1.8043673,-1.3164155,-1.4108657,-0.0944502
58,-0.57195354,-0.5424763,"('undiscriminating', 'discriminating')",0.8298866,0.8632829,0.1289665,0.1604033,0.0314368
59,0.107745245,0.13009408,"('foolish', 'wise')",0.05931072,-0.0118003,0.083528,0.0591469,-0.0243811
60,0.20033821,0.31494737,"('inefficient', 'efficient')",-0.49093926,-0.24545287,-0.1453005,0.0347473,0.1800478
61,-0.85896325,-0.9426588,"('illogical', 'logical')",0.75124836,0.51992416,-0.0538574,-0.2113673,-0.1575099
62,0.3025909,0.39530456,"('incompetent', 'brilliant')",0.20143273,0.41107374,0.2520118,0.4031892,0.1511774
63,-1.2531551,-1.2128166,"('unperceptive', 'insightful')",0.7544071,0.8522862,-0.249374,-0.1802652,0.0691088
64,0.60476375,0.561593,"('shy', 'confident')",-5.8296466,-5.8005877,-2.6124415,-2.6194973,-0.0070558
65,-0.10168013,-0.23418707,"('insecure', 'secure')",-0.16134053,-0.09987884,-0.1315103,-0.167033,-0.0355227
66,-0.6114599,-0.6897211,"('inactive', 'active')",0.59134096,0.4239273,-0.0100595,-0.1328969,-0.1228374
67,0.19476077,0.19277024,"('doubtful', 'determined')",-0.6389302,-0.6449472,-0.2220847,-0.2260885,-0.0040038
68,-0.3236038,-0.35903576,"('dependent', 'independent')",-1.0482924,-0.9771585,-0.6859481,-0.6680971,0.017851
69,0.88437176,0.9046726,"('lazy', 'industrious')",-0.20224312,-0.2643863,0.3410643,0.3201432,-0.0209211
70,-0.6702773,-0.73863566,"('lethargic', 'energetic')",0.03617912,0.03430853,-0.3170491,-0.3521636,-0.0351145
71,-0.83835477,-0.8341406,"('diffident', 'self-confident')",0.45684755,0.35230803,-0.1907536,-0.2409163,-0.0501627
72,-0.21269414,-0.26264247,"('unambitious', 'ambitious')",0.52633995,0.5173285,0.1568229,0.127343,-0.0294799
73,0.9893488,0.96147645,"('helpless', 'self-reliant')",-2.508938,-2.4554963,-0.7597946,-0.7470099,0.0127847
74,-0.35966748,-0.3829263,"('undedicated', 'dedicated')",0.35423657,0.30103776,-0.0027155,-0.0409443,-0.0382288
75,0.1560961,0.09994261,"('meek', 'impulsive')",-0.8776372,-0.8164497,-0.3607706,-0.3582535,0.0025171
76,-0.44572973,-0.40913272,"('anxious', 'daring')",-0.6019169,-0.53433377,-0.5238233,-0.4717332,0.0520901
77,-1.0917997,-0.9439164,"('unmotivated', 'motivated')",-1.2964078,-1.181093,-1.1941037,-1.0625046,0.1315991
78,-0.9633221,-0.8478974,"('nonresilient', 'resilient')",0.5460737,0.5218171,-0.2086242,-0.1630402,0.045584
79,-0.03410755,-0.1686712,"('wavering', 'unwavering')",0.05428782,-0.01044279,0.0100901,-0.089557,-0.0996471
80,0.9499395,0.9770489,"('dominated', 'dominating')",-0.115699776,0.0016285181,0.4171199,0.4893387,0.0722188
81,0.20215948,0.19463143,"('submissive', 'aggressive')",-1.2070441,-0.98462605,-0.5024423,-0.3949973,0.107445
82,-0.8377052,-0.91312885,"('poor', 'rich')",5.224411,5.33268,2.1933529,2.2097757,0.0164228
83,0.27885357,0.3486279,"('powerless', 'powerful')",-0.82693976,-0.7257916,-0.2740431,-0.1885818,0.0854613
84,-0.06655811,0.023176834,"('inferior', 'superior')",0.52885306,0.5444232,0.2311475,0.2838,0.0526525
85,-0.6969326,-0.62205505,"('insignificant', 'prestigious')",0.3955963,0.27154034,-0.1506682,-0.1752574,-0.0245892
86,-1.458615,-1.5522758,"('uninfluential', 'influential')",0.1299741,0.05302542,-0.6643204,-0.7496252,-0.0853048
87,-0.13884324,-0.1556145,"('unsuccessful', 'successful')",1.1464721,1.2496904,0.5038145,0.547038,0.0432235
88,-0.55247164,-0.6123399,"('low', 'eminent')",0.09404313,0.107753575,-0.2292143,-0.2522932,-0.0230789
