,eponym_male,eponym_female,tuple,average_male,average_female,female-male
46,-0.39388302,-0.3718074,"('uncompetitive', 'competitive')",-0.393883,-0.3718074,0.0220756
47,1.9934005,1.9261934,"('stupid', 'smart')",1.9934005,1.9261934,-0.0672071
48,-0.6603553,-0.63885945,"('unintelligent', 'intelligent')",-0.6603553,-0.6388595,0.0214958
49,-0.89777046,-0.6065355,"('unable', 'able')",-0.8977705,-0.6065355,0.291235
50,0.5293341,0.46881154,"('clumsy', 'skillful')",0.5293341,0.4688115,-0.0605226
51,0.09930694,0.09535679,"('uneducated', 'educated')",0.0993069,0.0953568,-0.0039501
52,-1.2243881,-1.4836997,"('irrational', 'rational')",-1.2243881,-1.4836997,-0.2593116
53,-1.4332803,-1.7140937,"('uncreative', 'creative')",-1.4332803,-1.7140937,-0.2808134
54,-0.438994,-0.6072201,"('incapable', 'capable')",-0.438994,-0.6072201,-0.1682261
55,0.47709757,0.5745478,"('incompetent', 'clever')",0.4770976,0.5745478,0.0974502
56,1.0726662,1.0477499,"('impractical', 'practical')",1.0726662,1.0477499,-0.0249163
57,-1.100411,-1.2451849,"('unimaginative', 'imaginative')",-1.1004111,-1.2451849,-0.1447738
58,0.2781561,0.08324119,"('undiscriminating', 'discriminating')",0.2781561,0.0832412,-0.1949149
59,-0.5077449,-0.5376658,"('foolish', 'wise')",-0.5077449,-0.5376658,-0.0299209
60,1.0183061,1.3339921,"('inefficient', 'efficient')",1.0183061,1.3339921,0.315686
61,-0.021525512,-0.25341654,"('illogical', 'logical')",-0.0215255,-0.2534165,-0.231891
62,0.35351244,0.5180216,"('incompetent', 'brilliant')",0.3535124,0.5180216,0.1645092
63,-0.29342067,-0.28527173,"('unperceptive', 'insightful')",-0.2934207,-0.2852717,0.008149
64,-1.1374272,-1.0260112,"('shy', 'confident')",-1.1374272,-1.0260112,0.111416
65,1.0038546,1.0064014,"('insecure', 'secure')",1.0038546,1.0064014,0.0025468
66,-0.36402678,-0.69420815,"('inactive', 'active')",-0.3640268,-0.6942081,-0.3301813
67,0.35358235,0.48995212,"('doubtful', 'determined')",0.3535824,0.4899521,0.1363697
68,-0.07560567,0.07641399,"('dependent', 'independent')",-0.0756057,0.076414,0.1520197
69,0.038221106,0.026881045,"('lazy', 'industrious')",0.0382211,0.026881,-0.0113401
70,1.0957721,1.025937,"('lethargic', 'energetic')",1.0957721,1.025937,-0.0698351
71,-0.55633605,-0.59317464,"('diffident', 'self-confident')",-0.556336,-0.5931746,-0.0368386
72,0.29549333,0.23132364,"('unambitious', 'ambitious')",0.2954933,0.2313236,-0.0641697
73,-0.1934602,-0.09958329,"('helpless', 'self-reliant')",-0.1934602,-0.0995833,0.0938769
74,0.0004025651,-0.07362146,"('undedicated', 'dedicated')",0.0004026,-0.0736215,-0.0740241
75,0.3978532,0.41306227,"('meek', 'impulsive')",0.3978532,0.4130623,0.0152091
76,0.99820036,1.1425356,"('anxious', 'daring')",0.9982004,1.1425356,0.1443352
77,-1.1200577,-1.0121783,"('unmotivated', 'motivated')",-1.1200577,-1.0121783,0.1078794
78,-1.0140942,-1.0029622,"('nonresilient', 'resilient')",-1.0140942,-1.0029622,0.011132
79,-0.42954037,-0.6289973,"('wavering', 'unwavering')",-0.4295404,-0.6289973,-0.1994569
80,0.6792816,0.6978119,"('dominated', 'dominating')",0.6792816,0.6978119,0.0185303
81,0.8124113,0.9666241,"('submissive', 'aggressive')",0.8124113,0.9666241,0.1542128
82,1.8956587,1.7591885,"('poor', 'rich')",1.8956587,1.7591885,-0.1364702
83,0.2984386,0.2971047,"('powerless', 'powerful')",0.2984386,0.2971047,-0.0013339
84,-0.10625762,0.005540265,"('inferior', 'superior')",-0.1062576,0.0055403,0.1117979
85,-1.3636254,-1.5220414,"('insignificant', 'prestigious')",-1.3636254,-1.5220414,-0.158416
86,-0.8876785,-1.1331576,"('uninfluential', 'influential')",-0.8876785,-1.1331576,-0.2454791
87,-0.035579998,-0.069795646,"('unsuccessful', 'successful')",-0.03558,-0.0697956,-0.0342156
88,0.21071136,0.24021392,"('low', 'eminent')",0.2107114,0.2402139,0.0295025
