,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
38,-0.23203407,-0.14213562,"('untruthful', 'truthful')",-1.1693157,-1.1387548,-0.16825145,-0.1192548,-0.5232004,-0.4667151,0.0564853
39,0.9651646,0.94966316,"('exploitative', 'cooperative')",1.7957603,1.9355906,0.05642608,0.08905481,0.939117,0.9914362,0.0523192
40,-0.113929465,-0.07957569,"('stingy', 'generous')",0.16639939,0.0963265,-1.3708386,-1.491215,-0.4394562,-0.4914881,-0.0520319
41,0.27733147,0.3810803,"('unforgiving', 'forgiving')",0.29932424,0.25526634,-0.037943713,-0.116753496,0.1795707,0.1731977,-0.006373
42,0.53701705,0.6929591,"('unreliable', 'reliable')",0.3252606,0.51017815,-3.3455064,-3.2654984,-0.8277429,-0.6874537,0.1402892
43,0.01288401,0.19186373,"('irresponsible', 'responsible')",0.63394284,0.8177657,0.5336914,0.6072423,0.3935061,0.5389573,0.1454512
44,1.0476607,1.000425,"('prejudiced', 'unprejudiced')",-0.46956736,-0.44500345,-1.560105,-1.5885746,-0.3273372,-0.3443844,-0.0170472
45,-0.022305042,0.13808352,"('incompetent', 'competent')",0.04522569,0.12913586,-0.2355571,-0.25819126,-0.0708788,0.0030094,0.0738882
46,-0.9354618,-0.80386287,"('uncompetitive', 'competitive')",-0.13623315,-0.025530513,-1.0351021,-1.0183632,-0.7022657,-0.6159189,0.0863468
47,0.058416463,0.20559055,"('stupid', 'smart')",0.89782697,0.9923106,5.584383,5.70188,2.1802088,2.2999271,0.1197183
48,-0.8046259,-0.7968468,"('unintelligent', 'intelligent')",-0.6278136,-0.6479517,0.3476273,0.40516633,-0.3616041,-0.346544,0.0150601
49,-0.28660083,-0.17439106,"('unable', 'able')",-0.5543136,-0.44341663,-0.54179764,-0.49100706,-0.460904,-0.3696049,0.0912991
50,0.040498912,0.13011454,"('clumsy', 'skillful')",-0.8325342,-0.8238318,0.36171332,0.2693113,-0.1434407,-0.1414686,0.0019721
51,-0.47301826,-0.55830824,"('uneducated', 'educated')",-0.310819,-0.38715702,0.1723871,0.16589743,-0.2038167,-0.2598559,-0.0560392
52,-0.49872255,-0.6105633,"('irrational', 'rational')",-0.7361975,-0.8511174,0.8390498,0.682652,-0.1319567,-0.2596762,-0.1277195
53,-1.8521484,-1.6699506,"('uncreative', 'creative')",-0.0066835545,-0.05162713,1.1974927,1.175174,-0.2204464,-0.1821346,0.0383118
54,-0.017028091,-0.0122286845,"('incapable', 'capable')",-0.43283793,-0.4182605,1.1295635,1.1636678,0.2265658,0.2443929,0.0178271
55,-0.159089,-0.02775547,"('incompetent', 'clever')",0.7819525,0.91827774,-0.24005723,-0.19137418,0.1276021,0.2330494,0.1054473
56,0.19308187,0.24557282,"('impractical', 'practical')",0.7965994,0.8350286,-0.34574023,-0.28801984,0.214647,0.2641939,0.0495469
57,-1.3933904,-1.3128837,"('unimaginative', 'imaginative')",-0.036462374,-0.079912916,-2.6542847,-2.6159213,-1.3613791,-1.3362393,0.0251398
58,-0.2855504,-0.24127793,"('undiscriminating', 'discriminating')",1.0615586,1.0297303,0.3357586,0.30247262,0.3705889,0.3636417,-0.0069472
59,0.219746,0.2355882,"('foolish', 'wise')",-0.0754791,-0.10946092,0.86589766,0.8342439,0.3367215,0.3201237,-0.0165978
60,0.114099406,0.19675472,"('inefficient', 'efficient')",0.4467423,0.5949681,-0.6021075,-0.4343987,-0.0137553,0.119108,0.1328633
61,-0.33110487,-0.4153854,"('illogical', 'logical')",-0.08949872,-0.18647873,0.2181662,0.11468299,-0.0674791,-0.1623937,-0.0949146
62,0.16626257,0.28676778,"('incompetent', 'brilliant')",0.36652574,0.506119,-0.1499405,0.0009858944,0.1276159,0.2646242,0.1370083
63,-0.6424445,-0.44696236,"('unperceptive', 'insightful')",-0.03397995,0.043936804,0.5987134,0.7118562,-0.0259037,0.1029435,0.1288472
64,0.121503696,0.020874646,"('shy', 'confident')",0.28615808,0.24018575,-7.2645125,-7.2344575,-2.2856169,-2.3244658,-0.0388489
65,0.15441275,-0.057052292,"('insecure', 'secure')",0.35294825,0.3716976,-1.0045474,-0.9065513,-0.1657288,-0.197302,-0.0315732
66,-0.5328618,-0.5313289,"('inactive', 'active')",-0.12420784,-0.15517858,1.4812956,1.4180158,0.274742,0.2438361,-0.0309059
67,0.20658934,0.21895468,"('doubtful', 'determined')",0.2670126,0.28138062,-0.23426008,-0.1679765,0.0797806,0.1107863,0.0310057
68,-0.30500615,-0.32574004,"('dependent', 'independent')",-1.3022299,-1.2868489,-0.90341806,-0.8926053,-0.8368847,-0.8350647,0.00182
69,0.3686393,0.31554472,"('lazy', 'industrious')",0.6782798,0.5962026,0.036418937,-0.07075383,0.3611127,0.2803312,-0.0807815
70,-0.25250575,-0.13009211,"('lethargic', 'energetic')",0.3456728,0.48026884,0.77531344,0.8701582,0.2894935,0.4067783,0.1172848
71,0.09126221,0.14963244,"('diffident', 'self-confident')",-0.12994903,-0.07789753,0.64746815,0.6165484,0.2029271,0.2294278,0.0265007
72,-0.24065107,-0.33342713,"('unambitious', 'ambitious')",-0.44149268,-0.46370345,-0.7380897,-0.6836763,-0.4734112,-0.4936023,-0.0201911
73,1.2619004,1.2308385,"('helpless', 'self-reliant')",0.9895451,0.9733855,-3.1459165,-3.195459,-0.298157,-0.3304116,-0.0322546
74,-0.18786205,-0.025328876,"('undedicated', 'dedicated')",0.62794304,0.75143975,0.2032842,0.17314512,0.2144551,0.299752,0.0852969
75,-0.50128865,-0.46761933,"('meek', 'impulsive')",-0.6142541,-0.63667476,-0.15705036,-0.08126456,-0.4241977,-0.3951862,0.0290115
76,0.12333518,0.19211729,"('anxious', 'daring')",0.4752982,0.63515544,-0.705004,-0.5830897,-0.0354569,0.0813943,0.1168512
77,-1.2653725,-1.1942958,"('unmotivated', 'motivated')",-0.405703,-0.36206752,-1.0083292,-0.84736234,-0.8931349,-0.8012419,0.091893
78,-0.73527676,-0.5743994,"('nonresilient', 'resilient')",-0.30085745,-0.23458618,0.22171883,0.20651972,-0.2714718,-0.200822,0.0706498
79,0.09568338,0.16579327,"('wavering', 'unwavering')",-1.5751611,-1.5803632,0.30352113,0.30517474,-0.3919855,-0.3697984,0.0221871
80,0.241552,0.09197645,"('dominated', 'dominating')",0.33212924,0.30092233,-1.6103703,-1.5501578,-0.345563,-0.385753,-0.04019
81,-0.05071852,-0.3089037,"('submissive', 'aggressive')",0.024484452,0.011168353,-1.3239971,-1.1226445,-0.4500771,-0.47346,-0.0233829
82,-0.5297853,-0.4070891,"('poor', 'rich')",0.099106565,0.13825572,6.333182,6.421745,1.967501,2.0509704,0.0834694
83,-0.49064964,-0.46242732,"('powerless', 'powerful')",-0.8935302,-0.8651955,-1.0590494,-1.0768062,-0.8144097,-0.8014763,0.0129334
84,-0.44958004,-0.5826734,"('inferior', 'superior')",0.47478622,0.42394444,1.0000671,0.9729137,0.3417578,0.2713949,-0.0703629
85,0.16888848,0.25885728,"('insignificant', 'prestigious')",-0.77570105,-0.83697176,1.5266607,1.4338504,0.306616,0.2852453,-0.0213707
86,-1.4726506,-1.4208418,"('uninfluential', 'influential')",-0.4965936,-0.5164496,0.15595147,0.09315696,-0.6044309,-0.6147115,-0.0102806
87,0.54914725,0.3881912,"('unsuccessful', 'successful')",0.98228645,0.9143726,0.9863284,0.9984503,0.8392541,0.7670046,-0.0722495
88,-0.7247298,-0.80590785,"('low', 'eminent')",-0.86830837,-1.0477675,0.3529878,0.38602605,-0.4133501,-0.4892164,-0.0758663
